0001-0072-0197,0001-0135-0221,0001-0053-0078,0001-0069-0141,0001-0031-0146,0075-0005-0120,0075-0012-0134,0075-0018-0124,0075-0037-0127,0075-0055-0177,0001-0051-0194,0001-0094-0126,0001-0106-0097,0001-0136-0090,0001-0184-0111,0001-0217-0119,0133-0146-0150,0133-0139-0138,0133-0125-0164,0133-0176-0164,0133-0189-0158,0073-0183-0212,0073-0177-0183,0073-0159-0166,0073-0187-0053,0047-0177-0061,0047-0162-0053,0047-0176-0031,0040-0152-0093,0330-0248-0118,0350-0238-0158,0375-0211-0040,0336-0240-0021,Average,Err
577.548,395.140,412.785,456.699,360.200,423.211,412.026,460.530,543.771,537.927,376.830,330.224,412.847,366.948,432.393,384.985,412.330,449.919,607.754,296.740,376.029,518.850,293.221,331.402,333.747,307.794,314.571,352.127,395.470,391.411,373.792,383.218,301.791,403.765,13.836
591.683,435.188,417.832,453.791,362.944,385.755,457.056,472.677,530.271,527.382,356.884,346.415,416.121,365.738,433.352,371.335,412.186,488.764,637.022,292.367,370.907,467.310,292.000,361.854,308.097,312.683,328.286,343.298,377.495,401.079,359.008,365.722,301.195,404.354,14.336
538.648,390.013,403.900,452.447,362.307,402.959,416.128,455.000,524.148,501.483,355.041,330.211,423.421,355.492,401.631,410.735,380.041,454.894,656.065,276.621,356.564,467.850,288.737,330.707,322.623,345.889,327.729,339.464,376.060,427.304,363.562,377.692,313.925,397.857,13.489
550.181,414.879,404.764,435.636,363.419,394.293,425.928,450.182,571.833,531.888,343.204,331.990,415.679,362.230,419.877,387.658,373.876,466.118,662.565,281.254,344.607,466.520,297.300,323.079,324.500,303.413,335.015,337.268,396.965,406.688,402.200,376.143,304.599,400.174,14.551
574.779,402.131,410.001,416.500,376.952,410.531,408.036,442.091,547.362,531.764,355.252,334.652,399.174,348.173,413.607,379.400,343.155,457.913,612.500,287.949,349.443,497.710,280.168,336.817,316.916,339.317,301.135,326.120,394.995,398.810,352.731,341.263,332.777,394.549,13.948
566.065,398.525,402.395,440.515,357.877,406.837,426.169,450.682,524.543,513.225,357.973,306.612,426.663,355.880,417.574,380.425,424.598,476.093,691.543,272.938,371.257,498.225,293.737,351.793,303.773,282.206,314.902,337.030,389.715,394.368,371.092,336.774,400.540,401.289,15.071
512.940,386.726,386.098,439.898,371.664,398.061,427.046,465.217,522.862,542.910,374.238,315.017,432.974,366.681,418.893,373.527,417.227,475.863,686.391,288.435,381.357,514.770,281.763,359.665,312.097,323.841,296.669,341.584,386.235,400.569,371.154,362.632,435.047,405.153,14.444
579.794,414.395,405.081,451.519,359.315,425.456,411.354,447.005,521.995,534.764,356.435,325.351,437.232,381.937,415.434,369.382,393.814,518.814,702.841,283.831,370.186,496.255,288.974,331.451,303.117,338.103,335.211,336.970,410.385,422.897,402.492,352.707,437.284,410.963,15.197
566.332,380.169,401.804,438.927,362.563,419.122,407.446,440.076,545.510,539.427,340.782,322.706,427.084,329.220,409.557,375.742,388.392,412.317,649.036,295.729,341.543,487.045,289.753,338.854,306.169,313.468,305.406,328.322,386.150,397.858,400.423,371.714,413.014,397.929,14.245
562.377,397.417,410.508,460.039,365.533,401.898,423.933,452.384,542.890,528.708,356.075,335.197,420.563,365.209,438.279,375.156,386.423,454.429,672.761,309.045,355.086,484.390,303.305,344.384,313.766,316.563,326.353,343.780,423.375,397.676,388.200,378.925,376.349,406.393,13.958
527.588,408.908,396.382,458.068,375.083,384.252,411.431,453.798,544.971,512.343,363.667,340.635,418.479,349.257,425.811,396.480,419.144,459.658,674.529,282.751,345.921,482.255,292.153,345.183,308.481,310.405,299.940,356.753,406.695,395.897,392.269,339.624,330.865,400.293,14.210
522.623,390.869,386.558,425.932,336.853,387.537,405.805,422.520,513.900,515.354,372.769,337.167,414.732,380.052,411.869,364.615,391.289,445.665,652.848,287.802,373.671,491.420,286.905,338.634,312.396,349.500,295.932,341.669,387.725,402.881,362.608,362.331,301.346,393.145,13.331
540.819,404.258,390.773,461.476,359.731,365.959,411.256,427.369,530.795,540.629,364.190,317.632,436.005,370.031,455.148,373.942,377.928,453.851,670.080,276.571,357.471,487.205,301.558,340.988,295.753,327.397,304.165,345.765,402.590,393.866,357.462,370.857,305.040,397.532,14.601
589.005,419.742,400.934,442.330,346.099,361.170,423.523,417.520,508.562,524.067,336.367,313.980,427.226,358.335,430.131,370.535,408.330,460.696,715.884,299.203,366.571,515.005,268.658,334.506,306.916,332.373,322.286,335.114,401.095,419.107,383.677,349.165,290.377,399.348,15.872
552.759,414.710,406.395,465.427,357.459,412.503,414.359,436.545,532.710,508.461,345.218,315.057,456.921,373.147,432.566,358.887,395.639,494.484,639.391,294.989,376.200,490.750,280.853,335.402,290.636,304.183,327.023,340.093,398.785,401.308,403.700,353.617,292.134,400.070,14.406
558.678,404.863,402.849,425.029,344.392,414.401,402.513,416.833,524.238,501.725,329.857,342.054,404.089,354.482,438.402,359.124,380.691,452.876,618.652,285.158,347.843,465.370,276.974,342.293,306.656,313.008,293.316,325.886,371.280,383.514,367.600,378.271,284.368,388.403,13.655
559.050,388.471,385.561,451.985,356.715,380.585,419.092,424.949,526.810,520.652,361.490,314.408,406.395,365.817,429.156,389.215,382.072,475.373,612.659,288.599,361.493,504.565,265.189,342.585,308.610,338.643,322.301,346.991,399.245,385.087,379.862,361.361,283.517,395.106,13.773
538.864,419.436,396.258,411.704,350.043,390.000,404.933,437.813,525.614,525.624,357.313,318.475,427.416,361.115,395.918,364.058,377.969,455.398,592.645,286.062,371.921,522.580,278.900,326.226,303.662,335.056,314.128,322.705,382.265,384.261,369.377,372.165,291.144,391.244,13.398
537.613,391.143,393.523,419.495,342.685,387.245,388.549,432.859,514.752,490.034,349.122,320.632,449.058,359.178,407.566,372.295,334.515,491.068,670.225,287.384,379.921,475.805,288.126,339.970,312.929,322.889,316.045,336.988,407.070,395.909,332.500,349.962,296.885,390.725,14.187
600.503,396.070,404.110,440.519,361.469,375.048,391.292,398.929,486.886,527.146,368.041,325.776,435.147,367.450,395.057,347.829,391.732,451.851,629.841,282.107,355.579,510.990,278.900,346.384,303.091,326.944,322.165,341.620,379.865,385.443,385.231,359.105,298.623,393.053,14.085
537.352,403.924,390.625,450.864,362.627,352.857,429.292,462.485,512.229,501.843,373.279,310.910,428.995,361.267,421.492,373.120,411.680,473.050,595.239,294.237,354.507,485.375,281.342,326.555,314.656,309.413,300.030,355.566,364.770,398.628,367.985,346.233,344.331,393.841,12.969
520.849,409.936,383.613,448.908,337.029,390.748,419.462,416.980,490.148,516.382,336.238,328.298,418.968,357.770,443.131,382.255,400.649,488.857,641.609,300.655,395.636,513.750,280.432,355.409,307.896,324.000,317.827,361.325,402.110,405.087,362.869,358.940,389.387,400.217,13.152
562.910,399.812,399.543,428.607,358.336,408.109,398.867,433.591,545.390,518.775,357.027,322.843,426.405,359.440,455.434,369.058,381.433,439.764,622.051,298.486,358.250,519.360,300.616,355.756,292.786,306.992,301.910,341.157,372.975,389.798,379.877,370.060,381.267,398.687,13.711
536.286,418.064,374.707,434.277,360.165,409.980,400.328,422.697,517.105,508.275,352.177,320.080,424.705,361.513,423.459,369.044,400.258,482.571,657.551,293.842,366.450,489.370,284.084,367.445,291.305,325.421,329.060,348.419,376.100,422.874,402.300,361.632,390.630,400.672,13.428
546.558,397.159,382.129,458.058,343.917,357.830,407.492,411.854,488.748,500.191,348.898,323.425,427.984,378.147,459.385,373.720,404.021,463.578,682.935,289.836,373.150,482.340,308.300,362.927,295.558,334.397,336.534,339.807,383.845,376.107,384.246,359.917,358.322,398.222,13.649
504.658,428.529,386.684,432.830,351.077,381.959,401.349,407.475,531.248,525.051,331.694,337.722,449.142,366.738,423.992,362.451,412.546,501.876,676.058,311.181,392.300,503.535,289.800,344.305,312.279,315.651,324.000,344.099,417.285,392.202,412.954,366.752,316.176,401.685,14.072
517.211,433.280,372.501,430.976,339.531,357.490,416.590,396.924,508.838,495.545,382.014,320.371,415.832,379.796,435.943,364.542,408.660,451.267,703.087,282.079,384.007,504.680,272.989,352.116,303.617,299.175,320.383,335.313,426.440,422.328,376.892,361.609,295.673,395.991,14.684
471.427,420.780,352.312,462.282,336.216,358.946,401.246,426.465,509.486,505.944,325.395,311.395,413.921,362.204,399.492,369.073,404.072,472.329,704.420,301.040,368.129,523.265,289.753,371.848,286.422,328.063,327.023,332.006,405.930,390.004,360.800,354.113,290.410,392.006,14.719
490.422,380.694,388.394,445.966,346.664,364.939,401.169,421.439,511.700,519.921,335.524,327.311,412.100,371.408,443.418,389.822,407.804,465.801,743.333,302.819,400.643,483.170,273.705,354.396,306.201,308.889,331.940,345.467,402.485,391.549,365.477,357.180,288.808,396.381,15.181
514.211,410.675,374.237,445.820,343.088,366.299,409.672,413.904,514.133,496.174,350.442,307.793,421.537,373.356,436.893,366.033,382.969,449.801,725.080,286.667,366.693,528.225,282.789,334.573,311.584,348.222,331.872,354.485,396.800,396.368,361.123,347.323,292.212,395.183,15.052
492.598,394.414,383.249,451.612,366.800,370.626,398.800,399.106,521.038,479.933,339.571,312.860,407.774,369.838,377.139,368.287,387.784,462.938,700.239,301.904,343.443,497.910,275.989,342.274,277.383,298.302,316.143,335.428,375.495,370.063,389.538,369.233,289.837,386.895,14.510
514.196,408.108,392.909,464.160,348.680,362.619,402.503,412.788,525.400,498.433,336.299,312.488,432.711,356.204,374.377,370.931,389.639,423.124,730.486,303.921,377.221,540.775,276.563,329.823,315.870,322.111,330.549,341.892,408.575,394.545,363.462,345.444,283.065,393.632,15.475
521.392,404.570,391.139,445.985,369.485,386.776,407.405,384.172,524.338,521.860,337.646,297.435,412.263,354.482,432.107,378.491,380.454,446.733,700.493,284.147,349.364,520.390,283.100,307.543,294.851,330.381,349.391,333.786,414.320,383.755,386.531,350.150,286.531,393.075,15.140
513.804,417.662,380.186,430.714,338.368,365.973,378.282,394.611,495.162,495.506,324.823,328.796,441.042,351.178,420.434,360.262,386.247,438.547,638.167,320.672,349.786,462.760,298.779,326.098,317.117,331.833,336.090,339.645,381.460,396.545,374.038,376.632,291.812,387.971,12.481
508.266,415.322,378.105,457.422,328.757,388.422,379.379,405.621,476.700,541.871,330.361,323.502,422.974,363.450,422.934,373.338,360.299,448.559,617.399,291.040,362.043,510.105,273.468,342.506,319.656,329.976,332.541,340.581,406.195,396.415,378.823,372.233,288.782,390.517,13.114
502.543,394.592,370.073,406.417,346.621,351.762,385.344,375.071,504.086,509.028,312.680,315.355,464.926,371.356,403.484,365.684,366.680,435.789,607.355,280.791,365.721,497.320,273.889,324.933,279.727,312.794,321.504,355.858,372.400,401.704,379.138,339.534,281.158,381.070,13.221
477.256,388.879,363.237,428.689,346.107,388.810,375.605,409.338,473.462,496.438,355.381,318.615,438.547,363.393,442.008,375.229,377.247,439.609,551.246,316.237,352.471,477.175,299.389,346.811,291.792,312.230,331.376,338.527,396.810,377.917,398.215,351.639,283.644,384.343,10.919
545.749,406.596,353.555,431.951,340.976,360.850,377.641,396.626,489.257,502.354,349.687,308.435,395.784,372.832,433.074,369.338,365.330,468.056,606.036,287.028,389.064,473.745,267.426,342.457,303.857,299.857,310.165,349.614,385.975,377.265,387.108,382.241,275.042,384.999,13.170
526.789,393.468,336.173,435.097,352.843,365.340,369.641,376.960,489.786,532.697,364.694,309.452,438.358,341.037,370.516,346.124,408.845,408.789,569.790,304.955,367.050,481.810,275.405,387.445,288.734,317.952,327.008,313.090,372.360,369.506,379.115,382.143,287.220,381.521,12.402
515.719,409.914,336.669,422.447,336.909,351.769,360.805,384.697,507.248,510.697,330.510,321.669,430.911,339.487,396.385,360.636,390.845,448.882,541.188,287.119,389.164,501.130,298.489,375.585,296.903,325.508,335.692,347.286,380.200,373.609,382.938,341.045,280.802,382.208,11.934
560.271,410.599,337.091,383.121,352.219,373.599,361.974,383.394,495.876,487.180,383.143,311.552,416.068,351.440,383.418,348.116,404.392,423.453,550.804,274.446,394.093,503.155,285.374,357.982,270.942,316.103,329.699,340.217,395.355,368.103,364.800,334.368,282.433,379.842,12.461
456.668,400.764,342.447,389.131,371.475,357.000,388.451,354.773,511.333,475.489,356.156,309.097,409.732,369.524,396.820,378.258,401.155,425.398,535.268,302.876,394.807,465.810,286.805,370.665,284.273,311.921,322.158,332.425,366.570,390.312,357.462,352.684,280.714,377.225,10.577
475.337,385.771,349.063,405.495,346.733,358.014,365.672,384.530,483.443,529.640,336.680,329.696,422.411,346.880,408.557,354.149,377.515,460.298,648.623,294.395,351.186,497.055,284.600,350.177,303.604,324.794,333.594,321.226,366.315,370.704,406.008,364.887,283.123,382.430,13.200
449.256,401.908,380.798,375.058,350.499,362.156,377.621,393.000,482.038,519.663,379.871,320.589,440.653,379.257,406.869,356.684,361.804,447.826,593.145,271.633,376.843,493.775,283.342,350.860,298.429,320.730,331.436,342.961,375.975,385.225,357.038,350.308,281.972,381.795,11.937
420.729,402.459,411.296,355.709,334.427,334.299,357.133,377.293,494.819,525.202,324.912,316.686,394.105,370.602,375.279,343.644,401.258,412.323,615.232,304.096,354.521,483.865,296.905,321.732,307.201,311.881,316.406,350.711,352.795,382.822,368.769,347.444,284.199,374.265,12.143
409.387,417.124,438.799,341.733,332.803,342.830,349.513,381.929,473.190,482.904,329.884,305.813,434.321,372.089,404.795,350.676,381.124,468.161,689.623,312.932,356.336,491.230,288.979,327.262,292.656,280.746,335.827,353.048,349.605,389.008,374.292,376.195,279.166,379.212,13.786
419.513,404.627,471.001,356.272,346.061,356.653,363.513,366.106,480.686,486.708,323.415,313.957,415.563,356.817,406.811,359.218,364.443,421.888,857.261,286.113,402.893,489.720,303.695,319.720,307.662,289.786,319.835,339.669,336.535,392.375,385.485,353.316,275.123,384.013,17.609
405.673,410.500,470.958,375.485,342.720,350.857,360.344,370.758,502.324,501.708,369.197,327.007,418.763,362.937,388.139,373.131,394.711,456.882,834.478,307.537,404.007,479.865,269.932,299.915,301.623,323.635,318.180,331.539,338.355,367.407,363.208,364.662,282.729,386.944,17.141
427.884,405.268,440.691,395.704,342.747,364.197,355.046,380.889,455.033,506.034,333.837,327.672,429.832,331.853,382.008,343.160,338.649,428.323,829.964,285.305,355.100,462.545,286.895,314.829,287.065,302.159,335.474,327.569,341.865,366.984,376.685,354.805,277.908,378.605,16.860
444.854,403.417,422.163,421.985,332.821,339.503,351.072,368.010,463.629,465.185,334.694,323.702,418.268,345.105,377.844,342.367,377.814,445.043,810.587,282.684,369.336,510.250,281.211,331.476,289.519,292.119,298.436,335.937,355.135,382.877,383.423,376.331,274.253,380.335,16.635
409.261,405.701,366.701,479.427,318.507,347.048,370.990,351.369,470.843,476.876,341.476,321.829,405.574,348.963,369.451,353.862,379.175,450.348,757.138,289.463,387.771,467.030,275.458,328.140,290.175,324.730,314.955,340.148,364.900,389.743,360.338,385.744,282.756,379.572,15.031
434.060,400.981,352.047,507.816,322.763,348.150,384.021,370.354,439.576,507.000,346.714,316.321,428.837,350.932,386.705,342.756,415.897,449.031,765.754,292.062,391.814,485.480,276.547,313.945,288.188,303.278,323.714,334.343,345.665,393.945,387.885,376.752,274.473,383.570,15.892
439.960,377.430,320.701,466.830,322.005,367.129,397.764,372.268,457.048,516.517,341.286,289.635,417.700,354.173,355.918,367.702,395.443,430.634,685.971,303.452,390.379,473.125,281.616,329.390,294.994,333.722,349.511,332.633,333.955,379.075,407.077,370.609,288.719,380.132,13.644
426.075,377.570,304.047,461.757,347.701,362.510,368.667,413.566,475.043,522.556,330.218,310.462,411.105,345.921,354.656,346.182,376.722,401.174,656.507,285.181,360.479,500.670,289.637,371.457,288.227,329.048,319.286,338.259,351.040,367.838,379.146,359.481,281.028,376.158,13.348
495.392,399.936,293.467,418.636,331.541,345.803,393.154,405.192,470.157,512.904,333.966,309.953,409.853,326.183,394.131,334.571,359.897,417.205,636.283,279.373,354.743,490.520,280.800,404.476,282.351,311.071,326.707,332.617,372.465,358.960,383.100,344.977,270.966,375.192,13.518
533.513,393.207,306.666,426.864,331.133,386.694,363.226,435.556,463.929,471.607,336.483,304.940,424.153,337.832,377.197,351.207,367.165,433.068,593.217,294.983,376.900,502.385,286.574,378.451,296.883,303.302,321.835,331.072,394.120,362.609,349.646,343.165,279.581,377.550,12.686
621.975,432.971,308.449,393.981,331.947,349.259,331.662,367.470,463.838,464.157,335.129,303.441,417.174,355.131,355.533,328.451,405.629,431.565,595.645,311.294,359.050,473.565,299.216,384.689,288.591,311.627,327.060,360.024,410.080,376.494,363.908,333.406,274.791,377.794,13.567
699.543,405.857,307.343,355.791,333.336,330.952,325.446,339.611,437.395,476.236,316.061,296.495,417.574,349.105,392.574,328.091,403.485,443.894,562.116,286.797,403.164,480.165,281.116,341.085,288.656,312.857,329.902,339.723,433.720,347.071,351.146,323.744,275.097,373.186,15.135
659.678,402.121,298.511,344.743,319.320,324.544,347.923,319.187,424.657,462.337,301.503,307.311,388.053,336.115,344.254,329.098,362.887,417.118,576.638,279.384,368.686,457.725,277.663,330.732,310.260,300.341,331.120,339.602,440.270,341.526,366.638,325.481,264.636,363.638,14.267
714.779,408.363,311.266,336.379,328.784,328.020,326.200,322.717,429.500,438.062,307.156,302.739,416.532,342.178,325.689,324.589,356.165,420.199,569.551,289.921,364.900,508.075,289.989,313.457,303.013,314.738,314.602,337.039,440.655,350.664,364.492,346.038,276.501,367.362,15.450
741.412,392.911,335.022,325.650,315.987,337.374,351.272,335.914,419.557,414.191,334.116,294.712,415.142,348.838,335.639,329.098,356.258,447.696,554.833,282.915,378.393,458.580,286.647,323.482,290.818,303.698,312.526,342.084,460.990,343.830,384.777,358.383,263.898,368.989,15.574
722.829,387.420,356.997,343.180,306.099,355.224,320.523,340.581,411.519,449.472,304.422,281.488,397.142,339.759,337.525,329.458,354.845,448.876,610.870,287.034,330.793,491.090,310.400,330.457,278.714,310.802,334.038,335.072,458.405,377.700,358.346,335.038,265.004,369.731,16.180
691.487,395.656,411.745,342.743,304.016,323.599,307.041,344.995,385.476,436.612,302.429,292.100,400.384,327.236,327.082,325.858,346.969,448.795,621.391,318.881,363.150,483.690,270.916,305.073,290.169,308.873,312.662,330.211,455.635,355.316,368.469,329.977,262.303,366.392,15.871
665.035,381.971,467.271,319.626,299.211,350.034,344.092,343.929,401.043,482.506,302.646,286.388,408.763,325.602,350.115,346.476,356.639,405.975,604.717,297.571,363.850,513.235,295.274,283.073,300.013,290.270,330.797,333.729,436.140,372.984,338.469,335.594,267.276,369.707,15.518
594.739,397.484,529.070,355.024,309.829,321.143,330.303,361.843,410.495,498.500,326.020,274.977,418.374,326.979,368.877,345.345,382.546,395.416,669.964,273.565,362.707,448.350,266.168,308.506,279.935,284.167,315.195,311.054,432.575,368.597,321.446,317.015,263.230,368.771,16.080
544.342,395.306,521.003,374.350,319.771,325.993,325.877,327.096,402.676,504.073,362.878,267.522,382.300,336.675,378.393,338.407,346.948,389.391,727.138,280.559,352.850,464.710,298.079,313.128,282.844,298.857,313.789,345.831,421.295,344.735,330.508,317.353,273.221,369.936,16.078
476.985,393.086,506.028,385.650,313.995,320.755,324.964,352.101,389.719,521.803,383.517,279.465,406.921,331.565,360.418,326.862,332.392,379.429,866.913,283.345,340.671,455.810,290.305,312.183,270.481,321.056,295.368,336.819,370.825,337.621,319.354,285.331,270.261,367.939,18.892
450.156,392.882,474.206,410.534,311.616,302.605,326.010,341.419,400.790,560.478,352.374,283.589,398.732,337.691,333.287,336.349,326.423,440.528,883.986,284.718,378.579,438.415,280.811,369.506,262.695,284.683,315.053,327.744,382.465,352.715,340.654,323.173,269.989,371.965,19.345
423.291,365.653,427.359,444.607,296.045,328.667,324.938,330.803,422.586,560.213,340.891,261.662,379.547,318.110,330.738,309.095,324.381,395.230,885.188,275.808,375.557,467.860,283.905,395.652,273.253,287.333,313.143,325.819,364.270,338.091,318.038,316.293,268.693,365.840,19.508
417.111,393.201,391.521,472.417,316.517,350.714,335.082,323.187,397.248,542.112,350.435,273.211,401.774,327.450,376.672,317.745,342.062,425.814,832.319,278.390,370.379,464.765,281.800,388.274,275.675,315.444,294.489,335.566,359.125,330.787,322.777,320.331,264.186,369.351,17.811
406.060,379.369,344.389,495.752,299.773,345.796,321.026,325.909,402.605,519.197,345.537,272.324,392.911,299.026,330.844,298.455,356.918,384.186,770.862,281.079,378.707,458.415,281.300,361.494,286.916,312.960,310.887,330.494,342.310,331.964,305.354,308.835,262.589,358.916,16.348
390.698,375.296,309.703,466.888,295.464,364.000,335.579,332.823,418.886,506.337,316.673,278.970,374.305,322.623,370.074,337.302,362.876,374.801,783.152,270.627,369.393,442.810,296.700,342.860,264.299,298.333,307.699,334.172,341.425,330.945,312.638,307.083,275.430,357.905,16.158
391.623,396.691,296.504,507.427,309.851,344.048,336.179,336.500,384.381,461.607,312.918,275.880,384.237,327.927,325.156,328.345,346.155,399.273,696.681,282.791,349.007,467.430,283.953,310.152,271.779,291.976,293.406,322.620,309.735,309.470,327.046,302.955,264.073,349.933,14.550
408.734,378.150,304.098,461.752,304.467,323.231,314.410,338.293,384.143,437.517,286.721,263.385,386.747,323.691,321.230,310.815,310.247,423.870,702.681,268.638,335.700,475.415,287.821,324.128,280.123,318.984,307.684,314.437,300.015,322.103,324.400,314.684,266.512,346.207,14.433
399.020,382.790,310.493,442.354,291.605,307.531,310.036,337.152,393.838,418.517,294.408,266.739,366.105,302.429,329.320,326.218,324.392,396.398,605.630,277.921,372.536,448.145,304.926,316.098,266.682,299.540,308.105,332.581,302.980,319.383,307.638,340.496,281.230,341.916,11.600
414.126,388.822,299.245,391.495,310.248,319.912,325.928,332.071,415.248,405.899,297.823,279.077,372.095,304.524,343.713,312.702,327.433,382.565,592.790,301.107,370.021,482.145,272.895,312.726,274.032,283.889,300.398,326.331,280.350,325.285,315.792,316.045,265.983,340.688,11.566
383.090,380.627,301.568,365.141,293.280,304.299,313.974,344.116,386.081,401.961,309.245,270.518,395.189,314.738,340.500,319.556,295.485,387.584,516.246,300.661,360.557,480.950,286.316,313.500,268.474,295.833,300.602,329.214,287.385,330.964,325.385,316.316,264.252,335.867,9.766
393.623,391.223,305.070,346.092,300.763,308.102,330.123,340.864,373.400,393.421,315.272,272.505,375.005,309.607,303.828,298.655,310.969,376.217,548.565,269.356,348.207,474.120,274.216,309.226,262.494,298.270,280.331,320.503,306.195,331.953,318.000,294.782,266.714,331.748,10.331
394.437,389.162,299.540,351.534,298.339,298.558,307.446,336.076,403.767,398.916,298.374,258.100,390.826,294.079,316.582,307.764,323.598,370.037,499.710,277.695,356.971,467.230,265.984,297.079,273.838,298.492,303.466,317.175,306.000,339.692,333.862,308.481,266.218,331.789,9.662
380.382,371.777,297.805,351.990,302.760,309.061,309.918,348.980,387.305,358.921,315.605,285.545,387.179,313.827,333.549,304.745,332.701,338.441,517.268,281.706,366.564,442.635,280.895,299.037,263.701,304.698,296.466,339.669,310.745,403.747,298.123,313.820,265.484,333.789,9.098
400.281,373.013,309.389,361.121,304.237,343.857,318.262,359.616,362.881,412.404,302.558,270.452,391.468,317.215,310.721,307.338,319.918,352.248,544.174,265.514,344.529,492.170,275.558,312.622,266.260,307.063,269.060,312.021,312.770,423.949,304.092,324.451,269.598,337.600,10.827
389.673,379.226,301.122,343.806,302.229,328.619,343.395,336.566,388.090,369.309,336.000,273.709,366.953,308.157,333.541,296.262,300.753,359.758,542.993,278.932,362.364,478.455,281.111,311.963,264.279,282.468,300.090,315.858,302.515,427.411,343.238,304.947,262.962,336.871,10.334
395.377,366.490,309.719,328.500,300.821,317.503,303.831,328.005,394.081,439.129,354.551,263.839,357.311,308.455,313.033,292.011,317.557,351.758,583.732,268.220,355.336,441.250,274.142,346.366,258.312,290.675,291.752,317.193,304.295,445.877,317.038,329.564,265.031,337.296,11.416
386.834,365.360,308.492,323.257,305.320,303.823,323.538,334.318,408.038,546.461,412.068,275.030,371.053,301.990,311.426,307.669,302.722,343.267,596.123,273.802,350.707,456.705,271.474,376.134,264.799,302.635,302.722,323.304,322.125,472.601,330.508,318.233,266.596,347.246,13.203
414.533,366.978,320.982,352.883,306.472,322.401,330.467,326.677,387.481,672.584,424.279,277.555,356.032,311.188,326.746,300.676,305.031,345.901,638.783,257.175,366.193,466.080,258.516,411.890,261.409,279.421,318.511,308.651,350.475,482.715,312.454,337.338,271.589,356.669,16.291
396.668,356.290,341.283,337.150,306.787,387.354,324.800,345.318,393.981,714.624,421.497,275.946,364.221,312.822,332.336,290.127,309.845,399.348,742.246,273.757,336.243,446.900,269.000,377.299,240.494,279.738,289.301,340.440,356.315,469.383,294.231,337.383,271.038,361.641,18.630
392.754,375.745,393.534,335.976,306.131,400.231,327.318,365.308,404.538,683.017,408.020,288.050,375.753,314.236,311.344,297.200,305.237,375.211,862.152,255.525,330.121,445.650,271.068,344.628,257.747,293.738,315.774,321.623,442.870,444.688,299.738,354.338,270.826,368.791,20.444
415.879,386.019,477.846,352.665,309.856,453.571,376.421,368.960,402.152,672.691,382.197,281.251,365.316,302.246,345.607,311.971,321.289,391.304,900.362,277.548,346.771,481.715,270.105,358.713,262.630,292.071,307.391,319.151,497.400,475.850,318.508,315.331,263.347,381.943,21.722
403.171,375.646,567.110,369.262,302.851,466.129,474.256,456.495,385.167,649.180,356.265,273.983,367.553,296.241,322.484,304.596,323.237,389.727,889.217,241.164,356.757,462.410,258.274,335.591,260.786,269.571,292.053,336.133,569.555,442.862,303.577,327.579,265.731,384.685,22.821
416.302,370.347,584.649,339.947,301.488,447.034,459.682,511.475,414.705,593.607,363.490,278.669,361.474,309.743,337.934,297.596,332.546,423.435,854.341,273.282,357.257,476.230,254.763,325.463,272.513,277.246,288.143,333.657,600.725,438.727,314.731,335.195,259.275,388.051,21.913
496.116,348.185,564.243,369.214,328.032,434.429,489.169,595.960,429.076,543.522,328.313,285.826,374.863,298.618,319.270,308.698,352.876,433.615,761.775,263.006,339.236,483.475,255.058,292.829,246.974,275.952,282.444,333.048,561.080,416.391,330.000,351.293,271.218,386.782,20.452
663.095,349.634,539.823,400.146,330.429,428.422,543.251,650.515,433.690,517.708,332.095,280.846,367.511,285.906,333.041,302.905,414.876,570.559,678.246,253.203,320.043,518.035,261.626,298.305,266.584,291.444,264.474,334.503,579.995,413.423,346.600,343.684,265.163,399.387,22.043
825.950,365.704,494.531,416.141,342.515,461.429,511.318,626.399,448.038,453.680,307.599,294.983,359.579,316.382,325.484,307.978,508.918,619.907,682.775,282.949,330.100,530.295,255.026,333.604,254.721,297.222,292.850,349.000,550.235,408.953,298.662,314.346,260.478,406.901,23.764
947.583,370.707,450.020,451.597,356.045,450.075,531.549,657.111,463.062,409.669,303.959,296.983,371.274,298.670,328.844,293.084,493.000,599.907,627.667,263.119,356.236,528.950,247.100,295.640,246.942,248.937,286.759,379.370,520.310,393.787,317.646,341.857,269.603,405.972,25.663
964.603,390.481,399.952,512.607,380.197,448.605,479.190,584.818,490.633,401.938,294.612,293.334,384.695,278.738,314.779,296.076,434.309,565.236,589.500,270.932,319.450,511.910,239.916,307.927,265.084,252.524,280.887,356.328,473.310,368.233,321.023,306.977,265.633,395.286,24.753
832.151,388.146,364.510,559.961,429.048,374.905,434.810,502.838,459.067,403.028,297.925,273.020,370.432,301.424,342.016,326.662,415.959,524.658,569.268,268.249,311.021,525.805,244.726,298.372,251.935,286.627,301.887,390.090,450.635,356.008,294.792,332.278,262.613,386.208,20.854
898.864,384.500,331.720,612.612,491.795,381.537,374.277,434.298,527.286,432.966,302.061,291.906,382.242,305.921,336.008,315.484,429.278,566.180,587.964,268.164,327.007,525.525,261.447,331.921,265.182,289.302,294.549,354.395,436.960,341.474,319.392,334.105,269.303,394.110,22.875
