0001-0049-0053,0001-0079-0227,0001-0132-0215,0001-0146-0232,0001-0156-0159,0001-0224-0241,0001-0209-0103,0001-0171-0060,0001-0158-0056,0001-0120-0053,0059-0127-0028,0059-0113-0028,0059-0180-0036,0059-0191-0025,0059-0176-0016,0059-0214-0012,0090-0159-0019,Average,Err
391.496,420.416,476.339,416.984,644.632,983.121,348.419,412.752,333.081,838.032,684.605,609.929,560.438,421.115,504.508,332.063,452.612,519.444,42.932
382.291,422.243,503.378,453.609,633.454,1001.316,340.924,409.520,339.919,844.810,689.965,652.143,534.904,407.101,478.205,339.071,435.824,521.687,44.050
387.297,425.515,494.944,431.996,619.399,1018.130,351.620,437.138,335.938,853.848,646.899,648.205,503.367,406.582,477.384,340.697,429.740,518.159,44.067
392.890,417.303,504.361,435.089,616.746,993.259,349.429,428.179,344.473,857.791,674.281,674.446,479.011,392.865,469.530,343.646,428.813,517.771,43.914
394.050,405.950,501.750,450.141,586.560,988.453,352.320,431.448,328.994,830.937,676.465,654.777,447.292,372.962,473.438,351.722,445.033,511.311,42.883
395.251,398.189,486.194,450.339,592.845,1023.599,345.003,424.633,339.162,855.544,691.417,658.420,451.359,399.558,476.643,353.333,448.245,517.043,44.905
403.192,385.160,529.139,467.802,556.292,987.765,340.446,425.953,343.944,841.051,663.443,651.598,439.413,400.928,499.405,347.028,444.996,513.386,42.569
395.560,384.458,518.894,473.399,559.509,1012.555,351.832,425.777,340.263,868.918,654.320,696.580,448.616,430.654,510.508,354.477,451.278,522.212,44.248
395.471,377.413,528.894,465.085,542.897,1030.012,352.947,421.743,332.006,829.741,672.807,695.616,472.025,441.510,509.946,359.818,457.267,522.659,44.045
406.766,399.052,524.039,469.319,527.869,985.113,350.040,417.028,350.714,890.266,702.487,659.688,487.395,440.466,538.411,349.205,446.930,526.164,43.469
398.454,392.992,506.678,458.306,525.072,956.251,339.858,410.414,331.176,853.563,672.596,678.250,493.502,447.918,532.524,363.354,455.894,518.636,41.578
389.330,393.290,523.389,479.782,528.835,1018.344,339.162,416.539,339.577,843.259,684.649,686.562,495.858,447.394,506.843,357.561,445.788,523.304,43.871
373.368,406.750,519.356,488.698,520.649,1001.923,356.162,416.160,343.213,891.696,670.610,677.964,494.911,438.062,534.146,363.414,461.535,526.977,43.897
343.940,408.599,514.044,507.169,506.021,1014.522,349.416,433.997,340.050,875.361,686.575,648.536,499.281,453.611,518.659,362.851,480.059,526.041,43.952
314.575,413.030,529.256,486.859,484.498,1017.490,346.554,427.386,351.552,836.266,698.939,673.321,499.505,444.875,526.605,366.369,456.799,521.993,44.012
299.889,403.663,545.722,483.278,472.007,995.737,351.832,411.420,347.375,848.272,703.851,651.062,483.171,463.317,546.238,363.581,459.366,519.399,43.808
307.877,402.360,532.889,494.867,492.089,1020.830,337.947,418.122,348.261,832.899,700.732,642.875,496.897,486.418,532.227,353.177,468.872,521.726,44.103
324.560,414.060,528.667,487.089,477.440,1000.923,325.528,423.097,340.919,827.146,687.158,686.643,494.623,459.317,551.405,350.273,462.747,520.094,43.641
335.298,411.548,553.906,495.685,477.093,988.838,310.848,435.154,350.403,842.437,688.325,648.304,498.658,458.625,550.681,353.366,451.711,520.640,43.039
345.806,414.767,524.494,499.399,462.107,1005.611,303.139,422.085,342.132,828.215,696.390,632.589,493.979,458.654,529.432,344.495,458.011,515.371,43.501
351.829,414.487,534.589,490.056,453.058,1015.065,297.287,426.796,345.860,849.506,678.241,645.473,497.940,449.356,555.022,343.182,464.022,518.339,44.377
356.358,419.175,534.000,533.863,438.416,1020.215,296.350,435.987,343.543,881.361,667.211,687.062,491.701,454.740,572.524,350.341,472.040,526.758,45.591
353.621,430.864,535.944,513.101,454.141,1018.765,288.020,417.824,342.188,875.728,701.978,636.884,497.954,458.918,547.011,341.821,471.725,522.735,45.455
363.678,415.694,540.750,514.984,448.351,976.810,286.102,415.417,335.566,872.253,695.399,673.625,488.114,461.380,568.130,346.167,438.476,520.053,44.462
374.253,411.494,553.750,501.770,453.997,978.413,297.403,427.442,333.518,801.949,715.377,678.839,482.473,468.490,546.427,346.081,459.875,519.503,42.556
373.258,395.457,543.028,515.927,456.591,995.955,304.066,421.354,339.678,853.835,684.202,662.705,507.829,449.394,538.530,345.071,461.689,520.504,43.833
366.773,381.238,565.800,512.649,470.498,999.713,306.482,430.746,341.941,854.038,695.803,655.679,490.523,483.428,561.649,347.212,472.505,525.687,43.985
371.382,370.307,555.739,520.282,477.680,980.579,309.224,425.771,346.938,828.209,691.982,715.125,484.107,447.106,528.243,351.997,462.073,521.573,43.378
377.341,387.121,557.917,514.403,494.656,994.389,312.706,405.041,339.608,802.956,672.618,650.562,499.872,462.673,537.708,338.659,460.396,518.155,42.201
376.579,382.733,568.206,536.149,499.677,994.887,312.482,422.091,335.485,830.158,687.048,682.429,490.851,448.221,548.449,347.816,471.205,525.557,43.363
377.599,387.887,537.917,509.940,507.179,1035.158,312.660,435.850,351.202,835.038,686.952,676.000,512.488,466.832,544.211,358.763,462.597,529.310,44.216
388.751,390.956,554.111,528.839,509.093,996.490,323.604,436.072,346.193,903.437,691.680,651.545,507.203,468.933,529.805,350.684,471.092,532.264,44.148
385.820,399.121,554.139,550.036,519.220,1047.984,325.178,441.567,340.412,835.184,684.167,682.866,504.253,469.904,542.438,353.523,473.930,535.867,44.467
378.699,408.608,569.894,516.250,532.746,995.190,335.759,444.050,350.885,882.570,708.557,598.411,510.292,480.024,573.151,351.904,452.733,534.690,43.064
390.724,397.343,562.111,516.891,532.055,994.980,329.492,431.824,364.157,810.753,637.491,576.045,505.242,465.183,535.919,354.480,489.919,523.212,39.928
389.904,406.425,561.089,540.520,534.526,991.320,323.459,428.097,341.796,841.297,636.039,531.839,496.214,481.899,563.319,345.765,474.249,522.809,41.015
380.124,414.762,559.533,545.024,527.660,993.700,319.739,435.282,341.143,835.114,603.487,581.705,506.512,485.880,570.886,347.593,465.051,524.306,40.881
361.772,415.619,559.500,547.024,525.619,1015.437,331.594,426.796,351.275,874.880,610.421,551.696,532.064,473.635,564.335,350.987,468.125,527.105,42.668
358.689,410.342,613.533,541.246,543.460,1015.211,333.432,427.298,355.759,864.873,604.118,525.134,510.491,472.644,560.746,362.263,474.722,527.880,42.390
356.674,417.333,581.722,535.972,541.306,978.045,329.693,413.389,348.331,837.500,588.136,542.625,511.794,472.803,558.676,356.508,463.810,519.666,40.251
353.331,418.344,561.344,557.335,556.794,1015.283,336.703,428.204,356.936,871.848,602.737,548.366,499.132,467.077,530.097,355.659,463.608,524.870,42.461
370.982,424.674,584.806,541.758,531.375,1010.984,326.267,434.150,347.552,846.924,573.452,545.045,516.940,463.596,552.670,357.240,466.872,523.252,41.409
373.448,414.664,577.572,563.677,581.186,1008.372,336.145,434.498,347.227,888.652,603.601,573.179,510.783,474.389,574.265,350.707,464.381,533.926,42.836
374.790,422.788,579.361,546.597,572.306,1011.194,332.845,437.652,342.709,835.475,613.882,596.188,518.498,463.606,573.670,363.215,461.912,532.158,41.497
377.951,423.503,583.611,547.565,567.416,1017.433,335.363,425.216,351.838,867.411,593.711,568.839,500.580,471.856,552.622,348.957,469.469,529.608,42.330
382.015,430.608,566.206,552.423,579.027,1016.283,335.891,431.972,336.852,844.506,604.491,566.741,512.922,475.712,571.373,363.795,464.264,531.475,41.583
