0001-0049-0053,0001-0079-0227,0001-0132-0215,0001-0146-0232,0001-0156-0159,0001-0224-0241,0001-0209-0103,0001-0171-0060,0001-0158-0056,0001-0120-0053,0059-0127-0028,0059-0113-0028,0059-0180-0036,0059-0191-0025,0059-0176-0016,0059-0214-0012,0090-0159-0019,Average,Err
320.742,360.412,299.961,295.641,510.306,326.842,281.597,284.511,256.249,259.791,331.513,273.768,605.954,426.409,440.924,253.333,331.099,344.650,23.049
300.373,365.372,311.856,293.839,518.254,302.206,274.182,287.937,260.140,256.911,305.132,275.125,650.399,412.712,423.784,244.167,285.590,339.293,25.293
324.428,404.104,290.533,276.331,520.162,274.194,276.825,284.464,261.224,265.734,324.482,284.348,561.189,343.846,382.092,243.033,282.769,329.398,21.311
319.033,426.091,286.467,279.379,467.258,296.105,271.465,276.517,277.983,248.120,306.281,315.232,481.270,314.942,360.443,234.129,263.630,319.079,17.239
300.462,392.732,327.672,280.375,467.595,292.915,270.779,301.984,260.143,270.975,321.522,276.018,367.673,273.192,303.270,235.268,266.505,306.416,13.431
309.408,364.873,312.650,288.887,461.148,307.964,277.274,282.693,258.241,276.146,313.772,280.688,320.441,271.466,274.205,231.318,283.930,300.888,11.935
338.726,338.970,311.261,298.734,477.808,304.547,269.125,283.508,254.972,249.146,325.754,276.554,311.758,276.707,272.341,229.742,257.271,298.643,13.155
355.987,327.032,305.244,289.835,434.777,306.502,270.789,301.962,255.238,260.070,304.855,302.616,278.587,276.692,266.730,227.664,261.275,295.639,11.037
391.553,318.783,309.144,279.206,430.196,284.992,274.122,306.524,248.594,260.949,301.518,287.402,277.537,273.731,261.822,223.088,272.234,294.200,11.799
484.320,312.428,291.039,284.790,432.656,293.304,275.525,287.749,242.880,257.456,312.232,286.420,277.623,257.000,260.319,233.379,275.516,297.920,15.241
614.295,324.879,297.139,268.819,432.000,293.275,269.376,259.172,245.902,239.981,309.425,284.429,279.274,263.284,267.968,224.568,269.018,302.518,21.746
613.313,321.915,313.639,281.480,411.911,302.684,266.558,279.859,253.263,270.000,307.877,271.089,271.865,273.447,248.476,228.500,273.564,305.261,20.939
583.400,332.726,321.750,287.073,415.474,315.830,290.442,282.956,260.095,298.519,305.579,282.045,280.242,264.183,260.319,239.530,252.418,310.152,19.093
517.418,326.788,302.933,273.161,407.811,306.826,405.604,289.740,248.451,280.222,320.873,283.759,289.292,261.385,254.984,259.697,252.938,310.699,16.733
435.529,315.756,310.400,281.681,385.567,293.421,500.531,271.031,249.406,247.867,311.746,275.920,284.530,266.587,263.784,267.480,269.183,307.672,16.338
348.584,317.234,341.506,285.710,392.955,298.247,521.581,278.577,258.305,252.684,344.180,286.036,285.932,254.495,257.443,265.924,254.919,308.489,16.105
320.636,322.255,340.633,287.863,375.165,306.737,529.152,277.592,254.583,263.063,323.798,286.786,267.733,259.558,248.422,249.629,269.516,304.889,16.001
323.696,318.174,309.367,275.851,386.557,302.389,536.541,273.408,247.359,278.601,335.925,290.116,274.957,257.139,250.649,252.290,284.817,305.755,16.342
306.968,326.118,306.194,281.823,379.832,320.968,534.248,276.404,254.546,268.829,323.539,289.125,276.708,256.611,267.378,244.492,264.883,304.627,16.055
307.050,333.550,304.544,278.911,383.979,296.474,452.323,262.094,251.056,253.361,336.566,309.062,272.512,266.447,249.697,236.578,271.139,297.962,12.959
305.694,350.108,318.250,278.351,362.464,299.036,384.340,282.351,280.263,268.861,338.215,267.973,292.331,262.553,255.692,235.109,272.106,297.276,9.631
300.765,392.219,313.000,285.621,342.914,305.543,348.914,276.524,290.143,253.259,333.636,273.205,277.673,249.356,237.978,241.013,259.769,293.031,10.019
310.779,425.174,314.528,278.871,338.368,286.312,315.488,276.207,267.689,257.639,330.281,280.125,265.890,272.620,265.308,236.015,257.714,292.883,10.390
327.286,432.009,305.406,295.387,300.832,295.162,286.924,283.520,274.336,270.709,316.592,267.902,270.185,256.178,260.659,232.904,261.971,290.468,10.234
336.421,400.620,317.833,311.875,294.502,314.709,289.505,289.210,272.882,268.949,322.443,304.286,274.295,275.514,253.530,224.975,267.264,295.224,9.177
323.128,365.706,317.672,286.423,265.481,316.000,289.116,283.179,258.255,268.525,331.478,293.089,276.726,261.793,244.130,234.548,264.821,287.063,8.059
311.143,338.532,306.722,281.242,255.959,279.555,285.492,277.652,250.734,260.962,320.785,292.804,269.302,252.688,236.914,232.033,259.326,277.167,6.980
313.758,352.714,302.950,280.161,260.003,275.700,277.795,285.837,256.793,266.228,319.022,288.330,283.356,245.606,258.200,230.025,262.769,279.956,7.008
319.018,340.756,317.444,282.149,250.034,306.162,273.366,260.110,248.134,249.696,309.965,302.812,269.185,252.269,253.735,234.328,248.894,277.533,7.561
308.734,328.307,320.394,284.940,253.000,314.360,275.314,263.740,258.594,260.108,323.368,384.527,259.270,248.846,261.395,227.523,279.586,285.412,9.240
316.377,331.122,316.261,273.915,261.000,305.874,271.495,262.991,249.762,265.880,371.272,598.777,278.388,279.149,257.416,221.280,265.678,301.567,19.861
332.474,327.779,308.178,284.919,260.550,304.599,283.271,272.743,252.350,253.975,541.496,573.768,272.196,252.014,259.595,231.492,262.813,310.248,22.887
350.698,325.257,299.300,284.141,259.838,305.150,281.086,269.890,250.908,250.241,655.895,612.491,277.708,260.808,252.508,212.250,253.832,317.765,29.076
385.765,327.321,304.222,279.218,257.540,321.854,256.908,265.592,249.356,246.209,708.430,570.000,266.352,247.226,268.724,222.005,269.894,320.389,30.216
422.001,331.592,321.694,277.052,269.814,292.870,277.119,276.423,251.905,291.209,734.289,581.616,283.619,265.817,250.541,231.879,260.615,330.592,31.314
488.748,333.725,320.978,263.508,257.742,296.312,288.165,272.157,240.751,291.848,668.759,520.705,273.605,241.399,260.492,225.424,258.121,323.673,28.394
445.022,326.034,320.972,272.540,261.773,296.794,271.637,282.282,242.308,284.994,613.425,520.321,272.100,252.279,256.184,225.003,257.707,317.728,25.155
393.063,320.345,302.944,278.964,255.704,286.170,273.878,265.266,258.062,271.272,607.232,462.527,281.441,257.120,256.243,227.621,254.059,308.936,22.557
345.195,319.636,297.900,291.129,241.021,315.372,281.904,272.918,256.510,266.772,556.943,399.348,272.281,259.264,241.643,226.018,255.015,299.934,18.555
344.880,333.846,290.439,271.141,260.003,298.838,279.818,266.348,255.036,269.253,537.189,299.848,274.559,271.048,258.043,227.412,255.637,293.726,16.245
324.829,328.928,310.850,277.867,255.766,329.919,290.571,273.445,247.611,283.297,450.430,297.429,269.000,254.625,251.097,219.848,260.780,289.782,12.193
310.950,330.737,285.911,285.266,257.581,322.215,282.818,280.229,249.269,266.728,376.154,293.750,276.046,258.135,258.751,220.495,258.432,283.145,8.570
320.868,334.682,301.972,274.831,254.268,283.008,272.063,266.270,241.566,266.620,366.101,261.170,264.288,259.385,272.784,214.639,266.788,277.724,8.443
