0001-0119-0076,0001-0101-0071,0001-0118-0022,0001-0104-0200,0001-0086-0168,0001-0200-0024,0001-0172-0181,0001-0250-0193,0001-0184-0241,0001-0145-0212,Average,Err
1791.894,1255.715,492.836,1101.134,501.930,500.951,431.268,265.784,508.687,280.719,713.092,150.172
1751.082,1245.359,492.826,1084.608,502.276,520.708,416.725,274.542,503.303,297.251,708.868,145.796
1784.857,1235.364,504.440,1107.564,492.154,503.997,412.549,272.725,497.496,297.089,710.824,148.891
1811.292,1228.753,515.534,1103.765,517.224,519.069,425.665,284.890,483.907,293.365,718.346,149.466
1761.263,1239.987,473.081,1105.369,506.282,513.181,413.120,286.326,477.318,299.724,707.565,147.268
1802.754,1234.864,437.289,1126.453,500.369,517.622,400.342,302.275,460.958,306.685,708.961,151.167
1779.121,1233.021,379.268,1112.980,501.015,509.493,394.616,316.903,443.281,303.696,697.339,150.361
1798.664,1199.585,348.211,1132.381,508.869,529.139,361.120,317.712,416.357,302.423,691.446,152.704
1777.589,1261.745,341.416,1153.328,524.983,522.045,348.859,321.258,381.890,310.794,694.391,154.669
1853.604,1241.862,325.950,1176.891,509.645,520.684,369.423,334.407,360.677,302.841,699.598,160.498
1742.957,1213.582,322.802,1129.872,499.843,517.667,340.711,344.356,347.421,307.883,676.709,151.001
1770.176,1228.418,301.510,1101.913,496.852,506.622,344.331,344.792,340.088,306.429,674.113,153.424
1781.734,1241.473,305.856,1150.491,508.035,533.542,344.158,363.331,336.445,307.312,687.238,155.271
1739.952,1188.806,297.148,1117.054,497.634,517.271,345.859,368.411,342.264,315.476,672.987,149.496
1777.401,1231.503,300.312,1127.968,507.610,521.917,346.218,369.242,350.352,319.220,685.174,153.445
