0001-0119-0076,0001-0101-0071,0001-0118-0022,0001-0104-0200,0001-0086-0168,0001-0200-0024,0001-0172-0181,0001-0250-0193,0001-0184-0241,0001-0145-0212,Average,Err
475.894,399.215,1256.540,778.440,576.154,456.528,2199.338,342.686,2780.222,1196.404,1046.142,250.649
462.220,399.271,1208.161,796.422,579.320,454.319,1996.095,330.623,2720.509,1269.270,1021.621,238.282
453.671,410.601,1203.628,877.853,591.887,453.264,1670.123,348.453,2565.059,1315.064,988.960,214.214
462.150,397.290,1165.416,991.337,597.366,435.132,1403.225,351.720,2455.020,1360.150,961.881,199.406
476.517,394.104,1142.117,1174.672,574.674,447.854,1149.694,344.220,2242.729,1444.156,939.074,182.609
465.208,403.963,1107.097,1437.190,546.715,440.271,950.877,351.559,2091.973,1470.086,926.494,177.338
468.865,401.340,1100.993,1708.307,581.006,447.868,882.870,346.797,1991.491,1861.610,979.115,194.789
464.075,404.439,1046.047,1798.929,563.576,426.549,814.109,341.445,1748.232,2363.409,997.081,216.530
444.969,394.851,995.376,1761.009,570.078,454.573,827.602,326.979,1700.276,2889.591,1036.530,250.320
459.638,395.734,1018.295,1651.439,663.012,445.514,813.306,343.597,1621.888,2858.476,1027.090,240.872
466.128,397.779,983.735,1375.526,1133.843,438.924,785.708,341.318,1488.455,2704.081,1011.550,217.776
468.092,400.955,970.792,1044.119,1681.020,452.597,800.701,347.928,1530.117,2564.485,1026.081,214.354
455.857,394.391,940.943,805.879,2010.919,423.521,789.180,369.267,1464.166,2340.632,999.476,212.446
452.481,411.258,932.876,686.760,2078.686,471.434,810.782,364.725,1462.384,2089.253,976.064,200.646
476.758,379.301,900.275,671.733,1954.311,418.628,761.042,348.792,1410.599,1687.526,900.897,174.634
451.370,405.694,833.010,660.885,1816.256,430.694,782.039,351.585,1451.125,1286.262,846.892,151.870
449.737,394.859,825.715,691.224,1695.762,426.691,768.743,374.411,1459.218,1051.930,813.829,138.539
465.157,397.024,759.185,658.747,1522.503,421.701,761.070,442.403,1463.076,947.774,783.864,124.481
463.486,391.758,703.977,683.999,1400.276,456.934,750.824,673.653,1581.244,951.883,805.803,119.669
458.882,415.660,670.913,692.122,1271.047,475.035,787.183,803.636,1673.946,910.134,815.856,118.044
455.797,394.053,564.789,700.808,1142.852,465.267,778.644,792.742,1710.528,941.897,794.738,119.476
465.826,396.931,492.017,688.283,934.230,472.354,760.771,752.801,1708.545,950.663,762.242,115.953
447.722,399.048,449.668,688.891,735.962,459.378,747.345,689.983,1725.848,932.446,727.629,117.359
447.824,380.694,456.245,709.016,671.366,456.896,756.359,635.568,1708.658,978.234,720.086,117.604
463.797,387.976,424.638,695.387,608.727,434.118,785.585,592.153,1701.051,985.253,707.868,118.736
446.865,392.793,432.681,711.122,592.517,447.906,790.384,577.983,1635.919,994.928,702.310,113.625
455.053,378.465,406.930,710.814,609.797,428.340,815.511,527.458,1558.619,1004.078,689.506,109.683
441.949,386.402,401.034,678.054,553.180,431.795,804.180,520.856,1506.465,1082.217,680.613,108.809
468.783,393.734,427.755,708.419,579.221,440.403,762.032,465.424,1543.355,1130.507,691.963,112.171
437.768,384.324,418.252,714.134,603.669,437.528,735.148,446.229,1454.220,1176.691,680.796,108.821
457.010,403.944,422.232,719.988,582.160,416.885,703.257,412.614,1331.870,1255.287,670.525,104.872
437.114,382.359,408.121,717.670,606.968,446.038,692.567,371.017,1296.357,1246.978,660.519,103.739
453.097,387.574,424.634,699.661,585.980,443.163,675.454,329.025,1274.323,1269.747,654.266,104.170
469.500,381.309,431.943,721.328,582.692,419.854,684.729,319.771,1231.902,1325.501,656.853,105.812
443.623,387.048,399.497,738.347,579.750,433.729,689.268,323.403,1293.408,1416.630,670.470,115.746
453.841,381.125,419.023,708.381,572.642,441.531,665.085,320.555,1282.875,1390.877,663.594,112.841
445.548,389.003,410.473,722.430,546.892,456.507,707.504,317.746,1327.631,1445.930,676.966,119.152
468.133,375.024,424.121,718.648,557.939,452.628,686.715,311.030,1366.910,1614.582,697.573,132.282
428.290,399.298,397.326,712.161,554.811,482.861,667.176,290.225,1410.286,1948.883,729.132,159.655
446.314,401.519,431.758,725.805,578.872,669.847,666.511,326.720,1476.775,2510.106,823.423,202.722
453.961,378.769,433.040,693.689,572.730,974.472,656.482,299.445,1507.704,2861.267,883.156,234.028
440.051,384.686,426.164,697.378,550.738,1488.865,673.268,310.174,1541.054,2853.905,936.628,241.371
454.928,376.003,416.386,679.047,502.006,1700.292,654.447,302.445,1536.418,2628.604,925.057,231.483
440.594,390.984,412.997,710.924,543.619,1664.257,671.532,295.911,1531.271,2450.304,911.239,216.147
439.993,386.987,409.711,728.108,521.334,1542.132,677.627,292.725,1493.386,2247.780,873.978,196.990
436.722,379.811,404.523,756.205,541.523,1554.274,652.947,313.470,1442.623,2007.323,848.942,179.097
432.159,388.676,402.785,778.903,541.584,1540.309,678.324,303.835,1456.377,1652.838,817.579,157.912
448.664,383.048,418.332,795.448,521.939,1431.993,647.602,315.725,1411.868,1239.281,761.390,131.526
441.713,389.896,414.430,744.064,522.683,1343.184,641.408,320.271,1316.892,1019.699,715.424,114.870
457.324,378.662,415.809,716.547,531.892,1376.531,668.532,319.297,1282.729,894.376,704.170,111.904
441.664,376.628,433.205,679.141,505.291,1360.806,658.894,316.275,1256.154,877.373,690.543,109.832
441.440,376.508,401.913,675.161,548.201,1330.906,655.338,303.797,1174.567,882.507,679.034,104.650
443.623,371.785,405.208,667.033,539.215,1291.851,664.018,301.462,1214.897,884.432,678.352,104.506
459.826,401.247,419.346,658.266,508.093,1218.330,716.482,317.797,1170.193,926.159,679.574,97.332
441.278,375.926,429.255,662.589,522.020,1212.257,741.873,315.441,1164.225,949.978,681.484,98.232
438.060,400.359,411.487,659.179,534.628,1185.285,759.665,300.212,1171.489,971.354,683.172,98.115
456.329,399.340,417.305,660.286,531.160,1129.115,706.313,308.941,1177.073,998.699,678.456,95.345
444.287,372.830,407.581,645.076,531.997,1087.795,664.327,295.915,1169.976,1026.214,664.600,95.858
445.382,390.404,430.416,651.134,555.695,1075.128,685.606,295.436,1176.076,1056.404,676.168,95.350
442.126,393.253,429.460,667.314,573.372,1057.646,666.789,321.835,1232.042,1082.000,686.583,97.473
435.130,390.492,419.195,654.372,518.253,987.788,703.567,293.250,1321.059,1136.409,685.952,104.995
441.256,388.370,422.896,650.826,509.471,964.378,661.806,306.047,1398.902,1162.290,690.624,109.883
459.935,398.423,428.084,651.770,548.916,853.101,687.225,310.843,1443.509,1162.384,694.419,109.042
452.572,399.824,417.923,638.272,527.369,768.545,766.532,323.809,1484.513,1178.769,695.813,112.234
452.442,389.742,418.174,642.513,523.390,640.865,845.451,313.331,1447.394,1194.724,686.802,111.680
443.213,397.370,425.940,636.554,516.852,537.556,854.261,302.360,1430.472,1241.513,678.609,114.051
453.056,399.157,426.372,664.206,521.907,521.139,827.535,299.148,1400.164,1313.908,682.659,115.430
445.802,390.838,430.631,639.225,536.645,469.635,843.046,308.729,1339.469,1343.173,674.719,114.279
443.778,368.952,410.336,666.956,526.756,477.062,1016.299,305.059,1376.807,1422.610,701.462,125.546
449.906,391.750,423.742,667.276,523.212,477.705,1480.887,323.631,1301.770,1404.248,744.413,138.037
449.068,382.293,428.215,670.664,520.462,439.135,1762.074,366.165,1274.726,1474.226,776.703,156.501
454.157,385.314,405.963,686.183,488.930,458.045,2140.768,556.042,1227.125,1506.563,830.909,178.963
459.159,391.117,430.466,780.368,514.977,440.465,2300.271,801.962,1165.787,1598.769,888.334,189.088
444.350,376.652,399.332,785.673,499.110,440.830,2328.535,809.453,1057.152,1926.479,906.757,206.000
452.616,368.245,413.446,808.533,510.619,435.014,2281.444,755.729,1035.619,2550.716,961.198,239.392
447.029,381.737,412.805,775.853,509.183,420.316,2232.511,701.428,1034.291,2861.078,977.623,259.384
454.814,380.524,430.946,806.067,499.718,455.677,2222.958,661.182,1019.007,2824.058,975.495,255.361
452.896,363.521,412.685,885.900,502.044,441.948,2154.232,645.826,1057.010,2677.240,959.330,242.473
446.123,375.548,405.913,1097.648,484.799,416.861,2030.025,558.767,1047.056,2515.111,937.785,227.583
446.686,385.896,419.577,1357.131,504.465,447.993,1944.000,569.271,1064.499,2301.468,944.099,210.746
443.713,394.109,418.094,1625.640,489.753,438.125,1733.472,519.284,1069.738,1987.019,911.895,191.133
439.698,375.622,396.564,1761.408,498.959,428.330,1445.930,475.081,1080.535,1607.777,850.990,168.930
434.005,386.327,405.859,1737.904,471.584,416.802,1181.077,415.271,1089.597,1194.613,773.304,145.619
464.217,381.295,425.735,1656.658,496.244,428.139,957.813,382.945,1125.917,979.028,729.799,129.630
436.493,397.269,406.503,1469.241,478.616,428.774,860.887,340.602,1201.839,892.730,691.295,118.525
444.254,417.500,431.812,1162.942,496.610,446.135,746.975,324.593,1229.240,912.866,661.293,99.540
474.725,418.378,419.748,869.227,513.797,424.222,732.201,302.648,1343.051,896.894,639.489,96.050
449.010,432.338,404.866,688.001,503.209,440.080,703.525,298.847,1429.736,870.688,622.030,99.497
469.186,434.997,414.507,659.445,488.119,432.615,698.345,302.640,1480.112,892.585,627.255,103.619
486.633,454.418,415.453,613.067,474.384,445.608,688.806,297.945,1495.822,920.741,629.288,105.062
504.500,444.013,402.654,576.548,483.901,414.198,670.419,273.254,1467.853,929.067,616.641,104.468
565.845,516.782,394.859,604.129,476.084,438.767,658.222,287.127,1417.841,954.228,631.389,98.859
849.510,620.944,395.530,603.648,489.392,449.229,672.701,301.504,1358.359,1016.643,675.746,96.187
1507.486,995.181,415.980,609.110,475.387,447.212,665.785,289.585,1306.244,992.056,770.403,123.098
1986.551,1306.896,398.893,606.589,485.887,452.354,655.254,286.847,1146.822,1070.799,839.689,159.525
2061.780,1372.548,402.433,598.574,472.017,444.295,671.630,289.852,1055.565,1078.111,844.681,165.893
2084.126,1427.968,402.862,589.721,475.381,447.142,657.173,309.496,1029.315,1088.156,851.134,168.689
2089.034,1399.322,399.087,578.567,463.709,454.128,651.803,304.597,987.922,1123.128,845.130,168.820
1973.688,1324.210,397.809,586.529,466.552,420.708,658.739,311.911,1022.677,1213.056,837.588,160.592
1875.418,1302.027,400.480,577.516,452.500,434.872,638.665,282.072,966.066,1202.774,813.239,153.430
1842.273,1205.721,425.815,586.342,471.172,435.917,666.190,301.564,991.391,1225.903,815.229,146.947
1727.502,1137.590,415.148,545.836,480.250,413.524,701.345,286.750,986.249,1244.212,793.841,139.404
1725.237,1134.455,416.091,573.404,469.785,428.003,750.475,296.360,1011.073,1294.994,809.988,139.956
1570.399,1007.681,396.745,563.068,446.535,405.899,717.835,302.453,955.330,1231.554,759.750,125.862
1548.454,1035.306,403.544,572.188,452.584,428.802,726.461,282.267,1037.411,1323.092,781.011,129.729
1485.413,986.617,407.617,564.385,451.689,420.976,669.099,300.983,1091.873,1341.677,772.033,127.122
1441.217,982.516,402.537,558.134,446.922,422.316,663.419,291.284,1170.032,1475.242,785.362,134.031
1345.213,937.367,406.084,570.949,457.145,444.208,648.761,305.975,1272.108,1484.702,787.251,131.336
1217.947,885.335,426.161,555.115,479.477,423.194,674.849,302.386,1324.826,1490.755,778.004,127.962
1022.481,861.218,407.232,551.933,477.436,417.108,783.588,291.263,1378.081,1645.226,783.556,135.080
739.746,795.290,419.057,577.209,456.000,420.917,852.771,298.919,1398.760,1933.582,789.225,153.515
606.043,774.335,406.966,570.962,474.108,464.264,911.018,301.809,1447.328,2545.908,850.274,204.123
549.174,719.497,402.225,551.590,486.247,428.181,859.264,304.258,1375.804,2928.117,860.436,236.626
568.655,729.726,423.943,540.057,472.927,410.045,770.849,292.843,1356.403,2939.357,850.480,237.603
534.536,624.840,414.466,543.648,436.413,423.448,701.722,295.653,1255.257,2688.240,791.822,215.071
532.017,592.739,390.782,542.032,453.698,428.622,682.926,294.903,1239.093,2495.295,765.211,198.247
508.302,526.622,410.732,546.571,472.718,423.490,634.109,295.008,1112.200,2290.387,722.014,177.901
512.348,463.543,414.473,550.017,464.863,391.743,583.155,293.606,1043.638,1963.749,668.114,149.307
514.618,460.809,403.218,533.797,456.349,426.042,639.859,279.081,1014.042,1568.359,629.617,115.136
506.053,425.649,400.658,531.765,447.799,411.486,608.655,308.763,946.594,1156.290,574.371,80.637
498.350,429.915,415.101,554.875,464.712,404.500,645.331,283.081,975.993,986.432,565.829,71.661
496.686,421.633,408.205,548.100,440.413,440.510,619.208,294.898,997.795,907.401,557.485,67.896
506.469,422.840,414.480,554.150,464.814,429.858,641.613,296.220,1039.949,894.045,566.444,69.760
526.461,442.059,408.030,559.366,464.520,419.160,639.014,293.525,1059.357,907.524,571.902,71.627
500.428,426.322,420.570,543.814,431.619,420.406,634.982,272.017,1210.601,897.373,575.813,83.681
501.273,432.649,391.292,530.240,455.785,412.194,634.208,297.347,1315.093,908.897,587.898,91.669
508.667,421.713,427.235,564.469,448.128,427.420,645.542,290.051,1417.469,956.457,610.715,100.817
495.365,447.114,412.903,547.686,462.198,416.774,655.750,305.653,1657.298,928.529,632.927,119.555
507.667,427.947,420.309,546.129,443.703,441.778,670.690,293.144,1905.553,1004.613,666.153,143.051
507.713,425.080,405.349,543.382,444.956,423.528,651.926,297.169,2112.110,980.944,679.216,161.203
497.531,434.561,396.869,541.070,452.689,443.243,630.880,308.271,2357.579,988.240,705.093,182.874
494.853,426.963,422.550,532.230,462.401,419.715,616.842,303.381,2460.787,1059.089,719.881,193.555
502.005,427.896,401.054,538.689,439.279,421.469,631.757,289.657,2633.325,1095.031,738.016,210.394
484.763,414.755,388.047,522.525,433.628,411.295,628.676,279.996,2786.200,1133.253,748.314,226.029
