0001-0072-0197,0001-0135-0221,0001-0053-0078,0001-0069-0141,0001-0031-0146,0075-0005-0120,0075-0012-0134,0075-0018-0124,0075-0037-0127,0075-0055-0177,0001-0051-0194,0001-0094-0126,0001-0106-0097,0001-0136-0090,0001-0184-0111,0001-0217-0119,0133-0146-0150,0133-0139-0138,0133-0125-0164,0133-0176-0164,0133-0189-0158,0073-0183-0212,0073-0177-0183,0073-0159-0166,0073-0187-0053,0047-0177-0061,0047-0162-0053,0047-0176-0031,0040-0152-0093,0330-0248-0118,0350-0238-0158,0375-0211-0040,0336-0240-0021,Average,Err
496.789,351.984,426.609,316.432,416.288,480.218,439.482,479.571,580.086,419.652,339.082,392.462,317.079,322.911,295.803,340.575,307.588,328.826,413.920,286.418,316.057,326.180,273.205,317.970,278.714,289.683,272.489,286.503,301.940,277.933,287.392,277.474,434.341,354.293,13.559
520.859,354.274,446.511,328.437,414.845,481.735,467.564,473.843,606.514,424.494,330.102,392.381,301.674,324.639,298.434,343.716,306.515,331.137,424.826,284.266,299.036,316.665,266.863,321.573,271.344,278.738,265.985,285.572,306.730,278.964,286.985,269.759,431.839,355.661,14.782
529.563,354.959,442.201,336.049,425.885,482.857,426.831,456.273,596.533,416.438,339.313,380.161,297.126,338.471,317.992,346.887,310.598,315.820,464.659,292.384,310.500,317.335,268.484,326.213,274.643,279.167,266.797,283.410,305.975,273.941,273.054,273.346,445.107,356.635,14.531
496.111,349.503,440.791,340.845,431.331,491.388,445.646,491.763,586.690,424.202,361.061,385.545,305.084,328.738,297.385,341.178,302.021,316.149,449.029,298.169,317.350,316.745,267.574,315.860,286.019,276.270,268.474,278.051,325.005,269.743,280.215,279.774,481.939,358.959,14.621
503.528,353.624,430.414,326.927,426.341,471.653,438.959,486.429,606.143,392.208,343.599,390.826,308.747,316.901,297.672,337.945,310.794,321.025,454.428,289.390,304.850,312.345,260.805,316.823,282.351,279.103,265.195,278.012,320.565,278.937,285.485,278.617,491.570,356.431,14.778
510.397,351.197,444.034,335.801,427.187,462.871,433.877,488.869,595.776,410.230,334.993,401.957,298.326,329.372,311.820,350.545,317.526,317.112,465.051,293.876,315.364,308.425,269.874,326.652,272.435,292.651,272.887,282.623,314.645,271.526,284.115,273.519,520.100,360.171,14.926
537.246,345.468,453.038,344.073,425.355,477.891,450.441,509.449,592.933,429.506,340.395,382.582,306.089,330.236,301.623,338.000,332.907,308.497,513.761,289.362,306.571,307.250,270.158,317.134,285.078,279.897,266.571,280.584,327.205,274.945,289.277,265.549,525.819,363.785,16.057
522.362,349.124,450.480,347.922,426.379,471.408,443.282,464.944,595.071,408.730,326.320,392.826,299.100,322.026,299.500,345.007,305.021,312.733,494.101,295.955,311.414,308.660,270.600,330.921,285.597,286.452,275.677,276.392,313.340,279.909,282.646,277.850,552.098,361.329,15.536
510.905,363.035,435.857,339.684,424.272,458.252,440.344,465.616,612.729,416.067,340.245,383.371,310.021,313.340,315.246,343.065,298.361,311.230,470.457,286.836,309.864,319.940,263.658,336.549,281.364,279.286,277.045,278.217,313.795,269.482,283.915,272.481,559.538,360.123,15.535
529.060,348.583,440.669,334.956,419.109,507.755,450.985,479.914,589.824,417.618,368.667,387.395,299.579,320.660,295.541,350.305,303.247,312.335,468.884,294.887,312.979,305.005,267.053,329.146,277.942,293.881,268.887,279.398,314.750,269.348,286.100,272.895,573.608,362.756,16.071
522.754,349.210,455.284,338.583,423.237,504.653,447.759,488.374,591.557,402.708,348.762,394.441,293.132,331.686,290.156,344.335,297.814,310.882,462.957,290.734,314.829,316.790,261.542,334.488,281.506,287.929,270.165,282.042,313.420,283.549,283.954,280.887,563.461,362.533,15.893
537.307,342.793,451.381,348.684,422.464,492.415,455.113,496.818,604.190,443.579,352.626,393.124,302.768,327.754,306.754,349.778,312.464,320.652,485.232,301.316,316.343,313.665,264.584,345.463,270.597,279.762,275.293,276.395,322.615,277.344,280.115,270.504,502.556,364.923,15.789
508.608,354.697,458.671,320.214,422.768,474.082,466.036,494.894,618.033,428.146,340.898,387.565,310.437,325.037,303.844,350.375,301.237,321.671,461.971,301.367,304.443,328.790,260.026,331.335,280.909,287.270,268.789,283.539,324.385,275.672,285.700,277.203,463.029,361.262,15.144
516.573,359.694,465.868,341.189,429.592,482.959,443.374,477.722,599.043,406.899,339.197,395.107,297.216,330.874,289.500,343.982,303.278,321.124,443.899,290.599,317.050,314.470,262.768,336.482,287.766,284.452,281.977,276.937,306.855,276.842,285.646,273.992,438.338,358.220,14.564
551.814,354.723,454.984,322.277,437.917,471.612,444.985,492.081,622.276,435.028,347.401,387.378,306.079,332.487,307.311,350.215,297.505,312.143,429.341,297.763,312.550,312.985,268.684,321.244,287.773,284.048,266.534,284.614,311.230,279.186,285.900,272.970,432.437,359.863,15.276
530.704,344.360,451.788,329.932,420.432,494.871,448.790,485.268,590.071,411.472,337.782,387.064,304.942,339.691,308.984,349.476,298.485,304.168,458.123,285.927,316.357,318.955,265.221,332.762,279.961,289.198,275.774,281.217,315.980,276.004,271.215,276.293,444.673,358.362,14.787
541.709,353.987,445.346,336.000,416.459,502.571,450.128,493.985,592.748,440.522,331.544,381.709,297.416,321.361,307.385,353.036,315.021,307.416,449.239,291.672,315.579,327.235,274.084,323.561,274.760,286.437,276.271,284.940,334.705,269.123,279.977,274.421,471.785,361.277,15.159
542.065,350.596,478.315,335.578,435.477,503.646,450.733,468.646,590.533,431.618,337.122,395.682,307.642,321.602,312.836,343.855,324.856,310.671,456.667,289.322,319.150,324.810,268.963,333.963,277.851,278.302,274.519,282.136,319.005,272.174,282.538,276.353,491.604,363.298,15.362
566.915,348.694,464.426,353.432,425.661,501.973,463.000,481.283,591.776,437.180,365.551,371.916,301.089,319.408,296.049,345.905,312.629,331.398,426.384,294.390,298.093,317.460,267.616,340.726,269.727,292.865,264.850,281.021,315.340,279.763,286.362,275.519,527.544,364.120,15.911
561.724,360.038,471.867,343.019,430.803,506.599,460.615,506.429,602.857,432.854,336.946,389.702,316.605,312.476,305.492,347.422,305.412,322.565,437.957,295.345,312.129,308.180,263.168,343.951,281.487,282.063,266.023,279.756,308.380,276.281,276.269,277.827,536.201,365.407,16.454
555.889,340.000,466.168,342.524,429.811,484.966,458.892,506.025,592.281,421.169,360.966,393.013,299.400,328.068,302.025,340.713,313.165,313.155,460.014,296.136,302.464,310.170,263.647,331.018,278.156,281.849,268.639,282.027,321.815,276.806,282.669,275.286,548.045,364.454,16.235
535.457,342.494,458.791,333.311,422.069,495.014,457.318,489.944,580.167,431.444,354.327,371.983,304.074,344.335,309.820,336.865,305.454,323.497,474.167,287.960,303.886,315.620,263.805,346.067,280.682,291.278,277.241,279.524,325.830,280.478,282.115,271.797,558.147,364.696,15.789
580.935,354.290,472.612,330.650,425.115,490.136,479.964,491.828,565.148,414.343,345.429,392.987,300.179,324.073,303.451,342.964,315.309,322.429,488.138,294.006,300.100,319.265,268.716,324.360,272.188,286.294,271.827,284.072,321.265,270.352,281.800,267.030,572.779,365.880,16.713
563.829,343.545,474.999,355.029,447.443,494.061,451.795,514.040,572.814,437.331,348.544,379.809,298.368,322.780,294.910,340.840,310.660,320.727,466.645,279.282,298.993,330.630,271.253,326.195,287.883,294.024,275.233,276.804,319.625,280.656,286.492,280.368,571.344,367.180,16.492
587.362,361.567,482.329,347.340,414.181,513.605,468.944,495.323,567.871,400.815,338.388,386.104,289.484,326.901,300.762,358.055,314.887,317.280,503.601,288.576,312.093,325.715,267.889,340.043,275.968,294.079,271.624,279.358,326.290,272.419,276.108,271.880,571.101,368.119,16.948
562.030,349.570,465.385,352.311,416.680,495.265,486.303,482.732,569.571,439.096,353.204,389.809,302.332,321.524,296.377,350.658,320.206,320.012,523.558,293.062,312.807,314.585,269.379,355.567,286.032,299.119,270.068,277.000,319.535,272.269,279.708,281.579,609.743,370.821,17.040
575.291,362.580,488.739,342.325,428.573,467.633,458.687,533.535,592.138,430.607,336.884,392.706,315.547,337.733,316.951,344.465,313.186,316.025,530.978,293.876,314.950,323.915,266.263,379.951,272.019,297.087,271.398,281.711,320.915,274.119,277.692,275.812,585.089,373.315,17.353
593.759,354.914,486.533,331.044,412.837,512.252,482.938,527.692,596.419,437.006,350.844,404.478,304.000,329.361,301.852,352.215,293.845,308.410,542.768,291.768,303.579,319.245,264.932,355.841,288.506,281.556,270.338,281.277,320.030,278.043,289.638,278.083,549.298,372.585,17.856
594.146,337.232,505.369,357.345,435.275,490.925,477.421,528.828,577.986,429.438,352.367,380.766,304.474,343.021,301.459,353.673,303.938,324.677,567.341,291.096,303.850,320.030,264.726,362.323,286.461,277.484,267.872,281.575,321.570,269.411,269.838,273.624,527.156,372.203,17.731
598.533,344.828,514.032,342.340,437.069,531.762,489.667,507.763,599.938,436.174,350.939,393.983,311.942,323.168,296.943,345.236,313.742,321.379,560.348,289.181,341.329,314.700,267.742,342.238,280.084,282.183,264.466,281.627,325.120,279.881,275.700,267.782,513.870,374.112,18.075
623.905,350.080,518.348,328.359,429.584,544.810,492.179,519.495,610.562,436.972,361.701,405.796,293.674,336.152,313.574,345.669,307.918,316.019,529.080,293.367,309.350,313.855,264.995,348.530,282.253,278.238,269.429,282.000,329.420,276.937,279.585,269.789,517.351,375.120,18.533
624.573,347.615,527.631,347.403,421.112,545.456,502.231,515.005,580.424,441.629,343.830,402.987,308.500,335.963,299.680,361.000,304.619,314.124,572.391,279.842,317.186,318.130,264.168,358.939,277.877,282.167,277.308,278.117,331.135,277.933,280.485,268.030,558.879,377.769,18.981
645.387,353.382,537.889,347.146,434.347,570.612,487.862,526.268,583.110,445.927,356.762,406.341,312.521,323.974,302.484,350.956,303.753,307.559,546.717,291.842,318.343,318.365,261.400,343.274,274.039,274.206,275.955,276.762,327.025,277.628,276.969,274.008,575.801,379.049,19.588
627.367,353.943,552.351,346.597,424.379,559.238,492.467,566.333,600.900,459.051,349.871,400.649,297.389,318.010,304.721,350.771,310.443,318.366,524.072,283.740,308.193,314.325,266.274,344.006,270.370,287.143,272.617,280.901,342.055,271.178,290.662,286.895,589.628,380.755,19.777
690.467,368.564,554.562,353.888,421.917,545.830,472.549,550.813,611.900,451.916,351.762,385.562,313.400,316.560,296.475,351.447,317.691,316.602,454.159,290.514,314.279,320.260,265.863,354.671,282.513,283.571,273.195,280.681,319.415,278.036,283.308,281.729,595.617,380.294,19.947
674.678,358.354,558.949,369.932,431.512,554.571,514.959,572.242,615.071,460.831,350.102,393.977,303.526,332.131,317.025,344.724,312.103,314.516,444.841,296.825,312.036,320.755,267.937,350.915,284.519,285.905,266.947,279.503,329.765,274.154,273.254,274.060,616.557,383.551,20.513
677.573,349.650,561.984,346.699,430.469,539.347,485.492,570.939,612.424,445.562,351.694,397.736,304.947,329.288,317.074,353.862,303.928,318.174,463.080,292.305,316.507,324.450,271.442,366.030,276.000,287.484,275.677,281.401,336.525,276.597,293.738,275.128,621.639,383.480,20.187
660.874,358.596,570.665,363.403,436.320,558.946,503.944,590.066,606.000,452.253,365.857,393.876,308.837,322.770,287.877,354.833,303.237,316.559,440.942,287.542,316.093,312.815,260.063,398.311,282.857,278.397,271.459,278.503,336.000,273.711,285.269,282.677,628.074,384.473,20.657
715.342,346.373,568.936,365.539,429.032,581.789,530.405,558.636,614.938,450.966,357.306,381.749,310.511,319.581,312.213,353.873,304.691,314.981,434.188,281.226,304.621,318.945,265.058,395.159,283.870,287.968,280.692,275.663,334.100,285.787,284.408,283.887,654.467,387.482,21.607
709.824,371.790,564.297,375.544,446.352,599.687,526.492,590.207,601.262,462.410,379.415,405.465,310.884,346.162,301.508,357.316,321.433,324.491,468.855,290.785,314.486,320.775,270.468,423.652,285.571,294.230,270.421,282.419,327.490,276.383,285.192,274.850,671.645,395.508,21.908
717.593,361.471,596.097,376.039,426.861,592.109,522.303,560.864,614.505,475.365,366.735,387.893,316.742,326.445,300.148,354.858,308.052,326.025,485.174,298.237,312.671,326.165,266.689,444.287,279.506,291.032,282.481,271.133,343.405,273.111,287.123,268.195,673.852,394.944,22.306
739.492,354.471,604.939,358.485,431.339,606.531,525.903,551.384,591.024,461.669,380.061,384.107,294.684,331.791,296.746,361.796,316.082,316.354,514.471,289.492,310.271,321.915,262.632,449.640,282.896,299.587,272.925,275.675,344.740,281.115,277.215,284.526,688.277,395.825,22.891
738.819,359.529,608.452,380.131,439.768,615.102,556.569,583.566,633.457,471.067,372.537,397.786,307.495,337.586,297.008,360.211,316.454,314.460,539.087,295.254,308.136,311.695,269.300,421.829,280.500,289.841,274.090,279.355,335.715,282.696,285.838,276.955,699.769,401.214,23.907
754.241,352.455,651.480,368.505,447.696,623.762,586.292,646.222,601.224,482.157,383.218,395.508,309.100,328.775,314.123,355.429,305.918,323.441,617.145,290.181,310.821,329.635,263.326,405.817,282.597,290.754,273.391,279.783,345.370,279.581,287.908,272.105,697.481,407.741,25.436
726.719,360.592,681.228,373.471,431.613,642.898,605.667,622.273,604.024,482.781,382.687,392.512,309.637,332.602,315.123,356.869,317.505,324.329,656.899,293.740,304.200,318.995,263.784,380.994,285.169,282.413,282.060,279.599,358.835,282.320,295.092,270.519,700.266,409.619,25.726
745.980,346.293,712.373,391.131,435.304,650.946,608.713,655.808,628.652,484.758,384.000,387.809,308.368,338.979,313.820,360.818,337.000,337.323,706.478,299.802,298.357,313.075,268.532,336.902,276.669,292.032,269.617,280.042,356.885,280.130,274.062,269.308,720.977,414.271,27.593
769.090,356.150,740.447,406.316,436.485,675.252,637.744,647.621,608.962,482.534,358.211,391.308,299.558,319.173,309.180,361.575,328.052,309.261,728.464,292.130,309.164,343.895,262.316,318.720,278.045,287.524,273.015,279.033,354.540,272.455,280.746,277.226,757.885,416.729,29.102
785.608,364.889,739.464,411.160,438.883,650.490,624.103,655.808,611.310,491.225,368.014,397.997,309.300,327.597,305.115,370.287,315.546,315.404,748.000,290.684,311.821,343.155,265.979,310.683,277.182,290.802,273.647,274.244,359.710,279.292,285.885,282.624,760.049,419.271,29.160
808.834,357.369,778.805,424.631,448.787,703.442,643.897,689.985,637.605,490.888,396.082,415.809,317.432,318.073,307.975,376.200,319.701,325.870,808.283,294.215,300.421,318.495,262.037,324.006,271.032,283.857,269.075,277.831,363.130,287.672,289.838,283.030,750.473,428.630,31.311
877.714,354.188,760.924,437.733,442.491,668.184,613.667,698.343,632.881,498.258,368.789,397.763,308.742,321.743,315.107,360.975,305.722,320.516,817.348,281.944,312.971,332.840,269.311,321.683,285.292,279.087,280.068,283.783,374.935,275.146,297.477,268.684,752.573,427.784,31.717
892.070,356.013,699.089,425.165,435.699,693.435,622.462,699.702,636.767,470.652,364.068,412.137,313.684,338.592,301.352,368.207,317.351,326.019,780.290,301.379,312.921,335.705,263.947,332.317,283.799,279.556,277.008,280.720,376.255,281.466,292.231,283.511,780.733,428.312,31.235
958.291,354.041,621.385,459.087,456.195,703.810,660.190,726.667,638.895,488.904,390.075,404.311,311.489,318.550,313.361,366.564,309.979,324.578,737.877,300.367,307.964,339.995,263.174,394.159,285.656,285.540,277.361,280.750,392.835,274.225,286.908,285.444,765.069,432.839,31.608
982.925,367.834,578.700,475.481,449.592,722.646,706.379,718.318,651.171,519.860,388.034,412.625,314.042,340.037,306.811,379.065,318.010,325.584,642.862,284.401,302.764,340.270,261.242,396.689,272.487,290.913,266.451,281.123,412.725,283.526,283.831,284.992,789.439,434.874,31.884
969.749,347.943,534.543,470.772,451.752,747.007,674.538,706.273,651.210,490.365,402.075,399.686,317.916,342.942,311.197,364.338,299.577,318.807,480.913,295.011,318.621,328.950,262.895,408.317,270.065,295.595,270.135,278.467,423.955,288.043,289.838,276.947,795.175,426.776,30.757
997.045,351.446,528.851,482.505,462.645,758.871,686.426,733.621,677.995,520.112,389.932,408.602,313.126,352.073,314.557,357.691,344.639,329.168,408.572,290.638,305.364,330.940,261.679,464.299,280.942,296.103,267.669,282.925,412.355,282.435,292.231,280.932,776.310,431.597,31.504
1012.899,356.414,561.794,473.374,462.568,737.143,774.754,769.207,678.010,542.129,385.993,420.244,300.926,343.681,304.131,359.644,318.485,325.634,394.225,294.610,314.957,320.555,265.532,426.006,286.643,281.381,273.895,280.991,436.660,286.194,286.277,270.436,800.602,434.727,33.232
1028.884,359.551,580.540,420.626,483.504,746.748,713.718,804.121,675.143,549.051,378.014,430.836,314.900,334.010,322.820,371.684,327.608,312.814,382.065,288.729,324.886,346.805,262.332,443.262,281.006,282.079,267.654,284.910,434.690,288.700,286.792,293.887,787.018,436.648,33.107
1086.030,382.153,631.529,421.267,482.125,796.463,722.810,794.591,702.876,538.837,389.054,422.967,317.116,342.780,313.270,374.284,331.402,340.025,419.812,293.277,311.179,334.960,262.237,439.098,284.623,288.111,272.887,283.449,438.260,292.573,292.285,275.226,806.351,444.967,34.890
1101.467,364.137,692.240,419.728,481.155,792.381,687.703,844.788,717.257,515.596,405.156,417.599,317.284,340.529,328.246,363.902,331.608,321.447,440.101,292.661,314.936,339.955,270.279,415.152,273.357,289.770,282.962,275.545,431.745,285.387,284.615,285.714,835.327,447.265,36.073
1076.734,362.990,764.318,413.073,481.851,798.422,702.585,766.980,698.814,531.612,408.367,425.324,303.253,338.183,319.648,368.211,320.897,327.894,449.551,285.390,310.614,328.715,265.395,397.957,279.214,290.270,272.714,278.672,447.670,295.253,287.677,281.331,830.292,445.754,35.646
1081.236,369.599,819.193,433.806,482.773,817.837,722.174,774.217,688.676,526.972,403.354,422.853,313.053,346.670,339.557,359.553,323.649,334.863,467.797,288.429,329.093,336.845,264.195,347.299,278.786,289.286,284.812,280.226,440.925,295.672,290.354,287.579,809.230,450.017,36.071
1022.246,375.678,875.262,437.136,499.597,783.116,763.123,790.020,715.552,544.624,414.680,431.043,311.716,348.194,324.754,380.655,315.485,329.963,517.971,291.644,324.071,346.690,263.658,308.835,273.481,282.198,285.015,286.539,431.060,291.316,291.554,288.511,838.858,454.068,36.567
999.060,362.809,919.982,469.908,520.624,868.442,790.682,861.475,727.600,532.882,422.680,429.656,317.995,365.775,354.221,394.669,333.680,329.870,571.514,291.226,308.143,353.420,259.684,311.878,286.558,297.508,289.594,281.756,414.455,300.126,300.377,301.489,857.681,467.498,38.314
934.533,361.532,997.466,502.403,529.395,895.660,853.662,876.894,795.452,608.562,445.333,457.602,330.289,351.597,351.246,395.087,338.113,337.602,628.471,287.458,305.957,350.055,266.116,325.006,277.318,307.571,284.729,282.611,424.805,298.269,300.154,306.098,853.733,480.630,40.023
841.804,382.108,1019.940,510.665,543.621,882.211,912.728,909.556,775.762,585.096,420.224,444.518,319.942,364.953,349.074,393.938,341.773,334.267,660.116,288.305,313.843,335.375,268.926,327.878,275.506,292.675,275.293,282.708,399.405,294.972,287.462,291.226,867.415,478.584,40.478
790.854,387.459,1038.878,514.330,559.907,963.211,914.713,938.146,816.752,613.590,459.463,465.381,315.195,354.099,379.131,404.942,344.103,346.683,734.007,294.141,315.164,351.995,264.232,360.262,279.487,306.357,277.586,279.319,373.930,299.004,292.600,300.970,842.384,490.251,41.534
746.849,387.449,1034.846,519.777,579.421,1006.272,921.605,1032.394,846.076,631.680,455.973,467.595,313.189,362.173,358.590,414.778,330.639,329.888,774.899,295.621,304.636,348.865,262.074,379.665,283.026,290.079,283.684,276.413,367.410,315.221,291.523,293.331,853.083,495.719,43.515
697.714,377.029,1032.881,559.112,590.648,1008.367,935.169,1021.207,863.900,662.562,474.993,481.860,338.079,353.147,368.139,411.109,343.649,358.665,763.551,292.870,313.329,350.610,263.853,408.744,282.513,304.365,280.549,278.274,347.710,311.573,291.931,296.368,875.957,501.225,43.365
701.508,378.006,941.302,566.990,610.101,1040.224,1003.831,1035.273,952.167,652.388,517.082,479.689,327.247,367.702,397.607,421.342,339.680,359.665,804.674,284.068,316.336,367.175,258.921,444.799,279.682,293.500,290.248,284.602,356.585,313.937,303.377,299.782,872.387,510.966,44.320
767.457,385.229,831.227,585.665,617.784,1064.605,1001.159,1098.591,929.938,657.433,485.156,494.542,324.774,385.885,387.230,415.196,347.062,331.180,829.014,301.384,315.336,382.080,266.358,464.409,284.669,307.238,285.571,279.476,336.460,308.095,302.738,316.639,895.364,514.695,44.786
790.678,399.169,693.288,594.330,649.397,1080.626,1003.626,1080.530,983.495,635.601,494.490,522.886,325.142,370.361,390.984,420.924,360.969,353.385,813.304,297.927,312.964,361.420,266.226,501.506,282.097,305.143,290.383,283.018,352.840,314.075,312.892,301.316,888.300,516.160,44.404
804.307,396.080,587.051,625.442,654.965,1157.381,1057.723,1138.732,1016.429,634.028,432.116,517.498,339.900,375.759,393.590,429.255,339.660,363.385,702.826,294.164,317.607,369.425,262.811,462.616,278.253,295.976,290.135,288.422,367.780,313.154,296.900,316.519,898.697,515.715,46.379
879.774,405.487,568.666,607.990,676.939,1145.769,1119.082,1152.111,1033.000,613.461,413.054,525.538,330.663,370.152,395.672,416.131,359.443,367.851,566.920,291.458,323.129,364.235,267.668,485.329,282.636,309.373,293.549,284.208,365.280,312.154,312.562,342.586,888.502,517.284,47.056
941.402,387.487,549.135,596.587,694.803,1125.748,1095.144,1194.540,1056.538,586.360,408.190,531.605,334.674,365.293,417.148,436.884,367.784,368.199,418.616,302.972,329.757,376.245,267.311,445.421,278.812,325.341,300.105,291.377,379.060,329.656,306.154,343.361,911.648,517.071,47.707
966.653,405.917,564.953,567.976,716.763,1159.687,1122.990,1215.338,1084.590,563.348,402.388,552.458,342.842,396.471,407.820,443.538,371.464,385.304,404.290,289.910,329.164,397.680,265.926,383.604,287.110,310.294,284.835,289.563,397.070,320.953,316.438,333.902,913.817,521.062,49.292
1033.920,414.169,602.193,547.626,741.245,1154.878,1129.113,1290.500,1093.410,543.275,397.912,581.508,361.589,373.534,416.402,445.833,363.866,365.832,390.399,293.853,323.557,396.670,267.321,328.884,284.344,316.262,293.429,290.566,406.380,329.462,324.000,337.000,893.400,525.222,51.079
1058.678,407.484,679.018,534.364,733.173,1197.102,1207.021,1264.449,1073.410,540.006,406.435,577.843,363.584,393.963,442.303,478.356,365.062,375.957,401.457,290.215,315.814,394.190,268.795,306.671,283.922,313.071,305.338,291.093,425.285,345.632,318.115,335.632,930.576,534.061,52.315
1136.121,399.274,771.531,521.257,762.861,1201.748,1221.872,1264.308,1179.671,591.848,432.912,566.742,364.242,434.916,447.795,490.535,366.330,395.522,418.239,300.040,330.586,387.660,270.784,315.378,296.584,331.897,303.263,288.205,461.545,350.949,348.962,354.925,919.616,552.367,53.956
1160.678,425.376,829.420,502.112,804.523,1191.299,1214.641,1340.106,1194.343,597.725,467.102,606.187,356.263,398.157,466.541,491.720,369.784,387.106,408.913,290.096,330.943,394.335,263.253,313.817,293.799,324.548,306.684,287.413,474.845,358.881,334.285,353.617,924.157,559.475,55.670
1185.784,424.771,875.417,517.757,823.429,1354.293,1223.544,1343.343,1181.614,629.197,477.224,603.843,354.137,410.937,482.730,499.869,356.309,394.280,454.159,302.192,342.871,393.975,264.058,336.006,291.994,335.413,304.474,295.852,502.555,362.727,331.846,362.970,916.733,573.827,57.576
1213.302,432.484,962.425,557.121,856.915,1317.422,1278.831,1397.758,1229.090,690.174,456.810,624.017,377.268,405.550,471.082,510.785,394.691,394.789,477.841,292.051,334.557,399.770,269.189,360.890,296.273,325.738,305.617,292.988,530.010,363.798,344.808,363.308,936.937,589.827,59.565
1255.714,439.076,1016.666,574.413,897.909,1392.537,1263.390,1401.217,1257.781,737.500,501.259,613.599,371.579,423.686,462.500,529.840,409.784,409.466,547.957,314.734,322.393,404.725,269.079,365.232,286.779,324.048,317.947,288.542,527.180,369.917,357.562,378.248,927.987,604.856,61.043
1275.136,429.752,1047.802,622.927,900.032,1395.293,1327.610,1440.444,1311.257,748.781,521.544,634.231,386.437,433.639,502.951,494.491,395.546,413.770,621.065,305.808,354.336,385.355,270.484,424.579,300.675,350.444,322.203,297.154,543.635,376.336,365.615,368.940,929.144,621.134,62.533
1335.191,446.070,1113.613,601.214,896.256,1313.245,1275.949,1414.879,1326.443,795.320,549.850,674.097,380.132,443.586,487.385,537.567,411.278,435.621,635.572,304.949,351.871,412.715,263.679,434.817,298.195,356.389,311.594,290.084,540.330,375.949,357.285,373.323,925.040,626.348,61.904
1364.116,453.739,1109.100,617.665,943.013,1428.646,1319.041,1458.096,1297.029,826.798,542.891,672.926,395.574,433.361,471.139,534.796,414.897,480.888,683.630,312.215,333.779,405.865,277.937,447.213,308.448,366.444,329.662,298.934,574.720,388.585,362.385,385.511,944.894,641.937,63.885
1351.231,465.627,1141.837,628.782,946.813,1431.687,1335.118,1509.894,1335.195,866.242,596.905,684.458,410.321,459.361,530.549,537.280,457.856,458.248,771.413,315.006,358.150,401.265,273.721,460.055,301.104,342.524,350.278,295.012,587.550,368.051,351.123,379.624,925.810,655.397,64.961
1349.121,452.678,1165.338,656.243,976.256,1419.497,1295.867,1458.838,1325.110,887.669,551.238,697.936,400.521,473.047,500.803,572.022,476.320,485.466,735.565,313.237,366.086,423.200,269.047,481.488,307.857,345.714,327.925,304.952,574.820,342.696,367.215,394.534,949.166,655.984,63.989
1425.920,465.914,1243.057,663.641,958.672,1481.265,1379.179,1563.732,1447.424,939.865,607.816,724.589,418.100,486.890,562.205,571.920,499.845,518.540,851.819,316.944,346.950,423.385,279.000,504.024,314.532,346.913,330.188,306.750,599.020,332.613,361.969,378.165,955.138,685.030,69.056
1474.513,493.299,1225.553,695.311,1044.864,1511.279,1408.344,1584.939,1464.443,907.298,499.592,714.542,430.084,499.675,551.877,569.469,540.216,526.857,900.138,322.695,362.850,425.850,273.921,457.793,314.019,367.421,347.677,298.729,582.905,338.040,376.354,383.376,975.336,693.008,70.653
1428.035,510.497,1269.070,722.165,1064.237,1602.347,1427.703,1573.192,1468.029,747.944,464.605,753.589,453.584,521.492,549.238,593.262,483.948,569.155,926.428,328.621,367.450,419.250,269.063,427.256,318.292,371.008,326.805,308.431,623.705,323.328,384.685,421.812,984.338,697.047,71.456
1449.930,509.258,1298.780,707.456,1061.440,1594.218,1437.764,1676.924,1494.110,639.573,444.531,731.987,442.121,507.010,545.443,585.531,540.165,531.224,861.819,316.232,374.214,428.530,281.074,349.110,326.188,376.198,370.150,314.892,578.745,332.593,365.000,386.188,962.481,691.542,73.369
1483.714,502.022,1320.599,691.791,1049.360,1504.231,1383.308,1631.939,1461.971,599.438,429.755,762.682,464.468,534.272,545.770,591.793,554.237,529.963,796.370,322.655,373.629,447.990,279.484,312.037,305.201,367.952,351.925,317.530,585.230,312.126,391.592,397.617,963.863,683.834,71.537
1468.658,493.503,1240.264,725.869,1053.683,1437.837,1411.723,1603.222,1540.838,556.612,420.259,757.699,446.721,532.194,552.139,597.349,548.247,596.509,578.674,351.520,378.150,454.420,276.200,318.354,299.987,393.159,354.835,330.539,570.370,319.178,386.346,412.842,975.368,678.281,70.571
1484.337,510.156,1077.302,740.107,1036.037,1363.374,1413.241,1598.899,1515.833,539.421,422.116,786.749,465.737,547.277,573.951,615.549,529.990,558.373,445.884,340.740,398.393,464.625,276.226,317.823,320.377,387.659,372.842,322.982,505.335,322.684,385.369,436.180,960.340,667.755,68.635
1540.417,520.573,914.245,733.413,1058.576,1282.497,1307.928,1625.121,1570.400,556.556,419.986,778.214,483.363,525.953,568.131,653.844,557.082,542.745,397.123,340.791,396.907,478.775,277.726,318.451,329.162,394.357,367.692,328.105,457.085,323.988,396.762,408.331,982.599,661.724,68.148
1477.010,514.357,723.204,737.126,1069.584,1265.898,1221.954,1488.157,1543.590,522.506,438.401,798.227,461.868,549.445,583.361,663.084,546.216,546.559,414.775,343.153,401.514,471.810,282.800,330.116,320.844,429.135,380.489,329.867,390.010,322.221,392.446,406.098,966.702,646.440,64.043
