0234-0127,0127-0162,0168-0167,0157-0158,0144-0148,0141-0228,0129-0220,0117-0222,0142-0188,0226-0056,0202-0085,0214-0074,0191-0097,0186-0111,0211-0119,0243-0095,0185-0069,0202-0062,0209-0035,0176-0038,0166-0030,0184-0005,0116-0071,0170-0075,0162-0060,0231-0251,0237-0196,0208-0190,0211-0150,0111-0097,0101-0107,0063-0052,0086-0095,0078-0077,0100-0022,0117-0026,0095-0198,0059-0192,0058-0160,0019-0175,0033-0156,0033-0118,0011-0082,0187-0141,0161-0120,Average,Err
915.017,783.149,594.256,562.854,550.034,1047.548,1166.140,447.362,876.717,436.044,522.648,544.331,987.561,796.894,747.075,476.649,444.471,510.148,677.986,651.786,471.918,344.394,473.759,643.024,529.305,454.049,445.242,437.973,957.914,644.648,515.409,485.730,820.559,539.642,619.563,521.645,439.855,513.085,372.877,365.896,319.000,669.190,385.991,609.685,526.422,596.565,29.139
921.030,700.316,663.194,542.921,576.265,1128.838,1394.840,466.609,860.239,414.331,523.000,604.177,945.819,784.146,715.392,530.863,417.221,500.878,657.838,615.695,442.436,353.230,450.525,614.821,516.323,460.796,409.837,678.053,887.134,689.451,567.757,456.926,796.245,498.108,630.246,540.797,508.260,590.869,318.400,445.016,361.534,620.000,391.908,586.298,513.166,606.483,30.929
880.699,722.614,646.727,537.110,550.878,1128.424,1741.420,503.833,839.748,452.713,561.141,575.600,906.023,723.318,670.957,509.194,440.485,490.321,674.507,596.123,434.564,403.285,438.977,537.659,529.126,550.718,363.629,878.587,805.803,687.852,510.713,397.088,826.245,498.977,656.270,570.157,597.884,541.700,352.277,522.809,460.550,573.067,447.265,525.327,533.230,617.680,34.796
878.664,696.921,679.894,526.457,545.463,1092.059,1634.290,610.457,814.403,715.511,534.251,598.692,844.942,610.563,649.124,521.867,547.912,524.408,694.317,540.141,443.467,519.497,421.304,614.252,585.012,629.845,360.254,840.333,634.717,624.041,585.183,364.546,804.157,451.727,681.190,614.238,687.230,505.852,349.606,520.342,567.241,614.638,551.539,534.077,567.378,629.600,30.868
821.633,772.386,660.044,531.189,485.551,962.676,1524.470,836.058,753.484,965.027,492.136,532.115,781.690,554.914,623.059,500.839,790.162,462.592,692.768,498.709,416.641,479.648,414.052,582.008,494.725,568.859,351.408,782.113,512.422,657.459,535.791,348.696,862.186,441.347,682.095,579.215,683.798,457.479,361.794,460.486,579.660,523.264,506.433,489.906,530.741,612.083,30.895
804.250,639.377,661.533,515.652,562.959,914.990,1447.690,829.094,785.164,1053.181,508.508,591.592,669.164,484.927,602.215,536.246,926.949,513.592,679.472,518.314,392.615,505.842,420.153,587.756,513.928,511.549,339.467,700.287,446.343,716.508,549.635,346.811,815.490,442.324,651.563,573.547,613.741,462.415,462.942,365.063,586.450,549.607,453.546,462.063,522.733,605.272,29.983
763.151,673.123,652.604,545.689,591.755,839.679,1327.550,867.536,776.465,985.779,515.070,558.131,603.895,454.603,537.091,503.213,900.985,524.459,632.387,540.741,352.138,455.261,429.468,564.878,547.856,456.599,342.108,601.847,423.631,680.344,516.200,352.388,773.873,410.545,649.825,532.610,532.429,460.106,573.690,324.437,539.372,522.215,413.249,498.031,484.610,582.925,27.737
755.279,643.667,635.736,504.323,590.517,791.028,1185.590,817.971,765.226,824.367,504.844,558.215,507.070,452.430,612.656,499.431,875.162,485.903,660.408,568.736,417.123,413.588,467.969,580.203,518.126,477.099,358.596,512.540,415.949,620.787,556.287,347.847,784.510,456.949,672.960,524.651,465.047,498.990,686.606,316.050,535.597,543.755,363.516,579.477,455.413,573.515,24.288
723.281,672.140,628.868,485.366,533.966,784.248,1106.480,753.877,744.956,583.432,506.905,531.623,442.000,424.649,583.946,492.758,766.750,454.168,648.176,550.300,461.918,392.133,605.878,567.650,512.389,422.007,387.775,410.747,402.874,622.262,510.843,342.915,744.559,472.102,637.667,489.192,409.888,462.267,689.845,322.797,489.712,584.509,335.599,599.869,477.349,550.503,22.043
700.904,634.360,597.727,452.378,557.537,737.472,1131.570,706.754,777.346,463.814,489.382,558.254,398.865,388.510,607.425,471.427,702.985,450.306,610.275,543.459,626.528,323.455,622.514,550.146,447.766,349.190,581.513,425.200,399.328,609.615,501.957,314.658,715.127,436.807,638.897,512.233,367.504,415.444,653.794,384.840,487.042,588.215,346.406,577.826,451.459,540.182,22.262
707.089,625.175,583.507,478.348,532.027,731.824,1022.180,630.101,728.780,409.673,455.040,516.638,399.491,413.291,542.172,519.043,668.007,461.357,642.754,574.518,636.446,298.873,542.774,526.138,435.024,340.620,797.642,398.353,400.717,541.189,473.539,306.875,628.078,388.210,543.762,469.465,353.907,394.546,591.884,449.045,475.791,596.190,340.995,592.409,443.971,524.610,20.882
663.234,632.474,553.683,490.976,509.986,747.679,948.740,623.630,697.868,375.937,456.834,493.585,380.058,393.523,529.667,488.924,618.706,435.000,542.155,565.391,621.410,297.479,487.193,523.187,349.192,282.866,770.050,339.673,406.929,578.451,452.713,298.114,610.510,338.170,535.214,440.703,350.002,395.942,597.316,455.885,450.361,497.472,357.362,528.785,482.203,502.116,20.212
635.704,602.298,539.744,437.262,502.612,717.759,1017.030,604.630,653.302,394.232,465.548,485.400,371.433,433.020,538.285,490.905,554.228,410.694,580.183,736.205,643.662,290.364,435.785,523.634,370.665,286.056,737.000,394.147,417.803,523.738,450.270,287.662,620.078,342.233,474.365,384.436,365.440,387.421,557.090,419.851,442.895,474.883,413.002,496.656,551.608,499.138,20.533
623.410,590.860,549.401,444.201,450.878,673.986,851.430,544.804,652.132,378.700,465.603,488.408,364.994,540.589,505.968,475.346,518.971,405.755,540.507,749.668,587.267,278.012,406.198,478.667,360.204,288.458,722.517,389.413,367.952,556.697,422.217,290.362,566.235,320.892,435.651,364.535,353.107,379.448,529.045,360.957,400.063,458.509,490.092,481.484,661.494,483.669,18.914
587.021,551.474,494.163,445.957,444.170,600.466,743.080,522.855,602.969,373.048,512.593,492.200,379.614,745.980,498.919,470.033,397.007,442.102,566.507,633.359,530.026,286.945,406.036,438.325,346.132,303.296,711.696,404.240,381.790,527.090,380.296,326.019,579.010,317.574,351.897,337.000,367.381,370.296,521.574,317.888,426.995,413.215,482.376,442.533,721.500,470.992,17.824
559.917,500.333,486.621,464.732,409.442,518.052,745.820,464.572,667.390,388.177,463.307,474.869,393.485,761.722,468.602,454.545,421.162,396.821,567.965,595.495,518.385,280.636,399.145,415.984,351.156,303.021,617.621,347.307,389.591,541.033,442.087,369.509,558.451,308.011,341.976,336.558,369.295,367.367,495.561,316.221,401.969,395.448,463.498,410.915,694.826,458.636,16.931
532.980,494.667,447.392,452.470,386.197,471.224,666.680,418.935,603.553,379.894,434.543,477.208,367.784,652.265,448.220,422.564,395.199,371.735,532.106,554.109,505.313,287.988,386.007,405.024,361.695,266.394,560.612,366.787,391.586,549.033,416.435,435.458,545.461,323.733,350.595,309.215,400.320,380.458,504.658,319.257,368.586,325.331,409.558,411.312,563.846,436.764,13.862
481.489,441.044,419.441,417.476,377.837,441.786,508.680,346.449,548.384,361.852,428.045,490.254,368.713,688.609,465.280,431.436,384.801,386.612,532.042,539.532,577.262,273.545,369.763,429.244,346.371,271.648,552.708,367.240,386.551,508.180,438.417,429.312,521.422,296.920,313.294,299.174,409.815,375.231,460.239,313.272,346.340,328.607,354.906,403.012,465.564,419.951,13.027
415.171,472.053,404.445,424.713,401.034,408.493,521.520,355.862,513.786,388.346,378.307,473.569,346.836,674.113,488.258,439.417,364.375,369.679,544.218,506.214,568.467,270.709,374.629,360.707,325.317,288.338,494.508,355.347,379.051,557.025,447.617,407.658,473.500,313.028,346.611,299.488,465.457,371.710,418.387,326.827,339.733,327.730,340.800,410.586,390.477,412.092,12.368
397.949,421.289,385.815,454.610,348.830,418.193,458.460,317.732,462.843,395.369,397.683,444.408,488.076,713.841,496.763,389.573,371.684,381.276,522.366,501.741,480.708,273.127,360.637,330.146,311.850,275.606,386.225,344.033,390.341,550.066,389.800,375.062,541.971,317.000,323.397,309.576,582.370,361.402,428.826,365.018,339.272,328.374,320.689,441.404,390.529,406.354,12.898
379.800,370.246,405.991,406.640,340.449,436.938,478.070,317.609,424.704,512.549,365.442,464.438,779.637,692.834,528.403,406.796,370.404,397.719,521.627,482.436,445.487,289.285,352.294,357.837,321.078,303.563,376.342,397.807,416.573,507.951,402.626,324.246,481.716,302.608,355.794,304.047,656.803,354.256,370.394,414.680,296.079,335.258,314.120,521.651,389.924,415.003,15.435
357.961,399.772,376.379,445.061,311.673,428.452,464.120,336.920,408.648,794.375,361.980,410.031,921.327,610.960,470.043,382.332,343.941,355.255,519.739,451.364,447.918,282.800,344.506,372.724,330.072,267.352,324.762,395.800,458.263,534.090,394.304,306.878,507.441,307.017,365.738,302.145,706.327,403.048,358.129,460.585,284.246,312.337,324.903,547.993,390.866,419.568,19.393
375.610,363.123,365.344,451.378,327.463,415.166,442.920,309.304,398.220,865.665,390.518,443.562,915.433,546.285,418.269,383.090,369.353,362.867,531.711,459.736,428.713,281.297,340.172,368.756,369.856,302.296,335.854,367.107,723.715,466.746,331.252,290.753,461.206,317.102,348.992,297.663,662.967,382.373,333.374,420.034,277.550,318.681,317.085,562.462,444.442,419.677,20.483
374.714,368.026,348.463,411.439,310.061,416.117,481.110,324.442,407.138,769.167,437.623,461.331,817.064,532.530,429.909,374.687,361.801,358.781,543.261,431.718,384.031,297.782,337.085,377.919,318.856,273.606,326.300,384.613,997.465,473.426,339.409,299.239,408.833,317.125,479.675,317.738,640.167,374.425,324.381,368.423,278.649,307.865,331.357,595.998,525.924,423.104,21.627
362.374,397.114,372.595,439.488,332.374,400.324,446.490,336.348,362.245,538.422,481.116,425.023,778.064,442.642,424.505,368.749,382.794,351.847,523.775,430.173,400.872,315.539,348.063,355.829,347.126,266.113,319.046,386.493,1004.965,487.221,341.617,291.712,368.088,338.142,751.714,355.262,600.400,385.829,313.097,326.525,262.120,315.472,319.343,562.368,686.756,423.248,21.502
369.384,375.263,355.559,426.073,331.714,419.034,453.610,352.152,394.887,430.496,463.915,392.615,711.889,455.093,401.726,355.991,366.882,325.959,523.937,419.523,398.287,347.873,363.863,388.967,328.365,280.592,319.875,417.487,938.038,478.664,359.461,291.834,417.098,456.790,821.706,346.587,539.154,370.602,303.103,329.092,258.372,314.147,323.025,565.973,742.820,422.833,20.574
369.080,418.079,357.198,429.896,345.109,414.031,476.300,322.348,379.352,367.568,458.583,421.415,706.023,432.728,382.978,354.891,409.794,332.469,514.352,419.150,352.667,338.679,334.410,340.138,342.599,280.127,317.021,423.920,827.139,465.672,341.600,280.413,393.275,578.807,773.254,318.651,494.307,366.610,293.916,318.755,272.309,316.006,343.986,523.194,701.654,414.455,18.753
365.787,384.158,374.189,396.220,361.163,410.866,451.710,314.478,376.799,375.160,410.352,376.646,600.567,438.589,386.645,337.175,535.382,331.133,521.246,399.686,364.021,369.479,353.993,390.805,332.677,265.317,310.800,393.147,706.745,422.951,353.548,280.276,373.392,581.619,749.746,315.942,438.363,369.375,293.981,314.685,269.953,310.712,376.606,523.031,593.497,404.502,15.815
368.534,418.851,387.771,404.348,345.857,393.686,504.400,331.232,390.874,374.452,372.915,392.154,580.655,414.576,397.527,335.858,708.279,322.786,528.296,392.591,333.831,370.739,347.631,388.057,339.749,279.951,326.163,391.933,518.684,432.197,317.200,288.372,383.000,522.347,667.881,310.895,384.350,361.988,277.200,300.906,267.764,289.840,353.935,447.663,474.997,394.287,14.089
368.127,402.851,585.692,452.360,348.959,407.938,489.360,330.993,369.654,377.061,367.899,431.269,583.825,446.742,397.382,344.336,735.404,337.796,491.134,351.332,341.195,422.479,362.028,392.138,336.832,266.113,306.488,391.300,431.725,464.033,390.678,286.102,387.775,441.432,628.087,310.047,369.247,362.702,289.419,305.906,267.251,302.693,322.675,429.245,404.140,396.263,13.990
363.074,358.456,725.339,417.104,333.320,401.552,500.910,354.609,379.434,372.405,354.854,367.954,495.240,409.921,375.016,338.692,716.735,306.643,478.507,361.082,329.164,357.461,352.311,541.244,358.970,268.535,303.025,407.220,374.992,450.549,321.200,284.596,382.431,335.267,559.960,311.773,373.907,361.006,294.026,299.624,261.188,309.337,349.426,403.869,406.852,386.862,14.476
375.669,385.526,808.581,429.811,333.531,378.448,501.460,456.884,368.912,357.070,345.111,369.385,428.368,399.397,423.102,329.517,685.419,342.327,445.845,381.027,367.462,358.964,359.434,657.163,362.617,268.479,336.087,386.860,385.038,460.934,299.313,270.134,388.804,333.733,538.175,307.430,359.722,362.560,305.910,305.281,271.665,324.951,308.581,397.751,393.701,392.359,15.598
381.111,377.175,740.489,409.494,318.918,390.479,453.150,775.065,384.214,360.721,384.020,384.846,382.573,407.927,408.505,331.725,640.346,359.020,451.190,365.041,334.021,396.139,344.073,648.821,347.719,256.148,334.333,404.193,387.028,452.410,367.191,285.593,360.824,326.562,480.762,333.453,358.735,370.625,299.523,328.919,281.450,319.933,312.088,413.271,409.227,396.868,15.956
394.289,361.684,665.577,445.335,313.150,568.228,488.270,778.014,364.069,364.061,349.849,310.192,352.181,374.649,410.763,318.602,602.574,346.321,468.451,376.559,331.338,486.042,352.039,630.813,344.701,251.141,323.267,379.780,379.871,481.787,337.713,275.269,334.157,307.011,404.524,316.081,358.695,358.856,320.806,331.748,286.382,334.178,329.479,416.627,379.203,393.430,15.927
442.804,362.921,684.740,456.427,333.238,955.859,823.550,742.261,366.170,383.401,372.457,345.362,364.281,394.252,412.591,330.991,524.346,315.770,444.803,356.886,331.774,518.242,360.008,505.528,361.497,273.331,357.550,386.440,382.588,500.697,346.765,285.018,398.529,284.148,337.881,305.605,357.096,364.421,315.955,418.279,264.257,346.135,335.237,425.027,409.177,412.984,20.703
610.064,356.272,646.674,429.348,319.184,1072.628,1506.000,769.710,370.428,370.681,350.834,360.800,353.608,412.219,415.097,332.877,435.816,333.235,450.789,373.355,456.662,471.394,347.834,470.691,349.772,274.359,357.842,363.727,375.957,512.303,360.939,281.670,439.775,325.812,314.603,303.244,369.866,361.040,319.406,445.367,267.152,420.699,373.198,446.533,385.596,437.001,31.496
848.613,372.728,590.379,394.037,362.810,1039.948,1556.670,718.732,365.170,368.057,357.643,337.731,359.690,399.742,464.172,318.739,384.596,329.423,431.901,371.218,392.359,482.291,338.223,394.683,390.844,254.254,356.883,371.080,391.924,500.164,336.296,281.450,563.412,297.057,324.929,281.233,357.911,356.502,302.645,451.263,286.529,516.969,367.304,425.525,398.648,439.831,33.025
929.529,364.623,552.066,355.591,324.327,937.421,1570.350,678.471,378.503,369.732,363.764,337.277,355.854,400.497,472.226,319.109,358.934,344.158,436.930,369.482,385.585,424.327,336.582,383.268,361.713,266.775,548.163,379.640,383.922,468.787,377.409,289.693,584.676,332.562,330.698,297.419,369.613,367.719,288.981,374.953,266.613,574.785,347.048,437.012,393.331,439.780,32.890
867.380,360.535,557.652,379.128,320.293,887.262,1379.290,602.746,388.830,357.068,374.146,321.169,353.076,399.225,431.720,322.649,340.375,313.000,429.070,364.355,365.236,383.576,331.654,365.569,349.078,264.859,680.188,378.573,393.321,456.885,329.322,278.848,567.422,321.500,336.643,307.610,369.358,353.281,292.006,324.167,290.251,564.620,318.147,415.719,397.273,426.313,29.252
857.214,373.833,498.722,362.652,324.279,918.841,1312.690,562.065,363.453,387.842,415.844,367.092,364.918,397.921,427.435,341.100,390.500,314.423,452.070,381.782,328.785,390.655,343.646,353.138,348.126,277.296,653.804,347.027,372.864,400.672,354.200,278.795,506.882,318.847,281.802,439.814,366.396,350.406,298.271,317.592,279.518,559.006,317.191,397.143,383.485,424.001,27.775
824.949,329.544,474.242,381.476,338.034,853.076,1189.600,526.268,381.208,470.072,513.146,349.754,396.187,384.066,432.925,314.128,354.309,340.546,433.134,352.995,337.087,360.830,343.285,360.837,357.198,273.035,652.875,365.953,374.626,410.689,365.765,287.061,488.941,329.869,302.389,717.826,375.291,370.962,295.484,311.930,282.272,601.595,307.627,421.276,396.706,429.579,25.856
744.809,378.044,422.198,365.860,354.068,827.203,1272.860,422.051,371.648,691.456,563.101,343.246,377.895,391.589,413.387,332.336,394.103,337.929,395.761,322.927,327.046,295.709,334.306,360.488,346.958,284.852,600.942,358.113,385.462,407.730,371.513,288.608,424.539,311.108,302.802,671.576,392.734,355.450,306.606,312.603,268.822,611.540,309.903,419.310,388.558,425.772,26.697
699.509,369.570,402.454,351.768,334.776,761.210,1027.760,367.203,383.969,627.987,553.894,364.877,386.363,358.225,435.839,336.156,357.243,341.388,412.204,342.436,344.938,288.764,336.527,334.967,325.263,266.542,570.221,356.313,382.240,366.344,325.617,284.440,374.451,305.568,332.405,679.099,380.549,356.983,319.013,310.360,271.759,592.460,322.770,433.596,394.515,410.456,21.986
666.893,352.596,361.238,312.841,353.728,706.583,996.150,352.442,353.403,502.823,478.136,351.708,359.971,398.781,389.339,318.436,352.287,360.622,383.141,357.632,313.267,276.242,336.802,324.171,333.198,270.789,506.721,355.620,393.015,331.852,361.809,282.389,372.951,315.386,296.603,589.238,367.881,343.685,301.523,296.081,270.319,567.706,295.498,438.109,397.765,392.164,19.784
647.694,349.167,355.714,361.951,334.735,621.403,930.660,338.543,380.396,411.146,436.794,334.054,362.041,381.086,389.930,326.787,351.610,338.689,404.444,352.473,312.769,270.976,322.608,360.463,326.096,278.077,429.004,338.480,389.078,376.582,333.513,271.759,381.069,307.312,314.540,579.430,378.916,355.306,310.432,309.935,257.581,536.871,304.012,439.666,366.270,383.557,17.384
617.096,369.053,347.947,350.079,341.143,543.124,859.440,357.217,373.327,369.279,389.246,371.915,355.456,410.662,415.005,317.668,353.213,338.480,423.232,341.318,302.467,268.115,317.803,344.829,323.784,265.500,354.150,391.053,382.136,354.295,328.635,283.381,392.225,303.739,323.754,546.779,363.430,360.565,281.452,317.022,263.335,531.626,315.118,396.080,370.349,376.123,15.310
579.714,357.298,343.273,342.409,310.959,499.221,682.790,316.913,343.415,365.262,359.613,323.408,330.906,415.821,409.419,332.052,365.176,328.827,398.592,354.573,305.318,277.042,343.613,353.650,329.772,255.549,329.904,366.253,386.588,354.992,338.922,286.011,361.265,281.682,292.032,495.890,354.245,341.485,300.535,309.243,252.356,487.117,308.694,398.872,375.017,361.015,11.872
536.300,355.491,352.374,332.409,331.469,416.183,575.800,332.087,370.138,354.371,347.513,341.869,354.930,402.967,378.855,341.469,349.846,310.454,390.007,345.095,305.169,284.224,328.426,355.431,322.299,245.831,320.950,358.327,388.028,331.984,334.530,275.710,359.784,289.278,309.865,463.198,348.816,359.500,287.084,294.419,280.822,459.540,312.415,398.789,401.715,354.128,9.249
523.990,367.570,351.075,374.689,336.599,407.272,475.310,308.609,383.088,365.776,355.573,327.115,328.848,434.404,388.339,338.308,349.243,335.821,364.472,343.377,305.759,285.103,335.551,370.179,340.281,271.211,313.488,374.273,404.225,347.582,357.522,283.696,363.549,296.267,314.429,480.326,356.007,365.194,315.387,303.374,269.885,353.417,320.115,396.668,385.372,354.852,7.719
464.654,364.825,359.423,345.091,323.844,395.172,480.010,313.000,376.421,360.371,340.482,348.954,339.988,472.887,407.333,319.673,356.375,309.653,392.373,376.750,306.923,268.970,333.964,333.488,310.012,246.310,333.000,398.373,375.179,377.262,350.930,278.978,386.088,296.057,325.484,488.047,362.193,359.796,303.181,308.104,283.372,361.276,312.641,372.235,381.137,353.340,7.835
401.634,366.974,338.700,351.732,326.912,382.938,402.940,315.957,410.623,359.019,370.779,360.777,366.175,452.781,410.737,322.839,359.412,334.439,363.852,337.400,315.287,256.442,342.078,350.854,328.982,270.056,307.392,370.287,371.631,361.107,335.704,283.819,344.059,304.619,297.365,448.453,360.951,354.452,280.516,307.509,271.702,308.055,331.313,410.981,377.538,347.284,6.550
390.143,363.991,337.458,326.274,328.367,379.824,443.730,319.391,345.849,361.245,345.402,339.238,345.801,422.450,396.247,324.739,354.625,310.036,360.577,369.800,304.723,270.964,333.805,362.504,332.713,259.796,316.650,344.847,367.965,312.934,318.948,281.019,373.725,311.483,292.619,403.878,362.967,344.098,304.445,302.410,267.183,318.945,317.320,383.932,388.666,340.972,5.897
385.464,345.974,337.211,335.396,319.381,372.093,389.900,287.507,361.050,358.487,348.030,347.508,347.772,398.974,435.355,345.995,348.654,324.893,316.549,336.918,324.128,296.861,331.577,349.748,318.605,265.859,327.550,367.307,386.384,346.893,329.139,274.677,338.912,319.290,306.921,376.366,384.457,339.348,287.039,297.493,267.906,320.196,301.583,387.831,376.503,339.237,5.401
363.854,372.904,339.714,341.860,317.027,386.141,434.430,317.210,383.981,358.856,348.101,362.708,335.579,403.642,443.199,306.749,357.184,324.597,335.423,340.823,322.938,286.994,327.904,356.829,335.329,282.901,333.442,369.673,375.205,365.926,340.652,270.473,326.716,292.170,313.508,352.128,379.702,343.392,292.387,306.200,269.277,285.104,323.118,390.479,360.148,341.702,5.748
371.314,338.070,351.463,320.226,319.306,367.745,430.490,324.188,353.138,352.053,353.392,326.123,341.871,359.815,409.070,308.450,358.757,338.801,314.162,343.550,335.687,275.606,316.434,361.626,352.671,244.465,341.146,348.867,370.548,325.918,315.609,271.958,382.863,304.784,307.317,310.622,380.426,342.175,306.852,325.872,244.937,306.190,315.369,401.855,362.480,336.317,5.551
363.803,354.746,307.881,320.652,312.993,369.728,424.700,296.522,367.748,346.719,346.281,362.015,359.813,388.517,399.349,336.555,342.463,326.918,318.218,325.818,337.441,265.115,311.811,336.008,312.641,275.232,331.337,347.300,394.806,339.107,312.800,280.020,354.392,289.653,309.270,301.250,367.104,362.031,307.077,367.067,267.272,318.049,335.228,396.051,375.744,337.005,5.362
366.366,350.132,333.251,338.329,313.170,382.138,387.710,306.870,376.126,352.574,351.296,350.238,355.509,378.344,387.419,337.384,363.471,317.755,316.824,344.005,340.379,270.824,319.115,333.041,323.102,266.063,324.850,373.067,375.540,333.238,365.217,269.841,337.245,290.386,306.246,288.419,362.565,342.581,286.974,415.590,240.691,301.466,317.159,397.753,370.703,336.910,5.631
362.480,395.544,316.714,352.988,329.299,368.845,400.500,309.920,363.233,365.369,338.462,367.169,365.643,354.060,392.737,342.256,358.184,331.413,322.859,327.909,324.959,281.042,326.899,371.732,331.737,242.592,329.021,362.953,386.715,330.107,308.913,280.320,342.676,301.869,297.786,292.907,348.766,343.167,295.826,425.968,260.555,315.755,333.161,371.351,374.209,338.813,5.535
360.666,368.114,354.903,342.537,310.850,359.641,428.500,306.681,350.094,358.190,350.648,342.354,377.006,365.053,350.032,349.403,440.654,303.760,298.106,340.955,327.446,259.776,321.434,366.285,356.994,252.979,318.871,369.500,391.253,349.893,300.478,271.126,365.578,307.915,313.556,304.413,345.174,343.169,284.561,445.227,268.712,313.865,357.765,382.574,371.442,341.070,6.288
360.297,368.298,329.035,368.104,296.279,366.000,428.480,314.065,348.025,354.139,346.422,359.738,361.047,386.768,360.828,360.720,357.213,331.959,316.676,363.914,335.251,266.121,316.007,337.797,339.808,265.556,317.429,370.280,365.818,322.836,331.461,271.241,347.490,303.142,328.167,282.738,345.104,338.477,314.226,398.004,266.346,315.883,386.982,398.973,379.317,340.499,5.434
356.426,334.719,318.877,349.024,323.946,389.721,450.880,299.116,356.686,366.093,345.824,342.685,328.333,390.278,348.484,348.735,374.235,345.673,333.493,383.355,312.313,267.248,313.452,362.382,348.287,262.817,331.458,376.127,373.525,341.172,324.009,278.639,355.206,281.517,309.437,289.645,339.898,347.217,292.974,346.034,266.037,325.853,438.297,412.579,386.174,341.531,6.139
367.293,350.325,311.295,344.079,344.612,371.662,429.990,290.790,373.107,375.724,353.302,326.438,346.333,381.530,352.882,315.085,376.309,311.781,335.972,532.745,349.354,286.970,328.387,374.780,371.892,255.120,338.642,389.080,358.470,337.164,315.783,275.298,368.441,295.517,309.683,320.907,340.941,342.752,294.226,319.683,276.288,326.663,432.977,413.031,398.262,346.924,7.161
378.706,388.746,324.370,344.872,354.116,381.900,420.140,316.167,369.962,369.105,373.799,348.908,337.409,380.093,375.602,330.299,443.897,333.434,320.542,747.600,345.159,277.467,327.732,383.512,361.269,265.951,340.896,386.313,402.755,356.746,320.243,279.633,359.529,293.693,293.802,285.209,348.325,368.075,282.703,307.709,271.969,318.644,405.952,403.099,388.020,355.868,10.794
383.130,379.746,347.590,343.348,343.844,376.817,429.670,312.616,362.818,377.646,351.789,344.269,354.281,390.457,373.392,340.635,398.360,318.240,296.486,742.127,316.887,304.945,326.465,377.407,334.611,285.141,389.163,371.327,380.576,359.180,325.157,284.948,346.480,303.858,304.071,288.390,352.510,347.375,285.277,314.599,278.120,323.528,340.645,426.634,381.953,353.700,10.333
376.241,360.202,359.313,331.226,318.041,383.348,426.170,341.645,396.233,510.217,317.467,349.923,320.216,384.993,365.823,328.929,438.610,334.087,323.782,680.559,338.538,290.091,326.937,392.569,330.683,262.972,625.946,389.020,385.121,337.049,361.539,282.263,349.029,308.188,315.825,288.035,330.298,336.015,284.832,312.020,254.864,290.485,319.721,414.935,380.384,358.986,11.860
384.500,374.702,371.044,401.323,321.816,385.703,405.380,326.478,394.289,680.762,339.317,334.785,351.158,397.152,376.210,336.000,384.824,313.219,342.380,633.477,350.677,272.994,324.444,347.797,322.898,280.042,680.521,420.347,363.187,318.984,323.696,271.421,358.324,315.006,306.167,296.948,357.580,342.152,300.174,304.189,255.775,329.135,313.816,389.709,379.712,364.005,13.292
373.093,349.781,352.595,608.945,348.707,397.148,456.930,330.152,364.704,631.397,329.824,379.515,344.275,402.768,372.473,326.858,377.537,310.628,346.352,587.086,334.169,276.788,345.325,345.244,367.413,249.592,699.158,438.360,383.646,331.648,332.826,277.457,374.510,293.551,280.056,294.267,356.339,331.233,291.665,302.435,253.932,299.798,304.035,390.891,388.270,367.408,14.032
369.461,347.211,353.211,778.055,330.925,375.207,401.570,306.870,373.818,488.116,339.915,320.600,331.696,359.967,411.801,320.649,362.522,310.372,315.282,579.841,316.841,272.048,347.676,337.000,332.066,251.676,666.421,793.667,382.500,334.025,298.470,272.439,354.971,284.676,317.008,284.791,363.823,319.854,293.697,303.435,267.560,280.417,311.357,389.056,385.343,367.509,17.400
375.997,351.184,381.423,724.726,322.088,344.569,403.110,282.152,358.390,377.683,346.844,324.100,334.743,368.152,389.452,312.085,355.235,307.607,326.725,476.705,324.569,250.873,362.234,376.358,302.353,251.676,591.754,799.840,359.437,300.877,316.617,273.661,330.686,265.477,305.905,287.831,366.686,342.642,300.323,285.487,269.361,287.957,300.288,369.429,381.645,357.043,15.707
422.789,353.491,564.176,695.915,342.701,400.352,436.990,288.812,369.893,374.426,357.231,392.585,321.965,376.689,461.247,330.682,333.522,342.388,329.732,428.041,308.405,249.661,372.356,352.114,342.132,251.394,600.750,850.667,361.250,331.680,346.130,271.959,334.186,318.153,327.270,286.436,369.776,356.898,292.568,294.995,270.450,301.344,286.972,367.039,378.259,372.144,16.557
623.647,339.289,796.057,603.909,318.612,377.500,431.220,311.435,365.396,364.724,359.070,331.331,345.018,386.874,479.559,311.564,366.088,316.459,334.070,359.918,327.579,281.491,360.033,351.106,349.036,265.162,502.521,832.373,386.838,328.238,315.113,283.253,375.716,290.648,312.667,280.157,392.458,358.871,278.858,301.552,258.508,307.865,297.677,364.835,392.180,375.922,17.928
902.539,359.061,776.436,574.354,317.673,362.262,438.570,329.645,377.811,361.032,356.774,338.015,362.304,377.788,493.500,320.024,343.059,328.102,322.268,358.195,331.267,269.152,370.584,369.927,325.772,260.211,429.483,778.320,384.270,314.180,349.513,283.580,339.539,293.534,286.992,301.767,452.909,356.740,272.019,298.957,268.581,293.988,290.922,389.409,369.892,379.576,19.747
