0204-0044,0252-0006,0133-0061,0115-0072,0184-0024,0238-0072,0225-0077,0230-0067,0208-0072,0200-0063,0195-0102,0189-0091,0153-0095,0164-0072,0122-0057,0173-0115,0222-0208,0238-0208,0223-0182,0214-0176,0207-0166,0200-0179,0193-0154,0239-0137,0194-0119,0204-0126,0212-0129,0249-0107,0245-0182,0228-0114,0229-0105,0218-0095,0118-0157,0172-0180,0238-0250,0077-0105,0077-0063,0081-0053,0086-0028,0053-0050,0129-0145,0120-0132,0108-0117,0090-0123,0075-0144,0048-0153,0050-0132,0027-0123,0015-0101,0018-0076,0013-0133,0048-0211,0007-0249,0017-0243,0048-0199,0078-0177,0073-0193,0109-0225,0126-0223,0148-0237,0161-0238,0141-0193,0162-0169,0170-0163,0192-0201,0187-0207,0196-0216,Average,Err
381.042,415.762,307.865,544.983,385.846,623.041,278.473,283.817,331.819,300.148,321.473,369.052,480.336,832.356,346.733,2170.610,1179.985,807.596,544.412,364.720,323.070,793.711,379.390,621.144,296.120,279.684,319.183,282.627,332.853,282.278,406.262,284.481,516.394,338.771,994.113,622.519,324.460,277.014,258.720,1486.399,975.378,515.209,469.620,538.172,526.052,936.947,482.811,530.531,392.944,344.478,1603.818,849.130,303.929,319.511,452.288,312.778,355.197,1176.234,601.866,457.516,505.216,428.516,1039.480,478.455,619.928,600.545,548.095,553.043,42.687
386.627,426.462,308.651,481.853,366.008,656.953,277.946,285.296,322.795,302.261,333.473,347.177,483.251,903.753,378.800,2232.936,1170.664,893.888,572.235,318.622,313.085,765.413,409.398,651.288,304.611,265.179,302.000,283.107,353.594,276.167,363.669,286.951,556.494,327.425,1016.927,634.959,303.375,279.884,261.935,1422.793,954.303,523.302,481.630,573.284,498.558,624.842,482.718,539.832,364.310,324.938,1555.231,823.884,298.786,320.702,450.879,318.076,356.104,1086.225,594.232,441.400,480.941,451.408,1101.053,475.481,670.971,475.327,546.869,546.913,42.572
387.862,459.200,307.984,483.216,343.634,657.673,277.081,282.127,314.827,291.250,322.473,328.323,455.929,847.205,351.000,2200.253,1179.106,875.798,584.672,339.707,318.338,774.818,396.984,646.387,312.694,274.427,304.677,292.540,385.786,275.865,384.500,281.420,608.064,325.145,1014.879,651.691,298.200,267.768,255.070,1524.857,974.481,596.558,495.435,592.078,492.286,567.112,486.684,522.285,379.984,344.835,1606.725,863.275,305.762,329.000,455.591,344.557,375.607,920.079,489.357,461.600,492.206,482.114,1084.719,487.596,568.312,413.782,511.365,545.176,42.539
403.820,471.600,303.982,413.000,304.122,658.608,279.189,304.338,331.693,314.045,329.432,349.875,456.081,881.233,377.550,2257.102,1227.915,876.307,595.193,324.951,324.380,780.074,397.634,618.486,317.944,277.564,319.634,292.173,407.703,279.778,412.192,280.309,648.796,327.212,1018.411,605.245,312.320,275.435,262.240,1544.251,993.308,586.535,483.424,604.638,485.909,495.138,455.937,517.698,381.286,341.179,1578.327,832.783,283.202,352.237,436.909,365.951,386.568,836.997,429.741,491.800,521.088,458.380,1106.632,464.404,552.623,356.709,546.964,544.898,43.034
400.783,516.362,300.009,422.784,301.293,669.006,285.959,298.535,346.150,310.307,347.811,344.146,472.180,848.795,386.517,2291.564,1177.339,895.415,634.429,342.146,322.268,746.025,397.650,663.532,328.741,273.316,306.000,285.887,396.541,288.040,382.508,276.593,700.185,340.609,991.177,558.054,316.630,266.072,258.665,1535.123,993.632,622.756,512.163,593.897,462.052,491.428,467.495,542.453,380.500,329.581,1608.771,864.304,302.274,344.649,550.682,361.919,384.311,870.265,440.786,455.568,489.343,479.995,1100.444,508.051,577.913,369.109,504.482,549.761,43.254
395.030,556.362,290.473,428.974,294.569,689.942,276.270,311.831,374.417,287.716,368.378,398.583,477.384,866.890,357.417,2289.590,1219.500,887.491,571.336,366.341,341.535,722.430,411.195,697.063,329.333,271.299,282.065,273.153,427.312,282.556,373.138,282.012,737.220,344.782,1010.202,594.631,315.595,267.217,260.350,1593.448,1003.405,645.302,439.717,622.595,488.987,497.967,476.369,544.793,415.325,315.261,1617.862,878.565,306.262,370.687,556.712,389.476,398.956,944.152,499.866,478.053,499.245,491.380,1069.930,489.231,602.841,364.473,508.255,558.816,43.777
400.314,682.475,291.676,422.845,294.764,659.339,271.378,310.972,376.087,289.205,362.743,364.990,476.976,837.096,354.833,2278.526,1230.333,894.130,613.000,351.512,360.535,688.174,396.967,708.198,346.315,267.615,280.527,277.540,451.071,280.048,355.123,266.309,774.192,371.346,885.516,593.869,330.595,283.536,259.295,1631.192,1001.011,671.907,417.685,594.147,552.636,536.296,449.432,577.737,397.540,315.471,1604.574,857.551,301.619,402.740,562.621,382.789,408.885,1020.946,514.455,487.095,542.990,507.565,1036.333,491.929,599.768,364.382,514.474,562.474,43.628
395.062,705.175,295.541,442.017,299.967,648.421,275.027,322.690,402.480,292.511,370.865,384.760,491.834,873.548,381.500,2163.901,1195.652,857.906,577.017,386.549,349.915,645.099,426.366,746.396,348.676,277.821,298.473,284.360,445.053,279.071,370.838,293.963,827.503,378.860,602.637,647.752,319.995,274.435,264.215,1614.502,1006.254,685.140,402.880,627.922,611.403,573.836,470.170,610.140,411.190,327.014,1600.494,864.681,299.655,390.221,583.061,388.795,409.082,1088.980,545.482,487.242,473.216,483.717,1050.310,484.058,627.384,382.764,531.321,565.295,42.217
401.015,783.938,296.020,437.198,301.187,675.380,284.176,293.958,440.173,295.182,387.270,365.583,475.265,899.438,357.083,1831.192,1192.809,905.079,610.294,355.902,349.761,584.107,413.163,702.072,341.833,273.624,305.280,292.347,461.782,282.810,343.500,278.272,862.828,362.218,440.468,658.570,322.950,277.609,269.250,1673.892,1004.568,703.953,394.891,625.474,592.896,648.237,464.961,678.307,368.397,340.540,1611.431,829.174,295.298,418.176,558.030,369.881,408.956,1135.290,596.179,427.884,489.686,474.538,1079.906,470.423,669.196,391.855,534.620,562.197,40.707
406.600,858.150,306.439,461.241,299.780,703.760,300.230,275.789,423.819,294.364,408.378,402.062,446.223,887.233,339.067,1520.218,1279.261,884.383,622.050,386.951,348.761,520.884,410.902,755.703,338.981,274.966,300.172,268.040,485.432,277.222,353.785,285.099,869.851,386.073,388.887,670.369,319.665,289.217,262.045,1598.192,1049.578,712.826,397.870,614.784,654.740,720.711,460.549,732.430,369.127,333.687,1638.506,815.029,305.107,415.832,562.136,344.124,377.891,1148.975,599.509,473.211,512.814,515.027,1055.842,510.019,664.007,407.764,496.927,564.168,39.090
408.842,922.250,304.982,466.716,310.488,653.959,295.541,276.366,473.433,307.295,429.905,414.917,466.555,865.055,357.533,1297.570,1227.939,893.592,555.975,384.427,348.535,476.388,438.122,706.784,313.231,263.897,300.828,284.767,495.974,297.230,366.300,277.000,911.796,405.285,407.831,704.678,324.285,272.797,256.880,1570.857,1051.951,722.535,417.880,610.543,719.494,856.441,486.524,721.698,398.857,342.375,1620.992,846.261,309.560,452.550,602.970,296.849,368.705,1181.854,570.964,462.589,496.990,524.527,1047.906,550.179,698.783,457.727,580.131,569.174,37.790
407.119,953.950,302.813,492.750,292.463,670.351,274.541,275.451,494.732,284.989,418.622,428.969,467.915,878.164,370.483,1146.378,1272.145,887.007,535.286,400.610,377.141,397.851,442.870,663.559,289.148,260.795,306.742,280.073,480.962,284.246,383.131,280.556,941.936,384.771,381.210,713.516,313.660,271.594,258.410,1592.384,1008.476,666.326,421.674,611.724,775.649,910.934,471.485,732.615,402.040,343.271,1682.875,839.420,306.821,457.351,538.258,289.151,323.607,1218.380,611.545,470.453,515.529,514.467,1079.240,535.436,663.935,466.964,558.591,566.799,38.482
416.086,919.350,304.475,512.672,306.919,675.398,285.419,292.014,443.874,301.205,432.230,442.323,458.948,871.233,389.917,1016.064,1266.952,919.047,556.109,404.890,337.507,386.488,393.919,620.243,291.565,266.487,310.839,293.613,516.632,280.040,384.392,274.741,953.396,406.313,380.831,709.194,312.740,282.116,266.360,1448.118,1004.114,711.349,423.761,614.871,712.792,946.125,463.752,788.944,391.214,359.309,1629.431,897.014,297.357,479.748,476.924,290.751,317.814,1218.611,592.429,467.411,531.069,520.658,1099.626,560.244,625.783,557.218,558.277,565.183,36.998
410.163,970.100,296.230,519.060,298.293,676.532,290.324,281.423,488.339,313.705,431.459,470.667,456.716,823.836,333.583,942.137,1249.655,902.935,530.134,398.817,378.592,378.785,414.073,583.333,295.491,261.692,304.258,278.680,495.868,285.540,398.331,274.481,938.304,405.754,435.113,688.401,311.520,279.754,263.420,1384.946,1014.697,701.744,466.815,650.897,726.442,1039.684,457.544,832.240,417.135,349.375,1623.460,947.783,325.881,502.863,401.500,281.676,305.721,1250.417,604.518,493.632,525.667,522.228,1095.263,603.929,588.384,521.691,546.219,566.237,36.862
413.257,1040.325,304.372,558.190,309.480,663.789,277.203,292.056,477.181,295.511,405.297,509.573,480.573,827.452,379.717,924.151,1268.515,909.816,522.739,446.195,357.085,399.843,428.512,552.811,298.778,273.487,314.742,289.273,491.744,295.738,420.908,289.185,973.167,410.966,424.476,714.608,320.965,269.870,261.920,1218.911,1024.649,748.674,494.109,625.603,769.416,996.822,476.490,845.229,453.333,348.282,1647.953,842.217,332.190,489.931,389.076,286.508,308.443,1196.352,614.089,493.495,520.471,509.321,1059.754,597.647,602.138,555.182,514.438,567.973,35.810
411.622,1058.725,297.135,600.043,305.894,671.585,265.068,284.944,496.024,290.841,395.338,507.729,486.777,902.041,356.950,987.230,1254.491,877.755,542.067,425.146,363.141,369.545,408.911,588.405,323.556,267.068,313.333,278.367,495.876,289.810,406.162,284.914,973.735,432.676,445.540,766.796,340.630,283.899,259.220,1226.650,1051.432,761.698,510.978,606.983,797.013,1128.316,497.738,902.950,446.365,320.564,1686.769,820.145,306.786,504.489,395.758,287.973,326.557,1066.958,572.848,470.789,544.422,538.886,1112.982,587.064,621.457,673.382,537.708,576.338,36.815
429.983,1088.300,295.176,651.931,310.764,649.000,289.919,298.254,496.315,294.409,365.405,505.219,485.521,858.822,367.683,1039.532,1285.418,942.744,544.739,444.610,346.958,376.570,427.919,593.937,322.241,264.718,295.452,283.947,490.729,284.952,403.208,278.741,942.792,436.721,469.927,726.073,342.210,275.261,259.505,1203.005,1063.324,774.907,495.609,646.741,806.104,1173.941,500.209,858.559,443.016,322.220,1640.016,879.783,317.405,550.321,436.606,312.086,353.219,1055.515,542.652,484.779,536.539,533.380,1144.304,579.885,634.138,642.945,529.788,580.994,36.827
423.146,1071.513,297.504,731.267,345.285,621.655,281.203,304.141,512.157,297.136,375.554,555.583,492.687,844.466,367.633,1225.485,1316.779,932.422,570.361,444.841,360.986,374.388,418.415,632.405,341.861,276.701,307.710,289.487,503.211,291.103,412.408,291.296,952.124,427.073,528.105,722.354,330.405,287.043,260.725,1191.143,1083.205,751.721,553.728,643.879,805.260,1188.934,490.282,894.369,422.357,333.467,1663.787,852.058,312.060,532.611,485.591,320.557,358.180,1019.451,495.991,476.895,514.873,544.408,1159.947,610.853,625.971,643.091,541.168,590.066,37.410
418.489,1066.662,299.631,785.440,361.821,674.415,281.608,311.282,487.701,282.852,391.527,583.792,455.062,900.329,357.067,1348.840,1284.076,927.433,595.143,450.634,371.845,387.438,417.837,661.306,334.000,274.299,303.495,293.187,484.628,282.405,420.615,293.148,849.586,444.017,572.185,748.885,337.255,283.290,260.980,1250.158,1084.714,762.721,527.185,650.741,802.169,1193.092,476.786,915.313,436.556,339.935,1693.013,890.029,313.476,561.351,500.455,348.503,375.251,1046.245,495.241,476.842,525.902,553.804,1112.784,595.205,629.688,676.000,553.467,598.072,38.109
413.447,989.513,293.876,764.078,358.569,637.713,281.905,291.211,500.528,296.136,390.878,544.042,457.332,806.603,381.933,1438.724,1266.652,940.152,612.378,472.341,343.310,405.860,427.407,609.667,388.435,260.239,307.215,297.733,444.440,292.492,428.146,283.704,749.497,461.631,577.903,756.172,339.795,294.377,260.120,1392.522,1033.373,753.953,565.500,660.491,845.922,1294.250,470.073,926.207,445.317,364.784,1676.338,847.406,309.929,541.832,523.394,356.930,398.945,1098.403,525.946,480.316,540.569,544.984,1046.474,591.782,664.703,633.636,571.175,599.572,38.482
433.442,1090.725,302.414,786.664,378.789,661.561,294.162,303.239,530.173,301.136,430.365,583.229,476.204,875.082,369.200,1524.823,1318.576,916.733,627.227,487.585,359.577,403.496,449.472,617.595,366.907,265.222,292.333,287.780,416.305,284.897,401.031,292.963,616.011,454.313,604.387,818.016,322.120,273.304,268.655,1438.857,983.384,769.058,578.391,629.560,860.130,1311.875,479.607,921.665,459.619,359.907,1714.808,873.696,298.810,539.458,576.500,373.892,411.301,1184.335,557.955,486.347,544.363,583.505,1074.503,559.532,644.855,655.273,548.482,610.528,40.113
432.647,1099.275,298.414,831.060,378.163,694.216,302.486,296.000,501.858,297.523,438.243,581.052,475.559,824.932,370.167,1638.436,1338.376,929.466,643.328,477.768,378.986,397.050,447.577,670.315,355.167,276.350,310.527,320.640,342.831,295.960,391.638,302.012,508.224,443.642,691.177,811.111,325.130,279.681,271.420,1506.778,1065.827,811.535,564.717,626.905,848.857,1382.197,483.893,917.564,466.833,366.199,1688.317,949.681,321.381,498.183,565.894,387.649,413.699,1221.690,628.705,520.758,562.500,581.424,1123.368,571.833,652.710,530.364,589.847,619.667,41.784
440.588,1107.037,302.119,872.552,380.073,660.327,305.838,323.732,536.346,293.648,470.324,596.896,481.213,852.178,363.133,1672.765,1308.258,907.549,677.933,485.805,358.338,441.107,435.846,693.207,351.907,265.923,301.677,306.800,325.820,273.889,359.954,275.778,450.991,445.564,709.855,815.885,359.715,296.333,259.045,1564.015,1012.654,794.663,552.435,636.414,830.169,1350.336,479.495,934.883,468.690,379.326,1755.369,882.290,297.369,399.908,590.000,384.670,416.601,1204.800,572.446,531.442,545.863,595.353,1094.211,536.712,697.116,449.345,567.336,616.267,42.404
427.553,1103.350,306.381,917.888,413.073,656.719,310.351,314.986,485.512,316.500,438.338,563.115,499.256,856.329,382.483,1801.288,1309.682,943.451,645.639,499.463,371.901,454.628,443.480,672.883,285.370,281.726,304.054,316.327,323.711,286.127,383.185,283.827,470.295,429.637,681.484,807.500,351.690,281.362,268.160,1564.488,1009.097,755.907,574.641,655.103,908.532,1441.592,448.316,924.810,460.952,389.564,1706.322,903.130,326.964,349.122,559.000,402.227,415.208,1234.811,606.634,486.779,535.941,583.353,1102.363,490.417,680.855,407.491,555.832,617.435,43.555
434.800,1149.912,300.194,901.776,391.268,700.105,294.851,301.183,492.331,315.102,446.419,665.719,516.673,872.836,396.900,1884.657,1355.494,966.209,734.361,448.220,392.592,503.091,425.228,746.486,305.556,273.957,294.925,300.420,317.823,280.944,419.638,274.383,504.961,374.682,746.968,823.376,350.430,295.290,259.255,1602.020,1026.173,787.093,568.337,704.534,825.039,1432.684,499.408,1002.140,494.357,390.179,1720.242,893.145,301.476,357.466,618.591,394.205,439.443,1263.808,617.402,521.537,552.069,605.505,1088.333,479.718,691.014,385.182,577.248,631.304,44.879
421.936,1191.400,298.112,956.543,400.089,637.357,277.459,287.366,528.661,294.432,465.324,600.958,508.517,823.863,370.883,1925.410,1317.506,905.567,716.714,440.195,400.141,524.744,428.821,712.748,322.093,290.607,304.968,309.073,322.053,297.524,422.077,283.284,572.810,361.514,746.161,819.866,346.145,300.072,261.895,1577.911,959.632,774.570,595.565,694.379,907.584,1414.592,488.748,941.313,483.151,385.746,1686.951,903.493,307.940,329.771,626.788,389.141,431.344,1269.803,640.170,503.947,531.412,558.418,1092.713,498.346,708.993,385.600,549.628,627.351,44.551
432.911,1265.675,301.437,884.716,407.520,655.140,277.716,302.535,518.142,300.511,439.311,631.708,504.858,905.233,352.633,1962.608,1365.185,967.949,692.588,403.183,395.634,593.364,412.902,728.919,332.861,278.453,300.172,333.080,318.733,285.540,409.992,293.457,636.929,328.883,804.169,813.892,361.690,303.478,258.735,1681.133,1005.757,798.314,555.902,672.353,878.610,1291.592,478.383,942.536,506.484,393.945,1737.769,912.333,297.964,335.908,615.424,391.524,404.251,1239.358,615.411,531.895,534.392,570.620,1151.848,512.032,652.913,390.927,563.328,633.214,45.774
428.760,1143.838,294.736,872.190,393.065,676.409,270.473,283.155,495.819,304.568,471.473,638.604,541.573,851.603,375.117,2042.936,1292.145,1004.906,713.664,387.146,416.901,614.810,438.789,715.514,338.546,276.650,311.419,323.240,332.808,290.183,442.000,290.222,684.989,312.106,862.597,835.382,372.140,292.493,266.950,1675.985,1063.816,790.837,567.880,649.569,790.078,1162.191,510.607,969.140,520.397,410.897,1799.065,897.565,322.119,351.122,626.273,386.703,441.219,1273.845,620.330,531.716,546.000,587.223,1132.053,496.538,674.297,403.636,581.219,637.048,45.588
449.244,1171.150,297.549,809.310,413.659,676.029,292.622,278.577,527.441,318.023,482.500,645.479,522.943,823.589,363.167,2068.520,1350.858,952.477,681.134,391.390,438.944,627.752,446.187,724.622,371.463,269.752,320.043,343.160,348.748,286.468,453.262,283.074,734.050,302.106,845.234,853.226,372.070,298.928,266.150,1726.379,1033.816,861.012,525.424,665.103,902.675,870.553,488.481,967.592,535.778,405.368,1777.642,918.623,321.607,388.366,660.318,370.108,426.257,1280.183,661.366,517.674,515.500,616.353,1145.532,494.532,672.674,419.745,576.234,639.489,45.466
446.040,1185.125,300.709,794.974,428.252,686.035,266.743,289.549,531.480,300.102,489.919,639.417,534.872,819.110,416.383,2096.980,1331.739,926.141,675.773,396.402,389.592,659.868,441.610,776.703,362.046,265.462,315.011,358.273,370.169,288.032,433.338,296.728,784.318,323.620,848.097,853.717,412.655,318.406,262.920,1731.384,1080.730,875.244,603.000,646.905,919.286,632.776,444.073,925.078,556.460,410.512,1803.961,969.522,329.071,380.924,642.652,358.065,437.552,1317.203,601.205,527.095,553.529,605.277,1119.211,496.750,683.362,412.236,591.606,641.358,45.743
449.886,1101.062,298.331,789.560,409.911,694.865,278.135,291.000,543.717,317.511,455.932,659.042,548.853,786.616,399.633,2126.201,1353.718,946.480,586.950,392.598,393.620,681.744,468.618,743.703,355.148,275.239,314.387,353.307,397.602,290.659,428.569,296.037,802.796,308.793,865.210,875.204,386.080,292.246,264.680,1675.089,1062.773,832.105,603.500,694.698,875.351,537.980,439.966,846.363,606.556,409.048,1810.348,857.435,310.262,427.076,716.212,337.324,399.536,1152.623,550.723,535.158,570.951,602.158,1193.614,526.782,723.696,467.855,613.869,635.861,44.997
441.101,1196.100,309.570,763.103,430.593,672.374,289.919,319.239,516.488,317.886,456.892,635.271,538.706,800.356,367.533,2168.706,1333.470,951.679,612.672,386.927,408.535,700.909,460.122,779.144,373.593,282.889,305.129,361.560,391.786,291.429,438.038,276.642,809.794,330.827,854.911,888.248,396.915,301.159,261.395,1743.734,1052.751,861.593,582.457,669.526,904.636,531.079,451.684,809.659,555.587,418.605,1785.403,925.783,329.524,427.282,632.136,304.659,369.923,1030.930,492.375,520.874,528.980,609.560,1148.263,519.404,724.848,530.600,555.766,633.421,45.398
449.600,1185.675,307.894,729.371,450.455,702.678,272.878,320.859,515.811,324.534,548.027,618.271,515.322,900.945,383.633,2227.526,1327.015,954.982,533.832,380.866,422.479,705.364,456.415,825.279,391.157,280.487,295.720,372.033,402.970,292.246,463.023,280.679,865.732,334.559,808.460,884.672,403.960,302.652,259.785,1699.867,1050.168,813.837,578.859,673.259,840.870,529.487,458.087,800.391,567.810,416.385,1752.592,938.435,328.690,442.420,697.667,284.189,344.410,1005.718,520.384,553.663,551.902,609.745,1180.982,510.795,757.659,570.745,603.000,638.505,45.330
454.506,1246.600,310.113,811.974,446.894,680.129,318.311,331.606,537.661,341.648,496.243,663.667,542.697,843.589,411.617,2221.023,1300.527,964.267,550.403,365.915,377.732,734.802,449.488,789.324,375.685,291.393,306.914,367.887,420.124,292.579,463.962,289.111,876.547,360.095,709.847,848.363,415.625,282.609,261.755,1713.857,1086.162,830.547,579.065,695.353,945.208,569.461,438.990,723.598,573.452,425.509,1768.444,927.594,337.060,437.389,669.167,291.189,330.202,1019.541,493.018,541.232,556.510,610.326,1141.480,521.660,799.196,625.509,586.774,641.653,45.373
430.146,1199.850,304.336,760.586,430.146,661.304,311.230,339.831,505.102,338.045,466.541,656.885,532.355,810.014,402.400,2238.372,1324.285,968.877,556.345,375.049,384.930,731.116,470.545,845.505,378.352,279.188,308.204,391.973,448.500,293.603,445.869,293.901,898.801,386.704,441.097,859.984,426.705,321.261,262.845,1735.113,1065.076,831.105,579.707,703.534,893.026,643.500,454.398,691.106,601.651,424.863,1732.512,929.478,337.881,479.855,679.515,288.551,331.634,1063.375,523.804,534.053,516.039,645.978,1157.363,490.987,738.123,670.764,593.088,639.058,45.318
447.378,1181.688,298.532,831.319,420.707,683.713,324.865,343.155,531.165,333.557,488.824,644.906,530.588,860.959,397.283,2262.433,1365.506,992.830,578.723,382.829,392.634,758.603,446.057,815.189,391.407,293.009,310.570,376.373,453.068,293.079,486.654,308.296,918.719,399.782,408.339,888.459,415.140,285.406,265.585,1782.251,1053.308,849.244,600.391,670.103,932.403,733.678,462.087,637.559,613.452,430.598,1831.190,932.812,342.786,484.221,736.333,306.503,348.825,1137.093,571.982,556.368,535.735,646.043,1108.433,535.942,738.130,614.000,561.956,650.161,46.501
454.380,1324.263,300.444,767.690,474.317,688.561,303.392,329.775,530.283,351.659,518.662,699.094,570.981,892.726,413.700,2310.826,1401.206,956.686,575.143,363.829,446.634,747.628,473.943,848.225,381.426,293.128,315.161,417.827,466.079,287.079,472.423,291.062,950.924,408.425,418.452,901.873,424.695,314.174,265.175,1718.778,1154.454,901.849,594.304,639.112,904.000,825.599,465.155,607.877,663.167,410.495,1811.683,929.899,338.429,507.221,731.561,313.022,363.612,1186.577,557.714,526.211,570.206,615.891,1196.918,567.679,761.920,705.836,624.876,664.866,47.313
460.857,1279.125,295.559,822.716,426.236,727.556,313.405,330.901,532.850,309.364,456.527,675.625,554.858,871.575,497.400,2310.180,1350.921,938.047,608.672,391.854,425.225,773.620,471.472,839.775,403.787,294.615,318.860,409.393,477.816,286.246,459.169,322.741,967.098,421.034,384.879,899.255,437.705,309.174,265.670,1756.793,1085.762,931.244,594.522,671.052,939.727,888.921,463.141,636.402,679.349,436.440,1817.919,956.507,360.107,518.802,651.197,332.881,377.082,1171.670,552.670,542.305,538.255,643.462,1147.556,574.506,699.348,701.636,579.577,665.233,46.967
453.837,1252.088,294.264,779.750,465.561,687.684,364.189,345.620,528.756,330.443,471.703,642.927,576.678,859.438,505.117,2232.974,1377.358,953.422,633.235,411.305,425.944,761.595,484.732,798.315,383.685,285.855,303.419,407.087,466.774,303.698,502.285,296.457,982.380,431.838,419.331,910.213,425.885,338.739,267.320,1745.143,1082.011,817.965,588.413,699.741,954.662,918.467,449.510,574.413,717.508,454.643,1821.387,958.377,363.024,504.221,646.515,334.978,381.448,1188.786,573.268,520.421,559.637,635.755,1192.257,561.455,718.949,746.618,593.628,666.643,46.155
440.620,1271.888,304.714,831.336,457.772,709.667,313.162,348.972,515.638,334.136,430.095,661.490,569.744,880.438,515.367,2340.177,1378.370,947.870,627.437,406.720,413.549,732.612,439.163,839.613,385.167,290.538,306.957,398.293,512.553,303.794,480.662,313.037,1000.744,451.749,421.597,922.439,448.420,334.159,269.925,1735.645,1110.405,861.860,604.598,669.000,966.948,977.809,477.714,583.939,740.286,449.220,1819.379,923.087,344.214,498.023,654.091,391.108,408.612,1251.659,629.857,527.716,565.147,655.739,1248.164,646.737,686.435,737.618,603.496,676.404,47.443
449.185,1270.213,298.263,836.388,450.675,687.187,355.824,369.042,537.898,324.511,477.297,615.312,595.275,869.452,600.517,2319.927,1344.712,988.798,676.370,398.317,429.662,797.529,505.415,889.613,412.028,304.308,310.462,383.893,506.237,305.063,467.623,309.914,1002.764,458.436,420.274,918.949,442.780,330.638,264.935,1740.966,1068.519,911.186,631.413,667.526,992.390,1055.934,482.951,563.380,756.921,463.313,1859.743,904.594,351.679,526.656,719.424,370.135,409.328,1238.637,640.473,517.021,556.431,624.641,1137.930,639.833,766.862,725.709,597.869,684.286,47.077
467.207,1233.963,300.683,929.966,469.911,712.392,353.527,386.085,526.984,338.136,483.743,653.240,593.725,903.877,624.600,2337.375,1378.915,945.018,704.067,421.122,456.549,768.669,490.171,878.784,385.611,292.786,309.366,401.433,516.241,309.008,484.908,308.778,996.700,471.961,415.411,942.064,463.715,344.159,267.280,1816.271,1103.843,933.500,621.185,640.147,990.558,1108.678,484.767,520.296,728.492,452.299,1777.166,908.362,390.369,530.641,648.924,383.984,420.115,1313.324,607.054,515.558,537.314,642.082,1191.205,620.231,781.036,734.727,607.686,690.716,47.515
448.879,1193.287,299.531,905.172,464.577,685.526,359.932,376.310,500.874,377.636,477.622,639.073,594.791,863.301,643.983,2369.189,1360.915,984.412,714.235,396.354,455.380,768.653,518.358,868.036,385.593,284.752,311.172,406.067,499.981,317.754,499.277,301.086,1046.247,460.263,473.879,918.102,446.265,316.188,270.125,1769.335,1092.768,891.233,576.467,676.793,943.000,1092.599,494.913,541.520,775.333,462.763,1827.613,1013.043,370.548,544.611,780.652,391.189,421.699,1299.524,637.357,564.389,554.588,654.696,1156.725,628.878,781.761,702.327,606.380,693.365,47.473
467.084,1220.275,302.955,907.414,435.073,696.058,396.378,363.113,506.819,380.818,464.905,657.240,606.735,851.384,630.683,2391.985,1338.897,974.841,739.151,421.073,439.746,747.802,506.496,906.514,389.102,294.385,325.108,382.707,516.553,313.310,495.162,304.914,1015.535,489.168,498.202,907.414,463.255,334.768,274.135,1817.527,1056.886,897.895,560.652,661.629,919.779,1165.605,456.587,580.028,753.810,456.151,1830.675,954.275,353.833,549.176,686.848,389.519,431.525,1255.890,634.250,544.705,587.147,618.902,1127.310,655.487,841.819,654.200,586.423,692.324,47.566
464.094,1180.588,302.727,947.647,457.756,702.363,375.270,355.535,508.866,362.477,492.662,665.750,572.090,860.877,696.800,2371.945,1344.994,978.549,742.202,431.085,431.577,772.240,527.089,875.712,394.537,307.547,306.301,367.080,549.023,328.278,473.492,321.432,1060.654,494.754,531.250,970.685,452.430,342.768,268.650,1796.389,1120.638,869.209,610.239,653.716,956.818,1213.158,512.107,600.419,812.746,469.595,1876.865,905.362,389.119,581.832,717.561,388.016,439.000,1321.059,623.205,550.305,541.824,671.625,1197.351,673.583,827.928,620.127,634.182,703.937,47.947
458.244,1258.925,306.365,993.233,474.585,747.094,371.189,401.070,535.669,357.227,497.216,677.688,594.474,915.274,736.083,2356.887,1349.470,982.321,787.597,402.634,464.620,708.587,501.480,875.153,399.407,295.060,311.269,359.853,546.579,333.524,498.969,333.778,1052.604,533.374,541.637,966.949,489.860,330.435,276.355,1846.517,1136.762,887.802,615.467,674.379,952.974,1282.507,485.267,618.648,832.206,478.275,1862.444,986.536,371.905,581.779,751.576,394.086,433.825,1311.476,593.527,546.863,587.539,666.984,1160.398,701.609,863.993,584.800,621.905,714.251,48.359
449.894,1376.362,297.311,993.181,481.650,705.386,376.959,373.394,535.732,352.148,496.838,710.542,639.829,875.329,776.667,2431.151,1365.379,947.592,811.210,479.817,441.183,834.017,524.276,896.198,421.157,302.684,311.000,318.940,551.778,316.421,511.062,321.444,1056.316,549.475,584.073,994.108,479.045,335.522,267.020,1875.123,1150.205,877.953,595.196,707.457,994.091,1272.882,497.777,638.469,833.754,493.966,1891.813,968.580,416.321,593.290,693.227,404.016,436.016,1334.208,631.955,576.779,581.588,646.266,1228.801,714.000,855.580,507.018,600.080,724.008,49.751
