0204-0044,0252-0006,0133-0061,0115-0072,0184-0024,0238-0072,0225-0077,0230-0067,0208-0072,0200-0063,0195-0102,0189-0091,0153-0095,0164-0072,0122-0057,0173-0115,0222-0208,0238-0208,0223-0182,0214-0176,0207-0166,0200-0179,0193-0154,0239-0137,0194-0119,0204-0126,0212-0129,0249-0107,0245-0182,0228-0114,0229-0105,0218-0095,0118-0157,0172-0180,0238-0250,0077-0105,0077-0063,0081-0053,0086-0028,0053-0050,0129-0145,0120-0132,0108-0117,0090-0123,0075-0144,0048-0153,0050-0132,0027-0123,0015-0101,0018-0076,0013-0133,0048-0211,0007-0249,0017-0243,0048-0199,0078-0177,0073-0193,0109-0225,0126-0223,0148-0237,0161-0238,0141-0193,0162-0169,0170-0163,0192-0201,0187-0207,0196-0216,Average,Err
395.598,620.925,653.243,853.698,784.016,453.041,379.973,633.014,462.402,525.909,651.284,693.125,689.180,345.027,845.767,1685.744,408.658,503.325,1040.311,828.768,703.831,1206.570,681.927,585.838,423.352,555.701,940.086,809.953,638.936,562.429,622.269,540.000,535.169,850.045,2054.798,393.898,573.785,695.551,544.785,911.379,431.865,479.430,834.696,508.267,639.052,531.303,512.204,467.816,776.325,567.076,571.468,729.319,595.429,550.260,799.682,1299.032,982.415,564.417,564.955,407.537,457.559,688.163,736.754,621.667,647.935,1093.491,520.518,684.507,35.005
340.536,575.850,630.576,776.172,660.260,426.626,411.203,686.535,437.819,506.830,676.635,717.729,545.502,368.247,842.267,1533.515,405.067,447.690,1070.697,805.085,685.141,1265.537,737.472,792.991,608.065,510.786,935.419,827.067,579.887,587.746,577.154,571.691,519.311,856.866,1934.290,403.713,647.765,772.884,542.070,1048.010,431.622,534.430,876.989,510.457,683.117,539.178,500.422,458.179,808.333,551.268,609.958,751.203,587.286,580.618,796.318,1355.081,1126.667,538.282,572.411,437.347,451.824,688.245,722.468,587.801,619.587,901.182,473.504,686.007,33.877
348.743,514.062,627.790,765.319,602.423,446.468,406.243,534.859,436.669,502.648,707.378,626.948,478.905,357.479,863.850,1399.067,419.248,415.202,1326.924,755.659,757.563,1163.603,748.423,915.640,669.889,548.393,937.527,795.620,602.823,558.976,525.154,593.827,550.494,852.358,1735.855,424.191,639.455,749.696,512.510,1162.704,414.811,522.965,816.707,507.353,722.364,499.414,507.184,469.788,822.952,550.595,597.945,768.507,554.345,570.420,979.379,1351.292,1231.180,528.670,536.625,542.053,467.500,688.685,649.082,558.590,852.428,728.582,525.277,685.750,33.214
330.425,584.250,663.020,793.810,638.081,481.655,461.095,531.310,434.220,542.511,656.392,606.552,427.445,375.753,805.233,1287.625,390.945,414.610,1329.975,642.707,641.704,1184.934,705.065,952.261,549.694,507.632,876.914,771.560,610.361,564.294,459.385,581.160,575.144,841.676,1589.952,436.185,571.335,721.377,500.355,1291.207,413.005,505.047,701.891,501.319,631.026,501.467,487.024,482.067,847.087,566.347,568.888,706.870,600.988,542.916,1202.712,1341.843,1101.836,557.101,581.786,517.347,492.314,668.924,674.708,532.596,886.290,659.491,521.175,673.491,32.332
329.901,537.038,712.495,818.621,604.919,511.877,575.919,506.634,445.921,541.955,558.797,555.510,396.393,401.315,854.933,1250.945,398.615,370.968,1231.227,675.098,628.225,1312.521,728.829,944.306,565.213,458.735,934.247,861.053,587.094,562.595,442.431,675.358,549.252,833.603,1533.774,452.430,573.365,729.333,514.705,1430.433,471.146,559.244,694.543,472.440,702.325,515.855,497.112,452.559,747.976,555.103,535.925,723.580,592.750,608.885,1308.485,1213.859,1107.907,621.208,560.661,473.768,473.245,752.239,577.795,541.122,920.522,685.127,556.555,679.381,32.762
335.296,583.388,708.131,730.241,516.886,551.474,573.446,476.845,446.055,495.273,622.878,476.990,400.649,431.192,857.183,1124.616,411.033,408.152,1188.109,633.024,683.338,1240.058,702.919,898.613,545.028,502.120,884.946,761.940,596.143,512.905,442.792,592.938,581.890,862.464,1204.250,454.522,477.825,690.667,495.360,1463.266,432.157,536.849,657.761,478.362,759.026,534.783,507.320,474.486,706.833,703.526,517.304,676.565,592.155,540.420,1175.545,1173.638,1005.678,812.008,532.312,436.768,402.980,675.033,622.632,525.462,779.370,645.000,521.234,656.568,29.199
319.699,567.587,735.597,812.759,512.431,529.105,452.514,453.901,410.866,528.148,645.405,501.510,397.749,397.671,909.133,962.422,363.288,383.830,1065.630,546.585,606.789,1110.934,672.390,768.225,472.222,509.709,812.387,730.760,594.147,491.675,451.554,562.543,615.730,879.905,937.500,474.567,494.990,684.971,482.820,1417.778,385.935,450.919,559.011,508.612,968.753,479.691,486.340,438.045,739.706,807.199,498.899,604.275,563.357,573.389,1140.364,1016.524,868.896,979.558,691.554,474.389,430.922,720.745,595.591,559.474,740.797,585.655,568.270,637.378,26.821
326.970,653.062,704.505,634.336,488.016,561.708,423.311,415.479,418.008,496.489,631.284,521.667,394.280,334.918,801.400,720.209,372.779,396.650,1039.412,624.000,678.521,1156.769,690.016,678.892,437.565,584.017,846.925,741.127,670.586,536.413,453.554,525.049,666.602,870.648,832.847,428.312,501.385,648.493,460.910,1226.823,422.108,460.360,569.924,513.129,804.974,455.250,471.845,439.771,694.024,747.388,475.590,583.696,563.821,569.008,1013.879,904.249,729.541,1071.051,695.152,417.968,401.765,686.565,611.006,577.885,724.007,753.164,644.168,620.824,23.838
317.047,565.675,728.646,600.759,412.341,573.602,433.500,447.718,423.323,570.364,664.473,488.573,455.829,341.616,898.067,563.735,396.361,384.758,1028.286,639.232,804.042,1165.884,755.008,714.748,418.000,527.222,878.269,741.733,740.756,525.698,467.046,584.568,746.826,844.497,733.105,409.363,497.250,643.058,492.355,1146.320,419.908,477.756,578.261,470.216,717.701,475.046,634.835,401.709,717.683,628.649,506.753,627.464,470.524,546.901,864.227,742.141,589.126,1034.575,756.455,444.800,392.853,745.462,602.889,616.122,788.906,714.436,631.321,617.409,22.732
323.138,601.900,731.041,573.828,512.260,516.357,401.919,404.169,458.346,528.182,593.689,495.198,676.915,396.822,804.583,571.119,383.288,386.217,889.168,629.927,756.197,1130.207,678.951,636.270,428.713,522.470,798.581,732.913,812.940,584.548,486.815,651.173,877.556,853.464,729.903,385.057,553.475,574.507,497.855,946.729,406.838,474.244,507.120,496.690,730.117,543.072,701.316,460.732,742.746,547.371,553.229,597.826,486.845,531.779,705.288,671.578,586.858,877.825,717.366,396.358,407.794,695.679,704.023,612.372,765.087,765.073,616.124,609.220,19.543
349.881,561.062,720.104,572.664,460.171,520.649,392.297,362.634,412.614,519.739,530.514,494.490,672.678,347.918,801.550,592.305,410.567,392.390,796.008,599.902,751.183,1030.074,658.675,607.640,520.037,529.034,786.043,777.847,997.605,598.698,458.754,578.963,1082.055,883.413,736.008,368.452,579.320,645.841,529.685,809.443,462.562,472.442,508.630,503.250,652.922,490.171,748.500,486.536,768.635,545.739,566.525,556.884,602.298,589.389,587.742,627.157,569.732,674.169,594.795,421.505,374.833,659.995,711.351,655.699,711.507,931.709,587.679,604.496,19.801
337.953,588.350,698.063,646.034,437.992,482.485,376.770,404.352,461.583,454.852,538.257,493.271,484.246,315.945,724.433,571.154,403.552,393.083,748.235,650.354,817.239,996.917,639.447,613.622,442.296,454.214,805.419,785.533,1137.150,549.960,637.985,516.691,1192.719,831.045,704.806,372.436,657.205,632.000,542.530,672.414,493.092,492.372,525.652,510.466,601.390,508.638,740.408,553.369,683.540,531.285,530.242,499.435,592.440,636.824,569.394,651.297,544.115,560.775,530.027,369.242,383.480,687.636,679.749,779.263,670.420,1046.109,525.971,598.645,21.386
326.207,642.288,670.040,620.474,403.211,455.047,407.568,379.127,440.598,451.000,432.338,501.875,432.725,371.000,794.833,546.020,386.152,376.769,647.319,726.073,722.746,962.116,637.000,576.541,423.194,435.846,744.914,719.153,1221.075,550.944,647.946,527.296,1275.902,828.285,727.242,385.895,573.035,677.899,557.255,660.315,516.616,506.244,498.957,489.190,618.792,507.355,707.330,573.296,708.468,514.275,516.216,555.261,582.048,714.031,613.227,645.573,510.328,549.972,592.321,424.442,368.441,662.668,683.058,822.288,648.855,1286.055,510.358,599.865,23.637
323.432,723.112,724.396,635.138,406.130,433.327,387.189,407.803,457.748,488.216,468.351,520.896,399.730,309.356,737.983,539.488,378.085,410.159,615.395,673.695,699.169,884.149,633.146,581.036,449.926,446.231,844.000,722.847,1248.011,549.413,623.885,504.247,1177.485,933.911,736.379,364.844,552.335,655.986,528.520,666.261,497.416,498.826,499.946,481.448,641.364,524.697,748.044,533.721,661.873,504.141,498.919,574.174,584.214,724.588,558.621,647.395,541.842,550.913,624.580,370.811,382.804,687.924,713.351,855.583,640.659,1565.073,516.993,604.050,25.775
300.706,745.888,683.419,617.241,406.610,419.836,378.878,454.254,453.567,449.148,505.095,505.615,383.711,355.137,834.233,531.683,375.327,396.935,610.361,687.939,674.592,836.967,647.748,585.063,588.722,361.889,763.140,708.980,1166.857,488.230,577.392,553.444,983.254,948.073,720.194,386.121,448.820,594.580,502.210,662.167,449.530,498.233,447.772,475.414,632.455,495.493,669.214,493.933,705.270,486.893,473.636,503.783,505.250,784.046,549.167,685.265,549.410,506.969,534.491,366.063,406.608,622.962,680.012,844.160,680.804,1500.782,502.810,587.231,24.245
324.523,735.337,705.345,577.138,437.585,429.924,457.095,475.789,449.047,438.341,527.122,542.740,366.863,343.767,825.600,533.712,410.221,415.032,668.613,973.232,541.718,730.479,648.537,557.225,530.528,440.453,888.516,657.980,1151.038,508.063,432.208,627.765,823.270,1017.687,750.952,361.162,480.735,618.058,492.405,648.645,446.270,460.988,458.272,477.750,681.026,488.803,584.471,469.475,656.365,503.581,473.940,539.710,538.810,727.977,649.515,710.124,556.164,548.363,622.839,406.853,401.745,648.853,622.550,898.776,725.319,1523.636,503.153,595.071,24.482
318.946,666.163,716.049,613.750,437.236,419.035,552.608,549.817,462.213,484.523,509.595,500.760,378.517,340.493,834.183,557.660,403.124,403.116,733.160,1138.329,575.620,692.992,641.593,581.027,479.352,424.410,830.473,581.607,1072.466,515.786,376.808,596.642,710.586,1163.011,728.242,397.506,470.230,585.681,489.095,699.862,428.005,552.081,474.848,444.509,720.364,535.763,535.976,462.045,616.317,517.749,490.091,551.812,526.833,778.221,603.848,759.735,613.011,548.087,546.464,380.853,379.412,627.190,643.953,902.372,708.746,1503.964,535.146,597.308,25.031
331.951,749.837,717.498,593.534,471.618,452.327,639.041,640.127,437.850,505.125,532.608,488.094,384.403,343.027,778.267,561.529,420.179,378.177,795.387,1261.390,501.704,618.355,719.561,513.045,440.537,405.803,820.484,594.280,989.929,568.952,387.231,523.420,552.201,1253.542,752.347,384.532,458.875,591.478,479.535,713.567,394.211,500.430,454.989,484.095,700.805,706.020,511.146,403.777,670.571,500.182,476.894,554.087,497.798,662.214,581.030,846.865,599.301,529.665,568.116,398.642,415.490,649.674,605.544,895.532,797.145,1262.291,546.898,596.489,24.576
356.257,707.688,720.068,604.414,472.309,404.123,608.892,579.338,466.535,477.545,531.905,464.156,371.118,371.849,917.517,546.465,391.906,387.881,785.412,1193.976,502.465,504.471,637.821,511.432,370.056,425.957,846.065,486.033,915.372,481.802,378.985,488.951,518.547,1285.006,747.435,379.844,481.830,620.333,470.065,730.704,385.822,523.360,508.533,490.681,645.753,843.336,500.136,460.318,605.937,505.749,463.675,573.145,495.869,630.000,599.303,906.368,724.164,536.400,530.598,427.642,406.627,618.984,566.497,826.814,796.391,1279.127,543.095,590.102,24.846
346.462,774.675,705.005,775.888,487.683,433.456,648.892,608.789,462.433,438.898,530.932,479.302,362.758,375.753,874.117,559.459,389.591,371.242,962.664,1212.451,522.056,500.554,587.561,520.333,399.898,486.547,822.333,464.540,780.556,475.230,378.015,520.160,506.803,1240.838,733.992,368.127,458.240,641.072,512.310,814.404,379.816,447.047,495.293,505.164,655.325,998.000,539.325,484.369,584.437,520.419,493.099,563.217,512.583,582.359,601.667,1038.211,744.038,570.696,536.598,405.221,420.373,584.120,585.345,864.705,748.449,1154.709,510.453,597.896,25.141
320.805,705.550,699.353,732.526,462.439,417.544,564.135,523.380,426.024,427.318,634.649,482.344,367.417,406.205,765.867,553.445,398.145,371.047,1081.092,1201.768,586.366,503.686,547.870,521.180,388.380,463.650,852.247,436.473,653.519,502.714,382.600,506.630,490.945,1189.514,734.540,387.522,505.610,564.768,582.090,781.946,406.184,531.814,503.522,499.353,637.597,1129.178,518.850,514.084,590.238,525.278,492.639,547.957,531.560,541.214,657.364,1126.730,858.809,712.352,545.848,398.232,377.108,584.745,645.070,826.692,723.529,1138.127,497.730,599.778,25.737
318.198,749.163,679.518,739.216,398.691,382.836,519.162,410.268,424.591,463.364,561.459,430.885,402.564,365.562,828.733,510.587,418.809,395.884,1359.008,1257.732,695.437,492.777,579.114,488.514,418.870,464.291,812.376,432.707,591.722,494.063,396.585,553.901,503.066,1097.039,901.871,409.455,484.535,602.290,564.610,818.123,414.535,484.919,525.772,493.250,597.312,1050.191,533.670,603.358,580.849,493.433,503.834,594.435,544.202,556.908,601.258,1394.027,988.137,1086.668,761.330,449.158,390.794,646.000,685.404,744.429,646.159,886.109,485.314,614.314,28.922
342.343,762.775,691.234,761.069,414.707,403.924,527.095,432.451,457.465,418.602,705.162,495.312,404.645,344.753,789.750,572.619,377.727,395.650,1349.983,1219.512,789.563,512.562,550.545,512.982,415.093,426.137,882.871,419.300,559.876,519.786,392.700,560.383,499.883,954.704,1048.863,386.439,465.465,553.362,501.335,838.355,409.400,458.884,510.793,481.569,603.974,894.197,521.155,635.022,710.762,530.165,587.473,571.058,515.750,517.443,593.621,1388.730,1108.552,1315.980,838.527,399.295,393.314,601.168,686.123,724.981,621.841,754.636,471.766,619.450,29.907
326.669,720.663,689.155,753.483,405.756,459.977,447.392,425.577,432.465,404.500,617.338,484.802,500.076,329.178,709.800,589.404,410.873,393.224,1365.160,1312.012,842.887,487.471,600.431,463.486,398.139,417.103,939.882,439.220,558.455,449.540,400.069,577.272,476.751,902.749,1224.694,393.239,475.710,526.783,461.250,830.640,351.086,478.826,510.152,423.060,621.091,868.329,513.413,668.128,740.643,499.945,587.766,529.435,472.238,531.122,551.470,1363.832,1163.519,1207.104,776.768,395.284,430.245,599.663,636.684,705.308,613.399,711.127,472.036,612.910,30.743
324.193,750.825,696.318,789.767,431.228,411.591,378.851,409.239,440.110,416.557,650.338,510.698,452.512,347.795,809.533,537.328,408.558,413.292,1222.950,1191.780,734.592,488.769,558.943,446.865,352.352,463.231,900.624,430.260,605.256,490.119,382.708,589.951,482.879,873.112,1784.645,390.115,472.745,565.797,433.520,896.222,372.330,480.791,476.870,556.371,676.935,822.875,539.665,687.419,698.976,503.244,543.216,586.507,525.726,524.237,577.788,1257.032,1145.552,1023.454,669.750,437.758,401.029,599.766,593.292,724.006,602.812,648.145,472.730,613.201,31.573
312.551,726.562,710.878,767.103,425.033,414.825,343.014,356.915,433.669,457.136,637.865,449.719,383.791,334.384,730.517,536.988,389.594,397.884,1217.336,1164.646,701.465,494.033,592.423,448.009,404.944,488.043,863.301,466.487,588.462,519.325,375.038,501.444,491.581,796.536,2075.032,375.873,489.310,543.203,402.535,887.601,378.924,490.198,484.511,495.328,564.688,700.520,491.039,718.268,712.159,500.691,506.042,528.174,481.476,511.771,624.682,1157.768,986.372,756.730,572.929,364.505,424.176,599.745,640.041,674.365,589.000,630.364,452.526,593.016,32.588
325.160,708.300,764.183,786.638,444.553,410.649,372.122,431.479,458.134,464.932,617.568,444.083,373.327,344.836,706.883,563.262,387.876,387.888,1105.143,1023.561,633.873,529.066,503.488,474.541,430.157,481.222,962.495,404.840,542.699,527.905,394.469,476.963,480.034,736.810,2107.629,364.697,473.885,520.536,402.875,838.128,372.827,495.407,506.804,474.629,559.312,552.862,514.617,718.721,612.063,487.550,475.070,557.406,521.798,542.183,589.167,1040.486,947.219,576.217,552.045,418.789,371.255,590.359,585.433,595.744,621.152,605.673,500.511,578.988,31.060
322.012,724.275,724.950,732.284,474.415,403.398,370.405,370.507,456.386,398.420,608.297,471.375,381.640,354.055,719.800,578.686,401.409,389.881,982.857,1120.183,506.521,472.521,588.285,420.063,355.000,444.718,990.366,463.547,581.034,521.016,363.592,420.284,493.764,788.246,2056.895,357.022,438.940,570.652,425.770,864.424,385.524,470.163,440.293,469.802,621.416,518.572,483.985,717.464,575.421,495.883,465.951,489.290,451.667,542.634,529.955,845.914,661.989,516.141,503.259,376.274,400.176,595.853,578.456,545.128,693.877,640.127,524.212,561.900,30.054
337.415,666.087,722.745,776.362,462.512,412.251,359.122,398.479,457.535,487.636,572.189,464.438,365.336,347.247,750.967,610.102,403.439,396.347,829.807,1094.793,511.197,470.347,604.894,441.324,388.222,415.667,880.118,434.380,570.827,486.532,403.138,508.593,536.785,750.011,1813.492,367.385,461.765,508.710,475.000,810.458,394.303,504.849,506.815,473.974,615.792,481.836,524.345,733.860,605.698,485.333,474.442,505.188,509.500,571.130,703.864,674.368,575.617,522.679,532.786,372.747,397.569,589.701,602.643,477.526,899.377,650.291,528.146,562.209,26.183
318.240,786.888,730.552,730.233,439.463,404.684,385.662,374.127,460.173,453.477,436.216,495.115,380.389,372.000,700.017,593.451,396.897,401.440,702.521,936.817,542.549,508.810,542.772,472.378,364.593,395.556,833.151,450.067,574.500,512.571,392.669,466.593,524.140,777.620,1756.718,357.255,436.115,543.478,500.965,753.138,401.589,449.593,500.533,426.595,660.831,484.020,505.879,730.458,561.230,492.540,475.431,494.478,470.631,564.832,804.045,599.595,514.563,499.099,509.366,379.284,391.363,602.386,581.269,508.647,807.862,677.327,561.109,550.128,24.660
333.516,784.312,692.619,748.586,399.407,394.772,395.649,366.014,460.094,437.523,471.797,477.031,413.327,384.740,555.233,593.683,391.839,391.134,679.218,936.402,554.056,464.041,623.902,488.775,353.833,368.974,785.989,475.513,550.192,474.159,407.385,503.827,520.936,761.106,1599.903,370.608,466.675,549.855,489.895,758.153,393.989,502.302,490.946,454.819,581.182,504.553,542.723,703.804,589.532,509.199,461.595,535.188,461.393,526.031,832.561,596.611,478.148,533.685,464.259,382.621,391.569,638.011,604.830,468.744,677.036,570.600,526.555,541.749,22.323
330.635,728.750,661.513,683.647,376.585,389.450,351.581,368.803,449.685,450.057,492.932,509.729,356.749,348.068,581.633,561.180,360.412,377.137,638.042,936.841,526.211,488.215,523.707,447.802,339.472,382.111,795.806,521.040,579.628,409.325,393.646,549.963,511.531,755.346,1355.419,370.029,439.055,532.551,487.900,743.325,411.427,502.291,440.967,468.224,677.922,444.862,507.417,701.950,539.476,499.038,487.156,507.594,494.869,532.321,775.727,566.865,502.896,531.254,478.339,343.642,363.098,621.310,555.988,471.378,597.580,647.436,500.956,526.530,19.846
355.306,717.737,681.029,638.483,431.260,381.813,395.135,435.099,458.717,436.159,459.595,484.677,367.422,305.219,532.733,552.683,380.979,376.209,641.160,973.329,509.620,538.917,568.089,476.568,378.861,405.744,840.258,552.073,616.195,417.270,393.692,586.728,535.373,779.123,1193.952,346.016,435.705,539.275,477.895,702.251,421.546,472.919,471.196,432.603,612.987,491.388,473.932,677.480,609.063,467.113,460.914,506.203,467.202,486.023,627.364,586.276,494.098,503.096,466.366,364.200,414.431,751.212,543.959,498.660,570.225,864.018,478.971,530.027,18.763
343.138,796.075,671.173,635.922,446.927,393.316,330.284,459.155,436.929,430.023,423.770,502.917,344.327,353.082,629.733,528.666,396.070,390.632,577.639,936.000,534.634,479.471,480.756,535.829,324.398,392.137,840.495,580.767,615.226,376.381,371.615,527.654,531.572,735.391,1079.323,354.955,448.215,527.667,430.880,674.473,419.681,451.756,470.304,432.319,626.519,471.375,505.126,686.034,564.270,491.997,448.182,477.754,433.643,532.901,608.803,565.059,510.814,498.817,465.893,377.232,362.176,693.565,548.643,514.006,510.239,1001.291,458.460,522.306,18.626
325.602,743.763,673.858,603.250,449.415,374.363,356.811,383.859,450.528,421.432,428.662,458.469,370.682,347.329,474.717,545.174,390.770,374.913,614.168,809.366,487.944,504.000,546.171,483.306,339.546,371.000,813.892,702.413,593.688,401.444,398.677,450.049,526.192,724.966,841.290,371.666,412.270,488.000,433.330,655.010,439.476,424.640,445.826,464.569,617.805,531.480,507.456,605.251,595.786,461.540,456.943,478.797,506.452,573.435,572.803,590.535,533.880,561.211,517.759,395.958,360.804,728.011,619.088,484.519,523.420,1103.964,482.234,518.293,17.214
321.037,739.950,711.379,576.328,509.480,370.684,338.419,405.113,500.024,417.023,515.014,492.760,347.550,323.890,520.483,538.515,365.115,379.130,643.286,735.805,535.324,526.215,478.350,509.054,352.741,374.726,815.398,800.920,555.748,372.246,358.223,393.827,543.728,790.726,719.887,360.127,418.580,476.449,416.270,659.709,371.686,436.616,452.065,428.397,600.390,474.579,490.913,607.000,513.730,474.234,459.044,556.464,440.857,509.542,524.758,585.686,483.514,525.966,578.286,367.326,395.461,785.125,554.480,466.372,517.029,1330.691,474.905,516.632,19.460
331.736,805.150,713.638,689.009,474.813,368.187,367.351,417.113,486.575,382.364,493.635,499.354,395.441,346.110,584.067,511.497,381.339,383.740,644.714,704.829,526.732,495.587,476.748,499.775,352.157,380.427,832.151,936.147,565.184,443.683,364.762,432.630,533.295,768.905,777.185,351.439,431.990,405.638,394.590,620.015,396.346,524.047,505.087,465.155,547.870,424.533,498.107,609.235,520.429,440.546,451.779,495.841,428.202,471.137,526.485,595.276,503.645,557.769,533.089,361.253,399.990,738.120,537.608,481.814,560.906,1478.636,468.679,523.751,21.331
313.430,675.163,723.119,559.371,477.146,363.398,367.568,389.423,479.228,407.898,512.581,449.708,361.474,337.123,514.433,535.401,392.339,378.841,659.496,648.476,552.113,442.479,474.862,488.423,333.935,394.154,785.430,1094.173,525.515,453.405,374.862,381.284,538.547,767.084,711.355,356.624,438.600,548.565,366.560,649.552,417.681,497.977,468.391,470.655,570.532,436.954,454.655,510.268,542.563,467.515,460.434,505.217,431.298,476.359,573.591,681.368,552.257,560.355,467.795,387.800,359.520,703.609,542.322,437.718,565.246,1258.618,465.861,514.772,19.565
318.002,682.150,773.728,598.793,467.837,376.263,368.932,398.620,474.992,404.659,593.338,444.188,362.853,360.507,582.133,544.047,387.379,369.888,699.235,579.122,529.634,496.793,524.447,468.532,386.611,364.359,797.903,1095.153,556.782,549.389,398.454,405.321,562.549,792.592,671.419,343.904,453.840,498.449,396.920,669.926,394.124,479.965,519.652,458.259,593.987,480.914,474.393,494.112,551.595,490.612,472.281,509.783,481.393,480.771,527.470,667.027,580.623,555.679,467.366,406.263,405.598,707.940,557.170,479.622,563.420,1485.327,434.409,529.394,21.518
320.242,716.750,747.590,585.871,415.813,381.135,315.851,403.408,467.528,435.466,553.797,482.490,344.313,324.452,559.617,518.186,401.255,381.791,653.303,543.390,468.549,452.058,542.285,420.964,387.231,390.171,796.882,1061.880,533.711,479.302,356.792,429.333,537.485,783.665,655.218,369.411,442.995,480.725,404.195,654.512,397.951,435.279,449.185,444.828,610.987,478.046,470.942,393.883,496.437,456.234,451.756,534.551,459.298,467.313,493.636,688.595,591.754,538.927,435.223,329.253,363.098,740.679,543.696,468.667,560.188,1489.109,421.299,513.588,21.850
324.195,680.400,753.959,620.586,416.951,367.825,353.108,349.845,464.165,411.182,496.608,441.333,361.882,341.781,576.367,574.169,390.655,370.191,699.782,543.585,455.028,501.595,541.252,432.901,341.833,434.248,864.968,1067.560,527.786,437.024,354.677,495.185,560.167,770.961,721.629,338.131,457.680,529.884,436.540,661.522,418.292,524.035,481.120,455.828,595.325,474.461,501.665,419.134,576.230,470.763,454.894,556.406,429.333,505.183,574.424,744.141,560.738,531.335,454.107,384.663,363.480,709.696,551.690,469.147,568.094,1281.600,421.905,521.594,20.236
317.867,693.200,713.469,585.638,414.780,374.175,367.108,457.930,462.843,424.682,429.486,467.896,389.408,321.384,560.033,527.468,366.473,391.866,648.966,496.780,528.803,501.455,485.358,515.387,340.556,367.957,857.312,996.093,548.481,362.841,356.931,449.346,546.815,710.196,804.177,354.570,445.005,506.435,420.865,638.823,431.324,527.919,470.978,477.129,618.273,417.586,450.388,392.620,534.619,497.268,458.514,501.058,413.369,464.412,529.318,738.605,563.454,523.417,444.991,369.611,354.373,653.261,522.181,501.006,545.819,1113.000,414.599,508.626,18.225
297.904,632.675,668.680,602.181,412.480,347.801,381.365,359.352,429.835,463.864,453.595,424.115,362.635,326.466,536.400,523.032,392.615,392.051,586.756,542.390,476.352,502.595,488.724,461.883,330.602,408.803,861.753,1095.547,558.515,382.817,375.538,505.358,582.954,757.559,753.056,370.283,420.360,443.942,463.790,599.399,394.016,480.709,447.859,469.707,578.156,443.000,460.272,374.777,509.794,473.426,456.356,455.710,436.786,493.901,550.379,779.486,636.678,513.338,447.821,388.695,395.314,620.397,545.883,498.532,587.775,1097.200,449.409,506.886,18.571
309.921,644.450,676.241,550.836,381.593,373.795,412.216,378.437,448.646,405.636,498.595,440.438,366.886,317.342,548.383,537.480,382.515,367.549,662.664,543.793,472.676,485.488,474.447,419.766,354.685,407.000,846.677,986.080,500.673,393.040,390.131,494.840,546.410,745.034,719.750,354.322,448.635,406.043,427.145,660.158,418.038,528.349,446.120,437.190,599.117,442.730,474.951,396.263,567.119,469.223,470.021,497.594,451.310,492.473,514.530,778.454,594.574,514.124,431.009,344.968,360.275,603.565,560.865,494.622,536.754,901.509,390.650,499.952,16.597
310.035,576.025,683.241,603.078,454.016,335.895,387.730,358.282,419.850,431.000,485.203,509.156,365.019,309.548,549.217,508.532,409.221,398.841,606.866,563.280,488.634,491.736,475.220,457.162,358.704,405.915,821.570,951.420,537.545,380.587,373.423,463.173,539.270,802.302,696.250,351.570,434.385,454.870,423.815,640.768,414.551,478.093,464.109,465.690,556.351,411.618,429.573,365.112,505.397,487.595,461.262,481.681,432.679,439.183,547.348,730.232,595.333,530.042,459.036,338.779,399.039,585.984,566.556,457.321,581.145,784.000,456.109,496.062,15.416
307.716,582.400,675.101,614.793,446.748,357.632,352.676,344.056,439.016,452.330,578.041,438.656,366.100,357.918,525.800,521.410,378.139,396.292,635.891,497.293,517.549,501.793,431.122,491.973,341.889,424.607,750.430,912.627,517.004,373.143,329.600,461.778,534.801,742.821,828.113,338.551,412.270,469.696,406.095,591.803,398.924,472.802,439.913,420.043,611.974,435.368,434.223,390.486,492.913,460.900,429.691,544.826,452.690,475.275,555.288,707.843,628.393,536.808,467.330,373.705,405.422,589.571,551.877,464.263,519.616,562.873,433.569,491.078,14.640
312.185,614.212,680.950,547.552,399.967,367.836,371.122,364.239,439.567,411.409,577.041,442.646,374.332,359.904,527.867,540.733,384.585,375.570,606.311,542.854,492.451,490.537,497.740,473.243,372.231,455.171,813.989,931.793,536.917,381.175,377.500,480.753,519.130,770.291,983.113,385.815,424.880,476.101,395.280,612.941,379.286,435.919,422.087,460.733,518.299,413.809,432.267,378.089,506.643,471.419,441.777,498.261,409.679,457.595,538.576,738.405,634.197,524.397,456.821,386.947,403.039,583.538,522.994,474.917,542.848,668.618,419.613,496.011,15.962
304.812,622.663,736.897,631.819,392.724,352.713,366.622,384.592,413.409,394.534,549.757,397.479,358.441,380.863,559.733,515.346,386.112,380.960,648.613,557.305,535.986,468.620,500.447,470.261,360.602,464.291,791.935,831.947,520.865,360.333,370.000,441.148,504.922,739.089,1217.573,349.137,440.445,474.710,382.565,614.158,409.849,520.140,460.837,451.000,629.649,425.237,421.898,366.089,521.905,487.175,448.377,595.362,450.893,473.824,555.667,825.854,636.098,525.654,451.723,402.221,354.814,573.505,508.363,459.564,532.290,626.636,436.263,503.363,18.046
