0234-0127,0127-0162,0168-0167,0157-0158,0144-0148,0141-0228,0129-0220,0117-0222,0142-0188,0226-0056,0202-0085,0214-0074,0191-0097,0186-0111,0211-0119,0243-0095,0185-0069,0202-0062,0209-0035,0176-0038,0166-0030,0184-0005,0116-0071,0170-0075,0162-0060,0231-0251,0237-0196,0208-0190,0211-0150,0111-0097,0101-0107,0063-0052,0086-0095,0078-0077,0100-0022,0117-0026,0095-0198,0059-0192,0058-0160,0019-0175,0033-0156,0033-0118,0011-0082,0187-0141,0161-0120,Average,Err
336.256,303.105,267.974,258.287,273.721,323.207,377.020,414.587,266.629,620.696,274.402,286.623,305.982,355.715,300.194,273.033,356.059,275.240,275.092,326.750,406.933,277.873,395.859,269.951,282.796,304.092,346.962,343.220,419.646,259.984,282.835,310.422,286.167,300.432,285.762,298.140,336.880,307.519,321.632,275.615,281.539,274.448,372.661,314.838,601.017,325.062,11.168
329.594,298.544,272.278,260.860,275.279,326.521,358.850,342.942,268.862,541.230,266.206,272.554,299.918,356.762,300.855,284.227,316.375,272.082,278.063,315.432,397.738,261.521,397.829,270.033,285.108,299.423,358.704,365.787,424.268,268.213,269.957,320.075,273.843,294.898,282.198,284.041,326.403,302.502,345.600,287.748,273.277,272.552,373.099,319.613,559.666,318.923,9.586
329.813,277.070,278.855,259.902,263.578,335.972,338.150,321.377,264.918,505.196,274.040,285.838,310.637,359.179,290.747,275.204,314.221,278.061,284.310,332.605,399.990,262.794,385.738,265.577,279.389,289.676,376.500,383.867,430.247,268.434,276.339,311.473,275.020,294.886,265.071,282.773,333.037,304.994,302.652,284.477,281.335,269.712,370.346,310.630,551.561,316.360,9.206
317.966,286.228,271.211,257.701,261.844,333.500,342.520,311.138,259.340,512.930,264.407,271.338,339.491,369.338,292.226,275.664,300.816,276.245,295.486,330.123,403.738,269.600,366.642,270.423,272.162,291.500,352.150,384.693,443.422,272.934,262.009,307.843,283.176,288.636,278.571,280.750,340.664,307.512,268.542,294.308,272.136,273.939,381.113,307.487,538.142,315.147,9.276
321.214,277.974,262.890,256.530,264.673,329.859,335.990,300.101,263.792,558.335,269.151,275.092,341.064,380.430,293.403,281.692,293.949,276.745,279.232,325.055,417.077,270.442,320.540,268.431,276.898,314.352,372.400,395.680,430.960,264.352,261.435,299.251,283.843,275.682,272.421,287.593,348.235,306.038,272.987,287.957,275.010,265.485,380.505,296.070,557.206,315.289,10.121
320.457,281.526,264.863,254.939,262.122,327.903,354.070,300.978,265.107,595.247,267.920,276.262,350.363,391.497,297.059,278.280,293.243,273.168,277.423,315.791,354.364,276.182,298.354,262.317,272.569,309.282,336.258,376.440,459.843,262.525,260.522,306.103,279.755,281.824,272.952,279.890,353.613,311.744,276.071,286.581,265.827,268.736,376.661,296.259,539.081,313.599,10.329
314.737,279.000,265.581,257.390,255.932,339.590,333.690,314.580,260.302,612.987,265.030,297.908,350.135,383.265,291.360,273.393,293.669,271.872,272.324,315.105,323.195,276.061,299.867,272.000,279.443,317.415,284.546,393.233,438.520,266.254,278.096,303.240,283.157,280.807,265.952,291.872,361.262,313.060,270.052,276.335,275.314,267.485,382.576,295.920,552.288,313.240,10.546
315.584,291.079,270.242,260.640,265.653,342.800,330.560,303.051,260.579,643.576,273.784,276.392,372.047,386.874,297.317,275.782,280.331,270.423,285.380,310.623,341.472,278.873,311.646,267.179,283.204,337.204,273.121,401.967,444.447,263.500,257.539,307.628,262.275,289.812,273.008,281.977,367.229,314.390,268.619,266.527,270.560,268.043,377.555,297.838,534.381,314.505,11.010
313.819,276.114,267.753,261.287,261.327,360.828,381.400,304.891,262.226,675.325,261.035,273.246,376.789,413.954,299.957,272.692,299.897,271.689,280.507,282.336,347.041,290.891,322.580,268.935,288.509,338.451,272.300,382.320,445.028,263.918,263.783,308.582,271.471,279.188,283.929,288.610,379.909,319.377,273.535,276.608,270.644,267.454,377.647,294.407,535.384,317.946,11.674
319.361,279.781,261.044,258.774,268.816,363.393,354.250,305.667,256.698,684.297,271.975,279.369,378.327,410.470,286.914,272.427,308.360,267.893,276.563,277.577,317.764,279.224,332.101,276.537,295.293,336.127,275.308,411.640,457.967,257.828,262.922,318.089,274.078,293.733,285.413,287.901,382.401,317.892,273.065,275.101,266.377,276.994,363.647,304.259,532.738,318.586,11.826
319.147,275.491,271.520,258.067,277.177,378.503,372.500,311.884,266.516,705.968,267.905,275.238,384.825,341.960,301.688,273.654,333.750,269.622,273.359,276.382,331.964,285.461,334.963,269.236,294.036,358.430,271.150,410.713,453.500,256.861,262.991,307.724,272.941,299.676,303.857,307.145,380.016,320.281,270.135,283.419,269.461,278.693,334.691,303.697,517.247,320.299,11.822
322.794,288.702,281.916,256.140,261.422,393.676,399.610,325.551,265.931,719.407,272.181,282.985,386.760,341.430,287.608,275.090,339.272,264.153,270.465,275.395,319.667,289.000,342.341,273.772,295.108,367.042,267.483,408.880,463.737,261.738,272.348,304.784,270.471,299.085,299.095,303.262,377.789,319.446,269.697,280.745,269.351,287.798,331.993,301.954,500.480,321.946,12.068
333.466,286.474,274.670,255.774,267.524,409.266,458.660,342.768,261.233,721.441,274.161,266.000,401.754,345.232,297.968,276.043,339.691,270.367,281.803,285.195,324.467,292.691,342.233,269.033,302.880,352.500,267.983,407.733,454.886,256.582,273.217,294.101,267.108,302.653,305.651,300.762,380.381,325.898,273.406,286.315,276.853,278.301,345.606,312.320,513.933,325.711,12.465
347.176,274.772,278.141,259.366,272.571,443.921,497.170,363.783,259.818,748.354,268.960,275.223,390.585,345.815,292.645,273.308,349.074,276.959,281.401,294.705,332.769,289.970,345.823,280.756,298.731,352.049,275.079,395.173,461.692,265.344,273.087,291.784,277.422,310.835,298.135,309.849,375.097,336.573,263.155,288.099,274.513,278.945,357.479,309.404,533.157,330.415,13.307
364.903,289.965,283.044,261.506,268.068,466.386,553.230,380.217,269.308,732.527,275.302,288.146,415.819,340.543,300.344,280.986,353.176,280.000,278.028,288.241,333.067,297.685,359.639,280.171,307.629,367.000,274.492,402.133,464.596,254.131,275.739,294.434,275.706,309.307,331.373,325.465,365.304,328.546,271.723,289.018,273.817,285.417,366.689,315.070,507.346,336.116,13.371
390.246,290.570,286.326,257.000,271.354,474.886,532.520,394.196,261.805,745.375,272.970,284.269,373.380,311.722,291.086,281.242,364.713,277.582,275.275,279.427,320.005,301.618,351.537,285.163,313.000,374.993,281.288,438.207,450.500,257.762,263.661,294.584,273.520,313.511,339.659,324.692,351.141,334.058,274.916,288.844,274.597,303.417,358.684,311.874,536.564,336.305,13.697
400.017,311.202,292.762,257.677,275.980,488.928,535.960,391.406,271.616,727.354,272.462,280.308,353.310,307.556,291.258,278.896,352.728,279.107,273.134,287.305,318.677,298.842,359.076,296.163,311.844,381.634,290.133,388.413,446.841,264.344,264.148,300.601,280.373,314.080,349.349,316.977,313.843,343.321,268.484,282.290,277.513,299.252,373.454,316.516,544.709,336.219,13.348
406.897,292.991,297.996,254.512,270.415,502.586,564.060,440.783,277.491,631.378,276.915,279.838,298.415,314.371,299.844,275.265,389.522,275.939,279.768,304.555,334.313,312.158,365.889,288.057,310.281,381.070,283.837,436.273,446.745,265.820,286.139,297.560,291.912,330.261,319.667,321.831,298.580,342.896,264.426,274.995,297.209,304.613,369.758,312.153,545.142,338.114,12.682
427.941,303.386,294.093,257.841,286.884,508.148,607.730,424.725,284.101,578.116,280.834,281.008,283.848,311.675,294.978,282.133,362.971,273.240,265.563,296.982,318.436,303.006,360.709,278.187,303.407,351.183,295.788,415.687,422.604,265.893,266.009,301.927,282.343,317.835,333.817,318.041,296.397,327.613,269.265,271.414,285.812,297.472,387.938,299.952,534.427,333.586,12.404
455.070,300.605,304.731,256.878,277.184,511.797,615.670,436.594,274.440,617.131,274.492,280.215,297.099,320.662,310.161,280.294,363.713,289.597,269.761,321.168,332.272,295.636,367.906,300.089,311.395,392.563,294.308,433.500,375.864,256.984,285.026,299.874,286.284,326.267,333.437,330.826,287.406,337.040,286.013,272.558,290.874,308.601,384.111,294.458,527.445,339.289,12.830
454.854,298.798,306.643,263.915,289.599,523.272,601.040,443.971,282.635,646.179,273.593,288.538,278.947,325.351,329.306,278.275,364.324,280.051,277.169,303.900,327.815,301.024,368.345,287.902,330.305,381.880,304.458,426.773,338.477,261.328,291.583,307.356,286.755,317.369,304.817,357.035,292.027,341.762,288.858,282.052,294.021,296.399,386.334,284.688,532.334,340.046,13.016
474.019,320.947,301.357,262.488,286.905,543.748,620.700,441.203,283.214,658.612,269.889,289.800,282.778,322.212,312.769,272.005,373.375,291.923,266.986,308.914,326.005,310.539,387.293,287.675,328.036,389.662,306.450,404.813,346.184,263.016,276.478,305.760,312.598,317.693,290.230,334.866,294.814,344.392,286.439,285.813,285.152,316.479,384.081,283.310,500.907,341.167,13.358
490.940,309.763,311.198,264.890,285.007,520.683,631.950,491.514,297.063,708.371,268.719,289.208,276.316,322.245,324.382,289.161,380.566,286.143,281.246,311.218,341.123,326.873,368.081,299.854,324.174,391.225,311.483,443.033,336.056,261.402,277.748,307.515,312.235,271.205,271.563,329.093,294.337,346.177,286.490,284.638,286.770,316.215,374.007,279.613,512.625,344.314,14.381
503.176,320.184,332.300,263.226,294.605,549.524,679.610,474.261,291.698,725.599,275.256,281.069,283.655,325.152,326.392,295.152,360.471,303.026,280.113,314.523,340.744,306.061,393.688,313.862,341.790,383.444,305.133,426.807,349.439,268.508,292.261,305.612,302.686,268.466,277.159,347.320,299.588,339.892,290.826,287.227,303.812,307.337,380.945,292.513,483.314,348.609,14.865
520.451,333.851,341.771,263.006,286.088,524.890,625.120,475.196,294.358,720.338,275.447,287.969,285.924,326.735,349.726,285.322,332.390,297.041,281.521,314.668,345.851,312.806,396.055,315.602,330.593,401.352,321.762,435.953,369.348,264.861,291.391,311.811,306.559,274.608,275.032,333.116,311.294,343.615,297.155,292.570,304.152,311.785,377.594,296.429,523.323,350.365,14.355
533.661,320.351,309.903,260.567,292.878,541.203,654.170,528.312,306.182,737.532,282.055,291.469,280.895,319.927,315.812,299.460,316.787,305.903,274.085,306.464,335.549,321.267,393.193,305.902,337.156,384.789,328.554,409.073,389.932,262.254,306.487,312.700,321.118,280.375,273.183,353.250,314.266,347.225,293.297,295.781,299.843,323.558,385.076,292.063,515.744,352.428,15.160
540.984,334.421,278.348,265.848,290.088,541.700,657.330,498.986,299.969,743.382,282.271,290.777,280.895,341.589,333.903,280.185,293.154,308.168,260.683,306.691,340.415,305.109,390.465,300.089,338.311,396.951,325.946,440.420,405.427,271.115,310.122,315.654,317.137,280.949,278.921,349.831,325.903,355.438,300.110,295.532,310.016,312.577,389.532,295.075,534.465,353.664,15.451
573.384,331.763,266.088,260.555,298.946,558.655,646.110,484.130,307.503,762.989,289.457,291.169,292.754,342.748,333.177,300.114,295.301,298.842,274.599,319.527,354.687,308.164,404.102,279.106,343.240,385.261,336.767,417.193,391.891,271.180,295.435,311.858,313.304,290.614,274.754,325.116,327.263,342.577,309.594,300.944,318.712,308.577,386.677,298.525,523.378,354.372,15.629
574.610,350.184,265.965,264.707,291.163,550.114,696.540,375.739,304.333,757.717,288.060,297.646,297.018,354.232,327.774,307.630,293.235,310.459,265.479,315.795,348.338,325.824,405.354,276.033,345.222,381.655,335.529,413.607,406.265,276.205,289.765,313.147,343.441,285.591,283.603,361.169,338.703,347.617,319.232,294.498,308.518,314.859,398.894,297.731,530.634,356.219,15.745
572.953,352.544,261.132,256.652,296.830,533.545,690.670,325.290,293.566,743.439,298.633,297.938,319.585,356.079,334.344,301.351,292.103,313.923,284.127,318.882,368.585,288.145,411.553,273.049,357.090,387.275,330.417,466.507,421.899,271.803,302.261,319.528,337.520,289.574,283.048,364.192,343.617,358.177,301.987,301.257,316.791,340.184,391.113,301.649,538.939,357.994,15.579
582.363,358.675,268.313,258.689,300.354,423.652,639.880,314.638,310.616,764.548,292.784,283.185,315.345,347.795,325.704,321.256,295.603,307.133,280.775,323.268,353.692,282.152,407.761,277.374,371.509,384.190,340.042,436.160,415.775,275.385,296.626,314.449,341.667,279.250,286.175,350.727,353.475,349.206,328.103,284.412,320.387,340.270,394.306,302.772,526.951,353.942,14.781
528.283,344.202,269.952,258.262,302.143,330.893,444.570,322.500,309.799,786.143,299.040,297.000,319.579,358.159,320.817,308.483,302.493,321.321,277.007,319.500,369.241,269.352,411.706,285.065,347.066,391.725,332.954,420.467,419.131,273.861,312.348,314.486,333.275,295.608,292.389,360.384,350.204,350.875,316.716,282.446,310.016,315.399,380.184,304.412,508.003,345.943,13.084
411.274,362.825,272.348,265.726,300.497,320.741,373.890,304.036,316.044,786.603,302.251,298.900,310.959,372.887,334.575,299.242,310.463,335.362,278.718,330.468,361.477,265.861,404.899,295.780,343.018,376.296,324.950,423.373,434.705,291.025,313.470,322.981,339.931,304.119,316.635,369.122,363.647,356.371,327.703,275.162,315.953,300.092,372.622,303.872,540.570,345.143,12.492
332.106,371.044,268.300,264.171,320.027,300.910,320.330,293.094,316.925,787.643,298.859,314.208,316.094,369.212,332.199,315.493,327.022,327.439,294.944,327.777,375.600,280.582,403.662,295.366,358.257,405.261,305.525,468.607,438.232,280.025,322.409,318.010,346.490,309.835,311.016,362.372,361.597,361.152,308.348,281.162,304.628,297.804,395.115,311.494,553.166,345.634,12.767
317.524,346.614,266.291,265.695,316.537,305.331,309.910,302.812,321.050,801.673,303.085,313.885,322.854,373.344,329.177,313.730,324.309,336.944,280.500,345.732,382.138,273.582,413.940,289.959,347.222,375.211,279.117,426.207,437.563,296.369,326.878,320.727,346.098,307.341,315.833,370.459,364.620,363.283,327.981,280.468,318.482,286.104,401.871,298.107,535.096,344.037,12.754
311.839,343.649,269.093,270.293,309.891,294.459,321.100,301.630,329.742,795.707,299.533,308.408,346.801,384.225,327.715,322.336,329.243,348.847,277.718,363.009,368.169,267.758,431.550,305.520,354.234,416.366,280.458,441.000,445.864,286.844,325.652,321.677,380.510,321.483,311.968,364.907,375.234,352.354,310.277,289.795,321.953,272.706,400.189,308.969,553.910,348.102,13.021
311.676,356.351,280.604,273.018,321.245,302.669,323.820,306.717,331.170,821.221,294.568,301.723,346.415,397.543,332.973,322.076,343.441,342.077,291.479,318.123,397.944,272.552,431.989,316.699,354.036,381.430,265.550,454.587,453.258,294.008,335.765,330.074,361.853,321.540,322.468,322.029,374.165,361.923,341.277,297.978,319.623,268.613,404.915,314.697,549.209,350.380,13.346
306.927,371.921,271.648,268.909,328.551,295.355,322.490,323.261,326.686,778.065,276.085,328.785,337.491,387.212,341.215,323.100,341.588,352.240,288.007,357.614,371.349,264.448,432.824,299.203,358.653,398.986,275.683,437.980,441.045,295.721,334.670,328.598,367.961,313.761,333.714,298.808,376.650,364.379,365.787,296.709,319.010,272.828,399.979,316.770,557.730,350.009,12.631
304.329,383.456,281.035,281.970,306.980,300.738,313.680,335.290,339.698,760.483,282.980,306.623,362.515,391.344,349.091,336.825,356.154,333.286,292.549,350.291,371.528,284.182,440.187,332.179,382.515,380.120,271.038,426.893,458.025,304.566,323.383,335.360,387.471,326.483,318.913,306.122,390.752,362.765,341.206,296.079,318.602,267.546,415.735,310.581,537.544,352.424,12.157
304.967,345.044,271.696,269.524,307.830,306.241,336.600,333.855,321.686,741.354,279.397,342.100,356.234,380.483,340.140,354.303,347.566,338.000,296.725,345.241,390.631,269.042,440.385,317.748,363.012,387.423,273.379,425.307,459.826,312.844,309.330,320.210,366.657,321.597,324.976,306.058,378.903,355.650,342.961,302.910,311.482,267.779,402.816,315.533,568.552,350.089,12.073
304.511,371.412,289.004,277.610,326.034,301.841,336.580,338.486,326.101,803.262,281.291,318.238,353.684,395.470,351.935,336.711,363.397,351.255,276.401,353.436,372.549,280.624,443.737,316.447,379.743,366.845,275.262,451.660,462.528,303.262,342.704,329.918,370.853,323.750,341.452,283.122,380.251,354.296,338.200,302.692,317.147,264.466,403.836,321.712,564.791,354.411,13.114
312.049,379.272,295.110,268.122,324.211,335.024,326.610,343.877,319.000,790.994,285.879,325.154,399.982,410.351,353.962,345.716,370.103,351.403,297.662,354.986,391.344,283.248,458.608,313.829,391.024,402.866,278.000,418.180,460.818,302.189,329.800,325.062,354.647,322.080,336.405,286.709,392.135,370.831,341.323,305.930,315.550,264.890,404.627,316.521,557.823,358.087,12.846
309.167,372.254,290.286,276.213,315.231,338.300,331.670,366.217,329.403,789.422,288.638,327.900,356.082,392.159,352.973,352.005,381.301,349.888,290.923,352.159,397.831,288.600,436.320,341.130,355.760,379.380,287.675,435.520,465.841,311.295,340.965,318.348,357.892,329.006,351.603,295.959,386.719,361.615,358.090,306.716,317.476,278.436,403.636,315.153,525.169,357.963,12.249
308.394,381.272,298.648,276.055,331.537,360.966,412.880,376.428,306.704,787.989,302.588,319.562,359.585,398.291,359.925,354.142,371.985,354.020,299.021,344.355,381.779,289.370,432.031,340.431,360.551,376.866,298.304,419.547,459.500,310.582,353.017,328.112,384.843,325.256,347.056,281.465,395.541,352.983,349.542,310.273,319.560,263.184,391.698,323.794,548.061,361.060,12.316
317.646,393.193,301.489,275.262,322.156,366.921,407.690,391.174,330.226,815.605,289.281,331.500,388.982,411.344,358.984,340.185,354.081,364.429,300.486,348.195,409.595,283.861,449.052,338.309,382.683,404.838,306.708,440.420,478.581,316.295,340.748,334.325,370.627,338.233,351.357,283.942,389.993,356.352,349.310,314.968,322.770,271.160,393.795,314.777,543.160,366.549,12.942
319.696,379.763,314.762,293.238,316.932,403.310,456.810,416.486,325.648,826.954,291.970,371.108,383.170,380.192,366.618,363.858,412.287,357.311,308.070,353.295,381.718,284.855,451.285,355.341,396.263,399.803,292.350,433.940,479.742,322.926,350.061,330.583,388.255,341.534,357.492,273.959,401.959,355.633,355.865,310.621,325.026,275.429,412.177,318.700,553.948,373.132,13.237
343.559,414.439,293.802,287.317,325.578,412.021,447.570,411.261,315.868,844.764,297.829,342.500,398.439,398.828,356.978,380.351,372.610,370.138,306.979,356.277,377.446,285.061,445.808,336.187,385.168,384.345,296.792,437.400,480.230,319.730,361.078,330.986,375.431,325.693,351.802,288.366,407.845,360.867,340.071,322.317,328.733,277.975,410.597,313.438,561.398,372.930,13.570
366.686,385.965,306.943,285.402,331.449,395.941,503.960,399.572,339.333,826.842,307.593,346.200,379.012,408.629,367.435,361.768,396.493,369.852,302.070,358.118,397.267,284.127,452.494,350.268,376.964,407.683,300.075,432.487,490.063,313.049,342.322,340.305,364.951,341.341,330.333,288.227,403.311,352.956,359.090,320.500,330.497,284.669,421.645,322.482,563.962,375.785,13.360
374.543,376.158,309.273,277.232,330.224,427.579,498.580,415.906,346.057,820.504,319.312,373.877,393.292,382.298,366.742,369.602,386.000,368.056,301.486,329.118,398.051,290.867,445.485,344.642,391.072,388.592,311.825,429.567,484.407,320.975,335.574,336.490,363.461,330.784,345.127,278.506,414.132,359.919,348.316,320.471,316.063,285.374,413.671,329.208,573.247,376.037,13.279
386.417,392.158,320.414,298.707,317.517,436.669,520.870,431.884,347.962,795.646,316.201,363.162,400.930,411.589,365.038,375.071,394.287,371.031,323.606,359.909,404.728,289.448,454.558,343.764,405.198,384.345,313.262,436.733,472.066,306.221,350.548,332.159,387.588,332.989,347.873,286.669,405.129,358.756,357.032,320.960,318.377,288.791,408.454,319.358,559.500,380.302,12.779
403.921,395.228,323.203,286.780,314.755,439.614,513.440,443.174,338.352,799.257,313.141,347.592,382.444,412.113,394.011,369.953,398.912,382.082,328.077,360.041,401.779,296.352,446.901,344.350,400.048,389.211,320.346,434.153,474.735,321.377,326.635,341.046,379.049,332.273,356.095,288.128,395.688,352.652,354.935,329.507,335.764,298.031,417.304,322.242,547.628,381.163,12.650
414.564,391.360,320.507,301.671,326.864,462.048,538.890,418.348,331.491,811.407,319.523,342.123,403.661,392.232,386.586,376.934,401.176,385.219,323.310,351.223,378.297,292.745,439.216,362.228,384.186,396.521,327.850,460.753,471.944,311.984,330.104,327.196,357.608,340.318,352.175,290.047,399.842,359.175,362.974,311.923,326.927,294.613,419.120,327.143,530.113,381.203,12.939
434.309,405.684,342.031,285.220,321.170,464.379,516.300,434.775,332.208,833.171,328.010,357.177,404.901,431.954,390.801,377.526,388.654,382.321,324.430,364.745,385.631,299.752,437.800,351.520,388.892,399.514,318.212,439.227,468.770,331.574,329.504,329.251,384.873,340.420,349.024,303.151,399.191,341.254,343.768,308.862,316.565,287.939,402.850,318.441,541.209,383.044,13.273
435.066,404.526,317.282,296.110,332.517,479.503,549.170,425.638,329.943,841.492,318.688,343.715,397.649,419.768,394.962,370.692,428.868,374.633,317.648,355.550,400.759,294.079,441.805,354.724,384.575,411.676,321.712,434.067,487.790,300.918,365.435,336.508,395.412,333.443,347.349,300.762,404.764,350.423,361.619,303.345,326.110,290.491,424.571,320.099,546.756,386.058,13.821
475.999,415.289,324.053,296.195,343.388,477.097,604.250,456.645,334.679,831.973,324.312,348.762,379.988,439.583,390.086,392.834,396.765,374.153,310.345,376.432,408.092,307.242,459.587,349.829,391.940,404.007,342.217,445.867,472.093,345.934,355.009,333.962,383.284,334.892,336.294,310.297,410.888,357.590,352.084,296.779,329.157,299.515,404.362,326.971,528.959,390.660,13.818
481.076,417.149,335.555,299.677,323.163,487.897,597.840,429.442,338.421,846.648,321.196,368.400,394.251,438.020,417.812,375.664,379.132,385.806,309.507,350.173,397.297,318.139,452.995,356.398,402.246,402.690,322.621,427.007,485.747,331.861,340.270,334.010,389.010,334.676,353.429,302.791,416.378,345.837,381.774,304.371,325.576,298.926,419.311,320.111,543.509,391.196,14.147
492.084,404.851,334.339,289.963,324.939,478.366,547.390,491.319,337.969,831.686,339.759,381.277,421.275,407.318,396.806,400.782,434.875,391.184,328.289,369.195,393.897,309.067,465.376,373.163,398.880,402.211,327.538,428.727,496.237,315.164,351.435,344.071,402.471,348.614,363.079,309.622,419.345,357.198,368.632,302.982,315.874,293.258,393.479,327.201,583.602,395.440,13.905
522.170,414.649,354.172,309.585,316.224,483.890,601.770,450.884,345.094,873.983,343.874,392.385,413.398,441.695,423.237,400.607,413.294,385.240,349.458,362.136,406.226,306.939,463.260,384.366,433.677,403.873,347.250,447.993,481.896,328.910,332.878,331.620,366.578,346.341,353.270,319.279,426.766,365.481,366.077,307.942,313.330,310.509,372.774,331.564,572.782,400.430,14.667
533.584,421.377,337.608,295.524,329.156,495.517,615.850,443.275,340.421,851.869,346.578,405.646,418.164,432.219,421.919,388.370,412.794,392.500,341.599,337.209,410.574,303.364,461.076,387.707,406.234,404.775,344.163,418.020,486.828,330.631,358.026,343.804,392.676,349.114,350.000,337.366,421.377,367.048,374.568,307.795,319.738,304.755,371.514,333.310,569.084,400.327,14.386
542.361,415.114,352.489,299.085,334.463,510.572,621.450,473.674,320.270,828.289,340.412,390.023,402.579,440.775,429.565,392.654,414.029,413.270,347.021,329.645,435.892,309.309,474.420,379.626,395.497,383.683,335.492,419.707,493.510,346.951,358.887,337.964,387.833,351.398,362.333,319.901,427.883,350.990,360.974,309.603,316.131,314.012,390.472,329.731,563.898,401.196,14.315
557.220,430.658,355.511,298.335,333.912,530.769,638.730,471.833,358.384,837.673,358.879,379.038,427.018,448.437,455.129,391.948,411.088,408.745,344.120,313.850,415.133,301.691,474.021,360.821,389.533,381.423,311.742,441.400,482.207,321.623,362.009,340.355,375.598,357.227,365.175,306.047,431.570,354.900,378.019,320.324,325.529,316.982,386.304,328.915,562.337,403.159,14.818
568.734,399.921,346.238,300.067,318.599,521.393,619.460,461.261,338.145,818.922,355.146,399.162,422.561,433.947,441.194,398.028,410.676,404.286,376.162,319.209,408.118,325.667,476.237,360.081,362.162,413.901,287.550,427.033,497.803,320.393,341.435,339.356,407.539,346.131,364.008,311.994,431.545,354.990,357.510,317.061,327.204,316.730,395.032,327.697,563.895,400.760,14.497
579.914,420.263,362.084,308.024,333.959,529.645,587.270,476.536,331.761,786.797,344.090,380.785,421.509,429.444,425.366,384.654,420.471,387.969,354.556,308.273,422.241,304.218,467.667,374.154,399.323,384.106,278.608,448.207,499.119,331.582,355.652,337.908,387.255,335.045,371.746,324.122,442.053,357.460,382.045,333.881,314.429,315.840,395.196,330.012,547.247,400.278,13.852
571.659,421.439,364.930,265.915,313.612,527.914,637.870,496.862,338.377,818.283,362.085,411.531,416.848,441.967,457.737,410.692,413.500,390.036,359.028,322.245,406.092,326.358,460.187,401.528,397.413,391.430,281.488,438.193,504.818,334.746,355.730,337.431,379.039,340.131,342.341,324.326,429.070,361.446,346.884,316.736,316.461,317.479,400.014,347.196,562.977,403.601,14.845
611.336,454.351,356.374,268.738,335.993,557.717,615.160,481.500,342.013,816.530,372.281,399.708,444.146,430.821,428.645,392.773,410.162,402.872,367.761,327.414,411.046,312.515,450.909,354.407,407.737,418.493,270.663,364.793,512.283,328.721,348.652,337.041,378.598,340.114,365.841,347.651,431.482,353.688,367.606,331.315,327.136,321.933,411.300,337.717,566.297,404.761,14.915
603.886,455.623,330.419,261.104,326.551,522.621,642.150,496.964,336.270,850.004,351.477,410.431,435.269,424.675,424.360,394.602,399.993,408.342,347.535,316.741,401.077,314.170,459.068,382.846,403.491,405.606,266.983,376.760,503.121,324.295,347.357,342.110,410.176,346.108,362.008,316.070,430.447,367.725,377.077,327.336,320.576,338.810,403.991,343.683,545.241,403.448,15.452
540.309,412.632,316.855,256.561,317.769,563.617,664.400,499.428,338.195,872.821,363.794,423.131,428.310,443.834,423.817,398.588,436.074,417.597,353.676,316.205,428.764,324.127,457.063,355.756,416.826,419.021,283.804,383.347,513.616,337.557,355.009,342.008,390.137,341.710,394.294,331.372,425.081,360.940,358.897,332.662,313.733,326.331,407.839,339.218,567.808,406.545,15.899
406.476,406.482,285.159,256.585,312.204,550.645,670.430,500.333,354.415,832.605,371.975,432.446,418.386,470.265,430.145,403.427,446.647,398.745,363.549,327.100,411.574,316.933,465.837,382.667,412.407,399.577,282.779,363.367,517.015,340.025,351.174,341.605,396.167,350.466,350.151,332.541,410.699,363.496,362.045,343.311,340.822,327.840,418.530,349.896,568.186,403.047,15.048
337.227,453.456,280.793,257.506,329.830,574.255,692.800,519.630,333.553,882.496,353.236,418.577,422.673,468.543,437.194,417.976,422.919,400.000,375.676,338.259,435.795,317.212,462.686,357.561,414.581,384.866,289.267,362.820,524.470,340.803,368.974,342.825,403.324,353.199,371.294,343.233,408.282,360.031,375.161,341.311,318.843,325.393,416.853,339.763,569.645,405.440,16.253
319.180,450.412,274.436,256.323,323.694,567.828,727.610,494.464,330.925,882.017,359.698,423.115,406.111,451.073,434.118,425.038,423.875,401.026,378.711,340.077,417.221,327.527,471.390,395.911,412.281,423.683,294.871,376.847,499.609,318.705,361.365,355.849,395.108,343.915,373.968,342.948,393.302,356.048,374.077,335.820,327.796,320.834,420.539,343.898,572.805,405.023,16.400
313.386,439.491,279.555,267.750,315.803,534.297,685.250,519.739,328.547,874.631,363.799,433.446,431.877,479.391,431.919,411.488,437.956,421.587,367.134,337.977,420.631,309.206,484.218,363.179,406.940,397.958,293.621,362.127,458.056,329.836,370.470,349.219,429.588,358.312,366.817,344.616,357.311,352.325,379.845,340.272,337.686,353.172,442.714,328.310,586.741,404.404,15.925
310.283,455.509,272.053,262.439,333.810,558.297,714.060,545.826,332.943,866.439,369.568,444.869,424.526,489.391,441.108,424.303,428.537,402.444,396.275,340.605,445.308,314.630,462.743,373.959,426.677,416.613,288.625,399.387,432.063,345.156,359.009,348.912,395.490,366.795,370.214,333.494,324.080,361.265,373.058,315.108,335.764,339.699,424.145,316.354,583.520,405.897,16.341
309.464,401.035,270.374,257.268,323.701,556.462,710.500,490.500,340.956,845.990,371.246,399.854,430.363,449.940,413.081,414.569,411.279,411.347,359.514,357.305,423.082,322.067,458.151,392.821,405.096,411.894,308.808,394.513,409.629,333.746,339.939,355.324,396.373,341.210,346.048,357.767,308.966,359.892,375.994,294.842,322.204,335.902,432.935,308.167,547.916,395.734,15.557
