0001-0034-0030,0045-0032,0079-0024,0074-0012,0123-0006,0118-0058,0115-0004,0106-0004,0110-0014,0094-0021,0085-0008,0064-0017,0025-0043,0020-0051,0013-0037,0010-0021,0102-0042,0110-0045,0104-0061,0092-0074,0096-0089,0122-0035,0090-0066,0090-0121,0080-0105,0070-0109,0079-0082,0071-0077,0061-0088,0054-0096,0044-0077,0062-0075,0054-0072,0043-0088,0026-0066,0046-0122,0038-0111,0026-0095,0023-0103,0019-0088,0006-0069,0010-0081,0010-0098,0026-0111,0017-0113,0005-0119,0003-0107,0009-0122,Average,Err
908.190,364.439,1647.430,883.552,581.957,334.814,400.436,388.755,452.804,481.826,318.562,268.824,320.629,313.600,290.531,271.381,270.056,285.280,286.500,777.865,502.650,270.716,298.614,268.995,281.333,283.988,269.681,301.464,329.551,280.750,289.071,305.571,320.948,354.085,288.756,293.228,291.655,404.304,294.348,605.510,291.110,340.202,372.890,459.397,472.745,2080.871,294.297,546.956,442.523,48.373
929.690,377.123,1665.678,879.619,544.128,345.314,428.945,372.358,465.518,477.800,323.850,270.831,334.281,288.615,277.609,280.381,274.322,291.300,285.300,782.459,512.700,284.099,293.455,258.560,285.417,279.975,279.764,280.797,348.899,291.583,298.929,292.800,303.328,361.377,290.694,289.894,275.069,435.246,323.899,632.302,292.725,358.673,390.320,508.794,462.708,2175.386,288.541,562.489,449.032,50.044
991.069,359.096,1741.157,844.076,550.628,344.644,455.582,406.962,418.982,486.643,305.738,277.056,339.292,286.846,271.828,283.968,270.870,267.940,282.150,794.257,530.700,264.605,305.114,269.250,280.767,272.850,290.736,279.377,348.536,292.883,305.304,307.557,303.793,360.953,287.962,285.244,270.552,420.362,303.623,645.812,305.264,336.087,378.072,503.912,537.991,2136.129,294.973,498.156,449.903,50.559
890.793,377.433,1680.645,815.895,578.745,337.085,407.164,407.774,443.625,491.948,315.587,271.373,335.258,287.646,275.844,272.873,266.373,280.200,299.275,827.824,527.958,280.531,274.136,279.895,292.433,284.350,275.597,285.319,340.536,276.350,283.000,311.043,309.569,390.132,282.056,291.862,269.879,437.478,297.696,620.865,290.352,341.846,375.530,476.324,494.302,2118.757,271.054,547.200,445.613,49.247
1009.586,356.674,1704.430,852.695,570.266,345.034,407.200,406.075,407.911,445.565,309.363,271.317,343.685,294.246,285.391,284.238,265.893,262.480,291.175,784.878,504.625,275.506,297.727,269.405,284.917,277.613,292.264,278.783,337.957,294.150,298.161,295.671,301.534,340.104,284.181,278.569,283.879,428.551,321.913,640.438,299.418,338.385,359.867,448.191,481.792,2049.086,291.405,528.667,443.351,48.962
965.603,364.064,1721.769,751.352,579.160,337.449,384.436,380.472,456.571,463.191,303.050,266.493,364.472,302.969,290.812,288.413,270.243,270.740,278.450,805.135,519.500,279.272,294.568,274.945,262.383,298.700,279.917,292.290,318.783,297.017,311.982,292.486,309.138,367.396,288.962,281.008,278.483,426.261,322.638,600.000,295.692,362.298,351.779,453.029,482.415,2101.214,290.189,512.244,443.530,49.331
892.638,353.802,1713.702,677.581,579.266,341.805,389.782,401.453,462.393,478.635,302.025,271.585,371.011,289.215,281.125,282.492,270.271,280.360,271.075,817.000,522.283,270.605,287.136,262.310,292.083,283.188,291.208,278.319,337.362,285.033,290.357,307.529,294.207,361.198,287.294,281.797,284.310,399.623,327.420,612.542,295.527,374.365,357.796,483.897,521.292,2027.800,281.757,557.089,441.303,47.872
947.724,374.326,1761.769,695.495,571.787,329.314,424.091,405.472,415.839,486.974,309.988,260.007,376.742,297.862,273.578,290.286,272.232,279.520,291.500,807.338,549.258,283.198,274.205,270.440,296.467,278.550,280.542,276.348,339.768,316.150,297.804,298.500,307.948,383.774,273.837,288.016,275.500,441.217,326.072,609.312,290.802,357.606,367.392,472.941,495.736,2212.200,296.054,538.000,449.364,51.224
923.948,376.176,1717.273,637.162,579.543,320.110,403.727,376.962,432.446,473.043,327.075,260.225,346.360,282.323,268.859,305.095,262.508,281.420,273.150,846.041,537.425,278.481,292.750,269.700,269.483,287.062,283.875,272.464,347.971,295.450,293.607,296.543,298.207,360.991,281.906,281.927,265.241,416.768,336.116,634.938,307.714,355.981,362.210,451.603,523.255,2124.100,300.432,538.044,442.869,49.502
939.379,379.551,1630.521,605.362,577.309,355.576,403.255,371.717,446.714,514.843,315.525,265.782,328.438,295.708,287.391,284.095,272.904,273.800,263.175,774.108,544.433,279.617,313.477,274.350,289.900,311.988,272.792,286.435,348.696,285.983,297.268,304.557,318.517,380.745,284.062,290.610,271.586,420.014,329.667,653.115,311.835,367.423,361.608,541.088,491.406,2079.129,292.676,556.667,444.683,47.575
973.103,373.872,1545.306,614.171,551.298,332.661,428.327,385.604,411.214,521.913,318.238,268.535,350.000,296.523,265.438,284.111,267.915,286.820,295.475,856.473,502.975,285.284,279.477,270.045,291.767,278.788,274.056,285.565,325.333,305.400,301.911,287.371,323.983,377.962,288.469,290.374,270.845,403.681,315.246,613.958,302.791,362.856,375.464,449.221,505.179,2079.971,297.405,545.844,439.963,47.041
952.448,355.353,1552.116,612.324,562.298,329.534,405.945,390.642,492.571,499.730,313.500,264.556,334.528,295.569,271.625,287.143,267.768,283.300,278.050,825.311,534.625,273.630,279.182,267.845,285.500,284.475,278.153,285.449,351.652,280.500,297.429,289.514,310.190,389.462,295.631,299.024,264.034,422.377,322.623,606.521,315.418,361.577,376.928,511.765,488.972,2065.700,300.973,562.022,441.156,46.782
1027.086,376.134,1458.157,631.295,552.447,314.932,441.400,401.830,452.964,548.922,316.125,273.493,364.056,292.600,274.844,280.492,269.209,279.760,296.975,824.581,566.058,268.802,300.977,265.410,284.000,295.438,275.125,259.841,378.377,297.367,293.446,319.357,316.448,369.292,292.387,282.911,269.103,404.507,320.826,634.302,308.890,382.202,376.442,454.956,527.840,2068.871,297.568,551.889,444.582,46.290
1048.466,345.455,1276.455,614.257,553.489,327.068,398.691,372.962,470.911,564.513,329.450,269.035,329.202,297.323,265.984,280.984,270.237,271.620,276.000,818.932,522.267,266.543,268.750,267.700,295.367,291.300,274.847,288.536,349.232,321.100,289.179,300.214,309.345,365.708,279.081,277.959,281.914,441.449,300.377,612.385,304.286,381.163,372.928,495.721,485.406,1947.600,300.297,504.467,432.837,42.914
975.086,387.155,1245.289,683.952,593.702,339.966,445.582,376.170,453.429,512.704,290.113,269.923,340.933,308.615,272.375,279.762,267.932,280.920,277.100,860.014,546.442,265.827,285.955,263.065,292.117,289.675,285.278,288.072,378.159,312.067,303.857,312.943,295.793,380.745,277.344,295.480,288.690,419.855,320.536,617.677,324.714,394.933,366.569,473.294,507.575,1871.214,274.432,494.556,435.158,41.239
963.172,368.273,1176.893,717.248,625.904,348.500,444.109,413.925,495.375,506.287,322.550,267.704,344.146,311.154,270.281,277.159,265.955,263.300,269.300,821.419,516.350,273.815,285.136,276.145,292.850,307.900,275.500,292.667,379.159,306.733,289.179,291.943,298.483,373.783,288.688,281.585,297.000,422.406,317.145,634.677,309.967,380.279,402.359,501.118,526.019,1789.514,300.270,513.311,435.347,39.380
1015.138,383.134,1113.595,697.962,596.415,339.271,453.291,402.830,450.554,525.287,331.375,264.930,349.742,319.569,273.109,299.619,276.932,285.360,286.300,848.932,541.675,279.000,298.750,268.270,307.917,291.262,275.750,292.101,370.029,313.550,302.643,301.586,315.724,368.698,284.512,294.553,275.052,434.449,335.783,619.417,300.571,367.933,371.768,534.485,498.679,1645.514,304.378,611.600,435.812,37.052
974.707,384.390,1026.008,751.981,525.096,338.314,441.127,386.698,483.893,490.191,306.600,266.239,352.202,303.215,278.609,271.508,263.407,279.020,270.225,867.892,556.650,281.074,283.773,269.000,290.100,303.312,293.722,300.971,381.565,323.217,314.946,300.071,318.810,356.104,288.306,288.870,275.241,380.783,347.884,656.490,306.473,385.135,391.061,526.044,513.660,1700.429,283.811,569.133,432.249,37.242
1028.345,361.070,1002.769,725.438,585.819,350.110,435.818,415.075,476.125,464.800,321.113,265.641,381.978,302.031,278.750,283.460,263.379,276.960,274.475,821.743,557.433,278.444,316.955,269.015,282.017,306.675,286.819,296.435,394.145,315.850,303.482,307.071,320.603,372.274,285.519,290.236,284.138,406.014,304.681,637.750,308.374,388.125,402.807,504.118,534.132,1553.057,269.568,610.889,431.282,35.057
1024.362,356.433,1036.041,751.067,554.255,326.898,436.836,363.528,488.429,490.687,314.512,271.620,369.787,305.523,290.734,287.159,264.661,284.360,297.750,809.392,532.117,270.235,296.909,273.655,296.150,311.812,268.014,304.536,372.710,302.067,305.036,296.000,331.086,369.132,289.131,279.415,286.345,433.725,340.536,630.292,297.000,366.596,406.094,517.176,510.774,1529.943,303.838,563.378,429.328,34.761
1032.431,374.257,1041.628,783.000,584.309,356.703,486.455,408.377,461.696,476.904,321.625,262.380,378.674,322.338,284.406,288.508,270.684,306.040,279.725,836.189,566.967,265.198,267.977,270.510,293.850,303.837,282.417,282.507,422.638,309.567,289.875,298.043,310.431,371.274,282.894,288.000,279.138,423.855,341.812,634.792,313.912,380.423,397.149,480.706,520.670,1376.600,321.378,540.044,430.683,33.147
1025.259,350.882,1105.339,749.867,589.255,348.280,454.200,417.642,496.018,487.635,302.062,270.317,372.438,306.646,265.750,274.540,273.650,277.480,296.975,862.541,546.400,273.444,277.409,268.665,277.117,296.262,303.319,286.797,397.014,307.633,316.018,304.343,300.224,401.538,283.587,288.057,283.586,410.145,323.870,635.344,308.033,398.010,394.453,510.235,511.849,1456.300,288.243,558.578,431.943,34.786
1032.810,368.861,1173.983,824.819,554.000,351.831,417.964,384.660,470.946,487.235,298.800,266.768,405.416,291.800,272.953,296.524,275.542,270.640,271.925,841.473,550.350,278.667,303.091,267.605,296.533,298.925,265.694,279.913,387.435,305.800,296.143,308.443,331.983,368.509,289.475,294.455,281.862,433.522,324.319,670.667,305.440,404.904,397.657,476.912,547.377,1443.200,299.892,583.911,434.409,35.545
1007.259,372.246,1234.603,830.676,529.468,350.686,424.727,395.547,502.571,507.026,314.175,267.958,389.180,319.846,276.422,286.063,273.435,278.960,270.375,914.554,601.075,277.383,265.727,274.530,286.567,310.075,268.875,296.870,356.014,310.300,328.357,307.329,301.948,386.292,283.812,287.886,267.552,420.812,342.406,668.115,293.934,383.827,383.757,519.618,548.840,1395.514,308.514,558.778,437.093,35.860
1004.276,374.529,1193.521,821.286,573.670,349.263,446.455,372.132,501.571,483.313,330.350,266.479,368.270,293.692,257.031,289.238,269.520,274.840,281.825,839.000,567.983,276.642,294.182,270.220,286.617,309.137,275.528,284.565,365.333,312.850,294.893,293.671,338.552,388.594,292.450,286.748,288.379,423.217,329.826,610.938,302.484,388.375,412.801,497.132,524.019,1370.029,290.270,585.422,432.315,34.536
1067.517,379.326,1359.975,838.743,589.223,346.153,459.036,383.245,467.786,490.365,307.387,274.444,391.640,319.969,280.062,289.238,272.571,288.400,271.500,886.027,580.458,286.556,282.341,273.365,285.950,312.488,298.681,283.696,417.478,307.600,301.750,306.757,341.138,356.434,282.788,295.537,269.759,437.942,348.522,604.469,307.879,390.827,419.370,504.441,541.821,1414.114,288.514,571.622,443.227,37.353
1005.466,361.246,1376.050,787.438,577.702,331.831,421.073,414.321,491.339,490.052,319.038,275.225,383.921,296.938,288.359,292.635,274.588,273.160,284.775,957.932,525.592,289.123,312.750,269.250,302.850,312.413,285.736,273.507,368.478,304.967,305.518,314.371,351.069,378.368,285.087,293.553,294.431,428.623,370.768,631.552,318.220,395.067,393.674,546.368,538.425,1475.914,283.000,598.778,444.803,37.951
1040.897,380.230,1314.455,863.276,612.394,348.449,429.418,407.792,521.304,499.704,294.825,272.035,365.978,314.892,282.922,284.968,269.294,286.380,270.950,869.757,553.292,278.012,283.250,265.655,296.867,288.188,264.194,301.319,385.609,305.833,288.768,319.143,298.259,377.453,282.788,289.033,274.741,435.333,344.884,581.500,300.066,388.673,389.304,473.647,505.717,1453.186,287.838,570.067,437.761,37.348
981.431,358.952,1363.843,876.933,581.436,325.949,469.564,411.377,508.696,524.852,308.462,276.282,352.315,327.031,269.031,290.889,270.554,279.160,271.450,926.419,563.942,282.432,281.977,273.270,291.550,340.325,273.931,290.710,396.681,298.583,311.750,301.071,340.172,410.415,287.681,292.854,301.448,463.652,377.652,619.573,332.319,383.019,402.680,534.162,543.840,1465.671,291.405,607.067,448.635,37.872
979.190,359.428,1355.165,883.067,582.638,330.288,419.109,412.283,476.393,490.487,314.663,274.585,344.449,296.354,274.828,283.365,260.480,289.760,275.800,902.027,574.017,274.481,281.886,277.380,278.150,337.312,278.875,283.580,375.362,324.933,266.375,319.500,320.793,383.406,288.325,299.902,287.172,445.797,357.290,602.906,328.626,400.231,391.155,530.397,488.406,1535.671,283.730,562.467,441.302,38.516
955.672,361.610,1434.860,887.905,579.628,350.720,454.800,387.321,547.036,526.939,325.225,278.014,349.258,296.385,271.156,268.016,269.073,285.580,270.875,874.811,572.867,277.914,301.114,272.845,305.000,332.825,284.250,297.957,390.536,325.117,315.643,305.557,331.483,390.585,280.375,288.618,274.517,407.565,363.551,631.875,337.330,407.788,385.464,493.721,550.934,1578.114,309.703,571.178,449.152,39.596
933.621,361.150,1447.736,882.714,605.021,338.644,432.364,416.792,510.464,519.461,322.600,273.289,368.371,312.508,308.031,277.540,261.576,286.680,281.225,884.216,548.600,269.802,303.068,277.895,283.450,326.975,273.903,300.101,380.319,313.133,286.089,320.357,327.362,384.292,281.906,287.650,266.224,411.464,360.986,641.552,306.198,415.298,383.867,528.809,537.462,1604.100,306.270,557.756,448.102,40.009
937.431,357.834,1549.868,877.552,583.074,335.483,412.655,399.736,513.411,514.304,312.800,273.599,364.101,318.477,288.062,277.238,269.718,268.100,277.550,889.541,538.917,269.605,326.000,268.040,294.683,315.900,274.069,302.565,393.174,296.950,303.589,311.543,309.121,398.189,296.325,290.943,280.086,434.551,344.101,642.208,335.703,438.269,361.044,520.471,521.519,1718.200,299.054,578.289,451.743,42.589
1008.879,360.439,1546.884,895.000,593.223,358.619,432.273,410.094,508.857,538.574,310.663,263.577,382.247,303.262,283.547,279.159,266.328,268.800,283.950,952.905,579.733,277.037,291.023,276.475,280.833,336.887,265.583,282.870,422.014,328.733,292.464,298.714,332.138,372.198,288.288,293.130,282.052,452.377,377.623,577.094,345.549,388.183,368.006,481.368,514.943,1696.400,277.946,618.844,455.121,43.069
980.948,375.647,1531.769,869.324,583.160,353.364,425.436,405.208,482.643,544.635,332.050,274.521,370.079,314.662,279.844,295.508,266.401,292.360,271.075,863.608,553.508,282.519,302.295,270.575,299.617,316.650,290.250,288.580,394.058,317.233,319.696,318.143,329.414,381.009,298.600,294.016,304.534,441.101,343.855,625.646,328.879,391.740,359.989,485.897,536.368,1753.714,301.622,602.956,455.098,42.724
995.983,372.995,1599.380,927.571,584.989,351.695,466.018,359.491,534.500,545.383,329.262,274.190,365.910,311.769,293.547,280.016,268.876,287.840,293.350,922.486,561.667,272.556,284.977,270.340,292.733,314.250,276.431,276.899,433.594,354.167,316.018,306.543,345.155,405.264,291.550,303.699,290.345,442.826,340.043,643.823,329.011,384.587,365.845,548.309,541.019,1744.971,293.432,602.089,462.446,44.136
1028.224,371.369,1622.355,952.676,551.266,335.144,430.127,394.623,516.000,534.165,319.637,273.211,347.461,325.031,276.656,280.698,276.169,264.720,293.000,909.554,563.725,288.358,268.636,275.615,299.850,356.062,284.681,282.058,410.623,317.883,302.268,320.371,345.000,406.821,286.137,302.805,281.690,414.681,374.058,599.938,345.363,407.423,376.066,507.853,519.406,1742.700,298.919,597.889,459.978,44.405
1079.983,362.909,1622.769,938.886,587.479,334.508,421.382,395.075,467.607,569.817,323.113,266.725,376.348,329.908,283.656,293.524,271.706,278.600,297.100,922.757,533.283,284.840,315.977,271.840,283.367,333.700,289.778,291.725,422.957,340.100,300.286,316.029,324.500,376.547,286.344,293.724,287.034,403.319,393.710,627.250,331.945,425.567,379.818,527.147,553.066,1829.643,297.324,584.667,465.195,45.805
1059.724,374.257,1584.694,908.219,612.436,344.525,453.036,351.642,518.411,543.096,363.312,264.824,367.517,325.338,293.828,283.476,269.655,284.940,291.725,892.054,611.650,282.605,282.682,266.795,287.267,330.575,267.333,284.391,414.420,339.083,291.196,328.814,350.655,406.745,292.450,288.463,281.414,425.652,363.623,667.344,331.571,423.865,381.188,498.191,531.491,1862.071,287.676,572.578,465.385,45.651
1038.724,358.770,1677.909,920.781,560.638,355.322,428.673,416.396,533.196,594.652,321.637,282.282,393.022,325.138,266.000,296.778,266.712,294.220,270.900,886.595,573.808,287.617,303.841,273.165,284.133,332.500,283.625,297.551,440.464,350.917,306.429,335.371,361.000,403.896,289.444,293.455,274.086,416.899,376.652,643.167,330.000,417.558,373.646,513.235,569.396,1882.871,292.541,628.667,471.339,46.720
1085.000,363.481,1673.298,929.200,574.585,326.246,419.855,381.094,517.107,614.470,329.975,269.972,374.337,316.646,287.625,277.714,261.887,289.800,268.600,925.676,563.017,278.765,292.455,280.105,287.350,328.650,284.847,287.246,435.304,339.700,312.000,329.686,346.293,405.821,288.606,295.756,301.517,422.217,365.217,645.156,325.407,420.019,371.166,516.103,559.377,1946.100,308.514,630.222,471.941,48.077
1028.586,363.241,1702.802,961.219,595.372,340.508,420.873,411.792,533.196,596.548,323.575,278.120,408.393,307.646,298.484,285.619,272.605,290.140,269.700,863.959,581.483,278.012,297.500,272.250,296.267,343.887,296.819,284.652,387.188,363.983,300.625,329.400,346.172,402.755,281.087,289.447,300.103,409.029,396.348,670.885,330.912,439.981,380.669,528.618,505.292,1873.343,290.973,608.156,471.630,46.938
1026.017,356.011,1655.446,980.657,608.032,346.559,416.691,398.491,496.446,584.765,339.238,263.430,388.629,316.385,283.203,289.556,272.571,275.500,266.025,980.324,579.242,287.370,290.136,269.720,304.000,334.938,276.111,290.130,431.522,331.533,300.304,321.714,361.638,392.226,287.469,289.439,294.879,435.362,370.899,604.177,337.538,416.365,376.768,509.632,522.858,1905.229,305.405,583.778,469.882,47.335
1061.138,374.160,1758.620,986.067,579.404,356.898,400.364,385.132,546.250,555.826,306.238,272.148,390.730,331.185,285.266,301.619,266.124,289.500,274.975,896.027,565.442,282.543,284.250,276.590,304.933,347.950,291.722,293.957,435.551,345.883,301.750,326.329,381.914,414.500,284.269,292.911,294.845,427.986,378.000,660.604,331.000,411.327,375.177,511.338,543.113,1944.529,322.838,553.400,475.048,48.699
1050.724,374.652,1723.256,962.010,612.968,332.729,457.327,420.189,538.482,560.487,327.025,267.310,391.629,325.046,287.062,291.508,263.938,290.780,288.475,933.446,578.000,273.827,287.682,267.785,295.867,362.700,298.889,285.696,442.551,340.383,317.821,323.057,371.621,406.745,295.706,287.260,285.259,428.072,399.029,621.156,350.637,414.019,396.359,545.441,546.491,2014.143,308.297,585.933,479.781,49.198
1060.931,362.845,1725.934,979.905,573.138,328.746,437.200,398.547,499.125,571.322,335.837,280.486,407.281,310.492,287.766,283.190,266.232,266.580,280.125,911.284,553.467,274.284,271.045,267.585,314.100,352.975,272.986,308.130,416.188,330.217,295.089,318.157,385.672,409.066,294.394,285.382,295.052,429.290,348.000,660.167,342.308,431.010,391.271,530.897,550.387,2007.457,295.595,598.733,474.914,49.383
1066.759,345.711,1727.876,981.648,580.053,354.059,412.273,417.302,481.696,538.983,336.062,278.042,415.787,297.785,283.422,297.778,278.322,294.300,291.650,905.797,546.567,284.469,310.068,274.560,276.917,362.962,286.125,275.058,446.275,360.667,313.446,325.443,351.586,372.000,301.363,292.878,300.879,434.232,386.217,639.802,329.945,429.058,379.707,510.676,547.953,2029.157,332.541,621.044,477.227,49.443
1045.328,366.160,1781.694,987.190,587.255,346.458,418.109,406.377,524.500,505.104,339.363,268.331,408.899,311.923,274.359,298.048,275.559,259.320,286.950,906.865,575.683,275.519,322.523,270.450,282.717,344.950,290.875,278.551,471.333,371.333,318.000,343.686,364.000,401.802,287.587,295.480,292.138,434.899,387.667,669.802,359.571,425.212,379.989,552.250,559.047,2069.386,321.027,597.978,482.109,50.583
1152.034,384.717,1814.843,924.657,577.766,351.949,455.036,423.321,539.643,540.574,334.962,272.070,398.517,306.185,275.766,272.175,281.339,267.860,284.800,912.324,593.350,276.235,283.773,281.390,283.567,378.113,292.528,304.739,423.159,340.917,297.964,332.143,364.431,396.557,295.837,294.016,293.345,437.928,387.681,630.875,366.758,449.250,379.928,528.500,576.462,1985.129,276.351,663.844,483.027,50.302
1085.914,371.476,1819.099,1005.695,634.819,350.593,440.327,404.925,515.839,529.026,341.050,276.155,417.292,319.092,278.312,280.143,265.554,298.120,284.500,900.365,595.908,282.864,298.568,267.570,304.383,370.113,294.542,285.739,481.638,342.483,308.036,323.671,388.414,428.811,295.087,284.317,304.190,443.145,386.783,656.385,350.220,418.962,403.884,523.059,556.009,2079.186,320.270,656.444,488.937,51.385
1054.172,355.374,1763.248,963.924,593.830,345.483,438.582,407.075,553.232,570.243,343.387,265.049,410.809,336.492,300.938,285.619,274.904,276.500,292.700,884.095,567.625,274.988,293.182,275.660,302.500,349.913,286.875,311.754,428.551,335.617,319.946,313.857,372.810,403.066,297.462,286.699,293.690,421.203,401.072,670.198,356.363,459.788,392.691,522.632,552.868,1994.857,304.973,631.867,482.049,49.231
1016.810,355.005,1820.223,962.771,602.447,350.669,451.036,380.113,529.429,586.330,343.613,265.951,416.416,319.938,304.172,286.254,267.910,289.340,289.075,898.595,584.217,269.407,288.523,278.280,294.600,366.475,283.778,288.304,445.362,351.000,318.196,324.757,367.328,409.642,296.544,293.366,296.052,438.217,399.986,658.021,339.099,453.683,400.199,569.294,527.981,2070.357,330.838,638.600,485.796,50.776
1075.690,356.401,1762.529,936.676,606.787,356.373,380.455,416.943,622.339,601.661,349.425,266.676,442.742,302.292,272.688,292.159,270.243,290.580,284.150,949.865,587.042,274.827,288.159,276.835,309.267,372.788,288.431,290.783,432.725,340.633,316.625,342.157,366.793,406.566,296.550,291.780,323.138,439.000,376.333,687.802,364.319,420.337,410.370,551.662,539.349,1977.357,276.838,585.044,484.795,49.389
1105.672,368.578,1860.306,903.305,579.979,349.695,467.236,395.208,565.643,610.774,363.675,265.303,405.787,318.246,278.359,304.571,267.243,290.020,280.025,954.905,616.492,277.395,298.045,268.245,301.183,355.075,292.569,284.290,441.681,352.867,311.464,358.414,379.207,387.868,291.700,286.065,308.224,438.783,414.928,663.573,362.901,441.885,401.348,514.926,566.085,2105.614,298.676,627.311,491.278,52.117
1106.069,370.299,1892.347,876.238,574.436,330.280,442.836,389.698,533.661,592.313,358.962,278.007,406.292,331.385,288.906,292.921,272.339,281.480,285.175,939.324,600.667,278.568,273.205,271.800,307.367,373.175,293.083,310.957,484.536,350.250,334.375,320.271,388.448,390.462,297.125,288.732,298.759,456.377,392.826,631.417,359.505,442.212,402.641,548.000,572.151,2092.514,310.703,589.111,489.629,51.997
1017.086,352.160,1872.934,935.371,616.734,340.102,428.364,371.302,534.750,611.826,368.925,267.570,410.180,308.462,290.938,295.873,274.932,268.160,277.975,880.419,569.050,271.457,285.432,276.580,317.000,359.575,301.056,285.435,419.420,328.833,307.214,344.886,367.586,429.528,313.206,303.976,290.586,439.014,389.130,709.667,350.516,459.010,420.901,539.132,536.915,2152.586,299.973,605.067,487.433,52.433
1074.741,356.380,1793.488,870.495,619.872,335.042,419.018,388.849,550.518,623.896,341.788,270.620,396.169,338.662,297.109,295.603,269.610,270.200,276.200,890.486,594.167,279.506,305.568,274.455,303.750,361.325,284.597,303.319,486.913,357.800,326.536,333.243,419.379,445.425,294.644,297.463,285.845,458.319,392.797,647.448,351.198,477.875,393.740,533.426,600.453,2162.857,299.000,654.844,491.763,51.697
1096.897,371.439,1854.901,803.514,616.351,339.593,430.073,406.906,589.518,591.191,325.413,273.070,387.101,308.585,292.188,280.159,272.266,272.640,278.475,953.149,566.550,272.247,313.068,285.020,310.717,362.262,296.250,302.116,470.145,354.567,307.696,347.171,399.948,395.613,296.975,295.138,279.034,452.754,384.188,631.219,373.176,432.163,387.884,508.235,577.755,2150.629,304.838,583.667,487.176,52.262
1044.362,370.332,1777.140,796.638,628.979,339.915,406.218,381.396,604.000,581.504,346.637,267.711,402.787,336.262,285.781,302.222,265.893,285.200,276.800,867.257,565.967,267.074,289.455,265.755,307.667,398.975,298.347,309.957,439.928,341.183,306.196,318.586,417.983,415.594,291.419,297.114,300.138,405.971,393.493,636.438,365.615,448.163,407.359,554.779,584.491,2134.829,330.432,607.911,484.747,50.599
1016.379,380.941,1792.273,744.105,632.521,346.992,468.164,388.038,560.554,659.122,333.175,268.549,383.831,344.092,298.562,289.873,267.638,300.780,274.800,915.189,606.333,272.272,289.045,275.605,307.600,401.288,306.264,322.275,442.145,357.600,316.179,335.486,382.172,409.774,295.875,291.000,289.310,426.754,418.681,637.979,353.484,442.452,373.580,565.721,557.651,2165.986,357.189,651.711,489.937,51.108
1054.603,391.834,1786.917,696.648,616.936,347.305,478.164,430.340,639.839,612.009,319.550,271.387,409.101,329.646,279.047,270.413,274.689,269.660,292.400,968.338,562.358,284.358,285.409,271.630,299.050,390.725,301.028,288.348,483.058,363.900,321.357,349.571,424.103,390.811,302.225,277.821,299.879,428.551,405.899,676.583,363.209,451.452,400.448,525.103,545.349,2110.000,305.108,596.222,488.383,50.582
1070.345,369.631,1741.380,667.105,602.809,347.924,471.036,354.453,598.268,559.113,317.262,273.148,400.528,308.092,285.469,284.444,269.463,297.380,275.350,893.581,565.958,268.086,303.818,273.265,308.650,392.550,312.181,282.652,483.362,355.400,352.446,345.029,428.310,417.821,295.556,297.878,294.603,399.681,428.710,650.677,356.505,441.183,367.602,513.353,567.604,2272.914,321.216,564.467,484.339,52.033
1157.914,358.503,1732.645,662.419,614.745,345.059,431.691,408.094,558.393,605.635,326.637,267.423,423.326,339.154,291.891,303.063,269.695,281.740,275.275,948.243,546.750,284.877,329.864,272.220,310.250,386.913,278.361,282.942,453.275,357.133,315.839,349.557,453.534,421.132,298.719,289.398,297.155,438.333,391.594,625.854,381.341,469.423,370.525,557.721,529.528,2179.814,324.000,602.022,487.492,51.135
1002.690,383.294,1553.248,658.067,614.043,336.585,422.982,389.132,587.286,568.600,332.275,272.014,425.663,335.477,299.016,301.667,275.169,284.820,259.550,922.216,600.850,266.975,276.227,278.310,302.133,380.312,307.444,293.609,461.812,352.867,322.268,341.671,427.552,425.217,295.644,302.106,316.224,443.725,422.377,700.000,391.143,451.519,375.337,557.265,552.481,2249.300,326.189,622.822,484.733,49.641
1120.172,367.936,1474.934,653.648,604.106,345.542,417.291,381.943,599.071,598.826,325.887,275.211,436.573,337.938,296.750,293.413,272.045,283.400,298.850,895.135,574.983,275.012,313.136,276.295,319.400,389.825,304.278,275.101,503.087,373.800,349.036,348.429,443.517,409.453,308.556,300.024,295.707,427.203,416.986,647.021,365.033,469.615,374.398,533.868,576.132,2182.143,324.270,601.089,484.501,48.156
1122.586,379.722,1368.777,668.571,620.277,347.797,491.255,411.736,647.143,555.304,328.850,277.662,424.236,338.292,294.844,301.413,270.644,282.240,268.575,943.473,560.267,268.543,301.750,270.455,310.767,380.488,307.111,285.275,465.029,396.800,338.036,359.229,454.845,422.179,301.131,293.626,306.138,428.290,389.188,651.031,381.154,457.058,346.525,542.088,564.415,2170.243,349.270,569.111,483.613,47.307
1059.155,386.086,1312.149,703.181,630.340,347.975,465.291,405.585,606.679,586.200,359.913,267.930,424.191,327.477,299.422,282.730,273.367,278.980,263.800,920.716,611.475,290.630,301.250,279.945,326.200,365.325,300.236,298.609,490.580,353.983,334.250,375.243,423.000,440.226,297.806,284.756,330.862,431.942,416.536,676.198,365.396,450.798,365.177,528.706,559.047,2246.029,316.784,672.044,486.129,47.853
