0045-0077,0046-0094,0055-0100,0051-0053,0061-0037,0031-0058,0046-0041,0063-0061,0050-0021,Average,Err
622.872,986.277,661.049,1866.338,1032.981,812.841,802.638,476.467,411.368,852.537,136.435
633.899,1001.523,647.673,1873.106,1052.810,804.169,822.644,493.621,402.519,859.107,137.339
642.242,958.191,631.173,1853.907,1057.086,805.997,859.110,498.103,401.302,856.346,135.186
623.537,989.557,671.914,1847.391,1033.386,807.901,792.883,488.551,409.236,851.595,134.294
603.987,938.157,647.883,1834.556,992.057,822.747,864.417,482.341,408.726,843.875,132.832
630.362,1010.068,625.735,1810.278,1029.605,822.790,842.074,504.645,432.783,856.482,130.162
627.510,1012.340,648.117,1866.411,1050.214,813.013,837.699,496.827,412.689,862.758,136.346
604.161,999.728,669.241,1861.510,1023.914,823.583,822.442,484.327,395.085,853.777,136.577
645.846,1017.085,679.469,1871.305,1000.581,819.263,834.613,468.930,405.698,860.310,136.412
645.966,969.226,640.747,1834.013,991.629,813.997,837.834,475.883,402.236,845.726,132.856
626.772,975.562,677.944,1830.993,990.657,817.892,825.031,486.911,426.047,850.868,131.024
613.336,984.204,654.216,1880.278,1019.681,818.680,840.847,489.939,403.208,856.043,137.554
644.772,1008.379,632.111,1805.377,1031.671,804.930,832.423,474.902,392.198,847.418,132.077
597.591,975.183,656.031,1855.397,1036.467,789.016,837.479,481.855,400.151,847.685,136.279
630.980,1011.970,668.611,1818.709,1033.695,789.508,837.761,509.154,407.094,856.387,131.235
644.826,990.026,662.716,1833.318,1023.210,829.468,872.748,490.537,436.802,864.850,131.120
670.161,998.404,662.704,1862.185,1065.033,828.624,840.000,477.271,431.557,870.660,134.758
622.356,974.668,664.438,1806.861,1048.900,818.094,814.031,501.449,396.858,849.739,130.813
623.799,999.809,636.975,1796.258,1020.071,840.524,823.828,482.603,396.934,846.756,130.727
629.074,967.515,661.006,1851.225,1058.286,813.774,830.178,486.701,416.142,857.100,134.515
620.779,972.536,639.420,1820.086,1013.124,819.737,791.810,465.575,384.491,836.395,133.643
638.443,1000.770,651.562,1796.192,1026.524,791.935,831.896,467.682,432.311,848.591,129.463
605.987,963.026,660.765,1840.987,1034.286,804.949,830.675,482.005,404.642,847.480,134.268
650.121,976.153,658.167,1807.371,1014.910,792.210,790.644,470.813,399.774,840.018,130.945
609.181,987.311,664.852,1769.517,984.476,786.573,862.521,494.444,385.821,838.299,127.635
648.570,968.643,693.346,1871.437,1038.252,818.489,847.638,486.804,393.368,862.950,135.986
629.550,996.919,672.340,1864.238,1032.919,809.855,826.301,482.897,427.009,860.225,135.118
643.584,962.536,668.444,1824.702,1068.086,821.384,810.319,502.556,421.991,858.178,131.071
609.396,976.004,640.679,1840.351,1018.348,786.793,868.804,464.766,437.755,849.211,133.768
626.846,938.336,668.315,1762.742,1047.329,808.237,817.963,495.065,400.368,840.578,126.333
606.893,1003.238,670.414,1832.132,1019.905,836.755,792.209,476.584,419.217,850.816,133.186
655.517,986.600,666.852,1837.735,1027.724,815.376,839.890,482.794,406.698,857.687,132.840
636.161,958.451,640.926,1821.272,1025.633,813.599,856.534,473.439,398.472,847.165,132.515
656.081,1004.447,656.716,1832.642,1049.790,816.761,840.503,489.238,402.821,861.000,133.080
633.872,1009.234,647.963,1854.603,979.486,829.599,808.730,478.939,402.585,849.446,135.121
622.081,976.226,662.210,1859.868,993.414,838.118,805.883,472.621,415.689,849.568,135.020
630.752,1001.996,641.074,1802.530,1041.786,817.285,858.724,460.692,409.274,851.568,131.742
612.940,988.123,677.204,1828.742,1018.705,782.433,824.871,464.734,385.840,842.621,134.261
610.336,949.821,642.833,1881.543,1027.690,833.788,859.190,458.827,395.085,851.013,139.057
609.752,961.813,628.463,1851.788,1030.538,832.234,810.264,479.855,405.755,845.607,135.699
599.886,976.102,622.660,1827.146,1027.343,805.210,844.442,487.355,398.604,843.194,133.947
625.953,985.366,648.259,1868.854,1028.300,816.438,844.429,475.065,413.245,856.212,136.591
611.510,986.089,686.500,1826.325,1047.952,794.919,843.871,484.121,406.962,854.250,132.757
628.812,1018.055,655.463,1841.715,1027.590,801.589,839.822,467.136,401.566,853.528,135.175
650.430,976.536,674.167,1859.781,1042.252,808.489,858.282,468.271,407.066,860.586,135.449
608.295,1008.855,660.222,1872.483,1028.314,811.363,811.276,494.664,410.009,856.165,136.962
603.174,984.711,663.358,1833.722,1088.210,782.317,841.785,495.967,416.000,856.583,134.086
648.678,1007.030,649.414,1868.219,1001.829,813.282,850.712,498.752,406.858,860.530,135.416
647.221,981.247,673.080,1799.172,1007.476,809.156,840.669,478.234,411.566,849.758,128.983
619.698,980.434,647.648,1873.232,1031.143,781.081,807.890,478.126,387.660,845.212,138.296
629.631,958.430,645.037,1803.265,1014.786,793.855,798.350,481.056,404.472,836.542,130.384
632.020,1002.766,652.377,1835.914,1000.090,780.978,800.202,488.491,394.802,843.071,133.757
618.899,1022.745,653.870,1883.483,1040.914,790.634,816.074,475.196,401.821,855.960,139.308
637.919,963.319,666.142,1879.881,1046.986,794.858,828.748,493.995,426.491,859.815,136.074
608.638,938.221,669.667,1803.007,1041.067,803.546,817.319,477.869,409.189,840.947,130.458
660.181,984.838,649.728,1810.166,1004.367,801.280,820.871,464.743,399.481,843.962,131.203
633.228,983.060,697.704,1798.026,1015.162,791.366,838.920,480.631,384.764,846.985,130.065
626.040,989.609,645.562,1818.629,1015.000,815.177,785.963,477.477,383.274,839.637,133.234
616.315,1004.791,654.858,1892.007,1033.214,808.672,840.080,465.701,424.274,859.990,139.037
623.765,991.557,656.420,1839.245,1043.933,781.941,844.270,432.565,413.047,847.416,135.842
618.208,978.451,677.735,1801.172,989.257,816.965,827.485,480.243,388.066,841.954,130.296
604.658,961.664,706.944,1833.464,996.205,805.081,833.147,474.089,408.104,847.039,132.428
638.013,983.306,674.636,1838.470,1008.914,793.433,829.123,468.173,394.198,847.585,133.930
616.034,974.417,634.889,1836.139,1048.062,792.556,839.356,488.766,396.811,847.448,134.597
603.544,1003.634,641.142,1777.053,1028.090,815.185,850.902,477.654,372.943,841.128,130.802
619.966,990.851,624.043,1889.205,1054.105,805.766,830.258,468.070,418.953,855.691,139.627
633.181,968.260,644.957,1880.828,1015.719,821.653,795.276,470.187,415.075,849.460,137.451
612.557,1009.783,652.957,1864.106,1044.471,788.804,843.761,472.981,410.198,855.513,137.259
625.550,1012.791,653.117,1859.629,1030.338,780.446,810.620,480.402,397.491,850.043,136.774
646.060,955.366,666.370,1827.199,1015.319,799.172,820.521,495.645,396.368,846.891,131.627
619.577,1000.830,684.290,1824.079,978.948,810.960,813.933,482.921,400.764,846.256,131.845
626.477,999.511,649.333,1852.530,1024.829,796.745,851.564,485.958,393.302,853.361,135.722
648.342,989.404,655.698,1862.238,990.190,786.263,790.761,484.799,422.311,847.779,134.529
601.624,987.162,682.414,1904.510,1009.495,815.780,804.945,474.210,417.575,855.302,139.540
619.383,989.711,671.031,1862.086,1002.029,810.159,832.288,499.238,392.509,853.159,135.460
660.181,1019.609,664.265,1834.947,973.748,824.495,836.926,495.229,403.085,856.943,131.970
593.436,1004.553,640.204,1878.113,1019.043,818.183,842.104,485.570,409.547,854.528,138.199
593.732,982.919,683.704,1788.901,1032.457,812.817,815.423,483.771,384.264,841.999,130.472
607.557,963.047,633.370,1895.748,1012.581,807.755,833.620,472.598,409.226,848.389,139.543
636.490,977.417,660.154,1807.212,1018.890,802.473,815.172,463.776,411.764,843.705,130.856
612.054,989.451,663.636,1861.881,1029.529,822.293,852.528,460.192,391.236,853.644,137.437
669.698,993.370,679.123,1802.391,1070.695,796.992,847.270,454.495,387.613,855.739,131.973
614.430,991.672,672.735,1856.993,1019.467,790.629,849.294,473.551,406.604,852.819,135.697
652.040,987.026,667.420,1813.179,1020.410,786.699,819.644,472.949,413.642,848.112,130.787
623.819,1009.745,637.370,1832.351,1047.286,805.132,807.037,482.631,400.406,849.531,134.567
632.228,1015.945,670.599,1894.166,1032.490,807.438,819.822,459.897,402.443,859.448,139.891
621.544,965.553,667.191,1844.788,1013.114,815.583,854.632,474.299,410.943,851.961,133.808
649.268,982.255,685.975,1837.417,1033.243,815.309,776.503,480.065,409.377,852.157,132.908
605.322,970.711,636.784,1747.914,1047.038,782.944,832.521,482.070,406.726,834.670,126.663
633.376,949.919,680.975,1799.298,1027.876,789.535,833.626,457.168,404.330,841.789,130.268
618.517,975.468,635.895,1836.086,1026.195,808.156,830.742,481.706,408.698,846.829,133.842
652.805,1024.272,662.617,1832.702,998.448,829.282,848.196,478.234,404.047,858.956,132.819
638.570,1003.732,660.420,1901.589,1046.448,815.212,827.442,472.659,407.132,863.689,139.985
626.859,979.528,628.667,1851.940,1004.076,782.513,800.521,455.804,408.925,837.648,136.026
624.309,987.928,683.401,1826.444,1030.019,802.769,834.374,484.023,384.189,850.828,133.192
626.591,1004.162,649.420,1864.252,1042.057,799.366,810.460,461.224,383.717,849.028,138.430
608.409,1010.285,645.444,1848.788,1043.162,803.973,821.540,474.836,417.660,852.678,135.688
608.651,979.345,665.543,1900.033,1064.962,810.091,825.558,455.355,394.113,855.961,141.562
616.322,965.596,645.000,1871.510,1002.510,797.930,788.227,458.799,412.934,839.870,137.275
622.785,966.272,668.630,1809.391,1015.162,790.815,836.534,463.047,411.670,842.701,131.037
617.980,984.502,670.204,1821.523,1003.162,814.352,837.767,444.089,391.943,842.836,133.662
624.893,951.379,638.926,1819.258,989.986,791.669,829.252,454.790,414.660,834.979,132.034
609.235,995.936,656.457,1768.583,1008.510,796.309,814.123,490.537,415.358,839.450,127.024
636.195,988.953,657.019,1867.616,1021.686,802.540,814.914,468.107,406.085,851.457,136.700
617.792,982.762,666.296,1851.364,1004.938,790.417,799.294,471.528,409.104,843.722,134.963
631.658,994.302,644.623,1809.046,1004.486,798.581,820.620,489.813,410.075,844.800,130.566
645.591,976.400,655.475,1847.450,1029.910,810.481,827.012,487.028,392.321,852.408,134.538
633.671,1004.009,665.167,1848.318,1026.524,826.382,827.963,494.860,399.132,858.447,134.361
612.403,966.809,647.290,1846.490,1007.900,790.672,813.368,470.953,398.840,839.414,135.181
618.081,952.681,660.481,1826.457,984.619,783.642,832.393,467.182,413.887,837.714,132.028
632.376,1001.251,677.765,1809.854,991.419,783.508,820.601,469.589,428.604,846.108,129.989
626.013,979.226,660.685,1819.901,1019.314,782.282,794.969,482.850,408.283,841.503,131.889
613.644,992.894,682.420,1859.298,1020.900,830.481,819.724,471.257,400.047,854.518,136.050
614.007,1013.383,686.241,1874.464,1018.376,805.202,854.012,472.514,407.236,860.604,137.285
621.483,963.328,657.117,1860.490,1008.905,779.624,823.301,466.790,396.821,841.984,136.351
631.342,961.009,655.889,1865.974,1021.681,807.648,812.534,463.570,432.236,850.209,135.471
618.141,971.013,661.340,1804.490,1020.629,814.492,844.006,483.762,414.123,847.999,130.030
642.785,983.587,667.852,1822.099,1017.100,821.118,851.571,479.813,410.538,855.163,131.357
635.349,1000.191,691.895,1823.232,987.776,810.890,782.227,452.065,389.179,841.423,133.146
600.007,997.409,661.704,1895.113,1017.419,807.995,849.804,485.178,388.142,855.863,140.010
603.765,991.438,656.167,1840.894,991.105,785.710,796.681,445.379,415.575,836.302,135.068
644.537,941.940,654.963,1836.258,995.305,785.145,805.687,460.425,418.094,838.039,132.671
645.107,991.677,664.420,1876.523,1019.943,800.452,842.049,463.696,391.264,855.015,137.934
628.993,1018.872,666.988,1862.914,998.376,797.309,800.337,479.332,402.557,850.631,136.160
612.826,986.774,661.481,1782.689,1021.300,775.333,831.331,475.477,425.953,841.463,128.385
618.027,953.413,622.414,1888.669,986.943,814.831,813.110,462.182,409.830,841.046,138.774
618.745,965.609,643.667,1814.947,1012.405,796.753,807.902,476.542,392.472,836.560,132.344
636.973,956.685,679.685,1887.649,1024.643,769.097,814.153,470.154,374.660,845.967,139.262
597.463,961.362,644.037,1835.781,1005.552,798.280,796.853,479.150,384.651,833.681,134.795
644.886,967.123,666.080,1813.742,1020.814,783.430,791.681,483.850,379.151,838.973,131.942
626.020,1001.098,642.043,1780.821,1012.729,798.823,812.399,484.271,390.689,838.766,129.423
636.034,946.651,667.198,1846.841,1014.710,818.629,823.362,475.000,392.358,846.754,134.303
638.879,957.932,666.747,1894.974,1003.619,813.575,834.540,482.299,386.792,853.262,138.627
606.799,975.953,651.883,1833.907,1010.938,786.156,790.307,491.491,383.151,836.732,134.291
583.282,969.289,638.364,1807.245,1008.038,792.513,810.632,477.850,411.481,833.188,131.682
624.181,965.911,645.765,1813.583,994.895,780.871,809.687,465.864,398.651,833.268,131.974
618.235,960.766,671.364,1855.099,1038.829,812.323,814.245,468.000,390.896,847.751,136.225
637.906,983.077,660.111,1804.483,1025.929,795.589,836.853,467.145,396.094,845.243,131.294
607.705,970.170,667.099,1824.265,1006.548,788.220,789.423,465.654,404.925,836.001,132.955
644.349,971.226,664.562,1868.113,1000.538,816.925,806.638,454.874,370.462,844.187,137.856
642.020,987.353,682.488,1843.735,986.000,778.126,850.945,465.836,393.660,847.796,134.124
611.221,986.481,623.377,1893.921,1026.762,814.656,833.479,443.472,392.755,847.347,141.588
634.738,987.379,653.241,1855.285,1008.567,786.172,807.258,464.107,380.915,841.962,136.714
609.631,990.672,656.444,1834.603,1011.148,780.016,803.147,447.182,376.830,834.408,136.151
602.174,1002.996,629.265,1835.623,989.305,791.642,807.442,468.472,409.132,837.339,134.628
629.430,973.204,646.519,1886.768,995.452,804.016,811.687,482.107,399.443,847.625,138.027
629.591,962.847,664.142,1860.245,1054.200,789.161,792.546,468.565,380.660,844.662,137.467
613.564,963.834,639.488,1848.219,998.481,792.970,817.135,484.579,379.038,837.479,135.625
650.060,986.621,691.506,1897.040,1005.629,827.328,807.736,464.519,411.745,860.243,138.167
643.517,949.438,647.636,1857.887,1016.362,790.718,817.172,486.411,395.953,845.010,135.159
613.953,990.796,658.864,1842.947,1064.371,796.008,821.405,486.523,382.585,850.828,136.005
626.685,992.898,663.716,1868.815,990.629,800.306,803.485,479.178,380.689,845.155,137.209
650.409,973.715,679.488,1836.364,1034.305,786.048,804.252,475.916,417.038,850.837,132.622
634.060,948.111,641.951,1783.709,1020.067,766.688,804.865,473.621,384.189,828.584,129.756
663.443,969.170,648.333,1871.583,1000.048,813.126,813.945,496.528,407.783,853.773,135.120
626.953,959.417,647.272,1826.894,1030.390,808.309,811.626,489.206,377.660,841.970,133.592
635.168,978.226,639.883,1867.179,1027.624,813.661,847.926,477.575,381.632,852.097,137.540
639.631,1013.123,655.821,1836.974,1002.100,802.454,794.227,476.500,405.557,847.376,133.711
606.765,979.426,636.296,1828.007,1060.962,799.495,805.650,477.079,388.396,842.453,135.115
649.081,1009.498,670.407,1877.450,1011.471,800.011,797.896,485.893,388.377,854.454,137.459
608.785,979.460,692.265,1920.788,1019.700,803.763,769.454,474.678,387.802,850.744,142.219
598.960,959.809,657.944,1838.139,1032.390,795.102,809.626,463.121,400.000,839.455,135.057
635.470,952.400,651.290,1885.126,1015.690,796.782,845.589,461.103,392.453,848.434,138.704
617.121,986.915,660.327,1812.192,1022.329,798.793,806.626,474.523,399.113,841.993,132.062
666.463,1017.655,653.926,1857.252,1036.300,792.715,822.558,485.902,405.858,859.848,135.286
628.644,974.868,654.889,1808.815,978.881,804.331,836.558,465.084,392.170,838.249,131.346
604.275,950.494,654.907,1809.444,1015.667,792.108,821.362,459.963,383.519,832.415,132.760
610.705,977.213,642.290,1836.914,1028.262,787.293,830.638,489.967,387.217,843.389,134.718
627.570,964.664,676.012,1889.609,1032.724,790.468,810.920,484.430,372.736,849.904,139.380
612.094,1006.111,684.784,1849.735,1025.305,809.755,792.319,497.972,381.755,851.092,135.473
625.128,982.868,657.722,1831.152,1000.033,807.043,831.902,477.636,395.151,845.404,133.236
604.765,972.536,646.506,1853.007,1012.614,775.306,798.123,482.336,389.472,837.185,136.223
590.611,977.115,636.710,1746.497,1008.838,763.411,809.301,460.570,381.085,819.349,128.145
626.846,966.536,655.290,1844.099,1023.276,783.449,814.883,470.808,378.943,840.459,135.632
668.544,985.894,636.932,1833.424,1018.767,794.914,811.939,488.299,419.934,850.961,132.061
655.584,951.838,690.019,1848.894,1004.900,798.524,770.190,476.224,401.830,844.223,133.557
648.919,975.336,664.741,1792.377,1025.981,797.608,811.098,472.271,407.991,844.036,129.171
620.517,942.374,654.278,1823.868,1001.367,803.933,786.626,452.743,402.698,832.045,132.961
628.530,973.004,665.685,1868.960,1007.929,784.086,793.982,459.808,407.491,843.275,136.830
577.953,994.694,660.278,1784.311,1022.905,782.847,789.626,482.084,419.632,834.925,129.599
625.886,995.464,677.179,1797.795,1040.257,782.922,829.258,487.425,406.472,849.184,129.998
651.544,980.698,668.611,1825.026,1028.510,807.543,846.822,486.374,375.406,852.281,132.923
615.664,1000.438,669.710,1844.907,1002.929,816.460,812.344,459.930,380.292,844.742,136.008
627.336,967.830,673.938,1817.404,1003.210,769.892,791.509,462.369,388.642,833.570,132.606
613.638,985.460,641.117,1813.371,1001.214,804.371,788.748,480.537,377.170,833.958,132.980
607.154,978.706,671.056,1798.411,986.252,780.056,816.258,488.421,413.009,837.703,129.194
622.295,962.732,640.049,1835.020,1017.924,791.556,792.497,487.093,405.349,839.391,133.436
615.658,1002.549,669.173,1772.689,1000.248,787.809,800.767,481.014,400.962,836.763,128.010
618.597,943.957,685.154,1812.868,1015.648,774.075,823.620,480.397,401.453,839.530,130.874
619.691,985.587,654.821,1816.960,1003.967,802.984,842.681,486.192,398.660,845.727,131.769
595.651,950.251,659.000,1790.437,1053.171,794.272,846.129,483.266,396.547,840.969,130.499
619.423,930.719,654.481,1818.834,1004.448,795.656,832.607,464.285,385.547,834.000,132.677
651.456,958.477,657.241,1897.417,1036.324,764.841,792.098,469.678,389.151,846.298,140.002
662.423,983.102,681.494,1833.662,987.705,790.960,813.558,459.346,383.330,843.953,133.459
603.262,984.574,662.043,1766.391,1022.619,773.855,838.202,460.902,418.462,836.701,127.940
