0059-0047,0036-0041,0036-0055,0020-0009,0038-0115,0052-0095,0075-0096,0103-0061,0102-0035,0089-0037,0063-0028,0035-0012,0075-0069,0034-0017,Average,Err
1503.546,567.239,483.230,413.524,511.048,577.019,356.955,503.098,381.247,399.530,504.939,690.059,354.037,792.343,574.130,76.134
1603.936,552.456,458.807,434.143,516.216,539.604,372.679,477.207,409.082,393.108,490.164,713.926,338.787,831.571,580.835,83.177
1540.302,561.058,476.090,392.038,526.976,534.255,361.878,476.134,404.459,396.964,488.770,717.824,362.110,777.514,572.598,78.548
1565.192,547.117,484.131,390.324,527.557,572.009,324.987,467.902,416.047,414.699,488.200,727.007,348.206,829.143,578.751,81.356
1574.956,539.511,473.426,394.114,501.449,561.613,370.442,524.317,383.329,399.301,476.079,736.125,330.331,779.971,574.640,81.424
1546.458,537.460,473.316,372.381,538.359,568.387,356.821,485.890,385.906,429.554,496.700,709.294,349.029,764.400,572.425,78.940
1560.029,550.068,468.918,421.762,523.802,536.830,348.532,476.244,419.812,378.289,502.427,712.787,368.022,842.086,579.258,80.550
1601.388,554.547,499.717,386.448,525.066,529.406,369.532,473.988,367.765,377.241,463.439,738.956,340.551,760.714,570.626,83.381
1546.870,528.913,482.529,389.800,507.605,481.868,338.526,487.378,370.188,407.699,475.079,689.463,338.228,823.229,561.955,80.643
1596.584,559.964,491.078,381.733,541.964,517.821,356.378,474.098,403.765,406.530,493.564,693.243,331.963,741.829,570.751,81.927
1630.161,539.948,459.230,420.838,526.503,462.519,336.038,467.951,419.329,373.916,496.973,722.743,347.066,798.457,571.548,85.405
1552.593,549.663,485.361,407.343,536.479,481.358,371.346,467.817,385.824,402.108,463.939,702.507,354.853,751.971,565.226,79.167
1586.830,564.129,479.648,389.171,500.527,469.858,372.494,476.024,381.247,386.988,466.936,691.772,352.257,782.057,564.281,82.190
1522.352,535.495,470.316,405.171,527.521,433.000,351.744,499.634,400.824,390.916,486.342,674.037,347.390,774.171,558.494,77.799
1570.240,538.663,489.918,412.571,517.401,394.170,333.590,511.902,421.494,384.410,457.421,678.985,323.074,690.486,551.738,80.733
1548.018,576.576,472.348,401.352,495.868,388.094,358.981,503.268,361.271,388.120,457.097,677.676,348.081,728.086,550.346,79.921
1560.982,544.285,465.344,413.362,510.114,411.066,355.192,471.476,397.471,378.494,476.812,698.007,340.522,815.743,559.919,81.630
1571.707,562.023,479.775,413.610,489.874,379.698,340.096,437.732,388.188,392.976,466.427,710.191,333.390,844.429,557.865,83.699
1580.698,555.537,458.836,427.152,520.515,355.642,384.519,450.415,371.835,368.771,475.930,693.059,322.794,791.314,554.073,83.357
1505.081,548.065,463.902,406.181,513.904,375.217,323.878,470.207,374.200,401.892,483.721,677.125,327.191,708.400,541.355,77.483
1541.991,539.476,463.578,419.371,506.198,374.943,349.128,469.780,393.106,413.590,504.148,695.926,346.721,744.257,554.444,79.329
1584.593,568.304,469.930,448.581,510.449,380.670,371.955,489.317,401.106,360.687,486.661,690.765,349.721,838.029,567.912,83.098
1552.705,568.793,487.561,399.162,567.132,356.925,363.923,512.244,377.200,401.723,471.964,728.184,358.934,741.057,563.393,80.376
1549.361,565.790,494.127,413.229,547.287,367.349,357.378,481.817,406.047,377.843,473.297,743.390,347.713,745.229,562.133,80.386
1601.302,546.890,460.480,399.981,541.281,378.321,337.353,494.000,428.200,349.217,475.561,716.904,342.669,824.286,564.032,85.047
1589.152,551.000,491.414,452.029,513.012,393.745,366.763,513.073,379.024,377.590,486.773,707.993,330.272,811.200,568.789,83.087
1566.797,566.107,476.570,417.419,537.563,400.368,367.494,511.390,419.741,387.904,484.915,703.000,344.449,924.629,579.167,83.177
1598.194,558.013,489.041,391.095,529.192,430.717,364.647,503.695,386.494,425.771,490.794,707.081,349.412,743.257,569.100,82.119
1555.379,561.871,483.344,387.800,535.287,425.349,371.122,455.756,381.212,402.133,473.148,712.794,362.559,752.743,561.464,80.034
1590.040,549.531,460.500,402.981,541.689,427.425,368.981,496.927,416.141,412.301,499.348,719.426,340.316,716.571,567.298,81.368
1567.229,541.401,467.570,404.848,508.970,446.472,379.686,493.098,393.306,392.120,493.306,753.368,366.206,856.886,576.033,82.061
1537.714,539.638,472.197,393.467,510.958,482.066,364.058,471.537,398.059,384.940,497.370,690.360,370.243,807.971,565.755,78.937
1536.925,551.003,473.512,384.029,503.257,447.953,342.244,507.817,390.329,360.145,481.418,753.272,360.081,772.943,561.781,80.062
1599.042,550.159,461.926,391.429,500.796,430.953,340.974,505.488,441.412,390.855,470.379,678.213,369.544,711.000,560.155,81.835
1554.185,556.223,468.074,420.724,494.581,457.321,357.288,428.634,418.282,399.578,489.609,701.765,347.449,781.600,562.522,80.003
1527.458,561.078,487.934,395.486,521.000,438.283,367.532,480.183,348.824,373.193,488.652,719.132,345.044,774.229,559.145,79.218
1523.077,543.162,470.639,372.924,504.719,462.104,360.769,438.366,399.294,391.711,488.627,695.375,340.272,750.829,552.991,78.229
1578.053,544.893,470.082,410.686,519.162,485.792,350.910,501.098,380.059,409.783,473.733,723.426,360.824,860.114,576.330,82.577
1603.736,569.272,513.230,393.286,507.677,533.132,357.647,461.744,422.812,376.000,473.091,668.625,335.691,800.429,572.598,83.037
1588.088,542.120,498.205,391.057,531.263,470.057,392.026,492.049,416.071,396.578,484.479,685.625,345.890,740.229,569.553,80.728
1573.011,539.505,496.885,404.629,514.114,507.896,351.635,513.890,416.294,382.337,493.264,670.640,330.412,738.714,566.659,80.116
1611.062,538.265,498.484,402.914,541.120,510.415,352.397,472.366,380.529,386.795,483.936,724.125,343.000,835.429,577.203,84.545
1557.736,565.877,471.664,393.657,497.587,569.387,372.468,448.744,378.518,422.711,492.776,692.912,331.993,672.914,562.067,78.933
1567.811,552.492,475.775,415.495,510.473,492.792,349.865,525.244,429.824,410.398,485.364,683.199,327.971,652.457,562.797,78.844
1561.784,559.553,506.172,397.048,547.473,505.925,372.449,485.220,383.624,388.145,487.258,744.338,336.544,736.400,572.281,80.042
1524.467,533.489,498.430,412.829,512.898,523.075,359.859,446.841,374.941,369.229,476.485,732.809,342.096,632.486,552.852,77.337
1573.231,547.032,479.615,403.476,497.605,528.019,361.551,476.610,371.894,396.386,488.379,727.493,339.544,822.171,572.358,82.051
1572.793,554.990,477.992,428.943,555.623,508.009,360.167,446.793,406.953,423.410,498.206,719.081,340.934,883.514,584.101,82.092
1554.357,536.469,492.016,398.352,536.485,531.991,357.942,504.610,388.694,407.084,473.870,734.250,346.066,825.029,577.658,80.415
1596.009,562.217,491.111,388.629,559.766,519.792,348.333,458.073,418.012,389.699,484.176,706.750,344.684,751.257,572.751,82.107
1604.297,559.230,481.816,396.429,497.186,512.660,358.064,497.585,399.941,416.771,500.397,722.507,367.779,659.629,569.592,81.315
1605.593,557.411,500.865,390.619,543.281,506.047,366.385,456.646,387.165,412.313,473.388,723.713,343.978,843.629,579.359,84.051
1554.388,553.181,478.504,420.190,484.150,565.821,362.103,468.427,380.400,382.494,485.858,703.309,342.434,724.743,564.714,79.293
1587.720,579.874,518.184,399.067,503.922,538.226,344.160,518.902,362.671,391.024,493.597,745.471,357.132,779.029,579.927,82.252
1548.317,534.087,482.910,432.467,521.713,526.264,354.077,477.378,398.518,412.843,470.388,694.059,341.007,811.171,571.800,79.357
1528.348,565.091,488.590,402.667,520.635,510.509,365.994,499.012,407.012,371.988,476.548,750.875,333.985,804.200,573.247,79.004
1585.048,566.764,488.471,412.838,514.198,534.415,366.724,476.683,388.059,390.337,482.836,703.706,344.956,758.771,572.415,81.226
1595.066,556.757,506.701,401.381,521.216,553.311,363.936,506.439,422.447,403.108,486.497,707.890,334.610,804.000,583.097,81.938
1568.015,527.301,492.598,391.048,523.515,518.358,365.179,494.841,392.788,411.373,484.961,720.162,353.228,803.314,574.763,80.678
1570.656,546.825,489.393,416.029,505.784,570.604,374.731,495.207,388.071,372.108,510.155,731.669,349.676,737.971,575.634,80.121
1575.932,552.207,497.328,445.648,507.707,495.830,335.615,505.610,389.906,388.699,492.152,717.118,359.206,742.629,571.827,80.452
1574.619,575.463,486.516,444.562,483.180,551.972,350.365,490.573,385.565,370.578,472.861,694.294,328.485,787.771,571.200,81.404
1572.132,553.877,503.787,409.571,492.623,541.736,351.853,532.988,395.753,401.386,471.300,697.890,350.213,757.829,573.781,80.136
1619.225,595.058,499.738,401.705,529.521,542.425,350.994,522.256,376.824,395.988,488.194,713.213,360.125,675.714,576.498,82.587
1575.500,562.974,503.512,406.752,511.246,553.858,355.045,479.390,360.671,402.675,484.703,724.522,352.897,733.086,571.917,80.715
1583.493,570.424,528.221,411.352,508.970,527.745,348.904,507.524,371.188,372.265,479.327,707.382,360.912,791.200,576.351,81.759
1585.077,538.964,515.418,407.638,505.599,545.038,333.782,501.500,375.318,380.711,456.588,734.831,365.654,852.629,578.482,83.310
1558.654,542.854,475.590,390.419,520.503,540.613,368.571,467.280,376.400,444.349,488.397,689.765,358.412,756.343,569.868,79.139
1584.617,567.981,501.549,403.571,489.922,503.792,355.346,482.866,398.824,389.614,484.885,755.088,328.375,765.171,572.257,82.253
1552.645,557.201,490.209,390.705,549.347,460.972,343.596,507.927,387.035,394.265,478.164,669.574,351.221,780.429,565.235,79.739
1595.229,559.968,493.914,445.171,501.383,502.283,359.923,492.878,376.624,362.675,466.018,702.449,373.625,750.114,570.161,81.806
1622.150,569.016,482.119,425.505,535.862,522.632,371.513,497.610,393.847,350.229,475.642,719.507,370.647,816.343,582.330,84.290
1496.619,537.210,500.549,391.410,502.162,584.123,356.032,503.817,423.906,357.145,473.548,765.551,336.059,785.400,572.395,77.150
1551.703,550.809,498.943,413.629,506.299,482.858,370.833,544.646,399.906,433.735,482.803,707.493,355.088,764.657,575.957,78.349
1526.764,576.434,512.488,395.695,526.060,483.066,355.750,443.793,386.165,397.096,477.906,761.772,351.088,796.029,570.722,79.167
1630.465,539.874,518.496,420.990,520.946,454.349,370.641,497.110,431.365,410.036,479.430,704.478,335.066,765.057,577.022,83.752
1619.434,562.845,527.135,420.362,498.054,512.198,362.179,490.220,399.259,393.072,476.282,735.471,352.816,724.857,576.727,83.017
1615.945,581.699,513.463,381.619,512.114,489.632,384.904,502.280,431.424,405.458,500.033,685.015,320.132,787.914,579.402,83.133
1589.035,553.129,534.070,388.305,521.521,428.189,374.750,468.561,391.424,390.169,487.452,661.478,367.015,739.314,563.886,81.211
1549.231,571.693,536.066,372.057,515.156,468.575,352.519,519.963,386.435,394.265,470.282,761.721,362.868,876.971,581.272,81.721
1614.963,576.586,501.373,423.533,510.162,434.915,359.288,521.244,396.318,384.687,481.382,703.735,338.963,847.343,578.178,84.707
1598.280,545.841,526.000,411.171,505.772,417.679,350.346,512.171,378.529,409.554,480.139,742.434,344.632,774.914,571.247,83.207
1510.912,560.861,493.496,396.200,520.581,396.019,351.827,474.720,398.882,378.771,486.179,711.081,353.507,755.971,556.358,77.673
1560.084,570.754,501.779,414.400,508.796,407.623,358.147,529.427,371.647,394.807,480.300,670.610,343.015,798.829,565.016,80.734
1552.833,535.845,503.143,440.657,508.455,449.613,360.077,506.207,368.424,399.639,464.415,696.890,321.169,765.771,562.367,79.894
1584.533,565.731,496.074,401.486,499.156,427.415,387.397,444.524,402.447,407.916,491.255,738.574,325.772,793.629,568.993,82.567
1557.767,548.566,506.500,406.514,513.695,417.000,355.615,423.841,388.741,413.241,482.539,712.985,356.412,707.257,556.477,79.803
1548.430,563.495,517.721,392.971,534.144,411.415,348.494,485.732,384.518,390.831,474.503,654.485,334.397,831.971,562.365,80.816
1594.877,540.204,515.127,395.105,540.467,425.802,341.981,478.317,376.859,425.301,473.412,732.684,351.985,760.686,568.058,82.832
1561.460,548.123,487.492,403.543,514.168,414.255,351.090,489.732,379.471,395.422,490.900,711.838,355.037,750.429,560.926,80.511
1550.885,545.401,519.709,410.362,516.707,397.613,345.846,460.415,371.682,394.651,496.964,733.500,346.662,748.086,559.892,80.429
1606.352,554.000,492.119,416.095,538.898,455.679,371.962,489.524,457.871,376.928,494.697,727.875,330.044,748.971,575.787,82.479
1616.189,554.139,500.033,390.352,511.802,409.585,353.250,482.573,409.953,419.458,486.370,677.684,359.618,775.800,567.629,83.577
1593.337,572.790,500.066,400.067,526.012,464.019,375.936,458.683,381.365,389.627,478.536,743.279,332.390,697.971,565.291,82.166
1582.998,560.207,519.209,404.581,513.527,461.075,365.609,471.402,372.118,404.578,480.818,744.110,355.801,898.457,581.035,83.898
1592.619,590.890,495.115,414.343,508.689,472.123,374.115,492.439,394.659,403.217,503.848,737.485,348.559,792.171,580.019,82.119
1560.793,543.955,513.529,414.171,513.647,470.915,358.923,493.512,392.541,399.145,492.633,687.324,321.191,761.343,565.973,79.922
1538.104,573.702,510.873,416.076,513.701,480.434,367.705,463.756,391.753,389.904,482.924,707.919,328.199,850.143,572.514,80.035
1575.586,560.372,536.492,398.057,478.174,481.472,364.692,480.512,361.835,372.217,494.864,725.625,357.088,784.686,569.405,81.821
1574.780,547.738,496.119,411.086,523.287,497.830,351.032,489.854,412.247,386.253,482.476,727.618,332.294,799.371,573.713,81.523
1504.522,563.032,505.525,404.495,497.365,503.179,371.160,439.049,380.882,400.663,488.415,703.051,335.868,762.457,561.405,76.631
1535.088,540.987,504.152,411.229,498.629,531.443,333.949,487.024,396.612,396.145,464.127,714.632,350.507,769.571,566.721,78.612
1537.229,552.447,494.520,450.057,517.000,499.066,343.359,456.890,397.259,388.578,458.939,724.978,347.647,709.229,562.657,78.086
1553.110,524.469,541.500,390.981,484.617,511.264,365.865,446.902,403.059,386.807,473.433,714.809,344.971,695.057,559.775,79.074
1533.152,547.871,497.283,424.190,507.653,492.651,366.083,506.951,384.576,410.108,480.091,706.346,364.801,759.971,570.123,77.425
1600.663,576.324,497.115,370.219,509.419,516.283,370.154,471.878,386.529,384.518,484.285,707.088,365.316,827.771,576.254,83.472
1532.524,558.013,519.570,399.171,501.611,499.434,342.660,499.829,408.341,395.578,470.985,703.779,341.449,710.171,563.080,77.593
1564.562,533.269,516.889,385.229,508.862,519.358,380.910,526.305,369.529,389.723,475.109,718.868,342.132,778.800,572.110,80.519
1547.104,561.951,533.660,377.019,513.024,562.170,350.731,467.134,393.788,380.663,468.930,730.176,334.603,780.457,571.529,80.107
1584.355,548.223,515.094,389.724,518.246,532.651,349.955,501.744,374.776,394.590,481.864,730.838,345.449,745.600,572.365,81.621
1578.273,557.880,515.209,383.543,496.437,513.821,349.885,505.598,398.518,401.349,468.918,654.213,356.426,784.229,568.878,80.886
1589.575,550.557,508.611,391.562,521.018,536.849,374.494,504.171,388.341,371.229,500.924,657.199,344.993,794.829,573.882,81.673
1578.553,565.337,510.057,406.610,508.413,566.708,389.269,459.659,392.835,377.566,478.873,714.088,359.449,828.629,581.146,81.538
1565.593,559.728,516.357,409.181,523.587,515.679,353.872,484.524,388.506,424.084,450.248,673.169,343.426,885.600,578.111,81.704
1542.441,565.356,477.914,427.829,468.365,525.877,354.955,480.659,378.494,384.952,455.155,678.919,334.801,664.086,552.843,78.144
1555.703,535.476,531.693,392.695,519.719,508.075,361.276,486.866,378.565,378.072,460.736,703.757,311.243,707.257,559.367,79.862
1581.767,527.896,511.090,428.086,518.683,566.434,360.788,495.256,389.318,390.289,468.215,670.926,325.647,811.600,574.714,81.576
1516.009,527.735,521.889,407.200,504.707,546.708,355.795,472.098,397.471,391.072,479.285,720.559,328.404,708.457,562.671,76.774
1609.925,535.803,487.820,417.895,509.497,593.066,344.295,520.415,406.882,367.518,474.364,716.382,349.331,816.200,582.099,83.774
1569.403,551.165,524.520,404.333,536.635,570.255,364.397,496.159,409.765,368.012,485.358,662.669,342.890,764.714,575.020,79.824
1590.057,546.385,517.730,402.086,495.072,547.811,351.782,479.317,421.459,345.988,463.576,706.956,351.640,761.800,570.118,82.088
1560.696,533.265,510.127,400.619,500.766,582.962,366.756,465.085,391.529,373.952,488.770,721.618,344.044,741.657,570.132,79.948
1551.756,541.757,491.217,389.695,530.377,550.349,346.955,506.756,397.741,359.470,467.503,712.647,356.669,792.257,571.082,80.140
1548.797,562.540,490.336,397.552,524.521,519.745,353.571,494.195,397.882,405.795,474.594,739.463,366.331,822.057,578.384,79.853
1551.626,543.307,515.975,406.219,528.174,557.755,365.481,496.439,394.729,371.482,478.491,686.662,351.368,699.714,567.673,78.241
1569.540,540.424,533.918,402.705,502.305,572.368,375.962,470.537,385.565,393.410,472.070,710.809,335.301,736.457,571.526,80.139
1544.300,542.482,533.205,408.638,488.743,566.604,353.737,500.439,404.824,394.410,468.618,711.794,355.537,809.257,577.328,79.109
1531.826,564.871,520.791,412.667,505.970,539.208,360.660,503.561,381.518,400.229,480.736,749.294,330.169,750.400,573.707,78.244
1565.795,563.521,510.611,400.010,503.186,557.066,355.481,525.146,373.282,361.675,478.509,700.463,342.757,765.400,571.636,80.623
1585.427,571.065,521.770,413.648,515.479,532.217,350.731,499.439,399.224,404.301,468.809,740.456,345.963,816.200,583.195,82.053
1568.482,561.660,508.615,420.962,535.683,595.585,337.109,526.622,412.729,370.241,506.079,706.735,338.000,704.314,578.058,79.518
1550.590,560.663,515.770,389.686,492.731,558.509,331.885,450.098,368.235,384.120,477.212,696.257,341.184,710.914,559.133,79.688
1568.498,541.029,517.791,413.686,511.958,618.858,367.962,497.732,390.118,375.554,466.139,718.919,345.434,750.886,577.469,80.251
1585.941,544.537,508.504,382.076,511.964,559.387,361.404,480.939,418.247,405.807,481.242,695.676,347.154,779.600,575.891,81.240
1562.579,525.644,532.783,407.152,516.772,546.802,357.224,453.476,394.965,359.241,463.685,698.154,340.301,753.829,565.186,80.379
1522.786,558.424,512.529,397.105,527.557,526.519,369.538,517.854,393.200,416.627,486.709,670.566,344.132,727.200,569.339,76.107
1526.130,536.722,503.447,423.419,545.377,529.340,338.449,497.915,350.506,390.614,488.467,665.846,354.603,735.686,563.323,77.318
1550.555,545.482,507.484,392.562,518.551,560.594,356.045,473.573,398.129,414.494,476.476,730.103,341.360,777.000,574.458,79.483
1567.333,554.201,511.676,378.495,533.749,577.491,366.904,506.744,396.953,383.193,471.612,702.691,343.934,803.971,578.496,80.768
1589.978,544.922,513.447,411.610,528.383,517.170,351.929,483.159,402.941,409.169,475.412,718.316,321.750,884.600,582.342,83.668
1547.661,549.744,516.164,432.343,522.006,512.009,359.314,508.293,403.635,384.566,490.570,714.265,344.816,752.657,574.146,78.408
1568.216,546.942,516.496,415.371,528.964,541.443,357.667,464.976,392.224,368.566,472.476,702.522,345.162,740.086,568.651,80.212
1527.013,553.913,517.746,389.790,514.880,549.604,378.923,484.622,437.094,412.108,464.582,695.868,360.176,754.229,574.325,76.460
1538.626,533.388,535.996,374.267,504.305,563.792,362.750,449.512,390.541,402.855,477.624,700.199,344.066,731.914,564.988,78.357
1539.480,546.447,502.320,395.343,493.323,465.802,365.788,485.085,399.059,364.301,475.185,674.985,348.162,761.514,558.342,78.789
1577.046,541.175,523.754,383.790,522.515,522.802,373.526,516.000,354.800,366.482,461.655,705.610,348.669,786.457,570.306,81.800
1589.165,532.304,513.480,387.390,524.317,531.877,346.981,490.927,372.118,400.012,474.291,674.868,331.176,739.686,564.899,81.750
1554.907,550.424,525.234,387.752,495.455,501.481,340.058,502.683,406.376,400.169,479.430,731.507,332.993,737.686,567.583,79.777
1598.696,545.220,502.635,390.124,500.407,472.887,350.090,488.073,384.847,372.867,477.694,709.412,349.618,748.686,563.661,82.873
1580.639,566.317,500.168,396.629,519.551,507.500,392.096,451.329,387.929,380.386,478.770,696.801,345.596,798.257,571.569,81.580
1625.670,545.689,512.885,399.829,513.144,474.887,349.987,466.305,405.800,387.554,474.645,698.809,357.596,738.886,567.978,83.855
1572.608,559.890,514.697,388.933,505.820,464.698,370.891,473.232,387.059,409.964,505.636,712.426,339.140,746.771,567.983,80.603
1539.070,563.443,500.119,404.143,548.204,445.302,383.391,514.902,362.706,406.819,473.882,740.515,352.125,748.486,570.222,78.658
1602.522,589.599,519.857,412.686,533.874,472.302,361.103,524.878,399.835,395.301,484.391,718.471,356.294,698.114,576.373,81.461
1567.460,558.311,516.795,380.724,533.317,508.245,351.000,487.427,393.588,382.229,451.245,727.390,338.699,765.200,568.688,81.143
1549.370,546.741,516.451,389.229,502.144,445.528,375.179,514.146,365.965,396.687,462.276,707.618,353.787,760.943,563.290,79.578
1533.066,549.913,512.660,415.057,510.108,482.953,349.045,496.268,378.659,380.108,466.758,710.904,351.640,886.086,573.087,80.536
1524.612,553.576,517.578,384.029,520.856,451.509,375.340,465.951,368.906,362.964,472.264,698.566,323.176,731.657,553.642,78.466
1532.718,551.010,529.594,418.200,511.210,484.915,368.494,482.902,408.741,385.169,485.988,687.588,331.956,802.571,570.075,78.329
1571.148,545.858,518.463,408.905,517.671,472.104,364.538,503.427,406.976,369.337,491.203,684.022,367.956,681.029,564.474,79.193
1563.229,542.799,512.619,384.981,495.641,480.604,381.410,488.366,386.847,407.554,476.955,703.147,339.265,766.400,566.415,80.130
1582.628,552.288,496.734,409.190,511.940,504.481,374.801,477.622,376.471,414.325,468.752,670.618,344.632,778.571,568.790,81.052
1551.804,554.673,508.570,393.743,529.617,467.160,367.051,471.707,367.294,390.120,485.885,701.831,359.610,714.086,561.654,79.025
1567.042,549.715,518.385,398.143,523.814,543.745,361.071,501.890,385.624,397.651,471.297,714.574,355.235,712.371,571.468,79.492
1512.775,526.437,513.881,390.505,481.587,494.245,360.641,473.427,405.424,379.723,465.709,699.118,334.110,732.429,555.001,77.014
1584.407,561.097,518.004,400.952,559.581,515.226,375.994,500.366,375.788,385.819,469.794,706.610,361.699,703.171,572.751,80.412
1515.709,551.861,502.725,405.133,501.880,499.925,368.853,442.915,367.141,378.940,477.058,706.993,336.831,777.571,559.538,78.035
1543.760,546.751,523.115,407.257,489.473,497.000,357.154,506.073,385.212,363.711,492.327,707.375,346.500,778.114,567.416,79.328
1544.068,532.984,517.234,410.210,480.677,502.528,379.846,450.378,395.471,402.108,482.015,635.669,354.235,785.829,562.375,78.393
1511.178,542.243,511.684,404.676,496.287,511.726,355.513,493.317,356.353,421.096,463.039,682.581,355.897,782.114,563.408,76.937
1516.134,541.793,520.197,443.962,498.054,539.830,353.538,490.329,384.141,379.217,472.467,713.199,345.882,685.257,563.143,76.179
1534.225,533.071,515.586,433.829,541.275,499.953,344.635,467.793,387.976,392.554,470.670,716.949,328.206,827.771,571.035,79.557
1593.815,536.414,535.090,375.714,500.072,522.604,364.853,475.829,376.000,405.108,465.745,674.544,327.110,704.829,561.266,81.726
1510.463,548.718,539.127,399.362,512.042,545.123,367.942,490.598,372.141,389.373,470.779,640.368,331.404,769.229,563.333,76.554
1538.183,542.298,503.721,416.581,565.994,523.698,363.647,495.402,390.694,372.602,470.918,715.059,352.934,734.057,570.414,77.997
1502.949,543.492,494.816,401.657,531.976,530.019,356.590,485.159,401.294,364.530,469.218,680.838,343.257,803.429,564.945,76.916
1534.002,553.673,525.320,409.352,506.287,544.991,377.795,450.573,396.506,405.952,485.045,712.838,348.074,711.143,568.682,77.164
1539.460,531.217,528.939,416.171,531.006,551.462,346.327,481.695,379.694,403.072,460.739,700.853,360.691,715.686,567.644,77.739
1494.797,558.285,506.529,418.962,511.425,533.123,343.647,519.707,395.071,386.108,470.588,687.699,346.794,800.829,569.540,75.998
1522.211,550.450,516.721,403.762,519.617,544.906,359.173,480.378,358.953,414.506,459.776,705.096,350.147,744.771,566.462,77.296
1525.998,533.317,506.111,428.514,500.269,559.925,339.641,497.659,378.200,392.940,471.415,691.029,349.529,714.829,563.527,77.068
1527.907,544.806,520.852,412.610,532.808,598.425,366.526,483.256,392.129,382.325,479.961,740.772,347.162,726.086,575.402,77.403
1549.379,548.754,532.684,402.552,537.335,528.208,367.917,492.012,407.282,372.687,481.158,694.743,344.625,734.000,570.953,78.420
1543.399,540.874,529.127,419.352,485.006,532.726,343.641,502.598,388.082,366.253,472.242,647.213,342.493,652.086,554.649,77.671
1535.870,546.204,509.725,402.733,492.766,543.009,363.462,516.890,392.518,395.892,460.330,729.404,324.735,801.171,572.479,79.219
1531.542,550.994,517.037,409.686,511.419,544.264,351.756,486.585,436.294,376.976,479.227,686.228,360.882,771.486,572.455,77.369
1540.009,536.259,518.988,414.019,484.030,543.538,341.090,493.549,389.929,406.446,469.761,719.537,366.949,679.771,564.562,77.584
1531.088,525.751,503.914,398.514,520.569,529.783,353.321,495.866,375.612,390.036,456.694,696.978,338.265,787.829,564.587,78.760
1498.881,546.294,522.160,397.838,511.096,541.500,355.500,495.988,390.306,420.446,459.815,708.022,350.015,723.143,565.786,75.205
1527.355,571.502,518.721,390.895,514.575,585.840,340.192,446.756,416.871,378.470,482.591,685.978,327.478,837.629,573.204,79.350
1509.526,541.612,501.402,400.371,509.174,598.151,355.231,517.915,388.212,396.446,464.276,699.941,354.243,719.914,568.315,75.948
1552.564,528.307,494.094,405.600,543.036,599.623,360.628,504.817,385.529,406.145,492.976,706.890,334.074,729.286,574.541,78.764
1514.441,540.502,531.291,409.638,520.419,571.387,371.013,484.720,387.282,412.000,465.161,632.287,363.404,727.771,566.523,75.255
1542.606,540.450,496.553,400.143,487.120,578.340,361.635,535.841,383.024,395.157,476.212,748.243,353.941,804.600,578.847,79.518
1545.057,544.667,542.627,380.724,519.820,543.028,350.109,481.341,401.588,361.771,468.512,733.618,349.419,803.657,573.281,80.156
1545.419,558.977,511.803,388.086,517.072,581.604,370.577,517.524,381.694,412.470,473.870,689.875,361.912,702.029,572.351,77.527
1520.322,552.650,527.139,396.086,524.204,543.585,370.750,488.268,387.047,370.048,469.570,706.926,347.647,728.714,566.640,76.978
1541.112,539.990,558.902,394.305,483.311,581.840,382.308,508.488,370.494,422.169,477.906,725.544,341.287,805.314,580.926,78.959
1546.775,559.262,528.627,411.600,499.832,554.764,351.583,524.976,398.306,412.819,477.824,725.184,336.603,824.571,582.338,79.533
1495.901,536.890,514.615,396.162,523.964,550.368,348.526,466.220,385.047,404.904,446.709,693.846,366.154,754.171,563.105,75.620
1438.700,536.036,495.414,386.295,486.299,560.991,356.885,489.463,431.659,383.783,458.879,695.007,338.537,668.714,551.904,71.236
1518.130,539.550,492.488,394.943,509.078,559.604,347.397,466.707,393.800,398.892,475.488,777.154,338.066,735.629,567.638,78.047
1538.361,546.608,524.357,388.257,503.940,553.123,367.590,520.476,374.447,432.000,488.548,681.537,348.176,771.629,574.218,77.835
1506.137,562.984,514.324,399.638,504.874,586.547,365.705,456.463,400.929,393.675,470.945,684.316,345.375,792.457,570.312,76.604
1535.914,545.311,499.615,389.343,515.659,568.528,334.590,492.573,384.635,402.000,484.179,744.471,341.412,750.057,570.592,78.915
1572.586,528.168,515.963,370.533,511.790,567.538,371.750,472.439,406.141,381.988,468.527,706.934,334.287,762.714,569.383,80.995
1553.203,574.340,519.504,395.581,499.222,528.604,358.263,443.902,413.859,348.133,480.321,696.162,362.647,767.943,567.263,79.756
1521.066,572.592,499.348,420.971,519.120,532.453,369.346,472.451,379.600,392.205,488.936,747.676,326.441,809.943,575.154,78.508
1565.456,518.508,522.639,405.733,485.341,572.151,346.532,499.561,422.847,365.627,469.288,684.853,334.735,644.914,559.870,79.256
1506.551,550.252,502.865,387.610,487.240,529.104,358.250,463.939,365.706,396.470,475.470,707.904,327.404,830.657,563.530,78.439
1480.443,552.256,533.004,409.590,496.994,577.038,357.192,495.622,401.059,414.831,469.967,676.551,327.074,725.600,565.516,73.867
1539.403,579.602,494.635,405.086,527.719,570.566,354.442,466.049,397.718,415.313,453.791,664.184,359.574,747.000,569.649,77.702
1529.220,564.120,514.820,422.429,495.359,597.283,332.006,496.402,399.282,399.964,472.976,726.574,349.713,741.543,574.406,77.690
1561.740,540.136,525.025,389.105,510.527,560.726,363.282,470.183,387.259,388.422,462.061,685.904,359.235,737.486,567.221,79.518
