0007-0009,0022-0023,0037-0064,0001-0070-0060,0049-0080,0061-0081,0064-0093,0039-0090,0049-0096,0065-0111,0086-0112,0106-0122,0124-0109,0108-0046,0105-0025,0100-0012,0079-0020,0047-0003,0125-0015,Average,Err
346.268,663.220,454.222,315.352,412.708,401.036,351.351,373.532,341.950,424.718,426.788,497.973,287.175,366.596,335.995,558.640,329.378,407.875,285.209,398.947,21.126
344.459,647.231,456.584,329.596,417.427,398.600,343.252,343.809,344.671,464.277,438.569,501.214,283.246,366.154,352.340,584.890,323.892,484.175,268.279,404.877,22.267
324.639,682.505,445.094,337.006,427.371,401.655,371.378,366.798,341.643,449.099,417.169,503.941,284.351,377.115,347.832,587.490,309.757,452.125,289.558,406.133,22.650
339.814,671.385,451.079,341.181,418.034,403.564,372.739,375.181,346.714,450.183,412.356,510.717,275.246,380.163,360.995,601.170,313.232,578.825,248.558,413.218,24.679
341.475,663.791,445.501,321.620,396.067,387.782,351.523,336.851,314.200,455.832,408.569,524.262,278.860,366.308,374.707,538.275,314.222,560.100,284.814,403.408,23.261
341.814,683.802,448.625,324.190,405.899,359.873,350.126,357.202,343.857,461.668,418.337,531.203,259.140,370.413,365.089,617.545,311.919,535.625,271.907,408.328,25.406
333.355,661.982,445.740,320.741,409.124,376.218,364.432,391.138,359.521,467.807,460.831,513.567,302.281,391.673,346.366,607.735,317.865,462.350,263.256,410.315,22.895
331.049,643.769,441.950,316.187,403.640,383.855,378.865,373.128,340.364,472.554,442.594,510.519,272.921,343.981,335.141,610.030,315.665,492.750,278.791,404.619,23.233
338.929,641.022,447.193,333.795,412.101,375.036,349.054,359.543,341.464,462.936,417.056,530.674,281.053,368.981,357.801,586.395,329.076,455.450,254.581,402.218,22.266
330.956,629.440,444.390,338.587,409.966,362.291,355.477,361.000,348.579,443.015,407.206,499.139,296.649,365.913,368.754,636.910,320.222,403.750,283.349,400.294,21.795
329.410,660.817,449.071,332.979,416.652,391.764,342.252,395.287,343.329,428.891,407.969,498.182,287.763,371.115,348.152,626.775,317.005,436.050,278.605,403.267,22.798
340.601,656.322,454.048,337.584,377.315,391.327,375.541,350.074,334.557,433.777,435.062,506.642,282.219,366.644,364.806,659.340,312.714,405.300,283.465,403.544,23.668
343.781,631.117,440.773,340.581,391.820,400.818,359.117,385.064,325.550,480.426,435.994,513.107,263.158,378.577,352.230,638.160,310.384,372.100,255.744,400.974,23.397
357.432,658.286,447.187,333.566,401.730,400.527,372.892,356.021,386.350,451.322,439.981,502.947,286.079,358.327,362.492,667.000,315.124,412.925,288.233,410.443,23.423
358.235,652.538,439.833,321.283,441.348,396.382,354.135,383.085,354.536,443.193,441.544,504.829,266.298,356.135,351.901,693.980,308.816,377.425,282.535,406.738,24.930
337.863,662.575,445.403,326.027,401.022,432.200,352.027,365.298,324.014,416.960,392.975,501.503,274.807,358.808,351.492,713.290,319.022,362.750,323.093,403.217,25.396
356.060,650.894,443.945,332.533,429.955,384.982,348.477,356.500,333.729,459.104,423.681,523.936,267.026,374.875,357.126,721.650,322.232,385.375,272.419,407.605,26.098
347.180,665.593,441.331,330.355,399.730,379.327,342.649,361.170,360.100,438.832,419.669,536.711,288.614,355.202,352.565,820.640,331.038,341.700,289.698,410.637,29.729
339.361,641.678,449.283,327.738,409.528,401.109,365.234,377.319,356.107,469.574,416.369,527.679,277.877,345.327,345.634,863.010,319.876,355.375,266.628,413.406,31.266
344.077,631.821,447.958,334.386,384.202,408.109,350.847,344.819,346.007,458.426,422.738,502.850,282.719,372.731,365.613,968.355,331.892,374.025,282.651,418.643,34.827
317.705,632.509,447.970,322.136,396.798,383.255,358.468,371.830,350.357,464.931,408.144,495.626,276.377,361.337,365.314,1156.040,320.703,365.675,284.721,425.258,43.596
343.208,628.784,447.092,319.012,388.584,347.618,337.559,364.106,345.850,448.188,446.881,489.102,285.904,365.231,367.906,1342.195,318.827,391.075,243.837,432.682,52.672
347.656,656.824,451.118,328.651,384.921,348.909,356.883,363.915,339.036,473.460,440.712,539.225,293.965,380.135,403.634,1437.990,300.800,319.100,284.628,444.819,57.490
320.060,652.813,434.812,330.057,421.483,353.345,349.757,364.840,358.686,460.980,450.650,499.294,259.991,393.510,372.990,1519.250,309.616,365.050,260.372,446.187,61.426
320.322,669.245,435.418,332.042,398.753,389.200,365.838,381.766,322.136,436.748,429.175,522.668,281.658,381.538,378.267,1453.690,326.065,369.750,296.628,446.890,57.895
348.328,676.952,429.199,331.437,416.427,394.291,355.991,350.989,343.943,443.416,428.469,515.775,284.719,341.837,350.340,1428.330,315.584,522.350,261.116,449.447,57.181
342.082,805.256,444.858,343.633,385.258,382.473,380.901,349.606,331.229,439.079,419.550,499.246,283.737,381.452,468.079,1395.390,305.935,709.125,258.651,469.765,58.464
320.951,1145.579,459.461,342.401,365.382,378.455,342.514,374.330,316.093,450.589,427.556,519.053,347.175,368.885,539.246,1403.010,340.951,736.400,443.279,506.385,65.140
349.486,1400.033,742.817,395.973,545.011,387.436,372.126,393.521,393.129,463.896,436.694,710.160,543.149,411.240,652.979,1359.625,487.535,728.750,636.558,600.533,67.749
549.601,1470.901,1464.194,611.997,857.090,489.691,545.685,409.787,439.121,482.817,792.300,1395.299,613.281,858.087,831.754,1390.055,735.638,800.625,616.698,808.138,80.079
930.678,1521.227,1634.426,871.370,883.258,579.909,652.928,490.117,499.879,1075.693,1251.275,1789.738,669.588,1097.087,1153.921,1384.625,899.757,1222.225,688.209,1015.574,85.694
980.251,1473.385,1665.082,975.163,962.022,897.745,884.153,930.128,972.050,1683.153,1523.956,1832.545,695.070,1223.817,1203.346,1310.035,996.384,1408.900,807.837,1180.264,74.433
1018.350,1464.429,1703.432,971.045,1363.854,1319.727,1206.532,1198.372,1117.393,1740.010,1681.281,1924.016,654.132,1153.288,1247.639,1284.815,1057.292,1244.200,826.628,1272.444,72.086
974.896,1471.201,1723.915,975.383,1548.247,1294.091,1204.342,1348.064,1178.136,1774.723,1667.594,1860.096,689.053,1225.269,1264.984,1282.480,983.027,1377.575,785.000,1296.215,73.195
1026.033,1440.267,1786.391,967.566,1594.000,1336.673,1204.874,1292.372,1230.571,1788.500,1633.400,1886.348,686.254,1135.385,1273.026,1266.900,992.589,1292.775,840.581,1298.658,73.464
1036.563,1387.366,1752.861,940.181,1492.337,1345.582,1219.685,1293.862,1251.493,1768.574,1668.894,1953.749,657.333,1141.904,1223.623,1259.760,1018.097,1434.750,826.419,1298.581,74.616
986.033,1375.835,1781.115,951.913,1526.865,1393.400,1124.685,1377.649,1261.679,1799.490,1795.131,1885.829,625.289,1075.712,1193.812,1265.415,1035.092,1342.425,822.279,1295.771,78.262
984.891,1386.842,1748.564,921.750,1486.753,1358.818,986.739,1427.989,1258.143,1744.109,1689.631,1914.668,654.553,1094.673,1170.267,1232.285,1037.778,1352.200,786.186,1275.623,76.939
964.022,1324.165,1717.844,921.623,1521.787,1387.964,1078.982,1343.564,1201.657,1803.703,1762.594,1929.930,657.386,1063.077,1194.932,1248.350,1063.908,1281.625,742.047,1274.166,78.958
934.596,1329.945,1710.305,892.268,1448.449,1307.145,1021.198,1395.287,1258.600,1749.376,1658.519,1861.898,663.544,1052.663,1153.796,1252.925,976.459,1329.550,793.047,1252.083,75.073
946.355,1324.311,1695.981,865.765,1470.753,1286.073,987.072,1366.989,1269.693,1778.881,1648.175,1846.642,656.281,1060.106,1145.775,1214.115,1015.162,1315.950,759.837,1244.943,75.755
921.284,1350.172,1657.154,878.955,1516.517,1227.345,996.288,1410.266,1192.686,1712.599,1709.575,1868.086,691.088,1125.135,1149.099,1206.510,1014.405,1256.025,751.884,1243.951,75.112
921.301,1316.652,1667.161,860.910,1430.854,1252.000,932.063,1358.426,1165.207,1740.792,1605.162,1853.861,670.728,1111.519,1163.691,1191.390,1064.730,1368.300,718.326,1231.214,74.659
944.060,1223.875,1590.250,829.389,1358.360,1167.564,851.559,1359.021,1139.614,1580.475,1530.944,1744.257,693.167,1047.125,1040.613,1205.485,1011.162,1190.675,719.209,1169.832,67.360
928.464,1307.520,1608.799,833.602,1399.416,1186.873,941.604,1338.713,1128.643,1652.381,1592.081,1890.369,696.219,1069.817,1183.702,1200.990,1046.146,1192.700,771.837,1208.941,71.184
1030.361,1304.927,1567.559,799.006,1400.034,1157.236,881.892,1260.436,1077.029,1556.322,1566.419,1875.043,691.307,1171.452,1152.298,1238.340,1058.568,1256.725,731.581,1198.765,69.032
1133.557,1263.505,1559.912,798.627,1350.281,1146.909,891.468,1256.543,1131.543,1606.896,1449.237,1827.529,642.105,1076.423,1123.576,1182.195,1039.600,1186.950,780.047,1181.416,66.103
1209.694,1243.568,1487.189,778.620,1318.045,1106.055,909.694,1168.043,1047.943,1527.312,1451.787,1811.171,678.079,1109.471,1124.649,1175.505,987.492,1190.025,773.930,1163.067,62.829
1255.082,1251.630,1471.011,795.934,1265.225,1033.055,905.189,1154.245,1026.771,1474.426,1404.656,1756.957,644.500,1178.029,1092.754,1193.850,973.514,1193.350,788.372,1150.450,60.370
1311.208,1292.938,1483.536,785.780,1378.663,1220.927,991.667,1250.181,1033.971,1408.545,1500.606,1830.198,657.956,1189.452,1080.623,1189.990,973.022,1210.075,748.721,1186.214,63.807
1267.967,1314.527,1446.115,774.187,1220.944,970.145,1001.432,1138.979,1002.579,1365.510,1413.806,1727.160,625.237,1185.375,1052.435,1175.870,971.924,1031.700,711.814,1126.195,60.334
1310.301,1293.399,1449.679,781.521,1239.539,1030.436,1020.541,1196.681,1026.564,1429.401,1395.706,1831.957,598.307,1207.423,1069.241,1198.690,958.016,1105.550,723.419,1150.862,63.795
1248.661,1283.352,1449.668,794.943,1272.775,1042.764,966.964,1106.234,1000.936,1417.599,1374.912,1752.230,618.026,1157.913,1062.435,1256.780,974.222,1136.550,727.465,1139.180,60.515
1199.213,1318.139,1484.153,766.470,1261.000,1058.873,995.793,1173.926,1013.864,1393.238,1379.000,1757.561,612.737,1195.413,1043.131,1231.950,964.989,1057.500,710.837,1137.778,61.724
1148.443,1272.505,1411.743,742.714,1175.090,1037.982,946.279,1132.436,984.986,1370.158,1392.794,1793.567,649.632,1197.981,1120.592,1232.685,975.086,1059.150,708.605,1123.812,60.794
1071.443,1292.147,1422.525,747.398,1225.865,995.236,911.450,1161.670,946.929,1360.540,1319.562,1677.406,622.070,1110.260,1046.963,1154.250,916.341,1051.550,665.279,1089.415,59.135
1090.246,1276.000,1405.786,724.982,1202.854,1014.818,869.919,1061.755,959.393,1307.703,1278.213,1724.984,603.781,1196.183,1048.775,1187.500,963.643,992.300,666.209,1082.897,60.039
970.847,1299.707,1375.834,747.313,1136.955,957.491,861.171,1011.904,927.907,1291.010,1286.869,1707.652,594.886,1199.548,1052.885,1190.120,864.876,1032.375,659.628,1061.525,60.350
924.180,1307.912,1391.245,740.274,1190.933,964.145,849.667,1127.319,926.614,1326.673,1306.638,1702.947,581.237,1125.692,1006.414,1166.370,877.843,1020.050,676.349,1063.816,61.367
861.366,1293.919,1406.044,745.563,1141.494,1066.036,771.414,1098.809,931.414,1310.381,1298.906,1654.155,615.754,1060.577,1051.115,1166.225,891.941,1044.300,694.070,1058.078,59.187
818.973,1301.176,1384.523,724.196,1211.000,830.945,752.279,1076.957,905.800,1308.881,1245.213,1675.556,574.579,1110.231,1029.518,1199.720,933.211,961.200,688.116,1038.530,62.663
796.410,1264.777,1377.197,703.648,1198.865,952.255,770.225,1002.415,878.021,1295.396,1241.287,1599.930,587.982,1037.135,992.141,1190.400,903.157,1010.375,641.907,1023.343,59.810
753.005,1318.139,1351.358,717.500,1156.685,947.873,763.324,1036.543,890.836,1280.802,1209.037,1613.957,557.491,972.308,970.995,1134.890,859.411,924.375,717.070,1009.242,59.570
722.798,1261.722,1308.733,702.937,1063.461,920.964,721.865,1015.500,881.200,1279.045,1279.169,1604.326,591.632,1002.827,960.665,1133.485,905.941,920.725,656.163,996.482,59.340
766.410,1297.509,1366.583,711.389,1173.101,939.255,708.586,1042.489,860.143,1276.525,1264.737,1615.791,569.053,967.615,967.702,1161.385,893.032,923.500,691.605,1010.337,61.168
806.503,1281.604,1327.518,665.434,1069.663,960.491,697.009,987.957,862.086,1238.752,1265.406,1598.749,566.360,1018.856,995.314,1176.375,923.962,913.375,653.721,1000.481,59.824
791.470,1289.905,1314.629,658.590,1054.652,934.291,771.027,941.404,914.836,1225.351,1198.838,1581.856,592.807,936.885,1056.487,1112.515,930.432,876.525,672.767,992.382,56.541
816.475,1284.516,1343.346,680.651,1097.978,888.200,742.306,1066.819,908.579,1239.579,1196.875,1572.631,560.912,882.933,995.120,1162.160,929.832,912.050,695.116,998.741,57.614
843.645,1301.908,1340.916,718.012,1072.303,934.964,768.000,975.340,838.950,1202.257,1222.506,1590.481,546.623,946.760,959.105,1139.790,930.324,946.425,651.953,996.330,57.618
834.082,1267.799,1271.763,675.527,1029.921,877.891,783.505,999.819,851.636,1139.396,1139.062,1549.086,565.658,1002.933,994.602,1126.485,943.546,857.550,635.953,976.117,54.013
887.579,1243.062,1343.524,684.030,1070.517,985.673,848.847,1009.011,862.329,1280.163,1242.713,1507.059,547.544,879.538,956.466,1135.905,911.297,957.775,662.744,1000.830,55.052
863.902,1258.982,1311.483,656.774,1019.798,839.182,844.937,952.298,859.957,1230.876,1212.231,1593.979,586.553,949.577,959.691,1091.890,887.768,828.400,664.093,979.598,56.546
904.765,1239.615,1293.443,632.015,1053.820,885.109,880.072,933.096,847.093,1196.861,1236.219,1471.428,582.579,911.067,953.586,1154.085,877.043,898.625,662.651,979.641,52.698
893.902,1264.927,1286.900,645.937,1022.888,926.909,902.604,987.872,831.493,1247.441,1178.987,1464.053,556.500,956.712,926.042,1075.855,885.643,906.825,597.279,976.777,53.288
943.781,1255.220,1331.822,655.226,1027.921,874.855,865.351,966.819,860.757,1232.767,1231.100,1552.604,560.965,973.192,967.822,1155.800,874.686,851.275,701.070,993.844,55.464
964.634,1296.974,1344.600,637.873,1051.753,909.564,866.766,978.596,858.286,1231.257,1219.181,1503.278,551.886,919.635,917.204,1137.080,852.941,929.675,714.488,993.983,54.787
885.180,1303.993,1332.848,669.205,1051.067,871.818,866.405,977.372,835.157,1247.178,1186.300,1560.471,593.649,1016.923,937.665,1120.110,925.735,925.400,650.372,997.729,55.632
918.798,1273.209,1317.525,659.693,1010.022,893.673,766.685,970.649,809.800,1208.614,1235.612,1482.818,523.184,1097.952,956.932,1156.195,912.800,942.775,640.814,988.303,56.032
869.169,1291.212,1290.148,659.434,977.910,847.036,711.784,976.702,778.771,1200.876,1166.344,1500.824,521.526,1049.558,926.885,1096.300,932.362,969.800,677.209,970.729,55.620
870.120,1228.220,1271.620,648.160,1095.146,809.400,689.712,940.574,819.764,1171.569,1150.456,1509.449,572.763,1035.673,951.241,1114.590,876.751,969.200,708.186,970.137,53.660
895.508,1257.125,1283.269,648.524,1019.393,847.073,692.360,964.468,838.829,1221.178,1169.044,1493.257,541.289,1060.615,918.560,1124.880,925.859,855.575,644.047,968.466,55.644
869.902,1273.934,1301.923,652.253,1042.225,852.364,639.081,1031.074,813.307,1173.881,1113.375,1534.241,575.175,977.010,926.707,1081.780,938.600,854.675,650.023,963.238,56.121
837.044,1223.659,1283.633,653.955,995.281,889.509,601.171,918.372,838.164,1193.772,1146.844,1453.128,539.456,974.423,885.110,1078.915,866.341,872.950,614.837,940.346,55.006
836.923,1272.447,1289.950,651.373,989.652,820.800,643.532,953.862,818.579,1196.228,1138.925,1477.251,588.851,982.231,938.351,1046.000,924.384,869.375,718.163,955.625,53.322
828.372,1250.502,1273.861,645.849,939.910,772.818,679.811,941.064,826.693,1141.391,1114.719,1489.171,552.123,925.221,900.550,1103.060,887.049,890.125,728.372,941.614,53.073
838.372,1273.509,1322.083,623.401,961.213,900.782,678.234,983.819,796.093,1190.406,1153.912,1423.273,549.632,898.827,965.497,1044.775,885.735,924.250,614.860,948.878,54.596
780.104,1296.762,1312.016,617.738,997.787,853.327,656.450,962.000,864.729,1186.559,1177.056,1514.299,615.096,920.962,933.016,1093.185,918.627,919.175,585.977,958.151,57.383
823.087,1263.454,1297.998,631.271,1054.831,784.764,676.234,973.840,812.943,1199.069,1136.750,1611.053,584.456,934.481,957.984,1101.030,888.205,897.950,639.302,961.511,59.098
795.858,1310.418,1264.753,630.795,967.000,774.782,701.063,899.021,791.400,1163.183,1130.112,1513.241,609.456,879.019,962.906,1073.700,871.422,837.075,695.186,940.547,54.926
763.798,1246.209,1279.891,610.768,955.236,810.600,807.450,991.989,828.707,1176.059,1131.162,1466.610,580.614,896.625,939.105,1073.750,862.724,879.925,622.000,943.328,53.347
735.650,1257.311,1237.703,616.873,936.876,897.564,807.901,898.617,775.543,1146.218,1094.838,1479.064,577.886,938.481,945.492,1099.015,854.654,868.925,610.140,935.724,53.099
711.377,1249.355,1255.506,643.578,969.910,825.782,848.865,972.957,798.300,1178.035,1150.406,1480.289,575.877,867.760,946.623,1066.800,872.800,884.775,681.070,946.319,52.616
770.470,1232.817,1284.972,634.910,973.730,847.455,856.369,921.043,833.507,1175.881,1093.275,1532.428,569.175,976.913,972.628,1064.830,889.222,889.950,593.302,953.309,54.252
721.902,1299.436,1296.479,614.934,1066.483,900.127,821.721,937.489,818.521,1148.099,1088.250,1470.882,551.596,921.923,904.319,1058.615,844.649,876.500,680.907,948.570,53.889
733.809,1205.875,1290.327,611.428,962.135,829.709,854.054,987.191,803.886,1172.450,1199.994,1511.979,564.640,911.692,928.812,1027.830,842.395,796.300,589.163,938.088,56.102
729.049,1263.216,1251.113,600.247,1033.730,884.327,841.459,963.819,734.757,1111.946,1073.388,1471.904,546.070,837.750,921.958,1080.855,854.357,756.625,656.674,927.013,54.177
710.694,1238.410,1229.099,599.614,880.135,833.036,774.883,900.000,762.507,1090.941,1070.906,1450.802,567.675,912.942,963.482,1059.750,830.697,843.625,627.605,912.990,52.010
730.153,1231.769,1264.257,610.886,993.169,873.145,740.063,1023.500,782.907,1171.327,1093.019,1507.396,578.588,875.779,938.267,1048.950,857.286,900.350,653.140,940.734,54.129
704.929,1225.088,1260.299,594.639,933.865,744.200,699.946,967.670,788.700,1129.762,1084.369,1529.353,558.491,925.548,945.236,1067.650,829.919,848.425,603.884,917.999,56.896
705.361,1208.571,1211.430,624.723,957.697,870.091,648.766,931.989,736.843,1117.361,1068.263,1506.353,538.912,885.125,890.419,1086.675,830.600,947.450,680.419,918.266,54.151
707.574,1209.029,1248.889,583.620,939.596,763.636,690.604,915.936,807.907,1140.975,1088.131,1432.203,559.965,877.240,926.063,1004.015,826.059,851.925,625.721,905.215,52.997
708.678,1219.894,1247.258,608.139,926.326,768.109,631.586,976.394,765.914,1135.540,1101.694,1463.738,534.123,890.077,894.764,1070.710,828.092,826.075,676.488,909.137,55.069
694.432,1243.696,1251.649,599.274,872.989,804.582,605.261,939.021,773.029,1098.153,1127.556,1468.492,521.035,904.337,900.733,1033.660,862.492,803.175,668.605,903.798,55.914
689.120,1232.945,1259.409,608.247,986.034,784.655,621.045,949.277,745.421,1118.282,1059.600,1533.920,523.956,923.269,904.723,1099.460,850.827,823.200,616.884,912.120,58.534
713.240,1298.978,1279.165,612.389,952.225,787.655,627.270,914.096,805.936,1192.257,1094.287,1460.283,537.482,940.808,931.063,1069.475,866.189,953.925,643.419,930.534,56.963
695.585,1257.674,1263.577,571.669,992.854,836.127,583.261,903.032,757.543,1126.510,1101.294,1470.278,521.632,915.452,873.068,1063.150,832.795,916.450,621.023,910.683,57.925
706.863,1193.198,1260.299,576.524,879.629,761.182,646.324,914.862,748.086,1110.876,1052.025,1406.647,542.325,943.240,907.325,1029.555,825.027,908.050,636.465,897.290,52.919
712.339,1267.462,1245.045,577.732,909.899,793.109,637.550,922.638,725.900,1082.653,1039.519,1470.176,558.175,903.404,879.885,1042.820,796.524,849.200,642.814,897.729,55.183
746.907,1237.187,1254.139,596.940,938.135,796.000,619.802,909.862,727.714,1096.559,1034.256,1486.840,560.982,879.577,875.026,1020.675,814.362,840.650,605.651,896.909,55.297
761.410,1225.418,1238.037,581.503,938.360,783.655,583.099,895.564,770.543,1135.124,1039.606,1438.155,554.904,880.538,861.806,1078.105,788.481,856.750,641.070,897.480,54.475
746.683,1211.791,1242.739,569.714,906.135,815.782,641.351,891.000,766.971,1074.703,1046.213,1435.866,574.368,890.577,863.220,1077.410,772.530,822.200,662.256,895.343,52.513
747.672,1228.498,1241.872,563.916,902.944,849.345,620.676,895.064,692.979,1119.040,1045.556,1463.599,543.965,888.096,847.733,1018.850,795.859,937.625,571.674,893.419,56.053
733.399,1225.132,1253.792,558.654,896.281,783.727,671.432,910.309,683.550,1107.960,1038.487,1482.401,548.211,869.269,837.529,1035.025,745.508,849.800,633.000,887.551,55.975
730.492,1232.421,1213.096,592.322,930.865,795.745,670.631,884.053,681.714,1056.059,1006.181,1510.225,528.272,872.654,815.188,1044.925,751.454,804.600,616.791,880.931,55.796
722.016,1240.352,1251.577,553.488,956.742,788.527,662.477,855.947,650.607,1110.401,1025.800,1459.840,498.395,867.365,854.696,1049.215,724.568,869.250,580.233,880.079,57.991
693.809,1216.396,1234.886,551.828,946.034,794.618,729.090,872.340,646.186,1057.040,981.850,1434.503,543.272,852.933,874.052,1038.370,742.346,783.575,585.930,872.582,54.512
690.355,1207.619,1212.728,578.741,947.292,759.418,739.081,871.553,624.543,1037.465,979.350,1476.631,527.789,872.500,872.225,1044.865,752.308,839.425,585.233,874.691,55.083
674.907,1234.615,1238.048,563.916,990.382,798.236,788.063,859.479,621.379,1053.059,962.175,1481.909,551.947,851.644,894.089,1085.100,770.800,842.975,657.837,890.556,55.220
644.186,1230.275,1231.951,539.229,891.607,777.836,802.009,827.479,609.521,1101.787,886.294,1508.070,538.298,894.625,870.304,1014.465,746.989,883.175,627.442,875.028,56.948
588.104,1220.963,1221.884,540.873,878.404,779.091,735.595,819.149,596.671,1062.470,887.150,1447.636,528.272,814.837,856.686,997.595,697.378,789.750,697.372,850.520,55.316
620.279,1242.231,1218.130,554.455,929.607,750.364,764.117,772.096,554.529,1043.094,895.944,1488.422,557.289,907.587,931.047,1004.660,722.459,941.375,649.930,870.927,56.912
631.940,1212.685,1224.503,543.003,991.876,774.491,754.784,800.011,611.564,1065.733,807.712,1468.979,587.246,851.202,897.812,1045.665,747.908,747.175,619.698,862.315,55.702
578.694,1287.447,1237.808,566.648,897.966,832.527,749.937,787.160,606.357,1072.243,815.869,1446.417,618.754,887.865,893.738,1053.490,735.995,845.575,589.047,868.607,56.456
597.049,1263.934,1240.499,541.907,927.517,797.764,685.811,748.277,610.750,1086.381,784.544,1468.166,587.886,952.904,918.953,1037.645,754.308,903.800,590.419,868.343,58.148
532.809,1197.626,1220.726,519.358,973.854,738.255,692.144,789.202,565.507,1075.653,784.388,1462.412,597.526,928.923,936.634,1048.315,718.703,821.850,539.256,849.639,59.249
542.552,1272.846,1268.131,532.151,944.303,824.491,692.838,739.053,561.886,1103.926,777.300,1471.909,574.693,905.962,894.785,1037.995,716.286,899.125,688.233,865.709,59.855
580.317,1247.989,1254.350,539.843,988.787,742.400,610.577,703.872,587.493,1062.990,765.331,1426.476,572.219,847.346,894.068,1079.395,746.589,845.500,633.163,848.879,58.692
535.005,1273.886,1220.527,530.768,887.449,755.382,607.486,754.596,602.186,1073.178,726.475,1447.422,592.895,842.894,878.461,994.305,741.811,857.800,601.930,838.129,58.565
539.235,1200.546,1234.672,524.783,949.090,740.473,616.595,692.766,634.186,1054.292,729.750,1413.241,559.553,831.471,916.188,1025.455,715.595,880.975,676.419,838.699,56.706
531.940,1215.370,1193.291,538.940,938.933,736.327,611.000,675.500,601.043,1069.896,751.144,1517.578,614.000,872.038,875.801,1061.400,736.005,804.225,664.140,842.556,59.396
598.164,1225.341,1250.099,527.069,912.281,787.273,598.559,673.606,609.800,1041.792,756.925,1484.840,544.991,765.510,878.267,1011.125,793.065,929.125,644.930,843.830,58.955
612.415,1204.755,1197.204,514.428,935.124,721.200,577.775,618.330,654.579,1023.990,757.806,1446.840,606.904,845.548,853.948,994.590,766.157,850.625,601.907,830.743,56.240
588.694,1222.088,1203.050,515.524,883.944,701.327,637.414,689.862,632.500,1099.629,810.156,1435.193,581.693,834.106,841.246,1015.340,729.005,887.375,625.977,838.638,56.550
614.344,1180.700,1180.406,501.955,905.427,716.091,550.649,620.830,668.800,1036.985,802.369,1429.209,568.570,766.115,831.204,1021.140,698.378,808.575,565.930,814.088,56.702
616.404,1232.308,1182.877,502.289,962.326,715.836,566.847,620.000,651.400,1016.921,867.525,1393.096,565.254,814.577,849.471,979.640,725.443,764.775,559.512,820.342,56.399
620.432,1187.220,1181.041,510.708,925.798,701.582,615.613,655.160,685.714,1011.277,890.362,1428.866,570.325,793.423,845.581,1000.090,692.854,758.800,678.093,829.102,54.181
659.322,1210.799,1193.249,498.645,920.888,718.309,581.243,603.383,635.264,1039.173,886.381,1415.882,563.719,773.856,814.576,1002.335,750.086,933.350,693.070,836.502,55.625
636.852,1233.498,1181.739,509.627,879.067,679.982,591.018,672.170,683.586,966.921,868.031,1409.626,564.833,818.356,791.136,987.805,755.697,766.675,593.767,820.547,54.481
626.273,1214.604,1225.769,501.672,879.933,741.764,575.072,635.745,642.586,969.663,911.544,1418.626,560.500,805.423,799.696,984.565,749.632,859.250,559.698,824.317,56.501
602.863,1208.890,1189.129,500.940,904.303,700.618,639.883,661.085,621.950,1034.866,846.700,1375.064,516.474,815.000,832.021,993.745,722.800,881.775,635.581,825.457,54.668
639.339,1204.864,1187.898,514.828,866.461,777.436,607.387,594.000,604.550,1012.054,870.194,1388.588,553.237,840.000,811.314,1011.775,786.016,847.550,535.326,823.833,55.443
609.366,1235.044,1199.361,522.030,915.607,709.891,621.351,575.043,618.064,1043.559,835.531,1450.968,518.079,832.760,826.503,964.295,754.378,807.750,600.953,823.186,58.219
613.514,1227.663,1173.139,512.780,935.067,699.527,596.189,569.915,540.079,994.693,814.944,1396.717,518.474,819.952,743.476,991.305,787.946,819.800,575.186,806.861,57.501
569.087,1225.106,1187.930,501.509,898.888,729.473,567.991,590.394,547.364,998.683,830.406,1380.112,488.246,816.875,771.885,1000.565,739.816,812.675,642.488,805.237,57.498
565.404,1240.253,1177.200,505.060,867.371,668.018,592.486,549.202,568.629,1029.173,779.631,1438.059,473.421,784.769,782.702,958.945,727.719,798.275,661.953,798.330,59.460
565.781,1237.385,1178.605,477.404,866.146,666.818,583.387,593.340,541.314,1018.005,781.188,1336.444,500.184,815.423,730.880,990.735,759.124,786.950,583.349,790.130,57.320
532.874,1182.015,1168.993,491.310,829.146,738.073,591.252,558.128,553.564,981.599,752.081,1382.904,518.526,837.519,753.853,964.025,757.735,900.000,565.465,792.582,56.849
506.361,1246.498,1175.717,488.611,854.191,747.636,583.252,552.149,559.007,1030.465,698.206,1383.524,466.877,865.606,752.340,1024.405,762.843,773.775,536.930,789.916,60.859
515.443,1196.656,1153.547,502.479,850.663,655.818,614.766,557.681,537.671,977.079,708.987,1376.160,495.395,848.577,716.623,979.040,783.032,788.250,560.488,779.913,57.484
508.842,1205.425,1132.508,487.795,879.697,716.673,556.117,553.000,571.250,947.045,645.013,1374.572,492.798,918.904,717.471,980.640,802.503,729.450,516.488,775.589,58.633
495.683,1224.187,1152.961,506.828,871.764,778.127,556.387,528.766,549.021,990.723,664.181,1403.770,528.658,881.154,713.031,997.660,795.535,859.500,603.302,794.802,59.372
487.601,1211.476,1133.295,483.452,860.494,689.545,597.162,596.894,559.807,951.371,640.775,1368.701,518.465,816.231,766.272,980.610,749.070,806.325,613.721,780.593,56.424
531.607,1227.066,1162.989,491.006,891.247,695.527,579.991,579.181,604.307,936.639,649.663,1329.551,471.912,824.942,710.953,940.875,762.627,889.925,550.163,780.535,56.657
