0001-0034-0030,0045-0032,0079-0024,0074-0012,0123-0006,0118-0058,0115-0004,0106-0004,0110-0014,0094-0021,0085-0008,0064-0017,0025-0043,0020-0051,0013-0037,0010-0021,0102-0042,0110-0045,0104-0061,0092-0074,0096-0089,0122-0035,0090-0066,0090-0121,0080-0105,0070-0109,0079-0082,0071-0077,0061-0088,0054-0096,0044-0077,0062-0075,0054-0072,0043-0088,0026-0066,0046-0122,0038-0111,0026-0095,0023-0103,0019-0088,0006-0069,0010-0081,0010-0098,0026-0111,0017-0113,0005-0119,0003-0107,0009-0122,Average,Err
1308.724,1032.850,805.355,377.962,1110.745,1685.949,615.091,776.434,646.464,1099.861,595.925,946.113,941.483,713.415,1180.250,1141.429,999.853,719.640,828.575,996.446,1014.667,546.383,694.705,654.935,738.267,857.300,683.153,1162.754,663.014,798.283,536.893,513.557,1433.655,766.358,1161.331,1131.886,758.793,585.232,704.884,1302.771,718.659,630.885,1669.867,627.426,630.189,1389.843,1040.324,737.756,889.090,42.976
1283.914,1116.909,764.645,407.762,967.362,1662.525,617.236,648.264,644.357,1125.035,602.575,992.486,964.820,683.862,1230.953,1049.794,918.559,697.180,724.350,931.014,969.783,542.728,703.886,677.890,685.933,967.888,746.181,1212.928,795.420,713.483,637.839,513.829,1350.431,778.500,1184.656,1084.447,758.897,548.029,804.609,1259.656,640.703,578.019,1658.304,588.353,665.670,1183.386,920.703,826.000,875.662,41.038
1263.983,1056.920,794.273,379.276,1156.745,1667.517,537.709,642.132,656.000,1077.774,574.087,963.606,880.191,639.046,1123.828,993.778,944.503,676.420,652.250,933.284,883.475,555.259,599.045,688.660,793.550,899.087,782.194,1172.551,655.739,709.067,548.946,547.457,1329.569,685.349,1079.912,1025.764,720.431,494.609,717.014,1200.750,692.912,582.288,1631.983,586.779,596.000,1073.871,986.514,739.911,845.667,40.740
1312.534,1011.107,788.066,359.438,1113.309,1669.424,604.673,615.208,612.107,1079.626,546.188,984.465,929.225,642.831,1165.453,977.175,921.740,721.220,729.575,939.689,924.108,538.272,676.682,651.425,737.500,838.888,791.208,1123.246,694.275,743.917,553.714,501.714,1343.138,698.755,1120.075,1039.610,689.310,530.478,799.000,1161.917,633.934,593.875,1661.978,638.294,604.368,1036.257,908.270,818.867,849.503,40.588
1185.362,1124.957,813.223,394.819,1104.638,1586.500,653.982,717.868,692.196,1097.391,563.413,967.092,968.360,623.862,1144.766,1007.937,932.638,776.000,650.650,929.568,956.133,550.741,659.705,647.970,822.667,923.263,788.806,1104.623,598.420,731.200,563.089,492.986,1345.466,665.858,1187.331,1123.154,778.466,563.725,832.696,1280.010,652.923,618.115,1629.459,639.618,556.604,990.286,899.730,775.022,860.693,39.581
1386.414,999.840,895.058,437.829,1168.128,1704.661,595.200,727.925,669.071,1109.365,654.237,953.514,1026.404,632.015,1250.828,973.905,989.147,732.500,735.325,918.581,990.133,649.765,709.545,689.985,776.600,856.188,699.264,1149.899,635.913,687.183,528.804,477.071,1338.603,731.651,1171.562,1162.260,777.103,569.870,788.783,1296.188,585.099,597.163,1892.586,644.750,641.179,1032.571,898.405,757.089,881.149,43.853
1335.069,1088.647,964.537,397.962,1069.287,1703.881,623.418,665.000,625.554,1137.017,564.900,900.718,1058.045,691.831,1184.672,1124.905,973.492,793.620,732.875,1000.230,969.767,553.840,660.250,698.250,754.867,967.987,740.625,1073.971,549.304,738.617,497.786,487.429,1327.948,702.425,1126.912,1037.358,742.379,469.435,722.174,1236.344,611.473,605.875,1656.912,622.235,577.377,1097.671,957.270,713.578,865.327,42.503
1220.207,1104.529,1035.570,416.943,1042.766,1656.754,630.564,605.472,669.536,1132.339,577.075,962.563,1029.337,675.646,1141.797,1054.476,906.068,691.360,755.825,943.284,926.267,573.235,640.568,674.910,761.217,877.212,682.653,1116.145,553.391,761.433,576.946,476.814,1397.897,747.075,1176.438,1100.878,771.810,524.362,760.029,1277.156,591.341,603.663,1853.552,680.132,632.500,1046.443,1007.189,688.244,869.409,43.170
1373.328,1027.246,1090.314,423.267,1144.734,1749.907,635.636,610.377,625.036,1185.757,593.312,1027.493,1011.191,666.754,1084.375,919.429,955.836,741.980,682.575,961.203,902.900,592.346,684.636,676.300,808.100,863.062,660.069,1119.855,536.232,604.067,544.339,466.257,1298.190,651.311,1194.469,1144.813,753.276,510.275,754.507,1166.260,640.857,689.317,1901.420,603.206,586.245,1134.529,1058.081,708.867,870.074,45.338
1432.259,1093.818,1169.719,447.867,1109.223,1767.000,673.364,754.415,764.714,1136.235,576.625,1048.056,1095.449,704.862,1184.625,1043.651,1029.503,663.980,695.875,933.257,946.258,532.185,572.114,677.670,719.917,839.663,763.764,1182.362,606.536,672.467,544.321,539.914,1503.293,715.208,1171.000,1176.138,785.534,628.261,716.739,1261.917,745.429,661.212,2013.028,632.676,626.840,1037.743,1001.919,721.667,902.506,47.088
1492.552,1110.620,1164.107,522.857,1161.181,1607.907,649.673,769.358,664.750,1076.243,592.750,968.408,990.202,637.400,1216.438,970.063,905.113,720.400,683.475,912.838,1016.967,579.580,623.841,672.265,735.017,849.250,698.819,1163.754,589.159,744.383,619.893,545.214,1433.069,723.066,1149.562,1072.398,843.810,494.188,764.594,1237.969,820.473,717.519,1986.840,605.324,574.038,1033.557,893.432,724.889,890.192,44.579
1415.034,1009.829,1206.595,571.829,1148.617,1743.305,664.836,658.849,652.982,1123.600,543.987,1057.317,962.663,719.492,1057.609,1051.206,946.712,720.860,711.025,854.784,998.750,614.926,657.045,649.765,771.667,879.763,707.778,1127.783,682.304,685.067,579.661,554.129,1360.828,651.858,1202.287,1181.935,738.983,512.348,783.014,1369.073,805.549,727.365,2124.514,536.324,615.198,1031.014,827.838,742.600,894.594,46.912
1414.966,1042.262,1249.058,598.829,1162.223,1736.602,600.345,743.472,640.161,1085.017,596.862,992.049,895.326,676.923,1107.125,972.667,925.503,695.340,776.800,897.378,969.250,587.494,585.864,642.120,697.500,817.038,723.292,1017.812,705.971,687.100,558.000,432.514,1380.207,641.255,1174.181,1108.106,734.724,522.536,806.957,1292.906,809.802,734.865,2071.530,606.912,592.840,1067.171,879.541,619.600,880.750,46.323
1405.293,1072.364,1263.488,665.952,1126.936,1759.847,576.764,713.094,626.804,1089.957,620.500,936.289,833.506,566.892,1150.438,962.746,914.593,656.440,780.150,871.811,936.917,544.877,614.091,657.455,847.517,788.513,710.833,1065.333,813.522,730.983,557.589,486.657,1313.086,625.811,1194.906,1072.894,678.931,521.333,683.609,1335.208,814.253,731.933,2080.884,650.765,593.538,1056.443,918.243,696.556,881.595,46.336
1326.293,1079.299,1289.529,601.105,1117.117,1755.000,680.964,699.396,678.875,1160.504,633.025,993.746,809.663,653.154,1190.781,1025.873,944.209,676.280,730.150,955.676,933.558,581.741,680.182,672.495,841.850,882.888,756.222,1211.594,948.957,662.517,595.714,480.286,1420.138,626.038,1204.619,1219.772,793.293,519.841,669.319,1399.917,847.253,771.375,2281.746,664.059,622.491,1166.300,1142.297,760.044,924.107,49.324
1435.310,1114.893,1230.612,691.190,1059.787,1650.898,650.655,686.264,686.732,1076.696,625.775,1019.676,813.652,627.677,1173.891,1037.905,922.785,660.220,594.300,863.527,903.092,524.086,659.091,676.745,732.450,823.400,743.167,1071.246,905.638,750.100,628.696,502.343,1342.172,652.208,1157.719,1105.943,669.724,546.594,711.754,1245.000,733.978,720.654,2250.011,628.574,566.575,1136.786,920.027,749.756,889.166,47.083
1272.000,1025.909,1181.463,694.895,1098.553,1662.042,599.382,745.283,678.000,1099.043,612.050,917.669,819.079,578.738,1132.391,1048.095,947.040,720.340,672.500,848.189,894.942,563.667,679.773,658.955,771.417,820.275,749.000,1030.377,807.290,664.867,483.071,474.043,1251.017,529.396,1145.412,1157.455,735.466,535.174,748.478,1296.000,665.857,722.048,2007.017,575.618,559.519,1076.371,1021.514,709.511,868.462,43.962
1335.466,1066.818,1242.686,737.505,1108.926,1693.364,600.855,796.981,738.321,1123.983,585.025,909.479,846.989,705.077,1124.438,1010.206,990.740,788.780,738.100,904.541,943.217,589.444,742.705,680.365,854.750,859.237,682.250,1158.855,896.594,661.733,608.679,461.129,1252.241,608.792,1059.312,1141.325,768.741,576.145,776.841,1324.802,676.747,622.115,2043.320,646.897,586.679,1174.214,976.622,759.467,899.615,43.658
1290.845,1101.059,1168.752,722.838,1092.160,1649.653,579.382,659.830,660.804,978.000,556.087,894.063,951.348,684.354,1087.172,964.032,1024.763,804.040,707.700,923.351,875.025,558.247,563.591,602.675,803.817,761.325,695.139,1085.464,733.319,657.783,599.786,464.657,1416.776,580.717,1157.862,1200.008,872.552,583.913,762.174,1303.281,626.912,617.125,1947.541,650.588,604.236,1259.371,925.595,715.200,877.602,44.329
1179.810,1028.754,1183.091,684.162,1089.883,1656.788,607.745,714.321,721.714,1037.557,599.750,967.979,1010.730,713.431,1049.781,891.254,943.593,656.520,699.350,870.676,893.900,595.136,628.932,635.750,778.367,792.413,680.667,1078.333,734.826,672.983,540.571,505.914,1309.879,569.330,1162.106,1096.675,778.414,566.478,691.464,1300.083,608.253,592.413,1908.448,625.500,567.142,1265.386,872.027,662.778,862.939,42.672
1258.500,1072.556,1276.917,702.390,1075.277,1669.212,635.564,692.547,743.839,1015.548,514.837,1011.317,1098.708,677.754,1036.422,941.143,985.294,667.520,700.450,921.649,853.725,630.123,659.500,617.805,812.433,782.013,709.972,1168.826,618.420,687.267,582.875,476.571,1377.828,571.349,1153.300,1131.992,722.397,583.116,639.783,1242.833,620.033,583.481,1797.641,691.735,595.783,1328.414,1010.027,714.400,876.273,43.330
1318.259,1048.476,1517.628,660.819,1091.777,1699.381,579.873,797.698,680.946,1011.843,578.962,950.218,1107.045,651.385,1017.250,971.032,906.616,563.900,760.650,913.189,905.892,574.864,689.727,631.145,793.000,850.300,652.458,1043.725,589.217,769.900,611.196,504.471,1310.052,572.868,1112.144,1134.333,753.362,604.855,746.435,1298.260,518.341,550.894,1745.215,652.029,558.575,1492.671,1055.730,775.467,881.752,45.256
1183.966,1049.059,1443.058,596.352,1027.894,1736.390,572.200,675.774,651.625,1013.313,551.775,912.366,1113.326,684.800,1033.281,945.063,943.266,695.180,752.700,907.432,868.617,518.395,560.659,615.775,807.867,808.312,698.653,1036.203,582.145,581.167,546.250,492.514,1321.741,599.434,1150.231,1114.496,745.276,525.043,716.652,1318.583,589.231,613.923,1659.177,663.456,591.236,1800.543,1048.270,765.356,871.417,47.128
1200.931,1037.027,1501.413,516.705,1024.819,1589.288,568.091,684.717,603.286,1059.426,538.725,928.021,955.843,635.892,1111.922,1055.159,952.333,672.240,754.825,804.703,871.333,533.827,526.932,671.145,788.400,819.725,753.111,1206.580,563.377,590.250,554.321,453.314,1183.500,575.943,1189.719,1074.049,753.310,555.145,695.232,1229.542,520.978,576.635,1600.448,626.294,570.585,2004.300,834.135,798.333,860.746,48.407
1238.379,1020.160,1548.934,481.362,1017.872,1615.161,641.400,712.774,561.375,1041.017,577.288,925.373,1022.337,661.585,1008.031,930.492,976.090,724.700,766.650,882.743,945.325,546.370,580.273,682.445,810.750,789.025,675.431,1029.768,522.464,664.067,560.661,496.843,1343.931,616.255,1091.456,1122.870,685.500,533.696,711.638,1189.875,530.330,608.510,1569.459,599.618,581.651,2127.243,980.432,695.067,867.597,49.302
1189.983,1075.048,1482.744,448.857,1009.064,1715.669,641.745,669.887,618.929,1063.304,577.288,916.669,848.180,638.169,959.578,904.302,1013.887,742.940,744.475,892.203,936.050,526.815,595.705,610.710,779.750,846.362,658.056,1120.014,559.957,620.650,577.839,504.057,1313.172,749.925,1103.094,1086.797,698.724,555.203,732.841,1245.594,508.495,549.173,1564.420,651.059,613.443,2156.629,872.486,809.422,868.737,49.634
1138.483,1054.134,1494.504,430.248,962.340,1623.322,630.455,756.887,609.911,1046.635,574.138,930.380,821.989,575.492,1057.453,885.540,886.780,733.860,650.750,825.851,883.117,597.654,589.000,661.265,821.200,832.087,615.167,1055.217,522.580,589.283,467.679,497.400,1171.172,681.245,1065.431,1108.081,607.052,608.536,705.870,1140.000,520.286,564.144,1473.144,605.162,555.877,2249.314,836.459,752.533,843.023,49.338
1136.086,949.540,1485.512,446.752,1038.181,1647.017,649.018,715.509,672.821,1095.739,559.688,927.218,786.584,605.723,987.078,940.746,950.333,720.540,688.825,883.459,931.125,517.617,627.432,630.565,901.817,804.750,625.319,1151.638,491.406,608.300,521.536,494.100,1327.759,715.396,1061.537,1098.431,694.138,504.420,755.580,1206.594,583.527,582.442,1452.110,612.176,626.226,2273.271,951.486,819.489,863.678,50.039
1147.862,1001.417,1265.017,379.886,1053.872,1759.780,611.564,698.623,596.982,1120.104,552.962,912.641,761.292,618.277,1066.047,904.778,1000.932,719.740,626.025,854.338,928.983,596.802,574.864,644.630,849.717,769.837,680.972,1160.957,569.667,692.100,562.714,473.829,1290.310,831.368,1147.338,1149.260,683.655,567.565,787.130,1245.094,689.923,576.413,1495.657,599.779,620.094,2334.414,742.514,688.356,866.793,51.166
1138.759,1046.037,1260.355,417.076,1059.330,1716.475,588.800,688.925,604.929,1104.713,576.138,949.092,652.978,629.323,1057.812,953.365,990.266,702.400,707.125,812.527,931.100,559.062,616.705,693.955,763.333,755.650,635.847,1140.058,562.420,588.917,546.357,497.157,1182.121,766.981,1111.725,1118.244,629.931,518.899,685.855,1315.188,784.110,590.413,1564.486,621.353,574.604,2363.329,922.649,684.378,862.109,51.665
1170.603,968.567,1154.256,412.771,1025.011,1670.720,576.855,628.283,548.357,1008.809,547.013,888.345,682.146,617.585,854.781,887.873,918.056,616.240,665.225,809.784,899.542,478.235,594.773,656.250,802.350,806.312,694.361,1099.188,520.725,574.283,577.625,410.014,1254.276,733.208,1081.031,1129.911,668.586,521.986,764.058,1164.417,837.099,573.712,1547.011,617.838,595.113,2225.586,828.919,635.667,832.153,49.137
1188.069,1024.717,939.860,391.924,972.649,1661.653,588.545,642.887,646.446,1012.922,502.575,911.162,662.697,663.923,963.344,937.095,920.401,681.860,771.775,817.946,860.417,575.000,637.545,644.855,805.117,763.438,601.431,1109.696,609.391,596.767,561.000,465.729,1243.897,760.726,1041.900,1092.976,727.431,540.899,669.594,1188.562,875.637,549.327,1554.243,586.721,608.698,2094.557,933.297,684.200,839.281,46.280
1227.759,1042.316,814.909,369.048,968.574,1740.229,622.618,677.358,597.804,1154.704,501.988,949.007,642.775,589.046,968.391,916.492,985.712,696.560,672.850,780.595,853.250,546.432,650.136,640.690,841.450,780.788,749.028,1054.957,585.652,587.933,542.786,452.314,1291.741,690.123,1085.250,1091.220,584.293,570.739,723.217,1209.938,804.143,560.010,1531.812,617.941,568.075,2126.100,958.081,723.289,840.419,48.340
1226.155,1044.481,807.835,374.105,1016.872,1673.407,577.309,614.472,650.250,1150.296,547.650,944.951,682.719,636.662,1158.031,1038.413,997.395,729.960,720.700,819.068,867.467,598.728,695.182,638.340,866.417,746.263,734.042,1101.870,727.942,690.017,552.250,534.386,1143.483,709.425,1108.106,1155.024,762.914,509.609,723.681,1184.667,807.418,595.471,1667.878,637.485,553.868,2063.786,858.243,663.822,860.594,46.902
1215.155,995.289,762.050,386.371,1032.372,1644.288,631.091,632.943,629.661,1100.009,549.288,950.415,656.472,568.846,1002.750,892.968,951.384,667.880,726.625,800.324,913.525,524.531,553.909,598.370,811.533,861.712,668.625,1110.145,748.812,658.767,523.089,475.343,1194.845,639.906,1105.562,1090.236,675.690,514.072,652.377,1217.667,785.341,594.288,1743.232,638.824,588.575,2073.986,925.784,660.511,840.530,48.085
1280.897,1035.679,703.702,373.724,1019.957,1649.797,593.382,603.830,653.911,1043.452,552.250,896.739,728.989,642.569,1092.859,893.238,935.328,760.160,700.325,874.541,914.125,547.642,639.023,629.735,916.850,762.962,730.778,1039.739,921.826,680.300,537.696,486.571,1173.086,670.349,1078.862,1064.163,671.741,539.536,656.638,1282.104,648.582,584.885,1812.785,592.515,611.311,1883.786,934.270,700.756,848.916,46.340
1182.586,1017.973,749.017,376.724,957.245,1599.669,575.364,639.811,597.589,1026.383,553.062,902.894,871.989,603.846,1129.984,912.746,915.576,693.400,734.700,811.162,967.767,505.198,570.568,637.960,847.500,790.425,601.361,1072.696,902.942,640.833,607.089,509.643,1263.362,604.660,1014.062,1142.325,703.672,531.986,686.725,1214.646,649.209,607.413,1872.149,573.485,608.575,1908.800,804.000,811.356,843.794,46.855
1260.345,1027.802,702.446,375.467,964.404,1653.373,551.982,667.981,568.821,971.539,493.525,905.810,921.169,575.800,1044.547,868.714,968.023,714.720,800.725,817.122,941.842,588.420,631.386,643.325,859.317,767.038,639.653,1098.348,861.957,690.900,547.232,449.386,1167.362,611.764,1012.294,1158.098,815.724,520.957,628.246,1142.875,546.934,598.904,1888.967,582.500,567.274,1684.600,949.757,573.400,833.808,45.847
1247.414,1011.369,700.438,371.333,973.383,1674.475,645.182,652.679,578.393,1011.383,535.475,927.120,1212.348,650.708,1025.031,920.571,924.000,714.000,760.700,784.838,955.642,546.556,623.386,631.850,800.867,811.350,654.667,1136.348,814.478,632.100,562.429,454.743,1269.500,518.377,1038.656,1099.366,746.103,486.739,736.014,1209.385,517.209,598.971,1967.586,657.618,579.868,1717.429,924.297,749.044,849.196,47.700
1177.052,1008.578,708.347,386.352,879.532,1571.915,629.545,606.962,515.661,910.157,469.950,895.141,1227.584,572.708,963.438,884.206,868.621,621.260,628.825,798.176,942.167,486.247,611.205,649.060,742.717,756.513,565.778,1011.594,697.754,685.133,554.196,457.371,1143.448,548.566,1044.781,1029.057,877.259,480.029,641.754,1200.125,466.736,587.317,2073.718,588.544,584.755,1504.343,931.459,657.800,809.238,46.810
1372.121,974.487,662.355,363.705,940.489,1705.508,609.709,628.245,548.071,953.704,496.288,925.092,1266.382,652.569,1013.047,902.000,930.621,652.540,725.625,719.014,907.450,598.593,612.773,645.000,699.933,765.513,624.319,1079.841,640.101,617.033,518.732,453.071,1213.983,540.226,1016.981,1109.959,834.155,505.899,585.246,1198.240,491.978,559.490,2116.878,566.191,593.472,1315.700,857.919,682.244,820.677,48.523
1465.672,975.877,684.562,347.552,891.319,1707.407,578.691,669.528,531.893,987.835,503.988,913.197,1065.000,628.862,975.859,923.476,932.102,738.480,801.300,773.568,963.383,497.420,520.545,646.280,717.733,782.475,679.222,1026.058,621.478,597.333,546.321,398.829,1254.362,518.198,1036.056,1123.057,683.655,516.536,673.333,1241.583,496.791,594.538,2100.453,550.838,612.830,1256.214,837.378,725.178,819.047,48.533
1324.276,1131.037,692.182,338.933,1018.532,1689.110,659.345,724.321,570.893,966.322,529.962,966.535,1078.427,552.462,1054.109,925.905,933.390,711.100,784.800,810.284,1044.325,559.802,593.818,660.470,842.483,795.638,670.361,1158.594,560.391,659.267,570.571,457.643,1235.793,621.368,1048.112,1164.902,783.897,539.145,745.290,1447.615,505.330,612.385,2138.989,638.353,598.283,1105.586,1025.892,602.133,851.008,48.501
1374.672,1047.465,737.901,379.343,954.691,1700.958,588.491,591.472,499.268,933.791,512.438,927.373,998.382,616.554,933.750,1008.794,991.198,677.880,792.300,778.554,896.875,584.716,623.045,663.725,724.750,779.425,702.250,1074.580,529.565,664.767,592.732,435.114,1250.672,556.245,1056.763,1114.886,761.724,577.884,686.058,1317.188,471.396,625.288,2134.050,570.397,627.792,1040.600,916.351,636.911,826.271,47.409
1275.500,1046.920,653.223,380.543,966.809,1697.271,488.927,642.604,547.304,905.443,470.212,939.225,811.348,625.523,916.422,816.079,1018.452,681.060,639.000,868.459,946.083,551.802,584.886,619.720,906.633,767.312,693.556,984.000,524.188,663.083,531.661,467.471,1216.931,562.887,971.975,1171.285,720.603,512.725,703.116,1321.812,462.143,590.471,2115.702,573.706,566.075,978.529,893.649,634.911,804.734,47.074
1261.034,1058.171,715.207,351.848,947.245,1706.339,597.109,637.340,520.054,982.452,520.325,940.289,813.753,590.569,857.344,823.365,982.073,695.160,752.625,858.324,909.950,577.049,631.977,634.995,772.783,745.925,625.889,1129.957,464.319,612.933,591.589,447.043,1242.672,549.726,977.369,1143.163,673.828,483.522,741.159,1225.500,453.253,576.663,2125.691,671.250,555.802,910.900,858.297,710.356,805.296,46.657
1187.655,1071.476,720.983,362.448,893.830,1651.246,573.418,575.415,468.875,900.139,505.512,863.423,717.551,575.723,1018.828,804.397,940.548,685.740,668.850,787.541,886.700,625.160,638.295,625.380,871.250,760.688,660.222,1012.362,491.884,518.633,616.696,378.414,1166.172,522.311,1065.763,1125.033,631.379,505.478,677.696,1207.812,487.154,617.702,2063.773,654.662,552.717,951.200,801.297,720.733,787.712,45.118
1110.828,1037.107,692.107,361.171,983.543,1677.322,598.018,602.340,591.768,908.870,513.987,888.408,689.764,457.969,937.406,825.619,959.508,643.600,720.025,802.000,930.717,525.951,532.273,646.915,753.933,739.337,694.764,1100.043,446.797,617.383,563.679,481.043,1096.328,527.170,954.275,1107.024,592.776,547.507,749.290,1253.729,423.275,539.173,1934.641,608.853,632.208,922.229,835.459,667.956,779.710,43.558
996.603,967.524,713.587,354.210,1020.468,1690.500,583.145,651.113,547.875,905.035,466.025,837.979,633.629,560.262,954.859,832.889,923.853,598.480,652.750,741.730,829.058,570.667,514.727,621.065,773.417,660.900,784.236,1002.145,502.348,598.867,595.732,428.471,1072.897,539.217,1029.125,1072.805,528.190,473.029,689.899,1168.948,474.769,568.346,1913.779,612.632,551.075,853.786,901.162,730.267,764.460,42.452
1113.328,1032.749,743.025,357.743,948.957,1685.703,566.618,566.264,721.893,907.191,511.675,920.803,627.910,561.446,919.391,813.413,975.701,669.320,704.825,819.770,922.192,564.074,517.636,635.985,808.550,686.487,664.250,1046.826,459.174,598.950,581.250,434.086,1101.224,543.764,1006.638,1106.634,622.276,569.623,713.043,1171.865,492.516,565.760,1810.271,611.809,636.302,838.243,951.297,585.889,779.465,41.428
1086.345,1037.193,764.777,359.600,945.564,1729.339,617.782,657.057,655.768,911.157,499.150,955.042,691.573,562.400,850.781,935.698,936.435,698.540,666.475,771.230,922.108,528.531,510.386,646.755,800.200,716.163,648.194,1055.232,488.348,554.750,604.375,467.386,1203.121,595.500,962.850,1118.398,655.345,510.754,668.928,1171.042,478.560,564.481,1701.707,585.721,557.302,873.757,848.189,581.444,778.155,40.903
986.172,982.406,695.174,388.057,991.511,1698.288,561.745,652.094,575.000,921.252,539.200,894.711,599.697,547.815,918.469,935.556,939.424,666.860,744.550,792.432,869.733,627.593,654.273,625.710,760.200,631.737,690.681,1027.565,518.159,581.700,551.893,397.700,1099.655,563.887,993.250,1103.496,554.379,517.435,659.174,1191.698,486.725,524.683,1690.055,644.853,590.708,870.757,707.351,651.711,767.024,39.670
1014.948,1006.139,728.355,384.352,961.543,1636.788,552.545,649.302,595.768,930.200,449.925,896.535,611.944,529.000,856.719,815.222,959.893,668.440,800.550,885.676,887.050,644.123,654.841,604.275,754.933,673.100,585.597,1067.232,507.522,523.150,524.589,457.886,1214.138,595.057,961.269,1113.805,522.276,524.130,704.217,1199.250,448.055,514.923,1504.608,603.588,552.811,769.329,720.838,656.222,758.805,38.523
1205.293,1065.326,748.339,355.771,989.191,1754.288,604.000,587.717,535.875,1015.096,524.975,944.979,673.910,568.154,928.875,821.143,890.565,674.660,637.200,764.014,836.300,617.358,652.841,597.900,820.567,713.462,675.736,1042.768,496.667,510.983,470.464,423.729,1154.500,627.245,999.769,1090.171,559.862,563.377,698.696,1219.208,505.253,526.231,1489.044,673.691,564.906,912.057,791.054,617.822,773.771,40.186
1077.414,983.043,770.388,391.381,928.085,1608.720,559.600,639.660,520.446,936.887,543.612,871.845,643.258,524.631,829.219,900.143,922.124,703.620,721.175,884.122,898.033,533.037,572.409,616.880,739.500,664.300,685.958,1087.493,483.551,556.633,565.429,432.386,1057.190,620.887,974.206,1103.016,581.190,498.319,670.913,1104.833,493.308,559.990,1493.597,609.676,567.868,897.114,780.865,731.800,761.245,36.777
1010.000,1045.668,770.603,357.229,1028.500,1692.220,518.309,656.094,516.536,995.887,503.400,934.514,608.213,515.631,818.031,867.619,940.429,716.100,668.375,814.108,857.433,534.975,640.773,567.895,706.083,694.075,627.347,1066.319,498.232,544.067,549.946,455.171,1128.328,637.774,983.413,1067.553,600.655,541.275,679.101,1174.333,456.890,510.981,1540.862,614.147,558.689,895.529,746.730,734.933,762.312,39.223
1024.586,1061.064,748.926,356.829,986.574,1674.958,601.364,537.075,531.714,1108.852,529.350,920.021,597.787,521.492,896.469,948.508,975.220,695.820,729.800,881.432,853.475,567.679,523.795,628.605,754.517,740.075,716.833,1121.130,495.333,561.950,613.071,453.114,1123.879,648.170,976.444,1141.480,572.621,527.855,681.507,1260.771,473.703,575.337,1496.635,602.324,585.406,814.614,762.892,689.022,776.877,39.588
977.172,1037.866,738.372,373.781,1004.745,1678.102,551.491,609.453,479.768,1046.122,524.737,905.810,628.618,621.692,863.188,846.302,954.277,620.780,788.725,854.284,852.967,579.642,649.932,606.985,654.850,662.763,669.625,1027.739,501.696,556.367,547.571,474.114,1065.741,673.792,1013.169,1085.089,586.655,536.754,704.072,1152.552,429.297,575.481,1534.099,550.956,568.575,928.543,912.784,627.800,767.394,38.476
1012.241,1035.476,790.818,400.076,973.926,1721.331,529.927,661.075,494.946,1054.104,516.487,859.401,646.315,623.354,826.281,959.111,942.972,700.720,721.800,816.932,870.692,560.531,596.114,618.945,721.867,758.200,650.222,1037.565,490.783,559.600,490.893,441.014,1047.121,646.792,914.144,1158.293,525.603,477.000,650.246,1208.792,482.440,549.731,1496.110,624.588,604.849,873.800,858.297,663.422,768.020,38.878
938.034,1050.626,794.752,374.733,970.457,1633.475,538.327,693.151,422.875,1002.426,495.163,941.993,634.876,629.154,794.875,927.937,947.384,706.520,700.000,785.338,834.817,588.840,587.909,600.410,749.850,562.300,639.778,1080.391,475.000,591.667,537.214,413.757,1049.828,645.189,929.506,1080.293,641.638,460.536,631.797,1125.917,422.253,534.558,1555.387,617.721,594.415,813.871,808.243,527.911,751.731,38.503
1049.845,963.556,745.901,374.133,984.202,1678.610,565.109,646.396,497.482,869.339,486.725,868.204,670.899,601.000,747.797,779.667,971.090,687.140,675.375,923.730,874.967,521.235,532.205,609.410,733.783,656.612,630.889,1038.246,481.275,583.800,467.554,387.400,1094.259,586.689,913.750,1055.545,706.569,438.406,571.493,1155.500,480.505,537.038,1563.961,589.353,593.443,878.271,820.676,592.267,747.527,39.021
1041.034,947.947,819.521,478.543,957.468,1715.305,592.091,694.679,479.875,982.652,515.163,879.423,641.820,572.185,736.344,712.667,968.712,642.540,720.475,808.068,870.500,554.222,563.477,609.465,673.333,650.888,630.931,951.957,498.188,552.467,493.946,402.986,974.431,530.755,893.087,1063.846,655.621,476.087,683.000,1167.760,499.363,556.500,1536.166,580.265,582.840,895.943,810.351,672.444,748.694,37.648
958.724,1014.086,815.132,493.486,990.819,1624.356,558.200,624.208,498.232,981.748,488.425,879.458,704.831,662.892,853.266,801.921,944.554,644.660,752.625,779.108,808.250,547.370,617.568,577.670,692.383,661.400,622.611,1110.681,484.435,603.583,506.054,425.514,917.328,566.189,892.381,1182.220,681.431,502.696,575.681,1200.510,497.802,500.606,1621.956,582.574,555.925,941.171,705.946,617.311,755.624,38.493
942.362,1005.021,852.273,494.886,922.532,1656.780,550.891,668.472,482.464,850.652,522.562,863.014,910.236,641.385,867.156,755.778,988.921,668.020,693.725,790.581,859.333,520.148,547.455,555.205,799.133,608.112,672.500,1013.565,539.232,613.017,505.857,380.986,1095.793,523.689,908.119,1043.789,698.655,478.101,652.739,1154.625,469.253,522.740,1705.475,631.368,577.104,807.914,716.568,652.022,757.921,38.825
