0059-0047,0036-0041,0036-0055,0020-0009,0038-0115,0052-0095,0075-0096,0103-0061,0102-0035,0089-0037,0063-0028,0035-0012,0075-0069,0034-0017,Average,Err
1085.042,1160.845,1239.328,2953.571,775.144,1926.160,1379.750,1304.256,1429.988,1616.349,1706.624,1448.971,1116.559,1609.486,1482.291,132.600
1112.949,1149.159,1249.496,2966.429,744.617,1846.689,1403.301,1329.037,1411.576,1583.855,1696.021,1448.125,1095.963,1664.829,1478.718,132.778
1100.333,1144.469,1184.643,2892.543,801.784,1827.755,1325.115,1325.561,1435.906,1545.590,1679.818,1475.272,1051.699,1617.371,1457.704,127.966
1087.209,1141.317,1260.660,2915.248,800.138,1791.104,1453.199,1295.829,1391.259,1581.096,1641.906,1473.478,1044.088,1576.371,1460.922,127.960
1084.976,1121.104,1247.217,2885.390,787.491,1834.566,1400.462,1338.488,1442.518,1540.940,1651.791,1421.581,1058.301,1630.829,1460.404,127.356
1090.524,1139.204,1183.943,2818.705,792.617,1736.302,1396.442,1352.195,1351.459,1550.217,1646.712,1433.132,1071.154,1496.171,1432.770,121.570
1084.718,1100.531,1203.066,2770.162,791.856,1807.142,1319.564,1224.110,1440.812,1498.831,1618.639,1394.801,1063.044,1404.429,1408.693,120.585
1035.502,1102.443,1189.639,2831.667,757.024,1675.198,1334.846,1330.573,1409.565,1569.940,1616.052,1393.250,1066.801,1473.314,1413.272,123.783
1055.742,1074.605,1120.939,2721.771,792.940,1547.142,1334.782,1324.402,1354.541,1543.325,1654.342,1328.956,1018.221,1457.886,1380.685,117.058
1066.322,1106.288,1181.549,2748.114,806.455,1617.236,1348.327,1319.037,1428.082,1586.771,1665.867,1363.971,1104.382,1413.343,1411.125,116.605
1009.282,1086.023,1163.381,2731.162,742.455,1454.774,1309.263,1303.524,1407.965,1546.145,1624.776,1333.588,1042.507,1544.114,1378.497,118.463
1038.903,1094.411,1175.857,2753.600,814.641,1418.991,1296.968,1301.659,1387.647,1581.819,1603.700,1373.676,1075.066,1457.714,1383.904,116.282
1038.176,1023.861,1174.783,2643.019,738.335,1427.528,1328.641,1278.390,1347.176,1584.904,1602.545,1298.316,1074.169,1417.400,1355.517,112.798
1056.335,1101.495,1179.193,2790.219,796.144,1417.311,1368.391,1366.707,1392.541,1607.253,1654.861,1369.338,1024.110,1527.543,1403.674,119.992
1018.698,1079.508,1168.332,2663.105,771.569,1396.887,1333.737,1301.110,1305.329,1498.000,1591.142,1300.882,1023.890,1487.400,1352.828,112.694
1021.852,1063.511,1143.861,2684.095,729.838,1362.085,1292.404,1286.976,1365.647,1537.277,1588.979,1314.743,1035.037,1494.914,1351.516,115.572
1032.674,1026.553,1137.086,2695.171,774.186,1364.604,1295.891,1286.134,1346.788,1517.614,1621.697,1306.750,1064.463,1449.314,1351.352,115.044
994.410,1072.761,1146.393,2685.990,752.234,1285.085,1281.378,1281.024,1361.824,1465.386,1579.827,1297.662,1010.088,1388.714,1328.770,114.740
1036.427,1047.693,1128.352,2658.238,750.269,1363.689,1277.628,1292.780,1380.341,1591.145,1585.430,1278.096,1060.169,1399.229,1346.392,113.493
1003.756,1050.977,1199.742,2762.695,805.299,1345.396,1286.058,1204.829,1357.059,1476.470,1587.267,1317.132,1004.985,1482.486,1348.868,118.654
1037.370,1066.929,1168.275,2558.162,725.132,1278.434,1322.686,1362.024,1345.847,1601.627,1658.118,1264.132,993.801,1489.486,1348.002,110.170
1017.548,1047.139,1171.480,2601.457,759.796,1349.311,1248.878,1212.232,1307.882,1487.880,1584.906,1255.868,1050.022,1396.914,1320.808,109.332
1003.789,1048.540,1174.570,2559.286,799.653,1338.953,1321.936,1284.293,1297.071,1531.482,1614.273,1321.654,1032.897,1425.371,1339.555,106.500
1015.581,1051.466,1159.549,2595.619,766.635,1334.698,1273.250,1281.220,1331.706,1451.060,1616.373,1272.485,997.779,1341.829,1320.661,109.254
997.161,1030.214,1160.607,2566.286,767.425,1384.896,1328.917,1291.012,1324.529,1586.337,1632.052,1229.235,1069.434,1365.057,1338.083,108.659
980.480,1037.252,1142.566,2618.000,782.078,1398.783,1269.603,1230.549,1334.882,1484.566,1649.052,1297.449,1002.228,1423.543,1332.216,112.107
1001.434,997.136,1141.730,2568.143,768.401,1444.708,1276.519,1274.256,1318.718,1538.229,1618.582,1309.250,1060.250,1434.971,1339.452,109.065
993.491,1020.621,1182.852,2552.162,775.425,1414.425,1229.212,1261.232,1287.718,1543.976,1621.388,1283.287,1049.566,1477.629,1335.213,108.057
974.952,985.641,1128.586,2580.705,758.874,1474.349,1256.308,1200.463,1349.882,1484.325,1654.370,1254.125,952.794,1368.171,1315.968,112.823
982.456,1003.456,1114.258,2518.924,772.096,1462.585,1245.609,1278.549,1248.024,1458.880,1581.221,1302.066,1008.728,1425.086,1314.424,106.479
982.407,1013.388,1114.336,2451.590,741.683,1498.585,1247.378,1271.268,1313.894,1460.024,1579.639,1278.110,1021.919,1306.029,1305.732,103.010
981.678,1024.142,1152.357,2416.924,764.060,1538.519,1253.340,1273.744,1298.988,1548.940,1612.658,1260.537,963.713,1404.343,1320.996,102.838
990.042,994.579,1125.340,2370.352,788.257,1510.189,1244.647,1255.073,1314.588,1562.157,1574.627,1280.816,1018.221,1403.714,1316.615,98.656
980.090,969.964,1113.455,2445.162,761.042,1553.925,1217.801,1221.061,1328.965,1458.446,1601.300,1202.824,979.956,1320.000,1296.714,104.838
998.088,971.068,1141.193,2504.810,729.599,1584.575,1268.276,1289.829,1327.282,1458.205,1607.397,1227.993,1013.684,1422.457,1324.604,108.269
964.079,950.644,1098.926,2424.457,743.335,1580.943,1168.147,1197.171,1350.882,1519.602,1562.842,1227.868,960.566,1491.971,1302.960,106.750
995.057,979.217,1162.094,2380.143,769.587,1598.925,1209.987,1209.634,1305.812,1459.048,1611.085,1191.184,1025.956,1332.714,1302.174,100.474
998.355,946.906,1132.643,2426.990,711.904,1637.075,1197.019,1257.927,1347.729,1568.313,1542.291,1193.993,952.838,1303.257,1301.232,107.151
992.885,979.709,1136.910,2399.381,734.503,1623.330,1216.660,1237.159,1301.224,1486.361,1638.376,1237.029,1024.000,1263.286,1305.058,103.454
992.786,984.259,1145.693,2375.743,741.593,1657.349,1247.968,1199.244,1309.176,1435.916,1531.097,1181.441,909.051,1406.686,1294.143,102.947
984.130,937.515,1122.734,2362.257,737.892,1686.311,1206.115,1267.732,1272.624,1492.096,1559.758,1212.346,991.647,1267.657,1292.915,102.874
977.863,929.987,1130.189,2210.924,689.587,1668.094,1174.353,1241.561,1214.918,1387.289,1510.342,1112.809,923.412,1292.343,1247.405,96.465
989.284,959.094,1172.475,2356.619,733.796,1731.123,1237.891,1209.378,1275.506,1502.518,1656.352,1214.794,946.118,1327.800,1308.053,105.098
976.207,936.731,1148.533,2361.048,691.114,1784.575,1244.064,1238.012,1282.494,1446.229,1573.421,1177.184,949.868,1235.314,1288.914,106.778
997.703,934.951,1118.328,2305.610,689.826,1807.623,1217.173,1238.195,1233.306,1524.663,1595.270,1175.794,939.404,1210.714,1284.897,105.992
987.789,908.964,1126.656,2367.105,703.593,1816.123,1266.077,1188.183,1230.259,1440.602,1621.612,1149.140,968.419,1262.971,1288.392,108.683
973.176,942.725,1129.701,2248.533,687.066,1804.132,1188.109,1185.341,1235.482,1418.940,1563.745,1109.029,1009.846,1243.143,1267.069,101.400
960.128,923.492,1107.242,2265.019,709.389,1808.547,1102.994,1215.110,1256.635,1377.639,1509.912,1155.890,931.081,1308.943,1259.430,102.644
926.943,934.825,1139.123,2273.857,724.329,1868.179,1195.487,1156.988,1186.753,1494.675,1524.858,1161.390,939.029,1308.571,1273.929,105.312
919.427,882.725,1107.549,2253.943,671.150,1875.443,1151.506,1180.354,1232.918,1478.988,1574.339,1099.051,934.860,1227.514,1256.412,108.164
906.617,893.544,1092.734,2207.190,710.629,1911.811,1167.814,1211.146,1271.600,1479.759,1521.979,1111.346,922.228,1146.857,1253.947,105.642
918.650,890.696,1087.086,2244.524,697.449,2042.953,1168.224,1143.159,1218.753,1427.940,1461.952,1121.199,880.713,1219.371,1251.619,111.532
904.802,874.773,1111.156,2181.495,647.180,2019.877,1150.276,1193.122,1221.165,1427.988,1493.561,1066.221,911.713,1231.629,1245.354,109.644
930.441,908.715,1128.537,2232.819,705.156,2031.642,1171.083,1164.854,1220.518,1461.988,1544.912,1141.941,945.088,1177.743,1268.960,109.689
914.579,893.696,1120.660,2173.352,695.731,2072.491,1167.821,1166.524,1234.776,1377.349,1554.058,1097.559,883.956,1290.914,1260.248,110.021
924.377,889.142,1135.275,2196.705,714.467,1970.226,1143.359,1201.244,1175.118,1417.217,1515.824,1076.404,887.743,1268.514,1251.115,106.686
902.980,897.573,1101.344,2139.848,686.515,1989.038,1136.244,1212.646,1224.953,1411.108,1556.924,1078.449,892.412,1216.829,1246.204,106.320
893.438,884.288,1100.717,2153.381,688.575,2035.509,1175.077,1243.841,1248.612,1490.916,1482.427,1071.522,917.404,1237.400,1258.793,108.109
899.518,877.550,1123.955,2285.114,687.832,1966.623,1146.955,1155.817,1243.318,1440.422,1497.388,1045.485,867.199,1199.571,1245.482,112.624
928.925,871.547,1168.639,2142.895,719.048,1968.453,1165.795,1185.195,1236.682,1363.795,1556.052,1070.140,947.096,1316.714,1260.070,103.349
919.293,917.010,1120.512,2145.457,669.024,1964.094,1146.558,1194.488,1252.541,1404.373,1590.200,1125.625,922.831,1095.657,1247.690,105.606
946.463,858.686,1131.025,2184.276,677.772,1862.821,1154.058,1175.622,1220.188,1469.060,1552.155,1093.199,925.676,1197.000,1246.286,104.065
943.896,875.929,1151.320,2147.152,666.713,1807.547,1172.244,1169.646,1138.694,1405.590,1578.200,1078.360,897.449,1229.371,1233.008,101.174
907.548,865.343,1137.943,2135.219,691.275,1714.811,1208.756,1204.427,1179.871,1416.157,1556.991,1079.463,903.574,1126.257,1223.403,97.799
913.813,899.780,1137.857,2041.819,685.689,1700.066,1149.750,1127.817,1147.953,1387.783,1588.773,1081.706,888.529,1232.600,1213.138,93.286
918.167,865.172,1110.877,2095.962,670.737,1633.226,1157.288,1227.963,1201.847,1432.566,1582.100,1060.691,899.110,1089.829,1210.395,95.653
911.819,889.638,1132.955,2183.848,673.832,1543.651,1138.846,1158.768,1223.376,1456.795,1577.464,1003.471,896.831,1206.771,1214.148,98.171
920.491,869.440,1130.488,2082.048,696.904,1483.972,1123.212,1122.378,1157.094,1353.590,1510.000,1049.515,832.213,1180.286,1179.402,90.062
893.958,882.851,1106.824,2053.238,688.970,1507.104,1191.192,1180.512,1147.847,1372.819,1570.694,1074.235,904.015,1175.343,1196.400,89.235
933.758,884.243,1104.980,2088.486,706.341,1409.868,1181.897,1221.732,1143.588,1402.205,1605.455,1086.926,898.956,1146.143,1201.041,89.566
909.167,864.421,1120.139,2126.581,697.293,1381.764,1147.853,1169.256,1200.176,1344.916,1585.600,1022.529,880.537,1120.800,1183.645,91.955
890.260,844.583,1098.029,2068.410,705.461,1385.283,1170.750,1167.854,1202.553,1416.892,1633.445,1014.140,952.978,1029.686,1184.309,91.015
887.326,852.984,1093.398,2086.676,698.611,1314.160,1168.385,1181.573,1135.612,1406.904,1590.897,1031.449,942.096,1138.943,1180.644,89.633
903.846,870.777,1073.393,2116.333,692.671,1400.226,1181.795,1110.805,1126.318,1380.711,1571.855,1052.684,921.875,1183.714,1184.786,91.194
912.584,838.699,1038.086,2148.648,677.443,1312.726,1112.731,1135.159,1119.776,1365.193,1604.700,1026.199,935.779,1130.914,1168.474,93.821
893.586,864.718,1065.721,2030.124,703.240,1271.708,1137.865,1144.890,1110.494,1289.458,1563.233,1011.993,870.721,1288.800,1160.468,86.011
892.264,869.754,1032.258,2021.524,669.054,1341.396,1166.526,1188.622,1164.153,1399.120,1599.515,1087.390,902.919,1081.371,1172.562,87.917
889.106,864.958,1068.623,2052.095,685.701,1310.009,1155.538,1108.232,1140.576,1332.048,1581.318,1006.522,911.191,1204.857,1165.055,87.755
878.520,823.926,990.258,2007.000,661.814,1333.934,1173.628,1128.537,1098.000,1303.506,1614.458,979.860,889.713,1260.257,1153.101,89.325
861.225,808.974,999.303,1888.981,649.323,1303.830,1105.385,1101.476,1148.129,1248.723,1535.282,937.662,888.007,1016.971,1106.662,81.769
841.057,813.896,1000.484,2001.638,646.820,1304.679,1095.615,1132.244,1152.424,1366.542,1575.112,1037.618,864.471,1215.371,1146.284,89.280
867.771,840.744,1054.939,2070.752,646.467,1386.887,1118.705,1132.805,1144.376,1383.361,1592.148,1030.522,912.294,1159.486,1167.233,92.022
902.720,857.780,1009.541,2005.867,679.922,1395.104,1147.122,1110.829,1152.141,1327.687,1612.794,1015.647,917.794,1217.457,1168.029,87.455
858.220,876.343,1013.705,2029.829,679.156,1473.009,1117.878,1218.439,1135.035,1304.386,1573.555,1036.809,874.669,1133.514,1166.039,89.591
873.029,813.039,1044.352,1992.733,664.611,1412.104,1106.654,1145.159,1144.482,1345.446,1533.785,995.360,871.654,1234.600,1155.501,87.815
875.015,874.945,1001.258,2040.152,658.431,1363.358,1083.917,1137.793,1120.224,1346.301,1535.915,979.287,866.706,1215.314,1149.901,89.199
850.196,849.676,1005.627,1964.162,626.790,1411.179,1066.968,1192.634,1122.400,1272.325,1538.064,1005.331,852.706,1156.657,1136.765,87.122
872.780,833.660,1025.328,1994.076,667.886,1413.425,1128.872,1126.402,1062.424,1329.735,1489.321,992.963,898.610,1155.800,1142.234,86.009
845.604,860.680,1020.283,1975.543,639.515,1392.217,1103.968,1184.366,1133.106,1312.964,1543.185,1028.669,859.088,1092.914,1142.293,86.911
835.394,856.634,989.865,2002.486,674.934,1491.679,1079.968,1168.805,1052.671,1318.157,1503.697,963.787,849.243,1191.343,1141.333,89.606
857.775,844.350,991.184,1971.886,666.323,1480.792,1145.885,1139.220,1081.941,1257.735,1520.633,965.390,876.551,1197.286,1142.639,87.101
845.322,820.524,1000.926,2067.857,657.994,1495.604,1072.288,1209.268,1054.659,1365.976,1506.118,1010.500,891.368,1106.314,1150.337,93.349
852.648,840.317,980.734,1925.476,694.341,1497.113,1117.833,1150.402,1099.635,1231.627,1479.203,960.757,903.978,1123.543,1132.686,83.112
849.980,811.951,976.111,2022.095,709.982,1527.557,1063.154,1127.159,1099.588,1265.205,1510.391,995.566,914.838,1110.029,1141.686,89.351
836.040,852.081,973.746,1954.324,643.305,1529.802,1061.763,1169.451,1074.000,1281.651,1513.788,958.154,891.537,1104.457,1131.721,88.379
833.161,847.806,993.361,1921.267,688.988,1547.189,1087.090,1144.927,1045.471,1266.289,1524.255,972.875,885.809,1011.686,1126.441,86.379
809.965,795.731,995.061,1908.476,644.557,1560.726,1090.051,1173.171,1071.659,1322.325,1484.694,945.412,868.713,1169.371,1131.422,88.442
800.035,829.770,999.943,1906.867,641.749,1548.566,1068.000,1140.073,1102.318,1269.157,1495.164,924.919,838.434,1060.486,1116.106,88.053
790.126,809.971,1010.980,1889.676,677.683,1517.575,1092.558,1108.415,1048.929,1351.217,1483.576,904.324,848.412,1120.914,1118.168,86.742
798.496,791.738,984.488,1810.162,604.006,1572.274,1065.353,1118.732,1052.812,1298.482,1465.664,956.897,859.301,1071.657,1103.576,85.374
820.112,789.900,987.643,1940.752,633.964,1582.472,1074.487,1079.524,1117.059,1268.699,1467.355,941.390,899.088,1042.886,1117.524,89.591
774.121,809.951,979.492,1821.819,619.114,1566.047,1027.929,1053.561,1047.706,1260.795,1378.385,920.993,811.794,1089.600,1082.951,84.482
826.674,811.735,1014.164,1846.848,638.168,1581.226,1038.942,1110.122,1091.165,1249.181,1469.485,906.199,878.147,954.714,1101.198,85.666
788.870,797.359,998.709,1827.762,649.287,1580.038,1091.173,1147.354,1073.141,1254.494,1491.409,959.779,914.434,1018.914,1113.766,84.515
784.934,758.430,986.369,1921.781,637.557,1602.849,1050.199,1091.573,1044.153,1304.193,1478.336,898.868,849.596,1033.914,1103.054,92.272
796.949,810.227,1006.865,1911.543,680.024,1739.830,1018.096,1146.085,1055.176,1309.590,1498.691,992.912,890.029,1096.314,1139.452,92.481
808.718,797.534,1048.803,1853.286,628.102,1697.255,1024.083,1016.195,1092.341,1263.301,1450.061,936.971,926.551,1065.029,1114.874,88.716
820.544,799.686,1028.857,1938.438,656.665,1773.557,1047.833,1087.098,1057.800,1235.916,1491.915,968.750,866.162,1058.400,1130.830,94.858
799.319,772.094,1009.025,1821.752,640.168,1819.217,1004.429,1099.646,1033.941,1267.205,1476.921,936.324,900.721,1006.943,1113.407,93.460
825.258,777.599,1006.258,1894.200,622.988,1745.972,1068.885,1124.659,1011.753,1238.060,1520.015,908.309,883.618,990.457,1115.574,94.782
794.901,792.214,1010.730,1886.867,632.102,1763.226,1041.269,1056.622,1009.435,1276.542,1473.297,965.559,822.184,1089.714,1115.333,94.487
820.634,801.155,1006.885,1850.448,647.934,1824.217,1001.737,1083.061,979.776,1239.120,1463.324,905.184,855.897,1053.829,1109.514,94.281
780.877,777.534,1000.783,1809.886,628.952,1777.311,1014.244,1029.610,963.012,1287.108,1442.909,904.706,836.022,986.600,1088.540,93.207
789.573,780.495,1015.557,1792.505,623.916,1865.226,1053.340,1077.634,1010.906,1182.024,1488.439,928.272,881.368,1091.114,1112.884,94.238
798.780,773.793,1023.373,1857.648,643.132,1910.604,1020.756,1009.073,996.588,1281.361,1483.021,914.110,868.978,1083.371,1118.899,99.255
792.167,808.929,1010.504,1848.952,623.377,1926.953,1034.327,1074.232,998.412,1181.590,1451.015,936.294,873.904,1034.429,1113.935,98.045
787.758,751.356,976.713,1819.038,634.473,1880.292,1044.583,1121.293,1004.365,1254.988,1499.200,947.875,832.176,1006.800,1111.494,97.797
790.368,775.314,1019.352,1902.419,628.467,1988.302,1020.417,1103.634,945.259,1179.723,1467.803,921.250,864.919,927.771,1109.643,104.749
780.758,746.210,992.434,1858.371,610.820,1949.642,1015.385,994.951,957.776,1223.422,1435.979,873.809,875.051,993.171,1093.413,102.372
775.024,766.246,988.426,1866.105,648.940,1981.858,984.538,1035.427,1016.812,1231.434,1428.842,884.309,830.713,978.029,1101.193,103.046
773.350,739.534,961.770,1800.600,624.683,1966.311,981.417,1111.256,1002.459,1227.554,1433.188,915.743,848.816,1051.771,1102.747,100.338
782.632,750.353,995.410,1852.648,640.491,1962.679,1055.058,1051.927,986.859,1312.289,1458.542,907.882,850.206,982.971,1113.568,102.443
799.042,750.537,1023.848,1921.190,640.958,2060.349,1068.776,1051.488,1035.047,1213.554,1455.942,876.301,895.331,930.657,1123.073,108.000
787.401,759.939,985.398,1855.010,637.868,1996.330,1057.282,1057.683,1005.118,1132.940,1482.936,862.250,882.125,996.371,1107.046,103.211
797.894,768.094,981.369,1868.114,626.796,1952.217,973.596,1056.488,948.282,1197.422,1415.673,865.618,838.618,981.200,1090.813,102.068
800.401,739.809,983.775,1807.571,638.413,1917.368,1010.955,1071.293,973.094,1158.747,1452.006,834.596,880.551,981.429,1089.286,98.408
818.238,765.314,1025.020,1871.486,634.725,1893.538,1024.859,1080.171,961.235,1242.783,1404.255,859.206,914.706,1072.143,1111.977,97.618
770.390,772.181,978.680,1913.333,615.174,1795.670,1018.564,1072.915,961.435,1176.265,1451.500,900.684,878.250,977.086,1091.580,97.685
809.727,783.689,980.053,1913.638,635.533,1815.972,1003.596,1033.841,1018.212,1157.590,1441.518,898.765,894.059,1103.686,1106.420,96.143
754.916,734.592,962.057,1823.581,652.281,1666.462,929.679,1078.317,921.847,1157.916,1386.918,848.103,844.147,937.343,1049.869,89.887
771.687,736.880,957.344,1817.067,640.401,1675.962,963.494,1070.085,898.812,1139.530,1361.188,842.610,877.824,943.029,1049.708,88.979
778.811,762.291,956.430,1810.390,605.778,1612.972,1018.378,1052.744,987.600,1120.386,1384.712,818.412,839.000,955.714,1050.258,87.086
767.593,769.026,990.418,1888.143,656.162,1605.472,1023.096,1066.939,965.576,1188.470,1428.358,881.985,860.551,916.229,1072.001,89.616
779.839,753.502,992.373,1875.705,637.084,1503.047,1006.974,1094.244,976.094,1144.434,1394.921,859.103,903.309,916.571,1059.800,85.516
771.148,759.528,990.336,1781.790,631.982,1434.925,1008.564,1031.232,978.624,1165.916,1393.812,858.272,859.059,988.686,1046.705,79.531
774.540,729.136,960.041,1777.419,600.114,1404.226,989.186,1037.951,950.447,1170.446,1387.139,873.640,876.919,982.057,1036.662,79.829
766.969,739.492,968.303,1909.848,616.018,1409.717,1040.756,1038.622,951.718,1159.928,1390.158,869.765,888.603,1040.200,1056.435,85.595
781.392,763.838,959.262,1791.400,622.186,1319.717,1011.500,1066.988,959.047,1175.542,1380.652,899.684,831.456,994.686,1039.811,77.421
751.015,741.903,927.225,1881.162,642.503,1347.906,1044.910,1111.427,968.765,1151.663,1389.618,865.324,857.765,917.000,1042.728,83.578
750.379,754.641,949.947,1821.000,617.359,1279.538,972.936,1009.451,1015.129,1111.096,1406.864,895.397,848.794,965.686,1028.444,79.096
762.967,734.534,1006.926,1944.838,643.976,1257.245,985.077,1031.073,1032.482,1226.036,1405.839,863.647,847.147,958.057,1049.989,85.688
748.465,725.074,968.504,1888.610,651.826,1312.019,1044.897,1022.329,1035.694,1142.783,1429.218,866.426,852.735,888.486,1041.219,84.050
755.989,737.890,922.279,1822.790,590.539,1268.717,995.288,1039.183,980.776,1153.542,1411.003,866.735,845.324,924.143,1022.443,81.000
752.313,738.971,927.602,1906.495,624.904,1286.453,982.885,1004.305,992.024,1134.133,1404.848,852.206,865.978,899.857,1026.641,84.557
749.286,715.528,944.238,1883.714,585.695,1310.660,978.276,1011.671,982.482,1111.265,1433.609,826.051,823.125,864.200,1015.700,86.716
751.154,723.825,971.115,1818.295,605.467,1271.736,1013.724,1036.305,995.282,1151.024,1428.658,824.301,782.316,923.057,1021.161,82.193
743.648,748.392,973.197,1965.181,620.090,1297.726,1009.724,974.683,926.294,1212.578,1448.891,852.596,857.831,897.743,1037.755,89.773
748.040,736.718,988.783,1877.181,605.192,1240.594,1006.923,1083.451,963.024,1171.289,1430.433,827.147,839.860,896.829,1029.676,84.303
735.932,717.803,952.123,1820.705,632.820,1315.028,992.949,1016.939,931.035,1066.952,1451.718,805.140,806.809,1010.143,1018.293,82.796
773.641,741.883,916.488,1842.429,587.713,1316.377,969.147,1004.390,910.965,1127.928,1455.070,836.588,827.574,922.629,1016.630,84.379
737.654,730.330,940.533,1899.552,598.599,1372.151,983.718,988.720,887.259,1096.458,1450.194,856.029,818.316,906.371,1018.992,88.538
746.526,742.382,938.102,1840.886,619.509,1326.245,983.429,1006.341,881.212,1066.446,1426.270,838.243,859.868,886.286,1011.553,82.997
741.617,724.573,909.893,1868.648,595.162,1375.368,992.513,966.573,854.600,1132.843,1429.261,810.507,844.934,934.429,1012.923,87.372
751.088,726.738,909.090,1930.819,633.335,1393.915,991.013,974.488,857.047,1109.349,1422.515,833.882,842.029,903.543,1019.918,89.468
749.733,737.194,941.439,1812.210,625.940,1454.604,995.327,984.159,875.059,1088.602,1431.358,855.904,832.882,918.371,1021.627,84.516
757.568,732.877,908.652,1872.133,589.455,1387.368,982.327,1033.268,854.329,1148.807,1401.503,818.029,848.074,890.886,1016.091,87.136
737.782,705.129,923.533,1858.619,597.922,1406.481,977.346,1012.829,904.518,1091.916,1417.033,861.875,772.853,949.914,1015.554,87.120
741.879,723.586,939.283,1808.876,612.563,1407.953,993.872,1046.707,918.106,1118.265,1426.039,844.051,883.375,894.943,1025.678,83.351
768.687,703.023,882.705,1809.057,628.826,1462.057,981.038,995.707,912.271,1087.976,1391.839,846.419,826.926,829.714,1009.018,84.878
728.090,704.673,866.914,1759.210,623.749,1456.755,944.135,1030.805,813.329,1069.892,1370.824,816.574,870.397,883.543,995.635,83.008
758.275,720.560,924.840,1806.790,604.054,1495.972,985.910,953.220,885.976,1110.048,1334.124,842.081,850.551,961.057,1016.676,83.906
741.211,722.583,929.934,1891.676,612.772,1526.896,1036.795,979.378,892.259,1031.687,1388.673,827.000,830.919,974.343,1027.580,89.940
736.683,709.557,891.500,1844.324,610.455,1497.434,991.199,1041.427,832.212,1015.446,1374.994,783.368,832.397,931.914,1006.636,88.277
747.857,712.531,893.303,1839.276,619.581,1549.038,951.218,965.256,817.906,1058.855,1370.427,853.125,886.243,901.829,1011.889,88.287
754.189,691.463,918.701,1839.981,576.611,1530.613,993.288,938.402,830.459,1077.145,1357.185,826.081,815.801,935.114,1006.074,89.288
732.026,707.052,877.168,1826.857,589.102,1582.557,967.994,985.085,801.129,1055.759,1335.906,787.169,796.772,833.029,991.257,91.327
731.278,696.764,899.770,1771.486,607.359,1538.689,953.327,1011.329,870.965,1058.892,1369.358,825.706,827.691,839.657,1000.162,86.260
739.174,710.340,897.590,1824.600,603.772,1602.472,1010.391,997.512,826.435,1039.217,1385.952,796.044,841.324,926.200,1014.359,90.701
729.322,708.188,863.020,1687.448,579.994,1534.481,983.647,992.134,874.965,1025.072,1353.297,791.015,807.015,875.286,986.063,82.900
735.771,695.482,862.553,1677.486,605.557,1597.745,967.801,988.463,826.776,991.000,1357.021,781.721,810.235,852.571,982.156,84.906
724.427,706.887,867.656,1682.962,589.449,1586.113,977.417,1081.854,848.294,1001.916,1368.530,818.882,804.816,909.229,997.745,84.606
747.123,704.780,892.738,1763.781,645.341,1598.868,953.295,937.939,800.918,1000.735,1345.524,795.257,801.331,879.429,990.504,87.193
733.577,694.104,873.020,1853.000,593.006,1614.858,958.429,1008.134,842.294,1108.301,1351.158,795.993,805.559,849.914,1005.811,93.546
743.227,716.443,883.463,1822.343,608.263,1639.104,976.994,930.805,877.435,981.699,1368.312,801.199,799.853,863.514,1000.904,91.824
715.143,709.990,878.791,1710.705,621.096,1655.028,970.686,927.622,893.259,966.952,1396.945,837.743,808.404,809.171,992.967,88.427
733.055,694.828,874.422,1746.829,612.054,1697.406,948.250,962.341,826.635,1049.602,1367.745,772.346,824.331,888.257,999.864,91.524
709.960,694.317,872.504,1796.324,573.563,1648.689,967.019,967.963,878.012,1007.096,1382.188,790.360,813.566,792.543,992.436,93.532
710.888,668.188,866.459,1750.181,612.754,1709.387,974.103,988.780,869.871,974.675,1373.664,792.493,814.301,898.114,1000.275,92.400
709.031,708.835,869.574,1749.543,632.838,1751.575,999.321,1041.195,867.729,1009.325,1373.382,826.618,795.618,921.657,1018.303,92.580
735.302,685.589,914.623,1722.448,577.970,1772.802,1001.231,952.390,833.706,1062.578,1387.473,791.949,859.772,825.343,1008.798,94.486
747.341,703.375,883.221,1740.571,604.539,1852.887,976.224,937.780,782.976,1064.783,1381.639,779.625,824.449,1000.514,1019.995,97.752
734.689,691.172,880.475,1780.705,606.749,1798.189,976.571,968.451,842.671,1029.843,1373.694,804.066,859.235,814.914,1011.530,96.857
746.388,695.909,889.705,1719.752,600.545,1788.132,973.615,973.878,846.435,1035.928,1357.142,819.287,797.868,806.657,1003.660,94.010
740.577,718.599,887.205,1769.314,622.437,1880.896,1002.474,978.939,843.588,1065.651,1388.455,799.566,803.081,871.457,1026.589,99.367
743.104,689.987,869.590,1734.238,589.563,1800.660,949.487,967.817,839.153,1001.265,1352.858,761.044,813.809,958.629,1005.086,95.159
725.665,723.227,889.701,1763.152,604.311,1877.170,961.436,1006.841,783.235,1016.759,1372.652,812.331,787.478,853.571,1012.681,99.992
727.185,664.676,864.635,1706.371,589.976,1859.877,987.314,966.220,874.447,969.241,1354.903,783.331,819.757,874.857,1003.057,97.169
738.115,689.628,872.406,1761.057,606.988,1898.934,974.250,920.817,833.965,944.880,1371.197,807.743,824.147,817.229,1004.382,100.997
736.203,688.223,869.602,1675.552,627.389,1912.377,922.532,923.768,793.882,950.422,1336.867,796.471,791.404,963.714,999.172,97.623
705.253,708.537,858.029,1815.724,593.952,1890.302,965.269,883.268,782.788,962.434,1383.179,779.449,763.066,854.200,996.104,104.759
