0007-0009,0022-0023,0037-0064,0001-0070-0060,0049-0080,0061-0081,0064-0093,0039-0090,0049-0096,0065-0111,0086-0112,0106-0122,0124-0109,0108-0046,0105-0025,0100-0012,0079-0020,0047-0003,0125-0015,Average,Err
522.033,570.901,846.610,372.837,500.371,362.109,310.667,404.809,362.650,529.287,368.569,1218.743,454.289,808.154,699.126,378.500,472.751,356.950,439.628,525.210,50.580
541.022,591.938,848.253,377.666,492.169,345.145,315.928,381.766,405.871,532.589,373.650,1202.802,476.526,744.702,692.859,390.900,470.211,400.625,405.419,525.792,48.658
534.306,583.227,864.679,370.666,515.393,350.327,318.802,409.543,369.264,541.787,358.581,1270.781,464.228,785.654,670.565,368.805,482.254,397.350,390.256,528.761,52.388
545.443,575.832,827.901,373.145,482.674,337.018,325.829,408.277,364.764,516.109,367.881,1211.193,470.491,813.702,665.801,391.130,457.189,396.250,388.628,522.066,49.742
531.415,588.289,839.894,380.861,494.775,374.564,318.234,406.798,361.743,517.545,349.794,1289.941,468.982,795.202,687.283,373.725,493.973,372.450,437.907,530.704,52.720
505.825,598.443,842.485,374.581,515.506,338.636,325.207,381.298,363.979,520.386,354.194,1219.182,458.316,799.817,701.974,404.330,460.054,374.100,405.326,523.349,50.720
521.115,598.747,852.533,373.973,496.483,366.709,329.622,418.106,377.029,513.896,357.381,1207.401,470.377,828.490,691.215,400.550,471.892,382.550,397.256,529.228,50.044
545.246,583.238,847.830,381.880,526.764,372.055,324.279,427.957,368.493,525.886,360.431,1230.695,468.833,814.144,668.220,375.765,476.476,374.225,386.744,529.430,50.607
524.836,601.641,840.571,375.946,501.056,336.073,309.171,366.011,364.864,536.589,356.200,1213.904,480.465,801.923,688.670,390.035,472.081,373.000,421.279,523.911,50.619
514.923,577.967,851.496,370.410,499.079,361.600,315.072,393.394,353.807,510.302,362.431,1248.203,461.053,843.721,692.267,378.905,459.595,354.075,387.233,522.923,52.855
523.732,583.897,862.335,372.437,518.551,328.691,315.730,427.053,368.736,509.510,352.806,1203.578,452.728,772.587,681.634,393.425,477.611,338.800,419.209,521.213,50.027
520.000,597.172,863.678,384.440,502.124,365.655,345.604,396.117,373.843,503.124,375.306,1206.198,451.246,850.317,731.958,401.900,461.000,365.325,426.744,532.724,50.798
530.093,584.945,863.177,366.066,520.640,379.036,332.324,396.362,376.664,500.812,381.706,1215.128,460.579,823.058,701.864,410.445,470.362,356.575,415.163,530.789,50.422
518.027,578.905,840.601,370.223,501.798,363.200,318.649,407.574,364.314,522.228,349.637,1255.321,472.088,839.904,730.272,397.110,465.335,378.375,402.744,530.332,52.618
512.885,595.934,835.517,368.416,510.348,357.491,330.550,394.383,355.057,527.416,347.069,1196.963,462.596,802.519,694.476,407.980,466.438,394.350,422.767,525.429,49.250
517.311,597.194,857.207,375.970,534.910,359.982,323.090,402.426,350.814,511.916,377.337,1241.797,473.456,800.106,691.696,414.115,476.595,372.525,375.907,529.177,51.380
514.530,584.864,844.852,376.807,501.393,336.855,334.739,406.819,392.629,520.287,359.962,1288.251,467.412,828.846,709.351,391.120,477.697,366.150,442.535,533.953,53.200
515.066,579.773,846.994,388.542,504.494,343.655,327.964,375.138,358.214,497.856,376.312,1172.834,464.482,789.260,659.895,398.940,473.616,351.850,437.977,519.098,48.165
506.634,578.978,844.173,374.991,493.528,385.018,327.180,393.511,368.029,528.792,365.425,1254.166,467.561,803.962,684.440,402.240,460.800,364.075,402.930,526.654,51.377
546.503,552.689,849.712,379.602,526.236,365.345,316.243,399.904,353.279,527.312,367.669,1261.342,454.711,788.500,692.178,406.210,470.319,363.225,431.395,529.072,51.649
515.907,607.297,844.593,370.301,524.663,363.745,313.973,407.479,358.686,525.050,360.675,1241.005,476.816,779.212,711.712,400.510,459.476,375.525,431.953,529.925,50.940
526.393,586.835,848.888,364.244,484.685,381.109,327.270,386.489,347.021,503.693,375.881,1194.342,459.842,808.260,690.953,356.080,459.465,366.650,420.163,520.435,49.878
519.377,575.355,847.682,375.596,582.899,351.945,334.279,394.713,348.579,504.960,362.400,1180.080,480.632,789.981,673.827,338.585,486.119,381.950,393.535,522.237,49.118
544.033,563.436,848.420,378.310,541.708,383.273,329.784,438.872,369.550,530.634,368.006,1219.364,468.825,855.731,690.482,319.755,474.886,369.675,435.884,533.191,51.033
521.240,576.784,833.512,374.762,549.303,356.855,324.694,370.362,364.593,499.807,369.688,1240.765,459.535,764.308,725.728,306.130,454.773,349.200,459.209,521.118,51.723
520.885,597.751,836.631,380.639,521.191,379.673,334.099,395.213,351.264,517.054,360.269,1180.775,467.632,825.221,715.293,301.480,471.654,391.600,430.279,525.190,49.773
524.044,582.788,858.284,388.145,547.820,344.564,339.306,398.989,367.079,515.906,363.250,1240.824,464.281,764.240,675.791,295.735,441.562,341.325,391.581,518.185,51.943
542.284,597.403,836.553,375.301,517.090,396.709,329.477,402.926,355.357,522.891,348.331,1204.406,483.228,829.317,705.199,288.930,460.249,309.125,457.651,524.338,51.410
543.951,575.154,849.394,366.054,563.506,361.091,339.135,414.106,357.164,523.168,361.994,1247.754,455.307,795.702,717.539,280.000,460.330,296.750,437.209,523.437,53.282
532.087,513.330,834.999,361.039,507.933,382.236,349.081,420.160,358.514,521.698,361.094,1269.786,467.658,827.154,683.942,282.505,479.086,324.525,374.558,518.494,53.619
514.552,475.451,785.245,363.988,510.517,380.818,329.631,386.798,348.621,516.257,369.544,1185.080,417.754,796.048,673.848,287.700,456.032,306.725,357.233,497.992,49.810
507.760,454.092,741.939,341.404,489.697,363.782,322.414,389.202,352.657,507.634,346.381,1123.059,434.807,813.413,655.963,282.390,442.141,302.200,402.116,488.055,47.234
492.186,425.835,749.108,308.515,509.483,339.491,328.324,385.872,344.779,501.777,347.125,1114.492,446.632,828.750,633.785,287.425,452.908,310.450,367.093,482.844,47.716
506.415,413.608,714.842,311.105,441.528,288.727,278.018,362.457,356.114,476.347,351.144,1171.385,440.833,737.029,651.471,283.005,442.470,290.000,404.186,469.510,49.047
507.399,382.117,702.090,300.229,391.281,289.873,277.297,366.074,326.029,484.347,330.469,1134.294,407.596,777.192,662.204,275.570,429.643,271.875,371.209,457.199,49.390
459.306,383.806,671.594,303.551,359.854,283.055,275.559,374.287,330.957,470.327,340.744,1127.294,440.526,722.817,616.267,277.940,433.751,272.325,406.605,450.030,47.014
499.011,378.330,654.794,299.289,354.944,287.600,262.586,365.351,343.264,435.698,342.012,1104.968,436.140,760.808,627.639,279.945,446.611,288.950,396.140,450.741,46.728
483.967,359.333,644.180,289.081,388.775,282.218,262.189,368.394,324.800,422.589,322.025,1055.187,432.825,748.500,626.215,283.210,422.027,276.925,357.651,439.479,45.008
481.443,355.641,610.568,291.822,356.416,280.455,262.432,370.064,328.964,403.970,315.288,1072.283,412.289,771.423,631.068,279.740,429.843,295.675,408.628,439.895,45.654
487.525,356.348,587.305,292.250,358.494,289.145,270.378,347.074,318.714,411.213,320.231,1007.128,407.886,770.837,606.995,279.145,406.119,281.175,364.884,429.624,42.930
480.180,352.209,560.949,282.093,347.989,272.291,268.577,347.298,330.700,407.891,316.006,1051.850,405.886,787.462,606.717,287.200,420.778,263.775,376.279,429.796,45.052
462.115,336.473,548.542,282.678,348.955,272.855,272.604,339.564,311.393,388.144,295.525,1049.005,455.202,766.856,614.592,282.005,424.146,273.725,364.791,425.746,44.822
505.530,334.396,518.318,287.407,327.730,282.509,268.568,326.202,311.693,365.198,300.706,1066.332,404.947,698.317,585.382,285.995,393.314,269.075,355.279,415.100,43.971
488.027,332.949,489.908,276.054,344.483,280.000,265.000,307.436,310.436,357.733,292.731,1026.080,386.939,705.433,611.105,284.070,382.135,250.700,347.372,407.294,43.052
470.978,331.462,471.813,277.762,339.348,270.800,269.234,316.213,291.307,344.267,284.731,950.529,397.377,717.163,585.529,286.920,371.114,276.250,335.837,399.402,39.864
466.628,326.886,455.202,278.322,323.348,282.800,276.721,339.202,290.557,330.797,280.219,921.433,366.325,696.433,571.743,280.970,392.459,272.625,310.233,392.784,38.141
475.749,323.077,434.035,280.157,312.393,273.455,264.441,308.755,288.371,336.713,275.206,873.551,380.342,693.048,548.681,283.240,378.049,272.350,350.535,386.955,36.153
469.230,331.465,415.205,273.696,325.607,270.964,270.351,314.489,283.421,324.752,288.294,934.412,376.167,682.683,554.094,286.860,353.470,276.000,350.233,388.494,38.093
442.716,320.938,404.240,274.428,305.989,276.582,270.991,303.713,281.857,310.050,270.962,872.064,375.386,692.423,509.403,279.220,368.130,284.125,325.884,377.321,35.628
420.743,316.363,396.599,270.898,297.730,276.127,267.108,301.383,281.043,315.777,276.531,783.545,350.658,646.442,513.194,278.050,353.449,262.300,312.395,364.228,31.413
381.929,316.949,379.251,271.910,297.640,268.109,266.189,301.468,276.829,311.243,278.481,813.920,349.728,632.750,532.042,278.210,350.362,279.175,313.302,363.131,32.291
366.317,322.498,380.173,269.690,309.427,274.073,261.342,294.606,296.621,299.094,270.400,740.690,356.544,675.365,499.749,280.160,349.843,264.850,333.163,360.242,30.229
346.661,308.330,375.864,273.024,295.876,270.382,270.342,289.383,277.900,301.485,273.206,762.840,328.386,605.019,537.251,285.585,347.243,261.875,313.488,353.902,30.007
326.443,317.051,367.994,271.563,303.753,268.000,262.441,297.394,276.957,298.307,268.769,703.123,342.921,620.394,493.346,282.825,345.762,268.400,326.674,349.585,27.457
341.421,317.161,366.008,273.982,309.697,264.509,270.766,283.447,268.807,295.990,279.113,677.332,331.167,612.260,505.471,282.965,335.557,265.075,328.326,347.845,26.531
333.415,311.648,362.939,275.268,311.562,267.636,270.216,283.489,276.407,293.559,268.163,689.305,349.254,612.250,491.660,279.895,335.784,257.100,313.047,346.453,26.873
342.546,312.692,354.096,268.696,312.404,269.836,265.441,274.330,281.150,292.505,265.644,641.369,322.447,594.731,495.979,278.680,327.654,262.000,289.581,339.568,25.005
334.546,319.648,351.505,274.395,316.831,270.109,267.748,289.798,277.343,290.040,267.556,615.695,331.412,554.346,466.565,282.040,333.762,260.925,341.674,339.260,22.168
358.000,316.308,353.953,270.407,298.843,262.000,262.775,291.351,269.379,287.158,273.444,610.583,334.263,573.644,463.607,278.825,319.962,260.950,311.047,336.658,22.843
340.186,320.495,352.831,275.208,295.292,263.909,258.333,278.819,269.736,293.119,269.625,595.016,321.798,557.519,459.550,290.175,313.189,256.525,309.558,332.678,21.833
341.934,316.429,351.994,267.714,290.404,274.527,269.514,273.702,281.593,290.460,267.425,576.257,336.667,570.337,470.450,270.730,322.654,266.900,327.140,335.096,21.651
349.033,310.542,345.222,261.611,285.427,269.782,261.009,282.043,270.750,293.698,275.031,534.059,325.132,559.096,466.717,284.900,314.751,271.150,307.372,329.859,20.059
351.120,314.960,352.092,271.714,295.831,280.036,261.378,274.319,277.121,284.188,265.825,556.786,341.728,526.087,468.497,271.810,318.222,261.600,325.651,331.525,19.863
366.022,312.810,351.031,261.804,290.596,278.673,261.937,276.574,269.779,284.396,269.106,539.818,298.132,569.577,447.707,281.190,306.497,265.275,318.512,328.918,20.472
363.628,314.821,346.100,264.617,288.663,267.364,266.811,285.989,275.107,285.926,266.669,520.759,305.982,547.019,453.785,281.085,314.649,258.600,311.628,327.326,19.247
356.541,310.971,347.656,272.711,304.112,273.473,268.514,279.660,264.079,291.386,264.950,527.818,324.070,547.346,438.602,278.040,315.054,280.900,326.140,330.106,18.864
363.880,305.952,340.725,270.886,297.708,265.836,263.270,284.043,270.164,294.688,272.931,517.219,334.368,559.452,428.126,279.375,304.151,266.175,295.767,327.090,19.035
358.858,307.586,344.247,269.280,291.461,277.382,269.351,275.415,269.250,277.475,267.231,515.599,310.044,509.077,429.953,276.440,319.162,260.500,314.535,323.308,17.506
363.131,309.418,341.151,265.666,281.955,262.127,261.730,279.468,275.507,283.436,263.163,485.257,311.132,551.029,414.178,283.635,311.751,257.575,307.256,321.503,17.987
340.634,308.641,342.399,267.256,288.944,272.945,260.252,266.883,264.307,291.401,258.800,476.070,318.684,541.279,418.126,277.750,307.578,257.150,301.698,318.989,17.474
352.481,311.524,340.917,266.268,301.258,262.745,260.649,270.053,262.700,291.550,268.269,460.979,320.728,567.048,426.775,289.330,306.011,269.625,318.814,323.564,17.973
346.393,316.293,343.555,269.340,302.056,263.873,260.793,275.160,268.443,281.703,264.769,492.016,310.737,538.154,430.545,286.690,293.254,262.900,330.581,323.013,17.810
336.082,306.125,340.306,265.997,289.461,265.000,257.757,270.213,271.843,282.515,269.844,456.636,304.044,521.115,439.277,276.710,313.400,266.450,296.884,317.350,16.570
338.011,322.062,344.145,270.660,285.034,261.455,263.928,280.894,273.207,291.609,266.644,461.086,317.956,523.337,435.691,277.505,305.703,266.975,307.837,320.723,16.486
323.180,314.037,336.795,268.060,289.292,262.527,265.838,275.436,263.914,285.748,265.738,465.818,311.333,534.250,424.712,282.095,299.157,264.000,319.558,318.499,16.861
323.164,309.612,341.524,268.283,296.404,285.200,260.505,270.809,270.429,289.495,267.356,468.893,307.395,497.212,418.874,285.000,304.092,261.175,315.698,317.954,15.392
317.153,309.205,346.803,267.861,292.270,282.709,262.090,271.500,264.886,291.490,266.331,463.086,314.947,509.365,422.942,283.020,304.908,258.275,292.674,316.922,15.884
328.683,311.901,335.023,268.669,284.607,264.145,265.658,264.340,268.600,286.926,273.788,430.866,309.114,522.760,411.524,289.620,306.822,256.475,296.744,314.540,15.462
317.415,297.861,330.404,267.846,288.236,268.655,261.135,274.500,274.121,274.955,263.850,418.578,303.526,476.096,410.319,286.980,304.292,264.300,300.791,309.677,13.428
324.235,303.007,335.592,271.768,286.326,261.400,269.550,270.064,264.114,285.708,271.856,434.856,302.333,489.702,426.267,279.405,304.724,262.075,329.023,314.316,14.642
325.519,303.385,338.428,264.392,285.663,265.509,262.495,275.660,273.650,283.718,269.881,436.695,320.991,511.731,424.414,283.020,307.141,265.025,295.512,315.412,15.360
318.803,310.747,336.536,268.985,292.067,271.309,266.189,275.457,273.964,286.386,265.875,407.652,321.044,466.010,445.534,294.860,309.811,270.125,310.023,315.336,13.402
318.000,312.549,338.585,273.358,297.798,268.127,266.802,277.202,272.329,292.069,267.356,453.139,323.509,490.087,431.948,286.245,314.432,276.225,324.767,320.238,14.752
340.508,310.897,338.152,268.057,283.000,254.164,260.955,269.830,265.386,281.035,266.613,427.417,335.772,512.192,426.466,276.630,305.584,263.125,310.047,315.570,15.586
324.486,306.912,339.017,269.268,288.888,263.655,267.964,281.415,274.329,280.441,266.006,426.257,311.061,474.308,408.361,288.855,301.649,260.100,292.070,311.844,13.463
333.169,298.330,335.839,262.298,297.899,264.473,275.955,272.415,261.700,277.574,266.750,428.198,309.544,516.010,436.623,285.195,301.000,265.850,313.698,315.922,15.622
333.481,311.619,332.177,268.349,295.933,263.291,264.712,269.894,270.793,282.847,271.350,446.262,308.939,493.337,430.602,284.145,303.692,256.225,302.628,315.278,15.112
333.087,314.637,337.550,262.199,296.124,271.055,268.739,279.766,269.186,282.931,268.600,421.733,319.096,529.990,403.005,290.445,312.097,265.825,295.302,316.914,15.190
340.104,303.132,333.741,264.461,281.933,259.418,264.396,266.904,270.200,286.535,273.750,426.422,322.947,496.010,407.885,283.390,321.432,267.825,309.581,314.740,14.358
356.372,309.293,334.935,264.000,285.135,276.727,267.342,271.691,266.064,289.005,258.988,424.139,317.377,499.346,426.618,277.065,303.378,274.550,316.721,316.776,14.790
351.699,301.399,334.163,266.575,292.663,272.273,263.459,285.213,273.386,291.134,260.231,413.005,319.412,540.846,432.518,285.410,310.173,272.175,293.372,318.900,16.030
348.448,311.322,332.103,269.994,311.247,267.582,269.730,279.181,275.850,279.099,265.250,437.759,324.605,533.885,433.660,283.875,299.816,261.875,317.558,321.202,16.204
352.137,310.788,332.795,270.157,287.281,271.127,260.937,280.191,281.693,289.139,269.212,423.032,320.667,536.087,417.246,282.730,315.005,259.450,290.302,318.420,15.788
345.634,309.806,334.984,264.946,284.079,262.800,262.892,271.362,273.864,282.500,264.956,421.193,333.588,527.904,406.403,282.870,309.270,254.125,320.302,316.499,15.567
370.601,309.308,338.796,270.307,288.652,274.600,268.396,278.085,278.879,283.564,265.837,428.460,340.456,512.346,425.880,284.225,314.708,262.450,311.372,321.417,15.250
349.874,313.407,335.522,266.536,283.876,268.236,263.739,280.287,277.657,287.401,269.887,426.866,310.000,497.875,418.136,285.365,315.168,261.550,334.535,318.206,14.482
366.716,301.714,331.870,267.271,292.360,271.055,264.568,273.840,268.321,283.832,265.256,438.995,321.281,548.394,426.576,281.040,321.076,270.100,311.860,321.375,16.850
369.803,299.048,333.308,265.605,296.730,267.564,257.477,275.298,278.500,294.158,268.738,406.845,336.316,542.981,412.639,289.305,310.195,262.500,321.372,320.441,15.853
372.415,300.637,337.855,269.642,286.112,265.709,261.108,274.096,269.436,286.495,269.981,431.460,334.544,514.692,422.995,283.330,318.200,270.900,307.814,319.864,15.514
374.044,307.817,332.989,264.620,288.820,260.909,263.234,276.915,269.679,284.475,270.694,419.289,338.325,493.087,431.466,285.350,309.892,270.650,315.767,318.843,14.735
384.317,308.542,336.027,268.114,287.247,260.982,265.333,274.617,272.364,291.262,271.450,439.807,329.263,544.087,420.958,284.500,323.362,282.550,312.930,324.090,16.604
370.825,304.582,330.792,265.304,294.404,269.182,267.685,285.606,265.636,290.866,272.750,424.973,325.570,518.269,437.738,282.990,320.086,262.975,292.302,320.134,15.678
365.989,305.806,333.683,267.367,293.798,283.691,260.577,270.649,269.693,285.109,266.344,412.305,324.070,531.442,418.283,275.725,325.957,268.150,298.860,318.816,15.603
368.060,314.326,336.026,262.663,278.011,265.182,275.874,266.426,270.629,284.926,280.969,403.230,327.263,525.442,435.361,291.680,331.173,261.425,302.163,320.044,15.598
369.967,298.165,334.127,263.304,290.022,272.800,264.793,282.989,270.114,280.515,273.113,417.412,333.675,537.087,442.743,281.780,328.124,261.525,306.465,321.512,16.403
362.563,305.168,332.149,273.027,297.798,261.418,263.676,284.489,277.486,287.738,265.081,423.684,330.053,539.808,433.319,279.855,341.914,258.125,305.163,322.238,16.363
389.016,307.560,335.594,268.407,287.337,258.800,271.802,265.883,278.721,288.752,273.163,415.979,350.535,566.019,441.110,284.095,320.092,255.100,316.279,324.960,17.704
376.437,311.355,336.377,265.536,284.921,274.200,266.468,274.298,274.164,279.817,274.181,407.626,343.456,566.625,434.304,287.155,327.649,265.475,317.023,324.583,17.170
390.038,308.641,333.786,265.271,282.787,264.218,274.613,277.968,280.214,284.193,273.056,415.824,343.965,543.327,458.665,288.635,329.978,259.275,336.256,326.879,17.023
384.880,309.114,335.243,268.407,283.978,268.891,264.423,277.989,279.479,284.594,279.525,410.005,338.825,550.913,470.084,286.195,315.486,264.575,320.558,325.956,17.327
385.667,312.751,335.565,266.006,286.742,271.345,260.270,282.309,274.086,280.104,273.238,426.802,355.474,576.308,470.969,288.430,347.335,263.225,349.767,331.915,18.695
379.743,304.905,332.193,269.042,285.135,280.782,266.649,275.926,271.779,276.436,275.087,425.674,335.579,582.500,483.817,282.850,328.692,257.350,328.395,328.554,19.089
373.180,305.740,333.667,263.636,289.438,287.727,260.784,273.670,287.457,284.356,272.006,403.337,346.447,583.346,476.602,284.130,332.481,266.300,328.674,329.104,18.459
371.874,306.916,330.832,267.886,292.202,260.000,261.991,271.117,281.207,279.233,273.294,399.529,342.474,571.481,464.340,287.035,344.124,259.350,344.488,326.809,18.014
382.219,301.040,334.907,263.524,291.326,270.327,263.973,271.191,280.007,289.030,277.031,425.273,337.395,589.625,480.859,284.495,346.492,257.175,330.698,330.347,19.324
391.339,310.084,336.280,262.422,291.427,271.345,268.775,290.096,279.764,281.634,275.919,416.401,363.079,556.356,478.545,290.950,349.822,276.750,358.465,334.182,17.764
378.328,306.242,334.061,268.735,304.360,279.527,262.459,281.404,297.464,280.450,270.531,410.984,352.079,583.077,505.356,287.740,354.584,269.575,336.093,334.897,19.072
401.448,304.304,334.418,269.078,285.933,259.600,263.378,281.830,276.464,289.074,279.331,428.545,352.009,554.163,489.136,294.130,359.870,263.100,348.953,333.409,18.445
410.415,305.637,336.743,263.464,300.685,279.273,275.432,279.096,286.836,283.574,272.512,417.198,347.974,571.942,483.649,288.240,358.578,276.950,328.349,335.082,18.445
395.328,302.722,334.326,270.334,299.303,264.836,266.919,288.660,288.343,281.193,273.881,433.578,347.579,585.952,483.152,284.120,372.222,259.125,323.930,334.500,19.360
416.087,312.081,333.139,267.054,277.438,263.618,259.189,281.074,298.164,271.035,268.256,419.182,340.140,557.115,485.628,277.495,357.476,259.850,368.488,332.237,18.849
412.033,301.315,328.742,268.114,289.045,264.400,270.486,296.277,291.743,277.455,271.631,417.802,346.272,602.702,482.571,285.645,359.686,269.125,334.674,335.248,19.787
426.098,309.275,334.579,269.172,295.258,271.109,266.378,283.181,294.386,277.619,283.300,417.497,362.921,608.490,514.681,285.980,365.503,256.800,328.907,339.533,20.903
423.191,310.963,335.176,265.524,281.876,270.273,268.360,302.713,301.993,287.119,285.850,406.096,360.772,600.163,477.974,283.100,366.843,262.050,353.349,339.126,19.480
410.978,311.300,335.899,267.765,284.270,279.564,263.640,277.138,299.079,287.634,279.175,427.738,362.105,598.846,461.639,290.715,382.049,255.575,344.419,337.870,19.480
421.858,306.286,334.321,268.973,301.315,278.345,271.784,295.660,299.179,282.040,288.738,424.957,380.342,590.635,460.188,292.890,379.108,254.575,334.419,340.295,18.952
424.355,306.418,333.431,266.669,287.382,265.927,263.937,299.447,305.500,285.243,288.450,416.717,385.333,597.394,472.545,286.320,377.205,276.375,338.349,340.895,19.428
441.404,302.410,333.417,267.825,295.607,275.855,264.090,298.149,307.786,286.965,276.069,414.225,342.202,586.221,488.131,281.635,386.589,276.950,334.535,340.003,19.420
427.126,312.077,336.552,271.370,298.000,268.636,266.838,311.404,294.093,287.728,299.512,414.176,329.377,617.615,471.482,281.520,358.757,260.875,361.070,340.432,19.906
434.268,306.967,331.245,271.738,287.225,268.164,264.676,293.128,303.771,285.505,299.181,417.203,355.807,587.615,498.545,286.680,401.081,266.325,332.349,341.656,19.773
443.306,314.736,330.889,268.084,287.079,264.600,264.811,293.064,312.336,285.144,284.738,407.433,365.009,623.154,470.785,282.565,386.135,261.275,356.791,342.207,20.654
449.940,317.864,332.978,268.988,298.562,261.291,264.613,300.798,311.586,298.139,292.188,420.717,349.956,593.740,466.550,284.825,377.908,258.775,361.814,342.696,19.415
440.798,313.114,332.456,264.617,296.146,284.182,262.829,306.436,304.307,289.173,301.175,402.086,362.079,602.356,507.518,281.425,390.314,262.950,329.744,343.879,20.183
427.596,304.985,332.033,266.428,277.551,271.618,265.459,309.521,301.021,277.361,292.225,424.075,376.009,649.827,478.524,281.655,392.773,262.350,366.256,345.119,21.899
434.475,306.513,333.146,269.587,297.034,270.818,265.802,313.543,304.500,287.208,288.981,422.930,347.368,633.702,491.948,283.965,391.649,260.375,332.233,343.988,21.231
444.902,312.736,330.937,268.961,295.618,261.873,260.775,301.543,314.100,282.327,290.894,414.957,348.447,640.067,507.351,290.665,393.400,258.525,359.163,346.170,21.981
413.923,305.751,334.971,266.271,296.393,264.673,262.541,305.840,304.800,279.079,298.675,430.257,371.149,665.288,489.435,277.725,392.292,262.775,360.930,346.461,22.514
434.120,304.106,330.173,267.434,302.236,278.764,265.081,326.606,306.950,286.921,284.744,432.914,360.289,713.981,525.848,284.115,389.341,266.800,321.512,351.681,24.996
453.918,308.967,334.626,268.825,279.371,258.782,270.703,325.032,317.329,284.718,290.006,441.257,374.991,676.529,511.785,290.755,395.692,262.100,332.953,351.491,23.759
447.230,312.886,340.120,268.756,286.607,278.582,255.964,314.106,318.379,282.411,294.075,436.011,381.544,631.173,523.670,287.805,386.611,253.325,379.000,351.487,22.233
434.486,308.289,336.319,270.316,277.124,277.091,262.559,325.638,308.600,282.490,299.131,419.128,378.412,697.490,535.696,287.150,409.503,259.525,364.140,354.373,24.657
444.437,308.425,339.995,270.497,299.090,265.491,262.883,313.979,317.700,280.391,287.931,443.754,374.640,671.212,517.225,285.025,401.643,262.675,346.000,352.263,23.561
449.699,305.590,331.411,266.449,299.596,265.309,271.730,322.585,310.679,287.713,290.881,424.059,372.395,716.106,558.571,283.015,393.368,278.625,354.465,356.960,25.721
452.240,298.344,334.684,267.795,287.169,257.036,265.874,340.777,306.750,289.718,289.788,430.668,384.368,719.058,527.895,285.260,426.011,267.700,330.140,355.857,25.839
452.038,309.579,331.172,269.238,282.045,277.145,264.928,327.191,323.529,282.772,311.450,434.160,370.140,680.933,539.173,292.990,392.838,275.725,357.442,356.552,23.885
445.973,315.923,336.939,270.506,288.719,265.055,264.054,341.277,313.886,298.658,303.844,444.615,390.430,683.490,546.314,285.085,395.049,267.100,370.535,359.340,24.324
472.344,305.850,331.681,270.928,302.854,286.491,263.306,322.511,319.607,281.114,294.550,418.374,363.018,686.375,538.581,290.300,384.995,275.275,337.442,355.031,24.141
452.699,303.538,333.863,268.033,284.820,264.545,258.802,346.479,327.564,285.649,302.775,435.754,371.298,644.933,556.581,280.630,405.881,265.825,350.977,354.771,23.449
457.918,304.205,334.377,271.181,302.371,266.364,270.559,332.777,318.007,290.401,291.137,431.235,394.202,708.163,525.000,287.895,396.568,262.300,333.233,356.731,24.949
461.831,304.813,330.478,272.123,295.528,265.164,264.811,330.298,331.021,284.886,300.350,445.759,392.860,688.135,564.560,285.045,406.946,268.650,341.465,359.722,25.219
467.781,309.161,328.725,267.449,302.483,273.982,262.532,340.053,327.686,283.703,299.756,449.080,379.175,698.587,567.037,290.930,396.946,254.425,380.605,362.110,25.691
464.579,306.333,334.213,269.440,290.056,266.964,268.784,339.617,313.357,293.426,299.825,415.444,390.412,672.942,573.660,282.140,384.573,257.850,402.930,359.292,24.782
457.716,311.546,339.606,265.654,293.551,260.055,264.117,356.128,319.093,282.757,295.250,444.166,393.377,658.115,562.838,285.895,388.168,251.225,380.651,358.416,24.311
454.251,312.110,336.157,267.747,282.685,263.182,271.892,353.628,318.279,286.579,312.119,442.652,406.228,693.846,579.545,287.050,398.157,270.475,366.442,363.317,25.573
488.071,314.527,333.889,262.145,289.652,268.073,265.387,345.979,327.129,295.926,309.244,442.701,394.781,673.433,588.408,285.585,397.103,271.375,388.977,365.389,25.381
468.372,304.637,334.424,268.301,295.865,272.545,268.730,344.660,330.100,284.426,330.725,437.663,397.833,671.365,583.220,274.460,402.303,275.575,364.419,363.664,24.793
461.902,314.813,335.871,267.530,284.539,267.745,271.405,352.585,334.593,286.901,314.244,467.652,399.456,670.510,566.723,280.655,401.724,260.975,337.093,361.943,24.817
456.055,307.037,335.524,272.551,293.876,273.964,267.378,324.670,328.979,283.634,307.712,458.786,414.386,738.558,565.885,298.160,399.627,261.975,368.209,366.156,27.051
478.694,303.634,339.934,264.343,294.573,260.273,263.459,375.809,316.579,292.455,317.163,443.674,403.377,657.923,564.461,289.850,390.795,260.450,344.953,361.179,24.366
460.087,307.198,337.876,270.072,298.000,268.818,263.883,367.989,320.629,289.644,304.906,456.209,379.851,663.375,577.492,289.245,425.514,259.925,354.744,362.919,24.717
462.874,314.128,334.466,266.774,291.303,282.582,273.676,355.904,319.314,282.441,322.344,446.503,414.237,744.106,604.733,291.640,397.876,275.050,382.837,371.726,27.770
478.885,322.692,335.292,267.142,293.393,269.018,254.865,352.649,334.014,285.490,324.038,446.652,424.518,719.990,606.670,284.905,413.286,261.675,346.326,369.553,27.591
485.481,303.223,339.683,266.199,289.135,259.291,261.811,338.670,326.179,281.312,315.419,450.182,397.254,722.202,573.529,280.755,390.984,265.975,376.256,364.397,27.096
478.858,307.491,331.290,272.181,292.022,263.909,255.982,364.170,324.579,291.188,309.812,447.487,393.360,755.798,596.937,287.485,431.692,271.225,383.698,371.535,28.659
